             x_1            v_x1             x_2            v_x2
 -3.16354273e+02 -3.28005362e+02 -2.09132407e+02 -5.39357458e+01
 -3.19670264e+02 -3.35153112e+02 -2.09637155e+02 -4.70027941e+01
 -3.23056537e+02 -3.42061332e+02 -2.10072249e+02 -4.00056515e+01
 -3.26510680e+02 -3.48726331e+02 -2.10437066e+02 -3.29480255e+01
 -3.30030241e+02 -3.55144549e+02 -2.10731020e+02 -2.58336554e+01
 -3.33612737e+02 -3.61312555e+02 -2.10953563e+02 -1.86663109e+01
 -3.37255647e+02 -3.67227049e+02 -2.11104182e+02 -1.14497897e+01
 -3.40956422e+02 -3.72884870e+02 -2.11182407e+02 -4.18791562e+00
 -3.44712479e+02 -3.78282989e+02 -2.11187802e+02  3.11546331e+00
 -3.48521206e+02 -3.83418518e+02 -2.11119972e+02  1.04564771e+01
 -3.52379965e+02 -3.88288706e+02 -2.10978560e+02  1.78312356e+01
 -3.56286087e+02 -3.92890944e+02 -2.10763248e+02  2.52358309e+01
 -3.60236882e+02 -3.97222765e+02 -2.10473757e+02  3.26663392e+01
 -3.64229633e+02 -4.01281846e+02 -2.10109848e+02  4.01188228e+01
 -3.68261603e+02 -4.05066008e+02 -2.09671321e+02  4.75893323e+01
 -3.72330030e+02 -4.08573218e+02 -2.09158015e+02  5.50739088e+01
 -3.76432137e+02 -4.11801591e+02 -2.08569809e+02  6.25685859e+01
 -3.80565127e+02 -4.14749389e+02 -2.07906623e+02  7.00693916e+01
 -3.84726185e+02 -4.17415022e+02 -2.07168414e+02  7.75723509e+01
 -3.88912482e+02 -4.19797052e+02 -2.06355182e+02  8.50734874e+01
 -3.93121176e+02 -4.21894189e+02 -2.05466964e+02  9.25688257e+01
 -3.97349412e+02 -4.23705298e+02 -2.04503838e+02  1.00054393e+02
 -4.01594325e+02 -4.25229391e+02 -2.03465921e+02  1.07526223e+02
 -4.05853040e+02 -4.26465635e+02 -2.02353372e+02  1.14980355e+02
 -4.10122676e+02 -4.27413351e+02 -2.01166386e+02  1.22412839e+02
 -4.14400344e+02 -4.28072010e+02 -1.99905201e+02  1.29819735e+02
 -4.18683151e+02 -4.28441238e+02 -1.98570090e+02  1.37197117e+02
 -4.22968203e+02 -4.28520815e+02 -1.97161370e+02  1.44541076e+02
 -4.27252602e+02 -4.28310675e+02 -1.95679393e+02  1.51847719e+02
 -4.31533451e+02 -4.27810905e+02 -1.94124553e+02  1.59113174e+02
 -4.35807855e+02 -4.27021744e+02 -1.92497280e+02  1.66333590e+02
 -4.40072923e+02 -4.25943588e+02 -1.90798044e+02  1.73505139e+02
 -4.44325766e+02 -4.24576985e+02 -1.89027353e+02  1.80624021e+02
 -4.48563503e+02 -4.22922634e+02 -1.87185751e+02  1.87686462e+02
 -4.52783262e+02 -4.20981390e+02 -1.85273824e+02  1.94688720e+02
 -4.56982178e+02 -4.18754259e+02 -1.83292190e+02  2.01627082e+02
 -4.61157398e+02 -4.16242397e+02 -1.81241507e+02  2.08497872e+02
 -4.65306081e+02 -4.13447114e+02 -1.79122470e+02  2.15297447e+02
 -4.69425400e+02 -4.10369869e+02 -1.76935808e+02  2.22022204e+02
 -4.73512544e+02 -4.07012269e+02 -1.74682287e+02  2.28668577e+02
 -4.77564717e+02 -4.03376074e+02 -1.72362709e+02  2.35233045e+02
 -4.81579143e+02 -3.99463188e+02 -1.69977911e+02  2.41712128e+02
 -4.85553065e+02 -3.95275662e+02 -1.67528763e+02  2.48102391e+02
 -4.89483748e+02 -3.90815697e+02 -1.65016171e+02  2.54400448e+02
 -4.93368479e+02 -3.86085632e+02 -1.62441072e+02  2.60602960e+02
 -4.97204569e+02 -3.81087956e+02 -1.59804441e+02  2.66706640e+02
 -5.00989355e+02 -3.75825295e+02 -1.57107280e+02  2.72708252e+02
 -5.04720201e+02 -3.70300418e+02 -1.54350627e+02  2.78604615e+02
 -5.08394499e+02 -3.64516233e+02 -1.51535549e+02  2.84392605e+02
 -5.12009671e+02 -3.58475785e+02 -1.48663146e+02  2.90069153e+02
 -5.15563171e+02 -3.52182256e+02 -1.45734547e+02  2.95631250e+02
 -5.19052483e+02 -3.45638960e+02 -1.42750912e+02  3.01075948e+02
 -5.22475129e+02 -3.38849348e+02 -1.39713429e+02  3.06400362e+02
 -5.25828661e+02 -3.31816996e+02 -1.36623315e+02  3.11601669e+02
 -5.29110672e+02 -3.24545614e+02 -1.33481816e+02  3.16677112e+02
 -5.32318790e+02 -3.17039036e+02 -1.30290202e+02  3.21624001e+02
 -5.35450682e+02 -3.09301222e+02 -1.27049773e+02  3.26439715e+02
 -5.38504057e+02 -3.01336253e+02 -1.23761853e+02  3.31121701e+02
 -5.41476664e+02 -2.93148332e+02 -1.20427793e+02  3.35667477e+02
 -5.44366295e+02 -2.84741782e+02 -1.17048966e+02  3.40074633e+02
 -5.47170785e+02 -2.76121038e+02 -1.13626770e+02  3.44340835e+02
 -5.49888017e+02 -2.67290652e+02 -1.10162627e+02  3.48463821e+02
 -5.52515915e+02 -2.58255287e+02 -1.06657978e+02  3.52441406e+02
 -5.55052455e+02 -2.49019712e+02 -1.03114290e+02  3.56271481e+02
 -5.57495658e+02 -2.39588805e+02 -9.95330472e+01  3.59952017e+02
 -5.59843596e+02 -2.29967548e+02 -9.59157548e+01  3.63481063e+02
 -5.62094392e+02 -2.20161023e+02 -9.22639371e+01  3.66856750e+02
 -5.64246217e+02 -2.10174409e+02 -8.85791370e+01  3.70077287e+02
 -5.66297297e+02 -2.00012982e+02 -8.48629143e+01  3.73140968e+02
 -5.68245911e+02 -1.89682112e+02 -8.11168459e+01  3.76046170e+02
 -5.70090393e+02 -1.79187257e+02 -7.73425243e+01  3.78791354e+02
 -5.71829128e+02 -1.68533963e+02 -7.35415571e+01  3.81375064e+02
 -5.73460562e+02 -1.57727860e+02 -6.97155659e+01  3.83795931e+02
 -5.74983195e+02 -1.46774658e+02 -6.58661856e+01  3.86052673e+02
 -5.76395585e+02 -1.35680148e+02 -6.19950635e+01  3.88144095e+02
 -5.77696347e+02 -1.24450192e+02 -5.81038584e+01  3.90069087e+02
 -5.78884157e+02 -1.13090728e+02 -5.41942399e+01  3.91826631e+02
 -5.79957750e+02 -1.01607760e+02 -5.02678871e+01  3.93415794e+02
 -5.80915920e+02 -9.00073589e+01 -4.63264881e+01  3.94835737e+02
 -5.81757526e+02 -7.82956567e+01 -4.23717390e+01  3.96085705e+02
 -5.82481483e+02 -6.64788457e+01 -3.84053428e+01  3.97165039e+02
 -5.83086773e+02 -5.45631738e+01 -3.44290089e+01  3.98073166e+02
 -5.83572438e+02 -4.25549411e+01 -3.04444518e+01  3.98809605e+02
 -5.83937584e+02 -3.04604971e+01 -2.64533905e+01  3.99373967e+02
 -5.84181382e+02 -1.82862370e+01 -2.24575471e+01  3.99765954e+02
 -5.84303065e+02 -6.03859843e+00 -1.84586467e+01  3.99985359e+02
 -5.84301931e+02  6.27594189e+00 -1.44584156e+01  4.00032065e+02
 -5.84177344e+02  1.86508718e+01 -1.04585811e+01  3.99906051e+02
 -5.83928734e+02  3.10796470e+01 -6.46087015e+00  3.99607382e+02
 -5.83555594e+02  4.35556946e+01 -2.46700850e+00  3.99136219e+02
 -5.83057485e+02  5.60724164e+01  1.52128005e+00  3.98492812e+02
 -5.82434032e+02  6.86231928e+01  5.50227470e+00  3.97677502e+02
 -5.81684929e+02  8.12013858e+01  9.47425852e+00  3.96690725e+02
 -5.80809935e+02  9.38003430e+01  1.34355194e+01  3.95533002e+02
 -5.79808875e+02  1.06413401e+02  1.73843508e+01  3.94204950e+02
 -5.78681642e+02  1.19033888e+02  2.13190529e+01  3.92707273e+02
 -5.77428195e+02  1.31655130e+02  2.52379334e+01  3.91040766e+02
 -5.76048560e+02  1.44270450e+02  2.91393084e+01  3.89206314e+02
 -5.74542828e+02  1.56873177e+02  3.30215031e+01  3.87204891e+02
 -5.72911160e+02  1.69456644e+02  3.68828531e+01  3.85037557e+02
 -5.71153782e+02  1.82014196e+02  4.07217050e+01  3.82705464e+02
 -5.69270985e+02  1.94539190e+02  4.45364173e+01  3.80209850e+02
 -5.67263128e+02  2.07025002e+02  4.83253614e+01  3.77552037e+02
 -5.65130637e+02  2.19465027e+02  5.20869221e+01  3.74733436e+02
 -5.62874002e+02  2.31852685e+02  5.58194991e+01  3.71755543e+02
 -5.60493780e+02  2.44181425e+02  5.95215072e+01  3.68619937e+02
 -5.57990592e+02  2.56444725e+02  6.31913776e+01  3.65328283e+02
 -5.55365125e+02  2.68636099e+02  6.68275585e+01  3.61882325e+02
 -5.52618131e+02  2.80749098e+02  7.04285159e+01  3.58283892e+02
 -5.49750426e+02  2.92777316e+02  7.39927344e+01  3.54534893e+02
 -5.46762889e+02  3.04714390e+02  7.75187184e+01  3.50637317e+02
 -5.43656463e+02  3.16554008e+02  8.10049924e+01  3.46593231e+02
 -5.40432154e+02  3.28289906e+02  8.44501018e+01  3.42404780e+02
 -5.37091031e+02  3.39915878e+02  8.78526142e+01  3.38074186e+02
 -5.33634224e+02  3.51425776e+02  9.12111194e+01  3.33603745e+02
 -5.30062923e+02  3.62813511e+02  9.45242308e+01  3.28995830e+02
 -5.26378381e+02  3.74073062e+02  9.77905858e+01  3.24252884e+02
 -5.22581909e+02  3.85198473e+02  1.01008847e+02  3.19377422e+02
 -5.18674878e+02  3.96183862e+02  1.04177701e+02  3.14372032e+02
 -5.14658718e+02  4.07023418e+02  1.07295863e+02  3.09239366e+02
 -5.10534915e+02  4.17711409e+02  1.10362073e+02  3.03982149e+02
 -5.06305014e+02  4.28242185e+02  1.13375100e+02  2.98603167e+02
 -5.01970614e+02  4.38610176e+02  1.16333740e+02  2.93105274e+02
 -4.97533371e+02  4.48809901e+02  1.19236819e+02  2.87491386e+02
 -4.92994995e+02  4.58835966e+02  1.22083191e+02  2.81764480e+02
 -4.88357248e+02  4.68683070e+02  1.24871742e+02  2.75927593e+02
 -4.83621947e+02  4.78346008e+02  1.27601387e+02  2.69983821e+02
 -4.78790959e+02  4.87819672e+02  1.30271073e+02  2.63936317e+02
 -4.73866202e+02  4.97099052e+02  1.32879778e+02  2.57788286e+02
 -4.68849642e+02  5.06179245e+02  1.35426514e+02  2.51542991e+02
 -4.63743297e+02  5.15055450e+02  1.37910325e+02  2.45203742e+02
 -4.58549229e+02  5.23722977e+02  1.40330287e+02  2.38773902e+02
 -4.53269548e+02  5.32177244e+02  1.42685512e+02  2.32256880e+02
 -4.47906410e+02  5.40413785e+02  1.44975145e+02  2.25656133e+02
 -4.42462013e+02  5.48428246e+02  1.47198367e+02  2.18975162e+02
 -4.36938599e+02  5.56216393e+02  1.49354393e+02  2.12217508e+02
 -4.31338453e+02  5.63774113e+02  1.51442474e+02  2.05386756e+02
 -4.25663898e+02  5.71097412e+02  1.53461897e+02  1.98486528e+02
 -4.19917299e+02  5.78182423e+02  1.55411985e+02  1.91520483e+02
 -4.14101057e+02  5.85025403e+02  1.57292099e+02  1.84492315e+02
 -4.08217610e+02  5.91622740e+02  1.59101637e+02  1.77405751e+02
 -4.02269432e+02  5.97970950e+02  1.60840032e+02  1.70264550e+02
 -3.96259032e+02  6.04066683e+02  1.62506758e+02  1.63072496e+02
 -3.90188951e+02  6.09906721e+02  1.64101325e+02  1.55833405e+02
 -3.84061761e+02  6.15487982e+02  1.65623282e+02  1.48551115e+02
 -3.77880064e+02  6.20807523e+02  1.67072216e+02  1.41229488e+02
 -3.71646492e+02  6.25862537e+02  1.68447754e+02  1.33872406e+02
 -3.65363704e+02  6.30650359e+02  1.69749559e+02  1.26483769e+02
 -3.59034384e+02  6.35168466e+02  1.70977337e+02  1.19067497e+02
 -3.52661241e+02  6.39414476e+02  1.72130830e+02  1.11627520e+02
 -3.46247009e+02  6.43386154e+02  1.73209822e+02  1.04167785e+02
 -3.39794440e+02  6.47081408e+02  1.74214133e+02  9.66922457e+01
 -3.33306309e+02  6.50498294e+02  1.75143627e+02  8.92048670e+01
 -3.26785408e+02  6.53635014e+02  1.75998204e+02  8.17096185e+01
 -3.20234548e+02  6.56489922e+02  1.76777806e+02  7.42104743e+01
 -3.13656554e+02  6.59061518e+02  1.77482414e+02  6.67114105e+01
 -3.07054266e+02  6.61348453e+02  1.78112048e+02  5.92164031e+01
 -3.00430538e+02  6.63349529e+02  1.78666769e+02  5.17294259e+01
 -2.93788232e+02  6.65063702e+02  1.79146677e+02  4.42544486e+01
 -2.87130223e+02  6.66490076e+02  1.79551911e+02  3.67954341e+01
 -2.80459392e+02  6.67627910e+02  1.79882652e+02  2.93563372e+01
 -2.73778629e+02  6.68476615e+02  1.80139117e+02  2.19411018e+01
 -2.67090825e+02  6.69035758e+02  1.80321566e+02  1.45536592e+01
 -2.60398880e+02  6.69305056e+02  1.80430296e+02  7.19792598e+00
 -2.53705691e+02  6.69284381e+02  1.80465644e+02 -1.22198266e-01
 -2.47014159e+02  6.68973759e+02  1.80427984e+02 -7.40283281e+00
 -2.40327182e+02  6.68373371e+02  1.80317731e+02 -1.46401179e+01
 -2.33647656e+02  6.67483548e+02  1.80135339e+02 -2.18302169e+01
 -2.26978474e+02  6.66304778e+02  1.79881297e+02 -2.89693182e+01
 -2.20322522e+02  6.64837701e+02  1.79556135e+02 -3.60536372e+01
 -2.13682678e+02  6.63083110e+02  1.79160420e+02 -4.30794185e+01
 -2.07061815e+02  6.61041949e+02  1.78694754e+02 -5.00429379e+01
 -2.00462791e+02  6.58715317e+02  1.78159781e+02 -5.69405041e+01
 -1.93888456e+02  6.56104462e+02  1.77556176e+02 -6.37684608e+01
 -1.87341644e+02  6.53210782e+02  1.76884656e+02 -7.05231888e+01
 -1.80825178e+02  6.50035828e+02  1.76145969e+02 -7.72011078e+01
 -1.74341860e+02  6.46581297e+02  1.75340901e+02 -8.37986782e+01
 -1.67894478e+02  6.42849037e+02  1.74470274e+02 -9.03124031e+01
 -1.61485798e+02  6.38841041e+02  1.73534944e+02 -9.67388302e+01
 -1.55118569e+02  6.34559449e+02  1.72535800e+02 -1.03074553e+02
 -1.48795514e+02  6.30006546e+02  1.71473767e+02 -1.09316215e+02
 -1.42519334e+02  6.25184762e+02  1.70349801e+02 -1.15460506e+02
 -1.36292706e+02  6.20096668e+02  1.69164892e+02 -1.21504172e+02
 -1.30118280e+02  6.14744977e+02  1.67920063e+02 -1.27444009e+02
 -1.23998676e+02  6.09132541e+02  1.66616368e+02 -1.33276870e+02
 -1.17936488e+02  6.03262351e+02  1.65254893e+02 -1.38999663e+02
 -1.11934278e+02  5.97137535e+02  1.63836752e+02 -1.44609356e+02
 -1.05994575e+02  5.90761355e+02  1.62363093e+02 -1.50102978e+02
 -1.00119877e+02  5.84137206e+02  1.60835089e+02 -1.55477616e+02
 -9.43126458e+01  5.77268617e+02  1.59253946e+02 -1.60730423e+02
 -8.85753074e+01  5.70159243e+02  1.57620896e+02 -1.65858617e+02
 -8.29102510e+01  5.62812869e+02  1.55937198e+02 -1.70859481e+02
 -7.73198271e+01  5.55233405e+02  1.54204140e+02 -1.75730365e+02
 -7.18063464e+01  5.47424886e+02  1.52423033e+02 -1.80468689e+02
 -6.63720791e+01  5.39391465e+02  1.50595216e+02 -1.85071943e+02
 -6.10192526e+01  5.31137418e+02  1.48722053e+02 -1.89537690e+02
 -5.57500515e+01  5.22667135e+02  1.46804929e+02 -1.93863563e+02
 -5.05666157e+01  5.13985124e+02  1.44845255e+02 -1.98047272e+02
 -4.54710394e+01  5.05096001e+02  1.42844465e+02 -2.02086601e+02
 -4.04653703e+01  4.96004495e+02  1.40804012e+02 -2.05979412e+02
 -3.55516081e+01  4.86715441e+02  1.38725372e+02 -2.09723643e+02
 -3.07317036e+01  4.77233779e+02  1.36610041e+02 -2.13317313e+02
 -2.60075577e+01  4.67564552e+02  1.34459534e+02 -2.16758519e+02
 -2.13810206e+01  4.57712900e+02  1.32275385e+02 -2.20045439e+02
 -1.68538904e+01  4.47684063e+02  1.30059145e+02 -2.23176334e+02
 -1.24279123e+01  4.37483371e+02  1.27812383e+02 -2.26149547e+02
 -8.10477775e+00  4.27116249e+02  1.25536685e+02 -2.28963506e+02
 -3.88612369e+00  4.16588209e+02  1.23233649e+02 -2.31616721e+02
  2.26468660e-01  4.05904846e+02  1.20904891e+02 -2.34107790e+02
  4.23147439e+00  3.95071839e+02  1.18552038e+02 -2.36435396e+02
  8.12742581e+00  3.84094948e+02  1.16176732e+02 -2.38598308e+02
  1.19129132e+01  3.72980007e+02  1.13780625e+02 -2.40595383e+02
  1.55865855e+01  3.61732924e+02  1.11365381e+02 -2.42425567e+02
  1.91471511e+01  3.50359676e+02  1.08932673e+02 -2.44087892e+02
  2.25933786e+01  3.38866308e+02  1.06484185e+02 -2.45581482e+02
  2.59240972e+01  3.27258929e+02  1.04021609e+02 -2.46905550e+02
  2.91381977e+01  3.15543708e+02  1.01546642e+02 -2.48059396e+02
  3.22346326e+01  3.03726869e+02  9.90609901e+01 -2.49042415e+02
  3.52124172e+01  2.91814694e+02  9.65663647e+01 -2.49854088e+02
  3.80706298e+01  2.79813512e+02  9.40644810e+01 -2.50493991e+02
  4.08084120e+01  2.67729700e+02  9.15570585e+01 -2.50961789e+02
  4.34249698e+01  2.55569681e+02  8.90458197e+01 -2.51257238e+02
  4.59195731e+01  2.43339914e+02  8.65324888e+01 -2.51380187e+02
  4.82915572e+01  2.31046899e+02  8.40187912e+01 -2.51330575e+02
  5.05403221e+01  2.18697168e+02  8.15064524e+01 -2.51108434e+02
  5.26653334e+01  2.06297282e+02  7.89971972e+01 -2.50713886e+02
  5.46661225e+01  1.93853830e+02  7.64927487e+01 -2.50147147e+02
  5.65422868e+01  1.81373423e+02  7.39948273e+01 -2.49408521e+02
  5.82934899e+01  1.68862693e+02  7.15051499e+01 -2.48498405e+02
  5.99194617e+01  1.56328287e+02  6.90254292e+01 -2.47417289e+02
  6.14199989e+01  1.43776863e+02  6.65573723e+01 -2.46165750e+02
  6.27949645e+01  1.31215091e+02  6.41026801e+01 -2.44744457e+02
  6.40442884e+01  1.18649644e+02  6.16630465e+01 -2.43154171e+02
  6.51679674e+01  1.06087198e+02  5.92401572e+01 -2.41395740e+02
  6.61660647e+01  9.35344279e+01  5.68356890e+01 -2.39470102e+02
  6.70387104e+01  8.09980015e+01  5.44513091e+01 -2.37378284e+02
  6.77861014e+01  6.84845795e+01  5.20886736e+01 -2.35121401e+02
  6.84085008e+01  5.60008097e+01  4.97494273e+01 -2.32700657e+02
  6.89062385e+01  4.35533242e+01  4.74352024e+01 -2.30117341e+02
  6.92797103e+01  3.11487357e+01  4.51476178e+01 -2.27372828e+02
  6.95293782e+01  1.87936342e+01  4.28882783e+01 -2.24468582e+02
  6.96557698e+01  6.49458323e+00  4.06587735e+01 -2.21406147e+02
  6.96594785e+01 -5.74188332e+00  3.84606773e+01 -2.18187154e+02
  6.95411625e+01 -1.79092649e+01  3.62955466e+01 -2.14813317e+02
  6.93015450e+01 -3.00010978e+01  3.41649211e+01 -2.11286432e+02
  6.89414138e+01 -4.20109583e+01  3.20703219e+01 -2.07608374e+02
  6.84616204e+01 -5.39324662e+01  3.00132510e+01 -2.03781102e+02
  6.78630801e+01 -6.57592885e+01  2.79951905e+01 -1.99806651e+02
  6.71467712e+01 -7.74851423e+01  2.60176016e+01 -1.95687136e+02
  6.63137346e+01 -8.91037982e+01  2.40819240e+01 -1.91424749e+02
  6.53650731e+01 -1.00609084e+02  2.21895753e+01 -1.87021756e+02
  6.43019512e+01 -1.11994888e+02  2.03419498e+01 -1.82480499e+02
  6.31255938e+01 -1.23255161e+02  1.85404182e+01 -1.77803394e+02
  6.18372864e+01 -1.34383921e+02  1.67863265e+01 -1.72992928e+02
  6.04383735e+01 -1.45375257e+02  1.50809956e+01 -1.68051658e+02
  5.89302588e+01 -1.56223328e+02  1.34257206e+01 -1.62982214e+02
  5.73144037e+01 -1.66922372e+02  1.18217696e+01 -1.57787290e+02
  5.55923271e+01 -1.77466706e+02  1.02703839e+01 -1.52469648e+02
  5.37656040e+01 -1.87850726e+02  8.77277634e+00 -1.47032116e+02
  5.18358653e+01 -1.98068917e+02  7.33013156e+00 -1.41477584e+02
  4.98047966e+01 -2.08115850e+02  5.94360482e+00 -1.35809007e+02
  4.76741370e+01 -2.17986187e+02  4.61432155e+00 -1.30029397e+02
  4.54456790e+01 -2.27674684e+02  3.34337676e+00 -1.24141828e+02
  4.31212667e+01 -2.37176193e+02  2.13183444e+00 -1.18149428e+02
  4.07027953e+01 -2.46485667e+02  9.80727024e-01 -1.12055384e+02
  3.81922100e+01 -2.55598160e+02 -1.08945207e-01 -1.05862935e+02
  3.55915049e+01 -2.64508829e+02 -1.13621462e+00 -9.95753731e+01
  3.29027219e+01 -2.73212940e+02 -2.10014675e+00 -9.31960402e+01
  3.01279500e+01 -2.81705868e+02 -2.99984081e+00 -8.67283275e+01
  2.72693236e+01 -2.89983100e+02 -3.83443015e+00 -8.01756727e+01
  2.43290217e+01 -2.98040239e+02 -4.60308272e+00 -7.35415590e+01
  2.13092668e+01 -3.05873003e+02 -5.30500154e+00 -6.68295127e+01
  1.82123235e+01 -3.13477228e+02 -5.93942508e+00 -6.00431013e+01
  1.50404975e+01 -3.20848875e+02 -6.50562770e+00 -5.31859320e+01
  1.17961343e+01 -3.27984026e+02 -7.00292000e+00 -4.62616496e+01
  8.48161799e+00 -3.34878888e+02 -7.43064924e+00 -3.92739343e+01
  5.09936979e+00 -3.41529797e+02 -7.78819962e+00 -3.22265004e+01
  1.65184705e+00 -3.47933218e+02 -8.07499266e+00 -2.51230935e+01
 -1.85845822e+00 -3.54085747e+02 -8.29048749e+00 -1.79674892e+01
 -5.42902065e+00 -3.59984115e+02 -8.43418112e+00 -1.07634907e+01
 -9.05728282e+00 -3.65625184e+02 -8.50560874e+00 -3.51492693e+00
 -1.27406566e+01 -3.71005956e+02 -8.50434395e+00  3.77434937e+00
 -1.64765247e+01 -3.76123571e+02 -8.42999896e+00  1.11004639e+01
 -2.02622418e+01 -3.80975306e+02 -8.28222485e+00  1.84595229e+01
 -2.40951359e+01 -3.85558583e+02 -8.06071172e+00  2.58476149e+01
 -2.79725104e+01 -3.89870963e+02 -7.76518886e+00  3.32608131e+01
 -3.18916445e+01 -3.93910151e+02 -7.39542490e+00  4.06951773e+01
 -3.58497956e+01 -3.97674001e+02 -6.95122793e+00  4.81467560e+01
 -3.98442000e+01 -4.01160508e+02 -6.43244560e+00  5.56115885e+01
 -4.38720750e+01 -4.04367818e+02 -5.83896520e+00  6.30857073e+01
 -4.79306200e+01 -4.07294222e+02 -5.17071374e+00  7.05651395e+01
 -5.20170179e+01 -4.09938163e+02 -4.42765795e+00  7.80459097e+01
 -5.61284370e+01 -4.12298232e+02 -3.60980434e+00  8.55240415e+01
 -6.02620321e+01 -4.14373172e+02 -2.71719917e+00  9.29955600e+01
 -6.44149462e+01 -4.16161877e+02 -1.74992842e+00  1.00456494e+02
 -6.85843123e+01 -4.17663391e+02 -7.08117793e-01  1.07902877e+02
 -7.27672540e+01 -4.18876912e+02  4.08067417e-01  1.15330751e+02
 -7.69608883e+01 -4.19801793e+02  1.59842237e+00  1.22736168e+02
 -8.11623261e+01 -4.20437536e+02  2.86270279e+00  1.30115191e+02
 -8.53686741e+01 -4.20783799e+02  4.20062513e+00  1.37463897e+02
 -8.95770364e+01 -4.20840394e+02  5.61186666e+00  1.44778381e+02
 -9.37845162e+01 -4.20607284e+02  7.09606570e+00  1.52054753e+02
 -9.79882168e+01 -4.20084590e+02  8.65282177e+00  1.59289144e+02
 -1.02185244e+02 -4.19272582e+02  1.02816958e+01  1.66477711e+02
 -1.06372705e+02 -4.18171687e+02  1.19822105e+01  1.73616629e+02
 -1.10547716e+02 -4.16782484e+02  1.37538503e+01  1.80702104e+02
 -1.14707396e+02 -4.15105705e+02  1.55960619e+01  1.87730369e+02
 -1.18848875e+02 -4.13142235e+02  1.75082545e+01  1.94697686e+02
 -1.22969289e+02 -4.10893111e+02  1.94898001e+01  2.01600352e+02
 -1.27065789e+02 -4.08359521e+02  2.15400337e+01  2.08434695e+02
 -1.31135536e+02 -4.05542806e+02  2.36582541e+01  2.15197082e+02
 -1.35175706e+02 -4.02444454e+02  2.58437235e+01  2.21883916e+02
 -1.39183491e+02 -3.99066105e+02  2.80956687e+01  2.28491642e+02
 -1.43156101e+02 -3.95409547e+02  3.04132810e+01  2.35016746e+02
 -1.47090761e+02 -3.91476716e+02  3.27957166e+01  2.41455757e+02
 -1.50984721e+02 -3.87269694e+02  3.52420977e+01  2.47805251e+02
 -1.54835249e+02 -3.82790708e+02  3.77515120e+01  2.54061851e+02
 -1.58639636e+02 -3.78042130e+02  4.03230140e+01  2.60222228e+02
 -1.62395201e+02 -3.73026476e+02  4.29556249e+01  2.66283105e+02
 -1.66099284e+02 -3.67746402e+02  4.56483336e+01  2.72241259e+02
 -1.69749257e+02 -3.62204706e+02  4.84000971e+01  2.78093520e+02
 -1.73342516e+02 -3.56404324e+02  5.12098406e+01  2.83836773e+02
 -1.76876491e+02 -3.50348328e+02  5.40764590e+01  2.89467964e+02
 -1.80348641e+02 -3.44039929e+02  5.69988164e+01  2.94984095e+02
 -1.83756460e+02 -3.37482470e+02  5.99757475e+01  3.00382232e+02
 -1.87097472e+02 -3.30679424e+02  6.30060581e+01  3.05659501e+02
 -1.90369241e+02 -3.23634399e+02  6.60885253e+01  3.10813094e+02
 -1.93569366e+02 -3.16351127e+02  6.92218986e+01  3.15840267e+02
 -1.96695483e+02 -3.08833470e+02  7.24049003e+01  3.20738344e+02
 -1.99745267e+02 -3.01085412e+02  7.56362264e+01  3.25504717e+02
 -2.02716437e+02 -2.93111061e+02  7.89145471e+01  3.30136849e+02
 -2.05606748e+02 -2.84914643e+02  8.22385077e+01  3.34632272e+02
 -2.08414004e+02 -2.76500505e+02  8.56067289e+01  3.38988593e+02
 -2.11136047e+02 -2.67873105e+02  8.90178081e+01  3.43203490e+02
 -2.13770770e+02 -2.59037020e+02  9.24703198e+01  3.47274718e+02
 -2.16316108e+02 -2.49996933e+02  9.59628163e+01  3.51200108e+02
 -2.18770045e+02 -2.40757637e+02  9.94938288e+01  3.54977567e+02
 -2.21130613e+02 -2.31324031e+02  1.03061868e+02  3.58605083e+02
 -2.23395894e+02 -2.21701116e+02  1.06665424e+02  3.62080720e+02
 -2.25564021e+02 -2.11893997e+02  1.10302970e+02  3.65402625e+02
 -2.27633177e+02 -2.01907871e+02  1.13972958e+02  3.68569026e+02
 -2.29601599e+02 -1.91748036e+02  1.17673826e+02  3.71578234e+02
 -2.31467577e+02 -1.81419877e+02  1.21403994e+02  3.74428641e+02
 -2.33229454e+02 -1.70928872e+02  1.25161865e+02  3.77118726e+02
 -2.34885630e+02 -1.60280585e+02  1.28945829e+02  3.79647052e+02
 -2.36434560e+02 -1.49480662e+02  1.32754262e+02  3.82012268e+02
 -2.37874757e+02 -1.38534829e+02  1.36585526e+02  3.84213108e+02
 -2.39204790e+02 -1.27448893e+02  1.40437972e+02  3.86248395e+02
 -2.40423287e+02 -1.16228732e+02  1.44309939e+02  3.88117038e+02
 -2.41528937e+02 -1.04880297e+02  1.48199754e+02  3.89818037e+02
 -2.42520486e+02 -9.34096053e+01  1.52105738e+02  3.91350479e+02
 -2.43396742e+02 -8.18227416e+01  1.56026199e+02  3.92713539e+02
 -2.44156574e+02 -7.01258506e+01  1.59959441e+02  3.93906486e+02
 -2.44798913e+02 -5.83251361e+01  1.63903760e+02  3.94928675e+02
 -2.45322751e+02 -4.64268568e+01  1.67857444e+02  3.95779554e+02
 -2.45727146e+02 -3.44373232e+01  1.71818778e+02  3.96458661e+02
 -2.46011215e+02 -2.23628944e+01  1.75786043e+02  3.96965624e+02
