             z_1            v_z1             z_2            v_z2
 -3.39680301e+02 -3.96834258e+02  9.13563458e+02  7.84939213e+02
 -4.82706795e+02 -2.27553520e+02  9.34595394e+02  7.32343560e+02
 -6.23409714e+02 -4.02646152e+01  9.51128511e+02  6.44377003e+02
 -7.61111757e+02  1.55195949e+02  9.63083220e+02  5.25680380e+02
 -8.95150067e+02  3.48472283e+02  9.70401971e+02  3.82604292e+02
 -1.02487943e+03  5.29400596e+02  9.73049533e+02  2.22709157e+02
 -1.14967536e+03  6.88469876e+02  9.71013159e+02  5.44420054e+01
 -1.26893713e+03  8.17323152e+02  9.64302651e+02 -1.13308591e+02
 -1.38209066e+03  9.09198690e+02  9.52950311e+02 -2.71681803e+02
 -1.48859126e+03  9.59287051e+02  9.37010784e+02 -4.12312468e+02
 -1.58792628e+03  9.64985067e+02  9.16560797e+02 -5.27772867e+02
 -1.67961753e+03  9.26033299e+02  8.91698789e+02 -6.11964989e+02
 -1.76322366e+03  8.44529701e+02  8.62544438e+02 -6.60442567e+02
 -1.83834220e+03  7.24818754e+02  8.29238084e+02 -6.70645832e+02
 -1.90461157e+03  5.73261842e+02  7.91940051e+02 -6.42036541e+02
 -1.96171276e+03  3.97900731e+02  7.50829881e+02 -5.76125852e+02
 -2.00937091e+03  2.08030594e+02  7.06105464e+02 -4.76392262e+02
 -2.04735660e+03  1.36971198e+01  6.57982090e+02 -3.48085912e+02
 -2.07548698e+03 -1.74910140e+02  6.06691408e+02 -1.97875214e+02
 -2.09362665e+03 -3.48022221e+02  5.52480315e+02 -3.34683599e+01
 -2.10168829e+03 -4.95772415e+02  4.95609766e+02  1.35759501e+02
 -2.09963308e+03 -6.10474432e+02  4.36353518e+02  3.01018473e+02
 -2.08747093e+03 -6.86173915e+02  3.74996811e+02  4.53713706e+02
 -2.06526038e+03 -7.18860164e+02  3.11834997e+02  5.85796579e+02
 -2.03310833e+03 -7.06729485e+02  2.47172116e+02  6.90241303e+02
 -1.99116957e+03 -6.51799286e+02  1.81319435e+02  7.62934818e+02
 -1.93964598e+03 -5.57877519e+02  1.14593948e+02  8.00970003e+02
 -1.87878556e+03 -4.28419062e+02  4.73168516e+01  8.00856711e+02
 -1.80888129e+03 -2.69340767e+02 -2.01880042e+01  7.61703602e+02
 -1.73026967e+03 -8.90878069e+01 -8.75956714e+01  6.85644054e+02
 -1.64332909e+03  1.02842929e+02 -1.54581669e+02  5.76692907e+02
 -1.54847808e+03  2.96341099e+02 -2.20823547e+02  4.40597724e+02
 -1.44617322e+03  4.81213568e+02 -2.86002434e+02  2.84538535e+02
 -1.33690697e+03  6.47722221e+02 -3.49804576e+02  1.16749161e+02
 -1.22120531e+03  7.87098127e+02 -4.11922841e+02 -5.39175135e+01
 -1.09962522e+03  8.92004615e+02 -4.72058198e+02 -2.18457052e+02
 -9.72751952e+02  9.56924718e+02 -5.29921150e+02 -3.68188998e+02
 -8.41196307e+02  9.78452527e+02 -5.85233102e+02 -4.95215311e+02
 -7.05591769e+02  9.55473041e+02 -6.37727578e+02 -5.92837461e+02
 -5.66594767e+02  8.89220994e+02 -6.87148214e+02 -6.55910152e+02
 -4.24872933e+02  7.83215488e+02 -7.33258571e+02 -6.81112908e+02
 -2.81104524e+02  6.43073485e+02 -7.75840634e+02 -6.67124792e+02
 -1.35982716e+02  4.76208863e+02 -8.14688305e+02 -6.14689882e+02
  9.79377659e+00  2.91325941e+02 -8.49614439e+02 -5.26463047e+02
  1.55523186e+02  9.86409993e+01 -8.80450866e+02 -4.07550966e+02
  3.00503997e+02 -9.20786534e+01 -9.07049128e+02 -2.63821052e+02
  4.44038306e+02 -2.70629714e+02 -9.29281177e+02 -1.02992378e+02
  5.85435181e+02 -4.27556689e+02 -9.47039990e+02  6.64169215e+01
  7.24013976e+02 -5.54547228e+02 -9.60240075e+02  2.35435486e+02
  8.59107617e+02 -6.44782114e+02 -9.68817890e+02  3.95023525e+02
  9.90065803e+02 -6.93926944e+02 -9.72732142e+02  5.37181780e+02
  1.11625814e+03 -6.98854969e+02 -9.71963986e+02  6.53867921e+02
  1.23707719e+03 -6.59468543e+02 -9.66517120e+02  7.39077610e+02
  1.35194135e+03 -5.77844548e+02 -9.56417761e+02  7.88301886e+02
  1.46029771e+03 -4.58286277e+02 -9.41714524e+02  7.98926865e+02
  1.56162468e+03 -3.07101255e+02 -9.22478186e+02  7.70376894e+02
  1.65543450e+03 -1.32267877e+02 -8.98801342e+02  7.04144707e+02
  1.74127561e+03  5.69862359e+01 -8.70797967e+02  6.03712323e+02
  1.81873478e+03  2.50671406e+02 -8.38602857e+02  4.74367315e+02
  1.88743915e+03  4.38563322e+02 -8.02370991e+02  3.22923724e+02
  1.94705802e+03  6.10742928e+02 -7.62276776e+02  1.57362283e+02
  1.99730438e+03  7.58120237e+02 -7.18513212e+02 -1.35910369e+01
  2.03793637e+03  8.72914385e+02 -6.71290964e+02 -1.80925849e+02
  2.06875840e+03  9.49064542e+02 -6.20837344e+02 -3.35823204e+02
  2.08962210e+03  9.82549979e+02 -5.67395220e+02 -4.70121325e+02
  2.10042705e+03  9.71602357e+02 -5.11221843e+02 -5.76746599e+02
  2.10112123e+03  9.16798907e+02 -4.52587616e+02 -6.50086949e+02
  2.09170129e+03  8.21030900e+02 -3.91774784e+02 -6.86287188e+02
  2.07221259e+03  6.89338658e+02 -3.29076081e+02 -6.83440331e+02
  2.04274894e+03  5.29486918e+02 -2.64793319e+02 -6.42529869e+02
  2.00345216e+03  3.48361559e+02 -1.99235933e+02 -5.64184642e+02
  1.95451142e+03  1.56270081e+02 -1.32719498e+02 -4.53309766e+02
  1.89616231e+03 -3.66399159e+01 -6.55642012e+01 -3.15790430e+02
  1.82868569e+03 -2.20184908e+02  1.90669146e+00 -1.58912830e+02
  1.75240639e+03 -3.84677703e+02  6.93683962e+01  9.01507594e+00
  1.66769158e+03 -5.21438271e+02  1.36496172e+02  1.79101562e+02
  1.57494905e+03 -6.23251740e+02  2.02966887e+02  3.42340314e+02
  1.47462525e+03 -6.84748201e+02  2.68460568e+02  4.90084860e+02
  1.36720311e+03 -7.02674650e+02  3.32661946e+02  6.14493560e+02
  1.25319972e+03 -6.80452374e+02  3.95261969e+02  7.13329346e+02
  1.13316387e+03 -6.10620374e+02  4.55959289e+02  7.72701987e+02
  1.00767340e+03 -5.01164210e+02  5.14461708e+02  7.93736495e+02
  8.77332433e+02 -3.57888299e+02  5.70487565e+02  7.75307755e+02
  7.42768523e+02 -1.88375867e+02  6.23767026e+02  7.18366459e+02
  6.04630574e+02 -1.59545828e+00  6.74042467e+02  6.25895905e+02
  4.63579757e+02  1.92571989e+02  7.21075659e+02  5.02755182e+02
  3.20293560e+02  3.83854791e+02  7.64641684e+02  3.55422748e+02
  1.75465226e+02  5.62132918e+02  8.04527321e+02  1.91654360e+02
  2.97921273e+01  7.17972430e+02  8.40540356e+02  2.00735144e+01
 -1.16024451e+02  8.43123684e+02  8.72507372e+02 -1.50283961e+02
 -2.61282569e+02  9.30956993e+02  9.00274465e+02 -3.10447082e+02
 -4.05282988e+02  9.76812677e+02  9.23707960e+02 -4.51983417e+02
 -5.47332528e+02  9.78246843e+02  9.42695047e+02 -5.67444108e+02
 -6.86747405e+02  9.35158464e+02  9.57144323e+02 -6.50755286e+02
 -8.22856516e+02  8.49742376e+02  9.66986232e+02 -6.97486509e+02
 -9.55004675e+02  7.26662692e+02  9.72173394e+02 -7.05374079e+02
 -1.08255576e+03  5.72240929e+02  9.72680839e+02 -6.73875044e+02
 -1.20489578e+03  3.94643335e+02  9.68506123e+02 -6.04717067e+02
 -1.32143584e+03  2.03226022e+02  9.59669340e+02 -5.01583587e+02
 -1.43161493e+03  8.07218723e+00  9.46213028e+02 -3.69950633e+02
 -1.53490271e+03 -1.80538802e+02  9.28201960e+02 -2.16799223e+02
 -1.63080196e+03 -3.52674016e+02  9.05722834e+02 -5.02469481e+01
 -1.71885107e+03 -4.99271464e+02  8.78883859e+02  1.20880672e+02
 -1.79862619e+03 -6.12618635e+02  8.47814227e+02  2.87516241e+02
 -1.86974332e+03 -6.86759738e+02  8.12663497e+02  4.40829299e+02
 -1.93186011e+03 -7.17810048e+02  7.73600874e+02  5.72692495e+02
 -1.98467756e+03 -7.04160313e+02  7.30814392e+02  6.76110078e+02
 -2.02794142e+03 -6.46555383e+02  6.84510012e+02  7.45581013e+02
 -2.06144343e+03 -5.45268171e+02  6.34910627e+02  7.74602820e+02
 -2.08502233e+03 -4.11354964e+02  5.82254994e+02  7.67284726e+02
 -2.09856461e+03 -2.49056094e+02  5.26796579e+02  7.21115245e+02
 -2.10200509e+03 -6.69930362e+01  4.68802341e+02  6.38515874e+02
 -2.09532720e+03  1.25180052e+02  4.08551446e+02  5.23820078e+02
 -2.07856309e+03  3.17275767e+02  3.46333922e+02  3.83054865e+02
 -2.05179346e+03  4.99110458e+02  2.82449265e+02  2.23623527e+02
 -2.01514717e+03  6.61041807e+02  2.17204995e+02  5.39148930e+01
 -1.96880062e+03  7.94477969e+02  1.50915178e+02 -1.17139593e+02
 -1.91297691e+03  8.92331154e+02  8.38989110e+01 -2.80537396e+02
 -1.84794476e+03  9.49391314e+02  1.64787904e+01 -4.27679689e+02
 -1.77401721e+03  9.62595830e+02 -5.10206443e+01 -5.50820010e+02
 -1.69155013e+03  9.29182062e+02 -1.18274471e+02 -6.41464187e+02
 -1.60094049e+03  8.54973269e+02 -1.84958950e+02 -6.98958940e+02
 -1.50262445e+03  7.41768431e+02 -2.50753081e+02 -7.18223762e+02
 -1.39707529e+03  5.95513182e+02 -3.15340148e+02 -6.98285167e+02
 -1.28480109e+03  4.23888390e+02 -3.78409244e+02 -6.40230690e+02
 -1.16634231e+03  2.35913057e+02 -4.39656765e+02 -5.47159994e+02
 -1.04226919e+03  4.14687981e+01 -4.98787867e+02 -4.24021963e+02
 -9.13179017e+02 -1.49221870e+02 -5.55517874e+02 -2.77353497e+02
 -7.79693290e+02 -3.26135365e+02 -6.09573605e+02 -1.14934316e+02
 -6.42455107e+02 -4.79976388e+02 -6.60694311e+02  5.46238991e+01
 -5.02072869e+02 -6.02668815e+02 -7.08686133e+02  2.22332299e+02
 -3.59221328e+02 -6.87782184e+02 -7.53319058e+02  3.79299572e+02
 -2.14640095e+02 -7.30871240e+02 -7.94326268e+02  5.17201471e+02
 -6.90254914e+01 -7.29710594e+02 -8.31510011e+02  6.28720345e+02
  7.69214599e+01 -6.84412094e+02 -8.64691216e+02  7.07931466e+02
  2.22498185e+02 -5.97418476e+02 -8.93710127e+02  7.50615503e+02
  3.67003910e+02 -4.73369820e+02 -9.18427042e+02  7.54476840e+02
  5.09743021e+02 -3.18601060e+02 -9.38722971e+02  7.19007395e+02
  6.50028413e+02 -1.41966853e+02 -9.54500211e+02  6.46672902e+02
  7.87184794e+02  4.75384629e+01 -9.65682811e+02  5.40870305e+02
  9.20551935e+02  2.39814173e+02 -9.72216940e+02  4.07190078e+02
  1.04948785e+03  4.24645760e+02 -9.74071143e+02  2.52661863e+02
  1.17337188e+03  5.92214008e+02 -9.71236493e+02  8.54135748e+01
  1.29160768e+03  7.33610896e+02 -9.63726633e+02 -8.57551562e+01
  1.40362611e+03  8.41307126e+02 -9.51577713e+02 -2.51834786e+02
  1.50888795e+03  9.09509172e+02 -9.34848213e+02 -4.04041072e+02
  1.60688649e+03  9.34821568e+02 -9.13618664e+02 -5.34635309e+02
  1.69715001e+03  9.15502745e+02 -8.87991256e+02 -6.36409539e+02
  1.77924401e+03  8.52641914e+02 -8.58089352e+02 -7.04152128e+02
  1.85277331e+03  7.49504300e+02 -8.24056889e+02 -7.34325762e+02
  1.91738396e+03  6.11477641e+02 -7.86057689e+02 -7.25373205e+02
  1.97276496e+03  4.45791096e+02 -7.44274667e+02 -6.77802983e+02
  2.01864971e+03  2.61133940e+02 -6.98908953e+02 -5.94163021e+02
  2.05481733e+03  6.71967822e+01 -6.50178923e+02 -4.78906182e+02
  2.08109374e+03 -1.25840192e+02 -5.98319148e+02 -3.38155132e+02
  2.09735245e+03 -3.07844848e+02 -5.43579263e+02 -1.79378992e+02
  2.10351518e+03 -4.69268192e+02 -4.86222768e+02 -1.09988737e+01
  2.09955228e+03 -6.01648658e+02 -4.26525761e+02  1.58056852e+02
  2.08548282e+03 -6.98058928e+02 -3.64775602e+02  3.18824040e+02
  2.06137453e+03 -7.53471637e+02 -3.01269537e+02  4.62776067e+02
  2.02734346e+03 -7.65024483e+02 -2.36313265e+02  5.82273763e+02
  1.98355342e+03 -7.32170490e+02 -1.70219464e+02  6.70967971e+02
  1.93021521e+03 -6.56706580e+02 -1.03306289e+02  7.24134566e+02
  1.86758557e+03 -5.42682532e+02 -3.58958389e+01  7.38927833e+02
  1.79596600e+03 -3.96189205e+02  3.16873929e+01  7.14532875e+02
  1.71570123e+03 -2.25029569e+02  9.91180815e+01  6.52201371e+02
  1.62717765e+03 -3.82680593e+01  1.66071635e+02  5.55146948e+02
  1.53082138e+03  1.54045978e+02  2.32225760e+02  4.28577630e+02
  1.42709625e+03  3.41575391e+02  2.97262006e+02  2.79254436e+02
  1.31650156e+03  5.14584321e+02  3.60867305e+02  1.14791158e+02
  1.19956970e+03  6.63578209e+02  4.22735474e+02 -5.58735615e+01
  1.07686354e+03  7.81762477e+02  4.82568684e+02 -2.24905547e+02
  9.48973795e+02  8.61358792e+02  5.40078886e+02 -3.81946247e+02
  8.16516148e+02  8.98620348e+02  5.94989171e+02 -5.19264281e+02
  6.80128513e+02  8.91525325e+02  6.47034915e+02 -6.29659324e+02
  5.40483135e+02  8.40380195e+02  6.95949869e+02 -7.07338913e+02
  3.98251149e+02  7.47815525e+02  7.41499643e+02 -7.48236332e+02
  2.54101248e+02  6.18648577e+02  7.83480942e+02 -7.50226922e+02
  1.08727977e+02  4.59629236e+02  8.21691027e+02 -7.13240622e+02
 -3.71687705e+01  2.79083622e+02  8.55945854e+02 -6.39265754e+02
 -1.82886655e+02  8.64743974e+01  8.86080491e+02 -5.32244049e+02
 -3.27724220e+02 -1.08098963e+02  9.11949861e+02 -3.97862473e+02
 -4.70984252e+02 -2.94433546e+02  9.33429426e+02 -2.43252891e+02
 -6.11977140e+02 -4.62761819e+02  9.50415785e+02 -7.66154185e+01
 -7.50024183e+02 -6.04267416e+02  9.62827167e+02  9.32145930e+01
 -8.84460866e+02 -7.11550521e+02  9.70603824e+02  2.57232957e+02
 -1.01464005e+03 -7.79017171e+02  9.73708320e+02  4.06740708e+02
 -1.13993510e+03 -8.03111800e+02  9.72125710e+02  5.33740640e+02
 -1.25974288e+03 -7.82657499e+02  9.65863611e+02  6.31512169e+02
 -1.37348667e+03 -7.18882646e+02  9.54952164e+02  6.94930753e+02
 -1.48061895e+03 -6.15217137e+02  9.39443895e+02  7.20599661e+02
 -1.58062401e+03 -4.77214712e+02  9.19413454e+02  7.07132849e+02
 -1.67302047e+03 -3.12604327e+02  8.94957260e+02  6.55572864e+02
 -1.75736356e+03 -1.30138458e+02  8.66193038e+02  5.68592294e+02
 -1.83324728e+03  6.08437578e+01  8.33259249e+02  4.50378018e+02
 -1.90030634e+03  2.50176976e+02  7.96314426e+02  3.07142871e+02
 -1.95821795e+03  4.27783329e+02  7.55536408e+02  1.46420725e+02
 -2.00670334e+03  5.84193481e+02  7.11121488e+02 -2.33202084e+01
 -2.04552911e+03  7.11064592e+02  6.63283464e+02 -1.93142456e+02
 -2.07450838e+03  8.01623016e+02  6.12252614e+02 -3.54113377e+02
 -2.09350164e+03  8.51012428e+02  5.58274583e+02 -4.97767307e+02
 -2.10241746e+03  8.56548937e+02  5.01609205e+02 -6.16551285e+02
 -2.10121294e+03  8.17863695e+02  4.42529248e+02 -7.04224804e+02
 -2.08989386e+03  7.36922889e+02  3.81319104e+02 -7.56189903e+02
 -2.06851472e+03  6.17924127e+02  3.18273419e+02 -7.69734215e+02
 -2.03717843e+03  4.67074832e+02  2.53695675e+02 -7.44174293e+02
 -1.99603583e+03  2.92264451e+02  1.87896728e+02 -6.80891738e+02
 -1.94528496e+03  1.02647803e+02  1.21193315e+02 -5.83260246e+02
 -1.88517013e+03 -9.18383918e+01  5.39065249e+01 -4.56467434e+02
 -1.81598072e+03 -2.81000278e+02 -1.36397453e+01 -3.07240887e+02
 -1.73804977e+03 -4.54925153e+02 -8.11203482e+01 -1.43492922e+02
 -1.65175243e+03 -6.04504597e+02 -1.48210452e+02  2.60969151e+01
 -1.55750410e+03 -7.21909358e+02 -2.14587105e+02  1.92534094e+02
 -1.45575846e+03 -8.01030128e+02 -2.79930788e+02  3.47011433e+02
 -1.34700531e+03 -8.37775418e+02 -3.43926953e+02  4.81349478e+02
 -1.23176813e+03 -8.30270868e+02 -4.06267535e+02  5.88411729e+02
 -1.11060167e+03 -7.78989835e+02 -4.66652434e+02  6.62513148e+02
 -9.84089193e+02 -6.86718411e+02 -5.24790953e+02  6.99710446e+02
 -8.52839758e+02 -5.58407727e+02 -5.80403174e+02  6.98009800e+02
 -7.17485346e+02 -4.00912401e+02 -6.33221207e+02  6.57472106e+02
 -5.78679865e+02 -2.22628833e+02 -6.82988445e+02  5.80210082e+02
 -4.37089655e+02 -3.30566514e+01 -7.29467151e+02  4.70281594e+02
 -2.93393643e+02  1.57736910e+02 -7.72436233e+02  3.33441443e+02
 -1.48285050e+02  3.39605732e+02 -8.11687336e+02  1.76880406e+02
 -2.46254732e+00  5.02845013e+02 -8.47031355e+02  8.86112815e+00
  1.43371873e+02  6.38753156e+02 -8.78298102e+02 -1.61767590e+02
  2.88516188e+02  7.40074331e+02 -9.05337049e+02 -3.26021122e+02
  4.32271709e+02  8.01380449e+02 -9.28018026e+02 -4.75252289e+02
  5.73946435e+02  8.19356935e+02 -9.46231846e+02 -6.01607128e+02
  7.12858386e+02  7.92977560e+02 -9.59890831e+02 -6.98439469e+02
  8.48338881e+02  7.23558685e+02 -9.68929226e+02 -7.60661968e+02
  9.79735760e+02  6.14689800e+02 -9.73303521e+02 -7.85014848e+02
  1.10641652e+03  4.72043991e+02 -9.72992659e+02 -7.70238089e+02
  1.22777135e+03  3.03078353e+02 -9.67998135e+02 -7.17137993e+02
  1.34321610e+03  1.16640178e+02 -9.58343989e+02 -6.28544613e+02
  1.45219506e+03 -7.75002606e+01 -9.44076693e+02 -5.09162320e+02
  1.55418362e+03 -2.69165592e+02 -9.25264925e+02 -3.65321452e+02
  1.64869085e+03 -4.48308089e+02 -9.01999237e+02 -2.04644740e+02
  1.73526182e+03 -6.05401995e+02 -8.74391624e+02 -3.57830373e+01
  1.81347981e+03 -7.32230029e+02 -8.42574978e+02  1.32324993e+02
  1.88296831e+03 -8.22310844e+02 -8.06702454e+02  2.90918450e+02
  1.94339281e+03 -8.70960212e+02 -7.66946732e+02  4.31595781e+02
  1.99446245e+03 -8.75683514e+02 -7.23499182e+02  5.46903617e+02
  2.03593140e+03 -8.36306057e+02 -6.76568946e+02  6.30728991e+02
  2.06760004e+03 -7.54982106e+02 -6.26381931e+02  6.78622004e+02
  2.08931594e+03 -6.36081045e+02 -5.73179722e+02  6.88030789e+02
  2.10097454e+03 -4.85956571e+02 -5.17218417e+02  6.58436258e+02
  2.10251975e+03 -3.12611100e+02 -4.58767395e+02  5.91379490e+02
  2.09394411e+03 -1.25273145e+02 -3.98108022e+02  4.90380368e+02
  2.07528891e+03  6.60897875e+01 -3.35532290e+02  3.60751980e+02
  2.04664394e+03  2.51295163e+02 -2.71341422e+02  2.09322477e+02
  2.00814711e+03  4.20558759e+02 -2.05844409e+02  4.39989021e+01
  1.95998371e+03  5.64872442e+02 -1.39356536e+02 -1.26511445e+02
  1.90238559e+03  6.76472409e+02 -7.21978529e+01 -2.93153349e+02
  1.83563002e+03  7.49391706e+02 -4.69164135e+00 -4.47144396e+02
  1.76003833e+03  7.79707802e+02  6.28371446e+01 -5.80371237e+02
  1.67597439e+03  7.65748668e+02  1.30063442e+02 -6.85816993e+02
  1.58384287e+03  7.08180923e+02  1.96663642e+02 -7.57931674e+02
  1.48408727e+03  6.09974633e+02  2.62317151e+02 -7.92925291e+02
  1.37718776e+03  4.76246473e+02  3.26707930e+02 -7.88968037e+02
  1.26365896e+03  3.13989532e+02  3.89526016e+02 -7.46286949e+02
  1.14404734e+03  1.31704044e+02  4.50469011e+02 -6.67153972e+02
  1.01892871e+03 -6.10513161e+01  5.09243536e+02 -5.55766183e+02
  8.88905397e+02 -2.54162052e+02  5.65566625e+02 -4.18026326e+02
  7.54603410e+02 -4.37524497e+02  6.19167027e+02 -2.61198587e+02
  6.16670118e+02 -6.01526787e+02  6.69785849e+02 -9.35775764e+01
  4.75763180e+02 -7.37548796e+02  7.17185737e+02  7.59420570e+01
  3.32559634e+02 -8.38472857e+02  7.61139763e+02  2.38390849e+02
  1.87754862e+02 -8.99035222e+02  8.01430301e+02  3.85173800e+02
  4.20461587e+01 -9.16103513e+02  8.37863154e+02  5.08523770e+02
 -1.03865014e+02 -8.88842049e+02  8.70262879e+02  6.01911596e+02
 -2.49276259e+02 -8.18755937e+02  8.98473487e+02  6.60390892e+02
 -3.93487601e+02 -7.09611548e+02  9.22359166e+02  6.80859258e+02
 -5.35804844e+02 -5.67237562e+02  9.41804930e+02  6.62222104e+02
 -6.75542914e+02 -3.99217085e+02  9.56717169e+02  6.05450418e+02
 -8.12029154e+02 -2.14487088e+02  9.67024096e+02  5.13529420e+02
 -9.44606561e+02 -2.28664039e+01  9.72676096e+02  3.91300910e+02
 -1.07263695e+03  1.65462497e+02  9.73645958e+02  2.45207892e+02
 -1.19550402e+03  3.40490265e+02  9.69929013e+02  8.29553308e+01
 -1.31261633e+03  4.92907694e+02  9.61543153e+02 -8.68951742e+01
 -1.42341013e+03  6.14603466e+02  9.48528743e+02 -2.55383638e+02
 -1.52735211e+03  6.99095435e+02  9.30948430e+02 -4.13627792e+02
 -1.62394192e+03  7.41862818e+02  9.08886839e+02 -5.53282032e+02
 -1.71271460e+03  7.40585494e+02  8.82450168e+02 -6.66978714e+02
 -1.79324284e+03  6.95271867e+02  8.51765673e+02 -7.48722589e+02
 -1.86513899e+03  6.08256859e+02  8.16981059e+02 -7.94205869e+02
 -1.92805697e+03  4.84078457e+02  7.78263769e+02 -8.01035595e+02
 -1.98169392e+03  3.29238153e+02  7.35800175e+02 -7.68860114e+02
 -2.02579164e+03  1.51858267e+02  6.89794682e+02 -6.99388342e+02
 -2.06013786e+03 -3.87255648e+01  6.40468746e+02 -5.96320955e+02
 -2.08456725e+03 -2.32509784e+02  5.88059806e+02 -4.65102594e+02
 -2.09896221e+03 -4.19339916e+02  5.32820142e+02 -3.12645620e+02
 -2.10325346e+03 -5.89398800e+02  4.75015659e+02 -1.47013102e+02
 -2.09742033e+03 -7.33758292e+02  4.14924611e+02  2.30402512e+01
 -2.08149091e+03 -8.44847343e+02  3.52836255e+02  1.88527021e+02
 -2.05554187e+03 -9.16851552e+02  2.89049466e+02  3.40701449e+02
 -2.01969812e+03 -9.46020176e+02  2.23871293e+02  4.71521270e+02
 -1.97413222e+03 -9.30864188e+02  1.57615483e+02  5.74072425e+02
 -1.91906348e+03 -8.72234883e+02  9.06009706e+01  6.42934206e+02
 -1.85475701e+03 -7.73278896e+02  2.31503425e+01  6.74465512e+02
 -1.78152234e+03 -6.39271956e+02 -4.44117144e+01  6.66997111e+02
 -1.69971202e+03 -4.77340152e+02 -1.11759977e+02  6.20919694e+02
 -1.60971985e+03 -2.96083332e+02 -1.78570251e+02  5.38663003e+02
 -1.51197902e+03 -1.05120406e+02 -2.44520930e+02  4.24567003e+02
 -1.40696003e+03  8.54191507e+01 -3.09294545e+02  2.84652194e+02
 -1.29516843e+03  2.65427571e+02 -3.72579291e+02  1.26304346e+02
 -1.17714233e+03  4.25345035e+02 -4.34070527e+02 -4.21079761e+01
 -1.05344991e+03  5.56671768e+02 -4.93472236e+02 -2.11682591e+02
 -9.24686611e+02  6.52426607e+02 -5.50498443e+02 -3.73463526e+02
 -7.91472347e+02  7.07488327e+02 -6.04874551e+02 -5.18886630e+02
 -6.54448814e+02  7.18938337e+02 -6.56338367e+02 -6.40304108e+02
 -5.09422764e+02  6.86160041e+02 -7.09494996e+02 -7.31333643e+02
 -3.57091378e+02  6.10818581e+02 -7.64089487e+02 -7.87142651e+02
 -2.03040532e+02  4.96852087e+02 -8.15006437e+02 -8.04782689e+02
 -4.80121646e+01  3.50259708e+02 -8.62000361e+02 -7.83341198e+02
  1.07247390e+02  1.78710880e+02 -9.04844967e+02 -7.23915791e+02
  2.61990733e+02 -8.79887478e+00 -9.43333986e+02 -6.29617137e+02
  4.15472967e+02 -2.02376925e+02 -9.77282130e+02 -5.05450778e+02
  5.66955269e+02 -3.91835362e+02 -1.00652598e+03 -3.57973390e+02
  7.15708448e+02 -5.67204457e+02 -1.03092475e+03 -1.94971114e+02
  8.61016452e+02 -7.19258151e+02 -1.05036100e+03 -2.50493624e+01
  1.00217981e+03 -8.40001142e+02 -1.06474116e+03  1.42821477e+02
  1.13851901e+03 -9.23091076e+02 -1.07399601e+03  2.99779751e+02
  1.26937776e+03 -9.64173491e+02 -1.07808100e+03  4.37540535e+02
  1.39412614e+03 -9.61111764e+02 -1.07697647e+03  5.48833176e+02
  1.51216365e+03 -9.14099927e+02 -1.07068772e+03  6.27785258e+02
  1.62292211e+03 -8.25652370e+02 -1.05924504e+03  6.70232700e+02
  1.72586835e+03 -7.00470917e+02 -1.04270350e+03  6.73939555e+02
  1.82050682e+03 -5.45196082e+02 -1.02114273e+03  6.38715678e+02
  1.90638197e+03 -3.68054404e+02 -9.94666516e+02  5.66424816e+02
  1.98308042e+03 -1.78407964e+02 -9.63402303e+02  4.60870168e+02
  2.05023297e+03  1.45326868e+01 -9.27500588e+02  3.26800900e+02
  2.10751636e+03  1.98359351e+02 -8.87134190e+02  1.73496944e+02
  2.15465486e+03  3.64909871e+02 -8.42497420e+02  7.49052686e+00
  2.19142155e+03  5.04679185e+02 -7.93805145e+02 -1.61758803e+02
  2.21763946e+03  6.11767832e+02 -7.41291753e+02 -3.26810281e+02
  2.23318237e+03  6.79023927e+02 -6.85210027e+02 -4.77465304e+02
  2.23797547e+03  7.03255348e+02 -6.25829927e+02 -6.06140527e+02
  2.23199569e+03  6.83174201e+02 -5.63437289e+02 -7.06044246e+02
  2.21527181e+03  6.19817481e+02 -4.98332451e+02 -7.71887738e+02
  2.18788433e+03  5.16509069e+02 -4.30828807e+02 -8.00181343e+02
  2.14996509e+03  3.78689151e+02 -3.61251298e+02 -7.89423729e+02
  2.10169663e+03  2.13622183e+02 -2.89934847e+02 -7.40176472e+02
  2.04331128e+03  3.00099252e+01 -2.17222750e+02 -6.55031082e+02
  1.97509011e+03 -1.62467073e+02 -1.43465020e+02 -5.38473200e+02
  1.89736149e+03 -3.53659845e+02 -6.90167038e+01 -3.96646582e+02
  1.81049961e+03 -5.33486676e+02  5.76382851e+00 -2.37028959e+02
  1.71492257e+03 -6.92465432e+02  8.05166057e+01 -6.80372286e+01
  1.61109047e+03 -8.22214298e+02  1.54881790e+02  1.01417023e+02
  1.49950312e+03 -9.15894427e+02  2.28501409e+02  2.62398159e+02
  1.38069766e+03 -9.68571103e+02  3.01021077e+02  4.06418389e+02
  1.25524600e+03 -9.77474336e+02  3.72091702e+02  5.25886029e+02
  1.12375203e+03 -9.42145103e+02  4.41371161e+02  6.14506383e+02
  9.86848739e+02 -8.64459430e+02  5.08525943e+02  6.67614047e+02
  8.45195193e+02 -7.48528665e+02  5.73232733e+02  6.82418642e+02
  6.99473462e+02 -6.00477254e+02  6.35179856e+02  6.58147115e+02
  5.50389119e+02 -4.27771140e+02  6.94065004e+02  5.95736401e+02
  3.98658734e+02 -2.40341285e+02  7.49605796e+02  4.99301783e+02
