             x_1            v_x1             x_2            v_x2
 -1.16068909e+03 -1.58461557e+02 -4.52865063e+02  3.76355348e+02
 -1.17063998e+03 -3.89978200e+01 -4.14629679e+02  3.85517662e+02
 -1.16828032e+03  8.66745685e+01 -3.76335998e+02  3.77520781e+02
 -1.15331713e+03  2.11972249e+02 -3.39685121e+02  3.52810780e+02
 -1.12611770e+03  3.30331207e+02 -3.06289030e+02  3.12716061e+02
 -1.08769026e+03  4.35553435e+02 -2.77585489e+02  2.59377191e+02
 -1.03963074e+03  5.22134267e+02 -2.54762148e+02  1.95633851e+02
 -9.84038551e+02  5.85553095e+02 -2.38693856e+02  1.24874856e+02
 -9.23405766e+02  6.22512111e+02 -2.29896489e+02  5.08591715e+01
 -8.60485522e+02  6.31110465e+02 -2.28499747e+02 -2.24826085e+01
 -7.98146686e+02  6.10944654e+02 -2.34240338e+02 -9.12558582e+01
 -7.39222380e+02  5.63129817e+02 -2.46475924e+02 -1.51807610e+02
 -6.86360410e+02  4.90240838e+02 -2.64219081e+02 -2.00919485e+02
 -6.41883469e+02  3.96176344e+02 -2.86189485e+02 -2.35977665e+02
 -6.07666525e+02  2.85952797e+02 -3.10881574e+02 -2.55110945e+02
 -5.85037846e+02  1.65439547e+02 -3.36644095e+02 -2.57289555e+02
 -5.74708905e+02  4.10488482e+01 -3.61767354e+02 -2.42379546e+02
 -5.76736856e+02 -8.06028115e+01 -3.84573552e+02 -2.11149867e+02
 -5.90521574e+02 -1.93044151e+02 -4.03505428e+02 -1.65231753e+02
 -6.14837399e+02 -2.90290875e+02 -4.17208546e+02 -1.07032574e+02
 -6.47897930e+02 -3.67161732e+02 -4.24602867e+02 -3.96086923e+01
 -6.87450424e+02 -4.19552160e+02 -4.24939827e+02  3.34959547e+01
 -7.30894828e+02 -4.44651062e+02 -4.17841908e+02  1.08437022e+02
 -7.75421155e+02 -4.41089279e+02 -4.03322618e+02  1.81272790e+02
 -8.18157949e+02 -4.09011896e+02 -3.81785816e+02  2.48172340e+02
 -8.56323989e+02 -3.50070587e+02 -3.54004417e+02  3.05617879e+02
 -8.87375236e+02 -2.67336381e+02 -3.21079618e+02  3.50590523e+02
 -9.09139253e+02 -1.65137473e+02 -2.84382772e+02  3.80729732e+02
 -9.19929992e+02 -4.88306369e+01 -2.45483005e+02  3.94457981e+02
 -9.18636901e+02  7.54816827e+01 -2.06064384e+02  3.91064067e+02
 -9.04783634e+02  2.01273661e+02 -1.67837016e+02  3.70740668e+02
 -8.78553267e+02  3.21940743e+02 -1.32446768e+02  3.34574167e+02
 -8.40778686e+02  4.31148450e+02 -1.01388387e+02  2.84487267e+02
 -7.92898661e+02  5.23166925e+02 -7.59265988e+01  2.23137448e+02
 -7.36881917e+02  5.93173539e+02 -5.70293500e+01  1.53776610e+02
 -6.75123218e+02  6.37507589e+02 -4.53167330e+01  8.00793252e+01
 -6.10316951e+02  6.53863625e+02 -4.10282770e+01  5.94876911e+00
 -5.45314890e+02  6.41413206e+02 -4.40103399e+01 -6.46894227e+01
 -4.82975641e+02  6.00848640e+02 -5.37242652e+01 -1.28094484e+02
 -4.26013731e+02  5.34346423e+02 -6.92748728e+01 -1.80908081e+02
 -3.76856312e+02  4.45452273e+02 -8.94577796e+01 -2.20331683e+02
 -3.37515034e+02  3.38893870e+02 -1.12823050e+02 -2.44274355e+02
 -3.09479866e+02  2.20331156e+02 -1.37751813e+02 -2.51463199e+02
 -2.93640473e+02  9.60574117e+01 -1.62541808e+02 -2.41510567e+02
 -2.90239296e+02 -2.73331214e+01 -1.85497325e+02 -2.14934544e+02
 -2.98858810e+02 -1.43293513e+02 -2.05018804e+02 -1.73131578e+02
 -3.18443648e+02 -2.45669914e+02 -2.19687362e+02 -1.18302731e+02
 -3.47356397e+02 -3.29026567e+02 -2.28339762e+02 -5.33374293e+01
 -3.83464151e+02 -3.88932889e+02 -2.30129897e+02  1.83391366e+01
 -4.24251223e+02 -4.22197473e+02 -2.24573516e+02  9.29469110e+01
 -4.66952072e+02 -4.27036634e+02 -2.11573841e+02  1.66550612e+02
 -5.08697432e+02 -4.03168613e+02 -1.91426719e+02  2.35267566e+02
 -5.46665916e+02 -3.51828459e+02 -1.64805039e+02  2.95472771e+02
 -5.78233089e+02 -2.75702800e+02 -1.32723240e+02  3.43990340e+02
 -6.01110144e+02 -1.78787952e+02 -9.64837708e+01  3.78261232e+02
 -6.13464849e+02 -6.61788607e+01 -5.76083494e+01  3.96478404e+02
 -6.14018380e+02  5.61999868e+01 -1.77576363e+01  3.97682247e+02
 -6.02112931e+02  1.81907450e+02  2.13564284e+01  3.81811259e+02
 -5.77746519e+02  3.04325919e+02  5.80609966e+01  3.49705298e+02
 -5.41573159e+02  4.17010808e+02  9.08106181e+01  3.03061219e+02
 -4.94868387e+02  5.14030921e+02  1.18268818e+02  2.44343257e+02
 -4.39461969e+02  5.90281695e+02  1.39378640e+02  1.76652881e+02
 -3.77641326e+02  6.41754786e+02  1.53418420e+02  1.03564988e+02
 -3.12030798e+02  6.65749762e+02  1.60039862e+02  2.89391020e+01
 -2.45453114e+02  6.61016719e+02  1.59286384e+02 -4.32844619e+01
 -1.80780379e+02  6.27822286e+02  1.51590784e+02 -1.09292704e+02
 -1.20782462e+02  5.67935540e+02  1.37752338e+02 -1.65601314e+02
 -6.79807754e+01  4.84534570e+02  1.18894545e+02 -2.09238695e+02
 -2.45151840e+01  3.82038622e+02  9.64057437e+01 -2.37902897e+02
  7.96893894e+00  2.65874705e+02  7.18657484e+01 -2.50083197e+02
  2.84075379e+01  1.42190959e+02  4.69623692e+01 -2.45139877e+02
  3.63739991e+01  1.75319496e+01  2.34022295e+01 -2.23338012e+02
  3.21016092e+01 -1.01506977e+02  2.82058969e+00 -1.85833467e+02
  1.64711616e+01 -2.08628022e+02 -1.33050596e+01 -1.34611851e+02
 -9.03563432e+00 -2.98163543e+02 -2.37330716e+01 -7.23836416e+01
 -4.24144811e+01 -3.65375386e+02 -2.75232615e+01 -2.44103999e+00
 -8.12444202e+01 -4.06705122e+02 -2.40866032e+01  7.15159100e+01
 -1.22815765e+02 -4.19961980e+02 -1.32163798e+01  1.45574734e+02
 -1.64273282e+02 -4.04438550e+02  4.90085736e+00  2.15817163e+02
 -2.02767059e+02 -3.60948137e+02  2.96950996e+01  2.78526068e+02
 -2.35603091e+02 -2.91781809e+02  6.02429438e+01  3.30381782e+02
 -2.60385635e+02 -2.00587395e+02  9.53163191e+01  3.68637419e+02
 -2.75143806e+02 -9.21768248e+01  1.33447305e+02  3.91263951e+02
 -2.78435741e+02  2.77280092e+01  1.73005615e+02  3.97057366e+02
 -2.69424822e+02  1.52797446e+02  2.12284658e+02  3.85702254e+02
 -2.47923928e+02  2.76428351e+02  2.49591627e+02  3.57788469e+02
 -2.14405391e+02  3.92092852e+02  2.83336863e+02  3.14779970e+02
 -1.69976122e+02  4.93683104e+02  3.12117766e+02  2.58937509e+02
 -1.16319221e+02  5.75833860e+02  3.34792831e+02  1.93199227e+02
 -5.56051590e+01  6.34205835e+02  3.50541895e+02  1.21025483e+02
  9.62278453e+00  6.65714872e+02  3.58909407e+02  4.62160952e+01
  7.65827664e+01  6.68694830e+02  3.59828449e+02 -2.72903353e+01
  1.42401229e+02  6.42985574e+02  3.53624229e+02 -9.56244401e+01
  2.04264593e+02  5.89941432e+02  3.40996860e+02 -1.55190436e+02
  2.59567775e+02  5.12359661e+02  3.22984347e+02 -2.02856031e+02
  3.06051707e+02  4.14332715e+02  3.00907720e+02 -2.36117848e+02
  3.41922567e+02  3.01032102e+02  2.76301230e+02 -2.53233638e+02
  3.65946446e+02  1.78435258e+02  2.50831276e+02 -2.53314286e+02
  3.77514443e+02  5.30098534e+01  2.26208356e+02 -2.36370773e+02
  3.76674749e+02 -6.86277885e+01  2.04096687e+02 -2.03313586e+02
  3.64130030e+02 -1.80062124e+02  1.86026276e+02 -1.55904630e+02
  3.41200239e+02 -2.75417215e+02  1.73312074e+02 -9.66641733e+01
  3.09752837e+02 -3.49667061e+02  1.66984487e+02 -2.87377385e+01
  2.72104090e+02 -3.98901035e+02  1.67734919e+02  4.42700289e+01
  2.30896663e+02 -4.20530415e+02  1.75879221e+02  1.18485736e+02
  1.88959983e+02 -4.13425103e+02  1.91340967e+02  1.89971817e+02
  1.49160733e+02 -3.77973301e+02  2.13655456e+02  2.54934486e+02
  1.14251379e+02 -3.16061008e+02  2.41994215e+02  3.09924111e+02
  8.67247339e+01 -2.30972407e+02  2.75208716e+02  3.52017399e+02
  6.86822288e+01 -1.27216412e+02  3.11890999e+02  3.78971787e+02
  6.17228616e+01 -1.02885266e+01  3.50447994e+02  3.89343880e+02
  6.68586770e+01  1.13619391e+02  3.89185615e+02  3.82565686e+02
  8.44612474e+01  2.37946153e+02  4.26398200e+02  3.58974613e+02
  1.14241980e+02  3.56107762e+02  4.60458555e+02  3.19795647e+02
  1.55267290e+02  4.61845137e+02  4.89903851e+02  2.67076660e+02
  2.06007837e+02  5.49554687e+02  5.13512849e+02  2.03580251e+02
  2.64419229e+02  6.14584251e+02  5.30370360e+02  1.32637849e+02
  3.28049925e+02  6.53478800e+02  5.39915541e+02  5.79737621e+01
  3.94170639e+02  6.64162912e+02  5.41971482e+02 -1.64915092e+01
  4.59918420e+02  6.46050376e+02  5.36754507e+02 -8.68483302e+01
  5.22447785e+02  6.00075158e+02  5.24862719e+02 -1.49404410e+02
  5.79080930e+02  5.28642070e+02  5.07244374e+02 -2.00879805e+02
  6.27449086e+02  4.35499762e+02  4.85147760e+02 -2.38580136e+02
  6.65617556e+02  3.25542746e+02  4.60055242e+02 -2.60538891e+02
  6.92187825e+02  2.04552894e+02  4.33604932e+02 -2.65621276e+02
  7.06371349e+02  7.88940792e+01  4.07504143e+02 -2.53584145e+02
  7.08031136e+02 -4.48239239e+01  3.83439184e+02 -2.25088837e+02
  6.97688913e+02 -1.60094523e+02  3.62986265e+02 -1.81666240e+02
  6.76497499e+02 -2.60857942e+02  3.47528222e+02 -1.25635940e+02
  6.46179858e+02 -3.41821259e+02  3.38181447e+02 -5.99837063e+01
  6.08938035e+02 -3.98737938e+02  3.35736897e+02  1.17962004e+01
  5.67336786e+02 -4.28632099e+02  3.40618291e+02  8.58855781e+01
  5.24168065e+02 -4.29955683e+02  3.52859696e+02  1.58343940e+02
  4.82303500e+02 -4.02670201e+02  3.72103699e+02  2.25316631e+02
  4.44542666e+02 -3.48248759e+02  3.97620254e+02  2.83238406e+02
  4.13465170e+02 -2.69598257e+02  4.28345205e+02  3.29021732e+02
  3.91294341e+02 -1.70905853e+02  4.62936458e+02  3.60219850e+02
  3.79779754e+02 -5.74178179e+01  4.99844837e+02  3.75155998e+02
  3.80104759e+02  6.48375432e+01  5.37395863e+02  3.73011975e+02
  3.92823923e+02  1.89368276e+02  5.73878168e+02  3.53871350e+02
  4.17833684e+02  3.09561647e+02  6.07633846e+02  3.18715049e+02
  4.54377756e+02  4.19033388e+02  6.37145981e+02  2.69369554e+02
  5.01087012e+02  5.11964879e+02  6.61118736e+02  2.08410438e+02
  5.56051734e+02  5.83410454e+02  6.78545760e+02  1.39026343e+02
  6.16922409e+02  6.29558602e+02  6.88763310e+02  6.48505743e+01
  6.81033762e+02  6.47933270e+02  6.91485271e+02 -1.02307789e+01
  7.45545454e+02  6.37524633e+02  6.86818246e+02 -8.22840857e+01
  8.07592034e+02  5.98842428e+02  6.75255895e+02 -1.47535917e+02
  8.64434217e+02  5.33889036e+02  6.57652832e+02 -2.02572331e+02
  9.13603492e+02  4.46053727e+02  6.35179466e+02 -2.44519174e+02
  9.53032439e+02  3.39933665e+02  6.09260160e+02 -2.71193867e+02
  9.81163859e+02  2.21091113e+02  5.81497975e+02 -2.81220673e+02
  9.97032953e+02  9.57596737e+01  5.53589987e+02 -2.74103350e+02
  1.00031822e+03 -2.94849258e+01  5.27237625e+02 -2.50251354e+02
  9.91358381e+02 -1.48072122e+02  5.04056792e+02 -2.10958207e+02
  9.71134430e+02 -2.53783524e+02  4.85492500e+02 -1.58333176e+02
  9.41217770e+02 -3.41081325e+02  4.72742524e+02 -9.51898709e+01
  9.03687162e+02 -4.05400771e+02  4.66694125e+02 -2.48976415e+01
  8.61018884e+02 -4.43391229e+02  4.67877166e+02  4.87963771e+01
  8.15955894e+02 -4.53093146e+02  4.76436105e+02  1.21965167e+02
  7.71362911e+02 -4.34041530e+02  4.92122344e+02  1.90709236e+02
  7.30075063e+02 -3.87290497e+02  5.14307338e+02  2.51362561e+02
  6.94748104e+02 -3.15357594e+02  5.42015770e+02  3.00686218e+02
  6.67718101e+02 -2.22090831e+02  5.73977037e+02  3.36039434e+02
  6.50878004e+02 -1.12465438e+02  6.08692339e+02  3.55519069e+02
  6.45577626e+02  7.67889448e+00  6.44513814e+02  3.58060123e+02
  6.52552303e+02  1.31946445e+02  6.79731549e+02  3.43491987e+02
  6.71884010e+02  2.53723246e+02  7.12663865e+02  3.12547458e+02
  7.02996986e+02  3.66526403e+02  7.41746116e+02  2.66824035e+02
  7.44688090e+02  4.64346479e+02  7.65613301e+02  2.08699557e+02
  7.95190301e+02  5.41964888e+02  7.83172142e+02  1.41206617e+02
  8.52265992e+02  5.95229505e+02  7.93658796e+02  6.78724056e+01
  9.13325064e+02  6.21273964e+02  7.96679187e+02 -7.46757056e+00
  9.75561690e+02  6.18669043e+02  7.92229794e+02 -8.08720538e+01
  1.03610246e+03  5.87498149e+02  7.80697824e+02 -1.48502184e+02
  1.09215808e+03  5.29352916e+02  7.62840739e+02 -2.06824237e+02
  1.14117067e+03  4.47249149e+02  7.39746241e+02 -2.52796252e+02
  1.18094877e+03  3.45467548e+02  7.12774805e+02 -2.84028682e+02
  1.20978307e+03  2.29327637e+02  6.83487814e+02 -2.98910589e+02
  1.22653660e+03  1.04906817e+02  6.53565078e+02 -2.96694720e+02
  1.23070481e+03 -2.12805943e+01  6.24716108e+02 -2.77536961e+02
  1.22244207e+03 -1.42627405e+02  5.98589809e+02 -2.42488106e+02
  1.20255357e+03 -2.52782493e+02  5.76687386e+02 -1.93438347e+02
  1.17245269e+03 -3.45986228e+02  5.60283047e+02 -1.33017445e+02
  1.13408636e+03 -4.17374645e+02  5.50356691e+02 -6.44558320e+01
  1.08983214e+03 -4.63236331e+02  5.47542151e+02  8.58600031e+00
  1.04237268e+03 -4.81208420e+02  5.52093698e+02  8.22108345e+01
  9.94553938e+02 -4.70401380e+02  5.63872610e+02  1.52490557e+02
  9.49234877e+02 -4.31445984e+02  5.82354484e+02  2.15673622e+02
  9.09136421e+02 -3.66459984e+02  6.06656923e+02  2.68383187e+02
  8.76697717e+02 -2.78936255e+02  6.35586127e+02  3.07795461e+02
  8.53947286e+02 -1.73558319e+02  6.67699936e+02  3.31788843e+02
  8.42395850e+02 -5.59529724e+01  7.01383985e+02  3.39055977e+02
  8.42956515e+02  6.76068864e+01  7.34936958e+02  3.29172794e+02
  8.55896514e+02  1.90533565e+02  7.66660430e+02  3.02620920e+02
  8.80823061e+02  3.06272505e+02  7.94948560e+02  2.60762236e+02
  9.16704067e+02  4.08648458e+02  8.18372895e+02  2.05766956e+02
  9.61922621e+02  4.92191630e+02  8.35757805e+02  1.40499014e+02
  1.01436235e+03  5.52426569e+02  8.46242560e+02  6.83648125e+01
  1.07151916e+03  5.86108533e+02  8.49326791e+02 -6.86668356e+00
  1.13063348e+03  5.91394862e+02  8.44896897e+02 -8.12629916e+01
  1.18883596e+03  5.67942302e+02  8.33232053e+02 -1.50935798e+02
  1.24329898e+03  5.16925134e+02  8.14989446e+02 -2.12246312e+02
  1.29138596e+03  4.40973164e+02  7.91169572e+02 -2.61997434e+02
  1.33079062e+03  3.44032831e+02  7.63063385e+02 -2.97602607e+02
  1.35965869e+03  2.31158791e+02  7.32184116e+02 -3.17222413e+02
  1.37668587e+03  1.08246964e+02  7.00187349e+02 -3.19861713e+02
  1.38118667e+03 -1.82768454e+01  6.68783577e+02 -3.05422201e+02
  1.37313060e+03 -1.41796315e+02  6.39647869e+02 -2.74707586e+02
  1.35314372e+03 -2.55854029e+02  6.14331397e+02 -2.29381142e+02
  1.32247560e+03 -3.54492511e+02  5.94179509e+02 -1.71877857e+02
  1.28293328e+03 -4.32568853e+02  5.80260684e+02 -1.05275823e+02
  1.23678579e+03 -4.86026322e+02  5.73310093e+02 -3.31336687e+01
  1.18664435e+03 -5.12108603e+02  5.73690779e+02  4.06973918e+01
  1.13532439e+03 -5.09505360e+02  5.81374480e+02  1.12276962e+02
  1.08569685e+03 -4.78421429e+02  5.95943126e+02  1.77783575e+02
  1.04053656e+03 -4.20565987e+02  6.16610919e+02  2.33716521e+02
  1.00237564e+03 -3.39062280e+02  6.42265840e+02  2.77080741e+02
  9.73369794e+02 -2.38282656e+02  6.71528378e+02  3.05545008e+02
  9.55184400e+02 -1.23617638e+02  7.02824391e+02  3.17565051e+02
  9.48906575e+02 -1.19121792e+00  7.34468249e+02  3.12465116e+02
  9.54987731e+02  1.22462579e+02  7.64751858e+02  2.90473661e+02
  9.73219731e+02  2.40744791e+02  7.92034877e+02  2.52711290e+02
  1.00274587e+03  3.47340047e+02  8.14831357e+02  2.01131571e+02
  1.04210609e+03  4.36550104e+02  8.31888220e+02  1.38417867e+02
  1.08931413e+03  5.03594808e+02  8.42251447e+02  6.78416209e+01
  1.14196236e+03  5.44864551e+02  8.45316465e+02 -6.91042368e+00
  1.19734896e+03  5.58110914e+02  8.40860086e+02 -8.19309246e+01
  1.25262062e+03  5.42565423e+02  8.29052301e+02 -1.53298301e+02
  1.30492320e+03  4.98980135e+02  8.10447301e+02 -2.17283840e+02
  1.35155245e+03  4.29587925e+02  7.85954225e+02 -2.70548624e+02
  1.39009687e+03  3.37984566e+02  7.56789146e+02 -3.10319860e+02
  1.41856503e+03  2.28938824e+02  7.24410853e+02 -3.34537320e+02
  1.43549074e+03  1.08140610e+02  6.90443819e+02 -3.41962144e+02
  1.44001049e+03 -1.80995237e+01  6.56592415e+02 -3.32242258e+02
  1.43190905e+03 -1.43183657e+02  6.24550900e+02 -3.05930967e+02
  1.41163084e+03 -2.60574958e+02  5.95913959e+02 -2.64457724e+02
  1.38025643e+03 -3.64142912e+02  5.72092486e+02 -2.10052631e+02
  1.33944549e+03 -4.48487084e+02  5.54239086e+02 -1.45628652e+02
  1.29134913e+03 -5.09222330e+02  5.43187208e+02 -7.46277616e+01
  1.23849630e+03 -5.43210384e+02  5.39407146e+02 -8.39156768e-01
  1.18366022e+03 -5.48725590e+02  5.42981210e+02  7.18008689e+01
  1.12971189e+03 -5.25546027e+02  5.53599395e+02  1.39416821e+02
  1.07946852e+03 -4.74965226e+02  5.70575765e+02  1.98398689e+02
  1.03554470e+03 -3.99723836e+02  5.92884696e+02  2.45592606e+02
  1.00021434e+03 -3.03864873e+02  6.19215058e+02  2.78467421e+02
  9.75290576e+02 -1.92520184e+02  6.48039476e+02  2.95248381e+02
  9.62030017e+02 -7.16394010e+01  6.77695011e+02  2.95010866e+02
  9.61066388e+02  5.23242872e+01  7.06471002e+02  2.77729222e+02
  9.72377073e+02  1.72754962e+02  7.32699426e+02  2.44278120e+02
  9.95284310e+02  2.83223394e+02  7.54843015e+02  1.96386364e+02
  1.02849101e+03  3.77826602e+02  7.71576454e+02  1.36545587e+02
  1.07014925e+03  4.51499619e+02  7.81856397e+02  6.78786624e+01
  1.11795790e+03  5.00282996e+02  7.84976585e+02 -6.02522560e+00
  1.16928417e+03  5.21531923e+02  7.80605164e+02 -8.13001345e+01
  1.22130264e+03  5.14055913e+02  7.68802230e+02 -1.54007537e+02
  1.27114453e+03  4.78181684e+02  7.50016669e+02 -2.20344325e+02
  1.31604921e+03  4.15735905e+02  7.25062474e+02 -2.76843660e+02
  1.35350999e+03  3.29948731e+02  6.95075768e+02 -3.20558070e+02
  1.38140656e+03  2.25283205e+02  6.61454824e+02 -3.49215106e+02
  1.39811698e+03  1.07199559e+02  6.25786234e+02 -3.61337356e+02
  1.40260332e+03 -1.81331603e+01  5.89761138e+02 -3.56320467e+02
  1.39446653e+03 -1.44162893e+02  5.55085927e+02 -3.34465055e+02
  1.37396752e+03 -2.64300602e+02  5.23392147e+02 -2.96960829e+02
  1.34201341e+03 -3.72268253e+02  4.96150347e+02 -2.45823744e+02
  1.30010960e+03 -4.62430378e+02  4.74592442e+02 -1.83789531e+02
  1.25028033e+03 -5.30091694e+02  4.59646672e+02 -1.14169205e+02
  1.19496177e+03 -5.71745069e+02  4.51888600e+02 -4.06741948e+01
  1.13687336e+03 -5.85256738e+02  4.51510743e+02  3.27796789e+01
  1.07887426e+03 -5.69978986e+02  4.58312422e+02  1.02279014e+02
  1.02381231e+03 -5.26784345e+02  4.71710394e+02  1.64119515e+02
  9.74373671e+02 -4.58019502e+02  4.90769673e+02  2.15001630e+02
  9.32941010e+02 -3.67381352e+02  5.14252939e+02  2.52204820e+02
  9.01467648e+02 -2.59721738e+02  5.40685914e+02  2.73731240e+02
  8.81374443e+02 -1.40791205e+02  5.68435243e+02  2.78411256e+02
  8.73474778e+02 -1.69352754e+01  5.95794793e+02  2.65965219e+02
  8.77931626e+02  1.05240687e+02  6.21075777e+02  2.37018238e+02
  8.94248976e+02  2.19220338e+02  6.42695982e+02  1.93067164e+02
  9.21298054e+02  3.18920513e+02  6.59263349e+02  1.36401539e+02
  9.57376974e+02  3.99012508e+02  6.69649526e+02  6.99826810e+01
  1.00030065e+03  4.55203515e+02  6.73049486e+02 -2.71271686e+00
  1.04751622e+03  4.84463342e+02  6.69024069e+02 -7.78761981e+01
  1.09623794e+03  4.85184460e+02  6.57523206e+02 -1.51568680e+02
  1.14359428e+03  4.57266898e+02  6.38888590e+02 -2.19928488e+02
  1.18677967e+03  4.02123533e+02  6.13835657e+02 -2.79375302e+02
  1.22320269e+03  3.22605474e+02  5.83415834e+02 -3.26799244e+02
  1.25062295e+03  2.22851482e+02  5.48961031e+02 -3.59725115e+02
  1.26726946e+03  1.08069399e+02  5.12013335e+02 -3.76443117e+02
  1.27193418e+03 -1.57389009e+01  4.74243591e+02 -3.76099151e+02
  1.26403591e+03 -1.42094484e+02  4.37363191e+02 -3.58739916e+02
  1.24365095e+03 -2.64383528e+02  4.03033719e+02 -3.25310442e+02
  1.21150914e+03 -3.76206618e+02  3.72779230e+02 -2.77604170e+02
  1.16895537e+03 -4.71716718e+02  3.47905789e+02 -2.18168233e+02
  1.11787853e+03 -5.45927965e+02  3.29432523e+02 -1.50168927e+02
  1.06061187e+03 -5.94978982e+02  3.18037835e+02 -7.72244788e+01
  9.99809736e+02 -6.16336807e+02  3.14023605e+02 -3.21395599e+00
  9.38307467e+02 -6.08930657e+02  3.17299278e+02  6.79276091e+01
  8.78971677e+02 -5.73208469e+02  3.27386686e+02  1.32417045e+02
  8.24548903e+02 -5.11113237e+02  3.43445331e+02  1.86822845e+02
  7.77520589e+02 -4.25980385e+02  3.64316812e+02  2.28246405e+02
  7.39972081e+02 -3.22361599e+02  3.88586039e+02  2.54475105e+02
  7.13482530e+02 -2.05784430e+02  4.14656001e+02  2.64099172e+02
  6.99041542e+02 -8.24603554e+01  4.40832150e+02  2.56586135e+02
  6.96996953e+02  4.10432836e+01  4.65411925e+02  2.32308947e+02
  7.07036511e+02  1.58150131e+02  4.86774711e+02  1.92526288e+02
  7.28204413e+02  2.62622144e+02  5.03467465e+02  1.39316095e+02
  7.58951829e+02  3.48889056e+02  5.14281487e+02  7.54658101e+01
  7.97218753e+02  4.12342564e+02  5.18316294e+02  4.32517614e+00
  8.40542849e+02  4.49579715e+02  5.15027215e+02 -7.03706813e+01
  8.86189541e+02  4.58582633e+02  5.04254190e+02 -1.44698515e+02
  9.31296493e+02  4.38825093e+02  4.86230260e+02 -2.14754158e+02
  9.73024819e+02  3.91300316e+02  4.61569295e+02 -2.76858713e+02
  1.00870908e+03  3.18468513e+02  4.31233609e+02 -3.27752844e+02
  1.03599808e+03  2.24126957e+02  3.96483176e+02 -3.64768918e+02
  1.05297913e+03  1.13209437e+02  3.58809116e+02 -3.85971881e+02
  1.05827908e+03 -8.47431202e+00  3.19854989e+02 -3.90261458e+02
  1.05113690e+03 -1.34545438e+02  2.81330024e+02 -3.77430255e+02
  1.03144395e+03 -2.58392860e+02  2.44918887e+02 -3.48174710e+02
  9.99749733e+02 -3.73522419e+02  2.12192748e+02 -3.04058308e+02
  9.57232936e+02 -4.73899856e+02  1.84526338e+02 -2.47429001e+02
  9.05639249e+02 -5.54269492e+02  1.63025384e+02 -1.81295206e+02
  8.47189206e+02 -6.10431800e+02  1.48468254e+02 -1.09166907e+02
  7.84460968e+02 -6.39465188e+02  1.41264880e+02 -3.48702869e+01
  7.20254217e+02 -6.39880290e+02  1.41435158e+02  3.76543587e+01
  6.57442349e+02 -6.11698621e+02  1.48607929e+02  1.04560720e+02
  5.98820776e+02 -5.56451429e+02  1.62040629e+02  1.62299616e+02
  5.46959346e+02 -4.77098819e+02  1.80658539e+02  2.07806438e+02
  5.04066677e+02 -3.77873410e+02  2.03111592e+02  2.38663006e+02
  4.71873575e+02 -2.64056789e+02  2.27845715e+02  2.53225283e+02
  4.51541675e+02 -1.41700560e+02  2.53184943e+02  2.50710198e+02
  4.43602159e+02 -1.73067354e+01  2.77419976e+02  2.31237010e+02
  4.47927758e+02  1.02515670e+02  2.98898493e+02  1.95821002e+02
  4.63739535e+02  2.11399689e+02  3.16112459e+02  1.46319864e+02
  4.89648086e+02  3.03556665e+02  3.27777809e+02  8.53355809e+01
  5.23726984e+02  3.74081982e+02  3.32902309e+02  1.60770085e+01
  5.63614575e+02  4.19214094e+02  3.30837992e+02 -5.78095945e+01
  6.06638779e+02  4.36533191e+02  3.21315429e+02 -1.32433140e+02
  6.49958267e+02  4.25088996e+02  3.04457994e+02 -2.03863215e+02
  6.90712585e+02  3.85450955e+02  2.80775388e+02 -2.68337656e+02
  7.26173295e+02  3.19678164e+02  2.51136765e+02 -3.22461244e+02
  7.53888127e+02  2.31210622e+02  2.16724867e+02 -3.63385020e+02
  7.71810565e+02  1.24687550e+02  1.78973600e+02 -3.88956740e+02
  7.78407984e+02  5.70237619e+00  1.39492344e+02 -3.97834546e+02
  7.72742668e+02 -1.19492666e+02  9.99810007e+01 -3.89557832e+02
  7.54521386e+02 -2.44316747e+02  6.21402563e+01 -3.64571564e+02
  7.24110950e+02 -3.62207991e+02  2.75818017e+01 -3.24202780e+02
  6.82518905e+02 -4.66970035e+02 -2.25674215e+00 -2.70590501e+02
  6.31340376e+02 -5.53099273e+02 -2.61877088e+01 -2.06572758e+02
  5.72673894e+02 -6.16075521e+02 -4.33360678e+01 -1.35536703e+02
  5.09010626e+02 -6.52600739e+02 -5.31855961e+01 -6.12397192e+01
  4.43102875e+02 -6.60773206e+02 -5.56060972e+01  1.23890209e+01
  3.77818782e+02 -6.40187953e+02 -5.08602353e+01  8.14560730e+01
  3.15990923e+02 -5.91958143e+02 -3.95896183e+01  1.42309347e+02
  2.60266771e+02 -5.18656277e+02 -2.27808695e+01  1.91730989e+02
  2.12968942e+02 -4.24178323e+02 -1.71347604e+00  2.27107327e+02
  1.75972602e+02 -3.13537950e+02  2.21078282e+01  2.46566907e+02
  1.50606494e+02 -1.92601734e+02  4.70325774e+01  2.49079332e+02
  1.37582837e+02 -6.77793154e+01  7.13517835e+01  2.34509679e+02
  1.36959780e+02  5.43151199e+01  9.33882379e+01  2.03625623e+02
  1.48138400e+02  1.67212164e+02  1.11585134e+02  1.58056891e+02
  1.69894403e+02  2.64928863e+02  1.24588330e+02  1.00209192e+02
  2.00442855e+02  3.42284699e+02  1.31317909e+02  3.31371536e+01
  2.37532526e+02  3.95175197e+02  1.31025258e+02 -3.96169973e+01
  2.78564847e+02  4.20788692e+02  1.23332642e+02 -1.14210520e+02
