             x_1             y_1             z_1             x_2             y_2             z_2
 -8.65718705e+02 -7.82295473e+02  2.05720662e+03 -8.04618383e+02 -2.58547184e+02 -2.82790889e+02
 -8.70285059e+02 -7.85140320e+02  2.05378857e+03 -8.06488688e+02 -2.55094597e+02 -2.76261597e+02
 -8.74939850e+02 -7.87893054e+02  2.05027161e+03 -8.08294729e+02 -2.51603889e+02 -2.69719002e+02
 -8.79680941e+02 -7.90551639e+02  2.04665591e+03 -8.10035657e+02 -2.48076535e+02 -2.63163418e+02
 -8.84506147e+02 -7.93114087e+02  2.04294166e+03 -8.11710656e+02 -2.44514026e+02 -2.56595161e+02
 -8.89413242e+02 -7.95578460e+02  2.03912903e+03 -8.13318944e+02 -2.40917874e+02 -2.50014548e+02
 -8.94399952e+02 -7.97942874e+02  2.03521820e+03 -8.14859775e+02 -2.37289608e+02 -2.43421895e+02
 -8.99463963e+02 -8.00205496e+02  2.03120937e+03 -8.16332436e+02 -2.33630774e+02 -2.36817520e+02
 -9.04602921e+02 -8.02364548e+02  2.02710272e+03 -8.17736250e+02 -2.29942933e+02 -2.30201741e+02
 -9.09814430e+02 -8.04418305e+02  2.02289845e+03 -8.19070576e+02 -2.26227661e+02 -2.23574876e+02
 -9.15096055e+02 -8.06365101e+02  2.01859677e+03 -8.20334808e+02 -2.22486550e+02 -2.16937245e+02
 -9.20445325e+02 -8.08203322e+02  2.01419788e+03 -8.21528379e+02 -2.18721204e+02 -2.10289168e+02
 -9.25859733e+02 -8.09931414e+02  2.00970200e+03 -8.22650755e+02 -2.14933241e+02 -2.03630963e+02
 -9.31336737e+02 -8.11547882e+02  2.00510934e+03 -8.23701443e+02 -2.11124289e+02 -1.96962953e+02
 -9.36873759e+02 -8.13051288e+02  2.00042012e+03 -8.24679983e+02 -2.07295990e+02 -1.90285458e+02
 -9.42468193e+02 -8.14440254e+02  1.99563456e+03 -8.25585957e+02 -2.03449991e+02 -1.83598800e+02
 -9.48117399e+02 -8.15713463e+02  1.99075291e+03 -8.26418983e+02 -1.99587954e+02 -1.76903300e+02
 -9.53818707e+02 -8.16869659e+02  1.98577539e+03 -8.27178716e+02 -1.95711546e+02 -1.70199281e+02
 -9.59569423e+02 -8.17907648e+02  1.98070224e+03 -8.27864850e+02 -1.91822442e+02 -1.63487067e+02
 -9.65366823e+02 -8.18826298e+02  1.97553371e+03 -8.28477119e+02 -1.87922324e+02 -1.56766979e+02
 -9.71208158e+02 -8.19624539e+02  1.97027005e+03 -8.29015294e+02 -1.84012879e+02 -1.50039343e+02
 -9.77090655e+02 -8.20301367e+02  1.96491151e+03 -8.29479185e+02 -1.80095799e+02 -1.43304481e+02
 -9.83011522e+02 -8.20855840e+02  1.95945834e+03 -8.29868640e+02 -1.76172781e+02 -1.36562718e+02
 -9.88967941e+02 -8.21287082e+02  1.95391082e+03 -8.30183549e+02 -1.72245525e+02 -1.29814379e+02
 -9.94957079e+02 -8.21594281e+02  1.94826920e+03 -8.30423838e+02 -1.68315730e+02 -1.23059789e+02
 -1.00097608e+03 -8.21776690e+02  1.94253376e+03 -8.30589473e+02 -1.64385101e+02 -1.16299273e+02
 -1.00702208e+03 -8.21833631e+02  1.93670478e+03 -8.30680460e+02 -1.60455339e+02 -1.09533157e+02
 -1.01309220e+03 -8.21764488e+02  1.93078254e+03 -8.30696843e+02 -1.56528148e+02 -1.02761766e+02
 -1.01918353e+03 -8.21568714e+02  1.92476731e+03 -8.30638705e+02 -1.52605227e+02 -9.59854261e+01
 -1.02529316e+03 -8.21245829e+02  1.91865940e+03 -8.30506170e+02 -1.48688276e+02 -8.92044643e+01
 -1.03141819e+03 -8.20795419e+02  1.91245909e+03 -8.30299398e+02 -1.44778990e+02 -8.24192069e+01
 -1.03755567e+03 -8.20217139e+02  1.90616669e+03 -8.30018590e+02 -1.40879059e+02 -7.56299806e+01
 -1.04370268e+03 -8.19510709e+02  1.89978249e+03 -8.29663986e+02 -1.36990170e+02 -6.88371124e+01
 -1.04985627e+03 -8.18675919e+02  1.89330681e+03 -8.29235864e+02 -1.33114003e+02 -6.20409293e+01
 -1.05601350e+03 -8.17712625e+02  1.88673995e+03 -8.28734540e+02 -1.29252230e+02 -5.52417587e+01
 -1.06217142e+03 -8.16620752e+02  1.88008224e+03 -8.28160370e+02 -1.25406517e+02 -4.84399280e+01
 -1.06832709e+03 -8.15400293e+02  1.87333399e+03 -8.27513745e+02 -1.21578522e+02 -4.16357646e+01
 -1.07447755e+03 -8.14051307e+02  1.86649553e+03 -8.26795099e+02 -1.17769890e+02 -3.48295964e+01
 -1.08061986e+03 -8.12573924e+02  1.85956718e+03 -8.26004900e+02 -1.13982259e+02 -2.80217510e+01
 -1.08675108e+03 -8.10968340e+02  1.85254929e+03 -8.25143653e+02 -1.10217255e+02 -2.12125563e+01
 -1.09286827e+03 -8.09234818e+02  1.84544218e+03 -8.24211904e+02 -1.06476491e+02 -1.44023402e+01
 -1.09896850e+03 -8.07373689e+02  1.83824621e+03 -8.23210233e+02 -1.02761568e+02 -7.59143067e+00
 -1.10504885e+03 -8.05385353e+02  1.83096171e+03 -8.22139258e+02 -9.90740729e+01 -7.80155629e-01
 -1.11110642e+03 -8.03270274e+02  1.82358904e+03 -8.20999631e+02 -9.54155771e+01  6.03115688e+00
 -1.11713829e+03 -8.01028986e+02  1.81612856e+03 -8.19792044e+02 -9.17876378e+01  1.28421788e+01
 -1.12314159e+03 -7.98662089e+02  1.80858062e+03 -8.18517221e+02 -8.81917951e+01  1.96525823e+01
 -1.12911344e+03 -7.96170247e+02  1.80094558e+03 -8.17175923e+02 -8.46295724e+01  2.64620392e+01
 -1.13505098e+03 -7.93554193e+02  1.79322382e+03 -8.15768946e+02 -8.11024750e+01  3.32702217e+01
 -1.14095138e+03 -7.90814724e+02  1.78541570e+03 -8.14297120e+02 -7.76119895e+01  4.00768020e+01
 -1.14681181e+03 -7.87952701e+02  1.77752161e+03 -8.12761308e+02 -7.41595829e+01  4.68814522e+01
 -1.15262949e+03 -7.84969053e+02  1.76954192e+03 -8.11162408e+02 -7.07467020e+01  5.36838447e+01
 -1.15840162e+03 -7.81864770e+02  1.76147701e+03 -8.09501352e+02 -6.73747725e+01  6.04836518e+01
 -1.16412547e+03 -7.78640908e+02  1.75332728e+03 -8.07779101e+02 -6.40451984e+01  6.72805462e+01
 -1.16979829e+03 -7.75298584e+02  1.74509312e+03 -8.05996651e+02 -6.07593610e+01  7.40742006e+01
 -1.17541739e+03 -7.71838979e+02  1.73677492e+03 -8.04155028e+02 -5.75186184e+01  8.08642877e+01
 -1.18098010e+03 -7.68263336e+02  1.72837308e+03 -8.02255291e+02 -5.43243045e+01  8.76504805e+01
 -1.18648376e+03 -7.64572957e+02  1.71988801e+03 -8.00298528e+02 -5.11777289e+01  9.44324524e+01
 -1.19192577e+03 -7.60769208e+02  1.71132012e+03 -7.98285856e+02 -4.80801753e+01  1.01209877e+02
 -1.19730354e+03 -7.56853513e+02  1.70266982e+03 -7.96218422e+02 -4.50329016e+01  1.07982427e+02
 -1.20261453e+03 -7.52827354e+02  1.69393753e+03 -7.94097403e+02 -4.20371389e+01  1.14749777e+02
 -1.20785623e+03 -7.48692274e+02  1.68512366e+03 -7.91924002e+02 -3.90940909e+01  1.21511601e+02
 -1.21302614e+03 -7.44449870e+02  1.67622865e+03 -7.89699450e+02 -3.62049331e+01  1.28267574e+02
 -1.21812184e+03 -7.40101799e+02  1.66725291e+03 -7.87425006e+02 -3.33708126e+01  1.35017369e+02
 -1.22314093e+03 -7.35649771e+02  1.65819689e+03 -7.85101953e+02 -3.05928470e+01  1.41760663e+02
 -1.22808104e+03 -7.31095554e+02  1.64906102e+03 -7.82731601e+02 -2.78721241e+01  1.48497129e+02
 -1.23293985e+03 -7.26440966e+02  1.63984573e+03 -7.80315284e+02 -2.52097013e+01  1.55226445e+02
 -1.23771508e+03 -7.21687881e+02  1.63055147e+03 -7.77854360e+02 -2.26066048e+01  1.61948285e+02
 -1.24240451e+03 -7.16838224e+02  1.62117870e+03 -7.75350210e+02 -2.00638295e+01  1.68662327e+02
 -1.24700594e+03 -7.11893970e+02  1.61172785e+03 -7.72804238e+02 -1.75823381e+01  1.75368246e+02
 -1.25151723e+03 -7.06857145e+02  1.60219939e+03 -7.70217870e+02 -1.51630607e+01  1.82065720e+02
 -1.25593628e+03 -7.01729823e+02  1.59259378e+03 -7.67592552e+02 -1.28068944e+01  1.88754426e+02
 -1.26026106e+03 -6.96514127e+02  1.58291147e+03 -7.64929751e+02 -1.05147025e+01  1.95434042e+02
 -1.26448955e+03 -6.91212226e+02  1.57315294e+03 -7.62230954e+02 -8.28731465e+00  2.02104247e+02
 -1.26861982e+03 -6.85826333e+02  1.56331865e+03 -7.59497666e+02 -6.12552577e+00  2.08764720e+02
 -1.27264996e+03 -6.80358707e+02  1.55340908e+03 -7.56731408e+02 -4.03009599e+00  2.15415138e+02
 -1.27657813e+03 -6.74811649e+02  1.54342470e+03 -7.53933723e+02 -2.00175018e+00  2.22055183e+02
 -1.28040255e+03 -6.69187502e+02  1.53336600e+03 -7.51106165e+02 -4.11775146e-02  2.28684535e+02
 -1.28412148e+03 -6.63488652e+02  1.52323346e+03 -7.48250307e+02  1.85096885e+00  2.35302874e+02
 -1.28773323e+03 -6.57717519e+02  1.51302756e+03 -7.45367735e+02  3.67407213e+00  2.41909882e+02
 -1.29123619e+03 -6.51876567e+02  1.50274881e+03 -7.42460050e+02  5.42755224e+00  2.48505239e+02
 -1.29462879e+03 -6.45968292e+02  1.49239768e+03 -7.39528863e+02  7.11086612e+00  2.55088630e+02
 -1.29790951e+03 -6.39995228e+02  1.48197469e+03 -7.36575800e+02  8.72350798e+00  2.61659737e+02
 -1.30107691e+03 -6.33959943e+02  1.47148034e+03 -7.33602498e+02  1.02650096e+01  2.68218242e+02
 -1.30412960e+03 -6.27865036e+02  1.46091512e+03 -7.30610602e+02  1.17349406e+01  2.74763832e+02
 -1.30706625e+03 -6.21713140e+02  1.45027955e+03 -7.27601770e+02  1.31329087e+01  2.81296189e+02
 -1.30988558e+03 -6.15506915e+02  1.43957415e+03 -7.24577666e+02  1.44585596e+01  2.87815000e+02
 -1.31258639e+03 -6.09249052e+02  1.42879942e+03 -7.21539962e+02  1.57115778e+01  2.94319951e+02
 -1.31516754e+03 -6.02942267e+02  1.41795588e+03 -7.18490337e+02  1.68916862e+01  3.00810729e+02
 -1.31762794e+03 -5.96589303e+02  1.40704406e+03 -7.15430476e+02  1.79986463e+01  3.07287020e+02
 -1.31996657e+03 -5.90192927e+02  1.39606449e+03 -7.12362070e+02  1.90322589e+01  3.13748513e+02
 -1.32218247e+03 -5.83755929e+02  1.38501769e+03 -7.09286812e+02  1.99923634e+01  3.20194898e+02
 -1.32427476e+03 -5.77281119e+02  1.37390419e+03 -7.06206401e+02  2.08788384e+01  3.26625862e+02
 -1.32624261e+03 -5.70771328e+02  1.36272453e+03 -7.03122535e+02  2.16916017e+01  3.33041098e+02
 -1.32808526e+03 -5.64229405e+02  1.35147924e+03 -7.00036917e+02  2.24306101e+01  3.39440295e+02
 -1.32980201e+03 -5.57658215e+02  1.34016888e+03 -6.96951247e+02  2.30958597e+01  3.45823146e+02
 -1.33139223e+03 -5.51060640e+02  1.32879397e+03 -6.93867227e+02  2.36873858e+01  3.52189343e+02
 -1.33285537e+03 -5.44439573e+02  1.31735508e+03 -6.90786558e+02  2.42052630e+01  3.58538579e+02
 -1.33419093e+03 -5.37797922e+02  1.30585275e+03 -6.87710936e+02  2.46496047e+01  3.64870550e+02
 -1.33539847e+03 -5.31138605e+02  1.29428754e+03 -6.84642058e+02  2.50205637e+01  3.71184949e+02
 -1.33647764e+03 -5.24464546e+02  1.28266000e+03 -6.81581613e+02  2.53183316e+01  3.77481474e+02
 -1.33742815e+03 -5.17778681e+02  1.27097069e+03 -6.78531287e+02  2.55431391e+01  3.83759819e+02
 -1.33824976e+03 -5.11083949e+02  1.25922018e+03 -6.75492761e+02  2.56952554e+01  3.90019685e+02
 -1.33894232e+03 -5.04383295e+02  1.24740903e+03 -6.72467709e+02  2.57749885e+01  3.96260768e+02
 -1.33950575e+03 -4.97679665e+02  1.23553781e+03 -6.69457795e+02  2.57826849e+01  4.02482768e+02
 -1.33994001e+03 -4.90976009e+02  1.22360709e+03 -6.66464679e+02  2.57187292e+01  4.08685386e+02
 -1.34024515e+03 -4.84275275e+02  1.21161745e+03 -6.63490007e+02  2.55835443e+01  4.14868323e+02
 -1.34042128e+03 -4.77580408e+02  1.19956946e+03 -6.60535417e+02  2.53775908e+01  4.21031280e+02
 -1.34046860e+03 -4.70894352e+02  1.18746371e+03 -6.57602538e+02  2.51013669e+01  4.27173963e+02
 -1.34038733e+03 -4.64220045e+02  1.17530077e+03 -6.54692983e+02  2.47554082e+01  4.33296073e+02
 -1.34017781e+03 -4.57560419e+02  1.16308124e+03 -6.51808355e+02  2.43402873e+01  4.39397317e+02
 -1.33984041e+03 -4.50918396e+02  1.15080570e+03 -6.48950242e+02  2.38566137e+01  4.45477401e+02
 -1.33937559e+03 -4.44296892e+02  1.13847474e+03 -6.46120219e+02  2.33050331e+01  4.51536032e+02
 -1.33878386e+03 -4.37698807e+02  1.12608896e+03 -6.43319845e+02  2.26862275e+01  4.57572918e+02
 -1.33806581e+03 -4.31127033e+02  1.11364895e+03 -6.40550661e+02  2.20009145e+01  4.63587769e+02
 -1.33722209e+03 -4.24584445e+02  1.10115531e+03 -6.37814194e+02  2.12498471e+01  4.69580294e+02
 -1.33625341e+03 -4.18073903e+02  1.08860865e+03 -6.35111952e+02  2.04338131e+01  4.75550206e+02
 -1.33516056e+03 -4.11598249e+02  1.07600956e+03 -6.32445424e+02  1.95536351e+01  4.81497215e+02
 -1.33394439e+03 -4.05160308e+02  1.06335866e+03 -6.29816080e+02  1.86101695e+01  4.87421037e+02
 -1.33260581e+03 -3.98762883e+02  1.05065655e+03 -6.27225369e+02  1.76043065e+01  4.93321386e+02
 -1.33114579e+03 -3.92408756e+02  1.03790385e+03 -6.24674722e+02  1.65369695e+01  4.99197978e+02
 -1.32956537e+03 -3.86100686e+02  1.02510117e+03 -6.22165545e+02  1.54091145e+01  5.05050529e+02
 -1.32786567e+03 -3.79841406e+02  1.01224912e+03 -6.19699223e+02  1.42217295e+01  5.10878757e+02
 -1.32604784e+03 -3.73633625e+02  9.99348335e+02 -6.17277119e+02  1.29758345e+01  5.16682382e+02
 -1.32411312e+03 -3.67480021e+02  9.86399423e+02 -6.14900569e+02  1.16724803e+01  5.22461125e+02
 -1.32206279e+03 -3.61383247e+02  9.73403011e+02 -6.12570887e+02  1.03127483e+01  5.28214706e+02
 -1.31989821e+03 -3.55345924e+02  9.60359726e+02 -6.10289361e+02  8.89775000e+00  5.33942850e+02
 -1.31762078e+03 -3.49370639e+02  9.47270196e+02 -6.08057254e+02  7.42862614e+00  5.39645278e+02
 -1.31523198e+03 -3.43459949e+02  9.34135050e+02 -6.05875800e+02  5.90654630e+00  5.45321718e+02
 -1.31273333e+03 -3.37616375e+02  9.20954923e+02 -6.03746209e+02  4.33270819e+00  5.50971895e+02
 -1.31012642e+03 -3.31842403e+02  9.07730449e+02 -6.01669659e+02  2.70833702e+00  5.56595537e+02
 -1.30741289e+03 -3.26140480e+02  8.94462266e+02 -5.99647304e+02  1.03468491e+00  5.62192373e+02
 -1.30459445e+03 -3.20513016e+02  8.81151011e+02 -5.97680265e+02 -6.86969849e-01  5.67762133e+02
 -1.30167284e+03 -3.14962381e+02  8.67797327e+02 -5.95769636e+02 -2.45532343e+00  5.73304549e+02
 -1.29864987e+03 -3.09490904e+02  8.54401858e+02 -5.93916478e+02 -4.26904719e+00  5.78819353e+02
 -1.29552740e+03 -3.04100872e+02  8.40965248e+02 -5.92121824e+02 -6.12678831e+00  5.84306279e+02
 -1.29230735e+03 -2.98794527e+02  8.27488145e+02 -5.90386673e+02 -8.02717062e+00  5.89765063e+02
 -1.28899168e+03 -2.93574069e+02  8.13971200e+02 -5.88711994e+02 -9.96879522e+00  5.95195440e+02
 -1.28558241e+03 -2.88441649e+02  8.00415064e+02 -5.87098722e+02 -1.19502413e+01  6.00597148e+02
 -1.28208159e+03 -2.83399375e+02  7.86820392e+02 -5.85547760e+02 -1.39700668e+01  6.05969926e+02
 -1.27849134e+03 -2.78449302e+02  7.73187838e+02 -5.84059977e+02 -1.60268094e+01  6.11313513e+02
 -1.27481382e+03 -2.73593441e+02  7.59518064e+02 -5.82636208e+02 -1.81189869e+01  6.16627650e+02
 -1.27105122e+03 -2.68833748e+02  7.45811729e+02 -5.81277255e+02 -2.02450984e+01  6.21912078e+02
 -1.26720581e+03 -2.64172132e+02  7.32069498e+02 -5.79983883e+02 -2.24036248e+01  6.27166537e+02
 -1.26327986e+03 -2.59610447e+02  7.18292042e+02 -5.78756823e+02 -2.45930300e+01  6.32390767e+02
 -1.25927572e+03 -2.55150494e+02  7.04480034e+02 -5.77596771e+02 -2.68117611e+01  6.37584505e+02
 -1.25519575e+03 -2.50794022e+02  6.90634164e+02 -5.76504386e+02 -2.90582498e+01  6.42747477e+02
 -1.25104237e+03 -2.46542721e+02  6.76755150e+02 -5.75480290e+02 -3.13309130e+01  6.47879383e+02
 -1.24681804e+03 -2.42398228e+02  6.62843830e+02 -5.74525071e+02 -3.36281535e+01  6.52979806e+02
 -1.24252524e+03 -2.38362123e+02  6.48902579e+02 -5.73639278e+02 -3.59483611e+01  6.58046794e+02
 -1.23816649e+03 -2.34435927e+02  6.34929788e+02 -5.72823422e+02 -3.82899132e+01  6.63082386e+02
 -1.23374436e+03 -2.30621103e+02  6.20924130e+02 -5.72077978e+02 -4.06511761e+01  6.68088338e+02
 -1.22926144e+03 -2.26919054e+02  6.06888274e+02 -5.71403384e+02 -4.30305052e+01  6.73062414e+02
 -1.22472035e+03 -2.23331125e+02  5.92823075e+02 -5.70800038e+02 -4.54262464e+01  6.78004195e+02
 -1.22012375e+03 -2.19858599e+02  5.78729265e+02 -5.70268301e+02 -4.78367367e+01  6.82913390e+02
 -1.21547432e+03 -2.16502696e+02  5.64607546e+02 -5.69808495e+02 -5.02603054e+01  6.87789739e+02
 -1.21077476e+03 -2.13264577e+02  5.50458611e+02 -5.69420903e+02 -5.26952746e+01  6.92632994e+02
 -1.20602782e+03 -2.10145339e+02  5.36283147e+02 -5.69105771e+02 -5.51399601e+01  6.97442915e+02
 -1.20123626e+03 -2.07146014e+02  5.22081843e+02 -5.68863305e+02 -5.75926727e+01  7.02219264e+02
 -1.19640286e+03 -2.04267573e+02  5.07855386e+02 -5.68693671e+02 -6.00517186e+01  7.06961810e+02
 -1.19153042e+03 -2.01510921e+02  4.93604463e+02 -5.68596997e+02 -6.25154007e+01  7.11670321e+02
 -1.18662177e+03 -1.98876899e+02  4.79329762e+02 -5.68573373e+02 -6.49820192e+01  7.16344569e+02
 -1.18167976e+03 -1.96366282e+02  4.65031971e+02 -5.68622848e+02 -6.74498725e+01  7.20984328e+02
 -1.17670724e+03 -1.93979781e+02  4.50711781e+02 -5.68745433e+02 -6.99172583e+01  7.25589373e+02
 -1.17170710e+03 -1.91718040e+02  4.36369881e+02 -5.68941098e+02 -7.23824743e+01  7.30159481e+02
 -1.16668221e+03 -1.89581636e+02  4.22006964e+02 -5.69209775e+02 -7.48438194e+01  7.34694432e+02
 -1.16163550e+03 -1.87571080e+02  4.07623720e+02 -5.69551358e+02 -7.72995940e+01  7.39194007e+02
 -1.15656986e+03 -1.85686817e+02  3.93220844e+02 -5.69965700e+02 -7.97481014e+01  7.43657988e+02
 -1.15148823e+03 -1.83929224e+02  3.78799028e+02 -5.70452616e+02 -8.21876487e+01  7.48086162e+02
 -1.14639353e+03 -1.82298611e+02  3.64358969e+02 -5.71011881e+02 -8.46165471e+01  7.52478313e+02
 -1.14128871e+03 -1.80795221e+02  3.49901361e+02 -5.71643232e+02 -8.70331136e+01  7.56834230e+02
 -1.13617670e+03 -1.79419228e+02  3.35426901e+02 -5.72346367e+02 -8.94356713e+01  7.61153703e+02
 -1.13106045e+03 -1.78170742e+02  3.20936286e+02 -5.73120945e+02 -9.18225502e+01  7.65436525e+02
 -1.12594291e+03 -1.77049800e+02  3.06430215e+02 -5.73966588e+02 -9.41920887e+01  7.69682487e+02
 -1.12082703e+03 -1.76056377e+02  2.91909385e+02 -5.74882879e+02 -9.65426338e+01  7.73891387e+02
 -1.11571576e+03 -1.75190377e+02  2.77374497e+02 -5.75869362e+02 -9.88725423e+01  7.78063021e+02
 -1.11061202e+03 -1.74451637e+02  2.62826250e+02 -5.76925545e+02 -1.01180181e+02  7.82197188e+02
 -1.10551878e+03 -1.73839928e+02  2.48265345e+02 -5.78050896e+02 -1.03463930e+02  7.86293689e+02
 -1.10043895e+03 -1.73354951e+02  2.33692483e+02 -5.79244850e+02 -1.05722179e+02  7.90352327e+02
 -1.09537546e+03 -1.72996343e+02  2.19108367e+02 -5.80506801e+02 -1.07953333e+02  7.94372905e+02
 -1.09033124e+03 -1.72763673e+02  2.04513698e+02 -5.81836107e+02 -1.10155810e+02  7.98355231e+02
 -1.08530917e+03 -1.72656442e+02  1.89909179e+02 -5.83232093e+02 -1.12328042e+02  8.02299113e+02
 -1.08031216e+03 -1.72674086e+02  1.75295515e+02 -5.84694044e+02 -1.14468480e+02  8.06204360e+02
 -1.07534309e+03 -1.72815974e+02  1.60673408e+02 -5.86221211e+02 -1.16575586e+02  8.10070784e+02
 -1.07040482e+03 -1.73081410e+02  1.46043562e+02 -5.87812810e+02 -1.18647845e+02  8.13898199e+02
 -1.06550019e+03 -1.73469631e+02  1.31406683e+02 -5.89468023e+02 -1.20683758e+02  8.17686422e+02
 -1.06063204e+03 -1.73979811e+02  1.16763476e+02 -5.91185996e+02 -1.22681844e+02  8.21435268e+02
 -1.05580317e+03 -1.74611057e+02  1.02114644e+02 -5.92965842e+02 -1.24640643e+02  8.25144559e+02
 -1.05101637e+03 -1.75362411e+02  8.74608950e+01 -5.94806641e+02 -1.26558718e+02  8.28814114e+02
 -1.04627440e+03 -1.76232852e+02  7.28029332e+01 -5.96707439e+02 -1.28434650e+02  8.32443758e+02
 -1.04158001e+03 -1.77221296e+02  5.81414648e+01 -5.98667250e+02 -1.30267046e+02  8.36033315e+02
 -1.03693591e+03 -1.78326594e+02  4.34771961e+01 -6.00685057e+02 -1.32054535e+02  8.39582613e+02
 -1.03234479e+03 -1.79547533e+02  2.88108331e+01 -6.02759811e+02 -1.33795772e+02  8.43091481e+02
 -1.02780930e+03 -1.80882840e+02  1.41430822e+01 -6.04890432e+02 -1.35489436e+02  8.46559749e+02
 -1.02333208e+03 -1.82331179e+02 -5.25350352e-01 -6.07075810e+02 -1.37134232e+02  8.49987251e+02
 -1.01891572e+03 -1.83891153e+02 -1.51937581e+01 -6.09314805e+02 -1.38728893e+02  8.53373822e+02
 -1.01456279e+03 -1.85561303e+02 -2.98614346e+01 -6.11606251e+02 -1.40272181e+02  8.56719298e+02
 -1.01027581e+03 -1.87340112e+02 -4.45276735e+01 -6.13948949e+02 -1.41762883e+02  8.60023519e+02
 -1.00605729e+03 -1.89226003e+02 -5.91917687e+01 -6.16341676e+02 -1.43199819e+02  8.63286324e+02
 -1.00190967e+03 -1.91217341e+02 -7.38530138e+01 -6.18783181e+02 -1.44581835e+02  8.66507558e+02
 -9.97835374e+02 -1.93312433e+02 -8.85107028e+01 -6.21272186e+02 -1.45907809e+02  8.69687065e+02
 -9.93836788e+02 -1.95509531e+02 -1.03164130e+02 -6.23807390e+02 -1.47176651e+02  8.72824691e+02
 -9.89916246e+02 -1.97806832e+02 -1.17812589e+02 -6.26387464e+02 -1.48387299e+02  8.75920287e+02
 -9.86076043e+02 -2.00202477e+02 -1.32455376e+02 -6.29011056e+02 -1.49538725e+02  8.78973702e+02
 -9.82318434e+02 -2.02694556e+02 -1.47091784e+02 -6.31676793e+02 -1.50629932e+02  8.81984789e+02
 -9.78645626e+02 -2.05281106e+02 -1.61721110e+02 -6.34383276e+02 -1.51659954e+02  8.84953404e+02
 -9.75059781e+02 -2.07960115e+02 -1.76342648e+02 -6.37129086e+02 -1.52627862e+02  8.87879404e+02
 -9.71563015e+02 -2.10729520e+02 -1.90955694e+02 -6.39912782e+02 -1.53532754e+02  8.90762647e+02
 -9.68157394e+02 -2.13587211e+02 -2.05559545e+02 -6.42732903e+02 -1.54373766e+02  8.93602995e+02
 -9.64844937e+02 -2.16531031e+02 -2.20153497e+02 -6.45587970e+02 -1.55150065e+02  8.96400311e+02
 -9.61627611e+02 -2.19558775e+02 -2.34736848e+02 -6.48476482e+02 -1.55860855e+02  8.99154461e+02
 -9.58507333e+02 -2.22668198e+02 -2.49308895e+02 -6.51396924e+02 -1.56505372e+02  9.01865311e+02
 -9.55485967e+02 -2.25857008e+02 -2.63868937e+02 -6.54347759e+02 -1.57082886e+02  9.04532731e+02
 -9.52565324e+02 -2.29122871e+02 -2.78416272e+02 -6.57327439e+02 -1.57592706e+02  9.07156593e+02
 -9.49747160e+02 -2.32463416e+02 -2.92950200e+02 -6.60334395e+02 -1.58034174e+02  9.09736770e+02
 -9.47033177e+02 -2.35876228e+02 -3.07470021e+02 -6.63367047e+02 -1.58406667e+02  9.12273139e+02
 -9.44425021e+02 -2.39358856e+02 -3.21975035e+02 -6.66423801e+02 -1.58709600e+02  9.14765576e+02
 -9.41924280e+02 -2.42908812e+02 -3.36464545e+02 -6.69503047e+02 -1.58942424e+02  9.17213962e+02
 -9.39532485e+02 -2.46523573e+02 -3.50937853e+02 -6.72603166e+02 -1.59104627e+02  9.19618179e+02
 -9.37251108e+02 -2.50200581e+02 -3.65394261e+02 -6.75722525e+02 -1.59195734e+02  9.21978111e+02
 -9.35081561e+02 -2.53937244e+02 -3.79833073e+02 -6.78859483e+02 -1.59215307e+02  9.24293645e+02
 -9.33025199e+02 -2.57730940e+02 -3.94253594e+02 -6.82012388e+02 -1.59162946e+02  9.26564669e+02
 -9.31083312e+02 -2.61579017e+02 -4.08655130e+02 -6.85179578e+02 -1.59038289e+02  9.28791073e+02
 -9.29257132e+02 -2.65478793e+02 -4.23036987e+02 -6.88359385e+02 -1.58841012e+02  9.30972751e+02
 -9.27547827e+02 -2.69427559e+02 -4.37398472e+02 -6.91550134e+02 -1.58570829e+02  9.33109597e+02
 -9.25956503e+02 -2.73422580e+02 -4.51738894e+02 -6.94750142e+02 -1.58227493e+02  9.35201509e+02
 -9.24484202e+02 -2.77461097e+02 -4.66057563e+02 -6.97957722e+02 -1.57810794e+02  9.37248385e+02
 -9.23131903e+02 -2.81540327e+02 -4.80353788e+02 -7.01171183e+02 -1.57320564e+02  9.39250128e+02
 -9.21900520e+02 -2.85657467e+02 -4.94626881e+02 -7.04388829e+02 -1.56756670e+02  9.41206640e+02
 -9.20790904e+02 -2.89809691e+02 -5.08876156e+02 -7.07608963e+02 -1.56119022e+02  9.43117827e+02
 -9.19803837e+02 -2.93994157e+02 -5.23100925e+02 -7.10829886e+02 -1.55407564e+02  9.44983599e+02
 -9.18940038e+02 -2.98208004e+02 -5.37300504e+02 -7.14049897e+02 -1.54622283e+02  9.46803863e+02
 -9.18200160e+02 -3.02448357e+02 -5.51474209e+02 -7.17267296e+02 -1.53763205e+02  9.48578534e+02
 -9.17584789e+02 -3.06712326e+02 -5.65621357e+02 -7.20480385e+02 -1.52830392e+02  9.50307526e+02
 -9.17094444e+02 -3.10997008e+02 -5.79741268e+02 -7.23687465e+02 -1.51823947e+02  9.51990754e+02
 -9.16729577e+02 -3.15299489e+02 -5.93833261e+02 -7.26886843e+02 -1.50744013e+02  9.53628139e+02
 -9.16490572e+02 -3.19616846e+02 -6.07896657e+02 -7.30076828e+02 -1.49590770e+02  9.55219601e+02
