               t             x_1             y_1             z_1            v_x1            v_y1            v_z1
  2.12300000e+01  1.82231905e+02  5.07109108e+02 -1.06324302e+03  9.15593085e+02  9.15593085e+02  9.15593085e+02
  2.12400000e+01  1.91346878e+02  5.05017601e+02 -1.07402994e+03  9.11497342e+02  9.11497342e+02  9.11497342e+02
  2.12500000e+01  2.00416099e+02  5.02718784e+02 -1.08476515e+03  9.06922128e+02  9.06922128e+02  9.06922128e+02
  2.12600000e+01  2.09434795e+02  5.00213701e+02 -1.09544812e+03  9.01869587e+02  9.01869587e+02  9.01869587e+02
  2.12700000e+01  2.18398216e+02  4.97503511e+02 -1.10607833e+03  8.96342116e+02  8.96342116e+02  8.96342116e+02
  2.12800000e+01  2.27301640e+02  4.94589477e+02 -1.11665528e+03  8.90342366e+02  8.90342366e+02  8.90342366e+02
  2.12900000e+01  2.36140373e+02  4.91472976e+02 -1.12717846e+03  8.83873241e+02  8.83873241e+02  8.83873241e+02
  2.13000000e+01  2.44909751e+02  4.88155488e+02 -1.13764736e+03  8.76937893e+02  8.76937893e+02  8.76937893e+02
  2.13100000e+01  2.53605149e+02  4.84638605e+02 -1.14806147e+03  8.69539726e+02  8.69539726e+02  8.69539726e+02
  2.13200000e+01  2.62221973e+02  4.80924023e+02 -1.15842030e+03  8.61682389e+02  8.61682389e+02  8.61682389e+02
  2.13300000e+01  2.70755670e+02  4.77013544e+02 -1.16872334e+03  8.53369780e+02  8.53369780e+02  8.53369780e+02
  2.13400000e+01  2.79201731e+02  4.72909076e+02 -1.17897010e+03  8.44606037e+02  8.44606037e+02  8.44606037e+02
  2.13500000e+01  2.87555686e+02  4.68612630e+02 -1.18916008e+03  8.35395543e+02  8.35395543e+02  8.35395543e+02
  2.13600000e+01  2.95813115e+02  4.64126321e+02 -1.19929280e+03  8.25742918e+02  8.25742918e+02  8.25742918e+02
  2.13700000e+01  3.03969646e+02  4.59452364e+02 -1.20936777e+03  8.15653021e+02  8.15653021e+02  8.15653021e+02
  2.13800000e+01  3.12020955e+02  4.54593076e+02 -1.21938450e+03  8.05130944e+02  8.05130944e+02  8.05130944e+02
  2.13900000e+01  3.19962775e+02  4.49550874e+02 -1.22934251e+03  7.94182013e+02  7.94182013e+02  7.94182013e+02
  2.14000000e+01  3.27790893e+02  4.44328273e+02 -1.23924131e+03  7.82811784e+02  7.82811784e+02  7.82811784e+02
  2.14100000e+01  3.35501153e+02  4.38927885e+02 -1.24908044e+03  7.71026036e+02  7.71026036e+02  7.71026036e+02
  2.14200000e+01  3.43089461e+02  4.33352417e+02 -1.25885942e+03  7.58830777e+02  7.58830777e+02  7.58830777e+02
  2.14300000e+01  3.50551783e+02  4.27604672e+02 -1.26857778e+03  7.46232232e+02  7.46232232e+02  7.46232232e+02
  2.14400000e+01  3.57884152e+02  4.21687545e+02 -1.27823505e+03  7.33236844e+02  7.33236844e+02  7.33236844e+02
  2.14500000e+01  3.65082665e+02  4.15604022e+02 -1.28783076e+03  7.19851271e+02  7.19851271e+02  7.19851271e+02
  2.14600000e+01  3.72143488e+02  4.09357179e+02 -1.29736446e+03  7.06082383e+02  7.06082383e+02  7.06082383e+02
  2.14700000e+01  3.79062861e+02  4.02950183e+02 -1.30683568e+03  6.91937256e+02  6.91937256e+02  6.91937256e+02
  2.14800000e+01  3.85837093e+02  3.96386283e+02 -1.31624396e+03  6.77423168e+02  6.77423168e+02  6.77423168e+02
  2.14900000e+01  3.92462569e+02  3.89668818e+02 -1.32558887e+03  6.62547600e+02  6.62547600e+02  6.62547600e+02
  2.15000000e+01  3.98935751e+02  3.82801207e+02 -1.33486994e+03  6.47318228e+02  6.47318228e+02  6.47318228e+02
  2.15100000e+01  4.05253180e+02  3.75786951e+02 -1.34408672e+03  6.31742920e+02  6.31742920e+02  6.31742920e+02
  2.15200000e+01  4.11411477e+02  3.68629632e+02 -1.35323878e+03  6.15829731e+02  6.15829731e+02  6.15829731e+02
  2.15300000e+01  4.17407347e+02  3.61332909e+02 -1.36232567e+03  5.99586903e+02  5.99586903e+02  5.99586903e+02
  2.15400000e+01  4.23237575e+02  3.53900517e+02 -1.37134696e+03  5.83022854e+02  5.83022854e+02  5.83022854e+02
  2.15500000e+01  4.28899037e+02  3.46336266e+02 -1.38030221e+03  5.66146179e+02  5.66146179e+02  5.66146179e+02
  2.15600000e+01  4.34388693e+02  3.38644037e+02 -1.38919099e+03  5.48965645e+02  5.48965645e+02  5.48965645e+02
  2.15700000e+01  4.39703595e+02  3.30827782e+02 -1.39801287e+03  5.31490183e+02  5.31490183e+02  5.31490183e+02
  2.15800000e+01  4.44840884e+02  3.22891520e+02 -1.40676743e+03  5.13728887e+02  5.13728887e+02  5.13728887e+02
  2.15900000e+01  4.49797794e+02  3.14839337e+02 -1.41545425e+03  4.95691008e+02  4.95691008e+02  4.95691008e+02
  2.16000000e+01  4.54571654e+02  3.06675382e+02 -1.42407290e+03  4.77385948e+02  4.77385948e+02  4.77385948e+02
  2.16100000e+01  4.59159886e+02  2.98403866e+02 -1.43262297e+03  4.58823257e+02  4.58823257e+02  4.58823257e+02
  2.16200000e+01  4.63560012e+02  2.90029059e+02 -1.44110406e+03  4.40012629e+02  4.40012629e+02  4.40012629e+02
  2.16300000e+01  4.67769651e+02  2.81555289e+02 -1.44951574e+03  4.20963890e+02  4.20963890e+02  4.20963890e+02
  2.16400000e+01  4.71786521e+02  2.72986938e+02 -1.45785763e+03  4.01687004e+02  4.01687004e+02  4.01687004e+02
  2.16500000e+01  4.75608442e+02  2.64328442e+02 -1.46612931e+03  3.82192059e+02  3.82192059e+02  3.82192059e+02
  2.16600000e+01  4.79233335e+02  2.55584286e+02 -1.47433038e+03  3.62489263e+02  3.62489263e+02  3.62489263e+02
  2.16700000e+01  4.82659224e+02  2.46759004e+02 -1.48246046e+03  3.42588943e+02  3.42588943e+02  3.42588943e+02
  2.16800000e+01  4.85884239e+02  2.37857175e+02 -1.49051915e+03  3.22501535e+02  3.22501535e+02  3.22501535e+02
  2.16900000e+01  4.88906615e+02  2.28883420e+02 -1.49850606e+03  3.02237582e+02  3.02237582e+02  3.02237582e+02
  2.17000000e+01  4.91724692e+02  2.19842404e+02 -1.50642081e+03  2.81807725e+02  2.81807725e+02  2.81807725e+02
  2.17100000e+01  4.94336919e+02  2.10738827e+02 -1.51426301e+03  2.61222700e+02  2.61222700e+02  2.61222700e+02
  2.17200000e+01  4.96741853e+02  2.01577427e+02 -1.52203230e+03  2.40493331e+02  2.40493331e+02  2.40493331e+02
  2.17300000e+01  4.98938158e+02  1.92362975e+02 -1.52972829e+03  2.19630526e+02  2.19630526e+02  2.19630526e+02
  2.17400000e+01  5.00924611e+02  1.83100272e+02 -1.53735061e+03  1.98645269e+02  1.98645269e+02  1.98645269e+02
  2.17500000e+01  5.02700097e+02  1.73794147e+02 -1.54489890e+03  1.77548617e+02  1.77548617e+02  1.77548617e+02
  2.17600000e+01  5.04263614e+02  1.64449457e+02 -1.55237279e+03  1.56351689e+02  1.56351689e+02  1.56351689e+02
  2.17700000e+01  5.05614270e+02  1.55071080e+02 -1.55977193e+03  1.35065668e+02  1.35065668e+02  1.35065668e+02
  2.17800000e+01  5.06751288e+02  1.45663916e+02 -1.56709596e+03  1.13701787e+02  1.13701787e+02  1.13701787e+02
  2.17900000e+01  5.07674002e+02  1.36232881e+02 -1.57434452e+03  9.22713298e+01  9.22713298e+01  9.22713298e+01
  2.18000000e+01  5.08381858e+02  1.26782910e+02 -1.58151726e+03  7.07856203e+01  7.07856203e+01  7.07856203e+01
  2.18100000e+01  5.08874418e+02  1.17318948e+02 -1.58861385e+03  4.92560189e+01  4.92560189e+01  4.92560189e+01
  2.18200000e+01  5.09151357e+02  1.07845950e+02 -1.59563393e+03  2.76939155e+01  2.76939155e+01  2.76939155e+01
  2.18300000e+01  5.09212464e+02  9.83688817e+01 -1.60257718e+03  6.11072428e+00  6.11072428e+00  6.11072428e+00
  2.18400000e+01  5.09057643e+02  8.88927101e+01 -1.60944325e+03 -1.54821230e+01 -1.54821230e+01 -1.54821230e+01
  2.18500000e+01  5.08686911e+02  7.94224067e+01 -1.61623182e+03 -3.70731829e+01 -3.70731829e+01 -3.70731829e+01
  2.18600000e+01  5.08100401e+02  6.99629421e+01 -1.62294255e+03 -5.86510060e+01 -5.86510060e+01 -5.86510060e+01
  2.18700000e+01  5.07298360e+02  6.05192840e+01 -1.62957513e+03 -8.02041435e+01 -8.02041435e+01 -8.02041435e+01
  2.18800000e+01  5.06281148e+02  5.10963948e+01 -1.63612924e+03 -1.01721153e+02 -1.01721153e+02 -1.01721153e+02
  2.18900000e+01  5.05049242e+02  4.16992283e+01 -1.64260456e+03 -1.23190605e+02 -1.23190605e+02 -1.23190605e+02
  2.19000000e+01  5.03603231e+02  3.23327278e+01 -1.64900078e+03 -1.44601087e+02 -1.44601087e+02 -1.44601087e+02
  2.19100000e+01  5.01943819e+02  2.30018229e+01 -1.65531758e+03 -1.65941214e+02 -1.65941214e+02 -1.65941214e+02
  2.19200000e+01  5.00071823e+02  1.37114272e+01 -1.66155467e+03 -1.87199628e+02 -1.87199628e+02 -1.87199628e+02
  2.19300000e+01  4.97988173e+02  4.46643569e+00 -1.66771175e+03 -2.08365012e+02 -2.08365012e+02 -2.08365012e+02
  2.19400000e+01  4.95693912e+02 -4.72827805e+00 -1.67378852e+03 -2.29426088e+02 -2.29426088e+02 -2.29426088e+02
  2.19500000e+01  4.93190196e+02 -1.38678643e+01 -1.67978469e+03 -2.50371630e+02 -2.50371630e+02 -2.50371630e+02
  2.19600000e+01  4.90478291e+02 -2.29474999e+01 -1.68569996e+03 -2.71190464e+02 -2.71190464e+02 -2.71190464e+02
  2.19700000e+01  4.87559576e+02 -3.19623906e+01 -1.69153406e+03 -2.91871478e+02 -2.91871478e+02 -2.91871478e+02
  2.19800000e+01  4.84435540e+02 -4.09077740e+01 -1.69728670e+03 -3.12403626e+02 -3.12403626e+02 -3.12403626e+02
  2.19900000e+01  4.81107781e+02 -4.97789217e+01 -1.70295760e+03 -3.32775937e+02 -3.32775937e+02 -3.32775937e+02
  2.20000000e+01  4.77578005e+02 -5.85711419e+01 -1.70854650e+03 -3.52977515e+02 -3.52977515e+02 -3.52977515e+02
  2.20100000e+01  4.73848030e+02 -6.72797824e+01 -1.71405312e+03 -3.72997551e+02 -3.72997551e+02 -3.72997551e+02
  2.20200000e+01  4.69919777e+02 -7.59002323e+01 -1.71947719e+03 -3.92825323e+02 -3.92825323e+02 -3.92825323e+02
  2.20300000e+01  4.65795275e+02 -8.44279251e+01 -1.72481847e+03 -4.12450209e+02 -4.12450209e+02 -4.12450209e+02
  2.20400000e+01  4.61476658e+02 -9.28583408e+01 -1.73007668e+03 -4.31861684e+02 -4.31861684e+02 -4.31861684e+02
  2.20500000e+01  4.56966164e+02 -1.01187008e+02 -1.73525158e+03 -4.51049333e+02 -4.51049333e+02 -4.51049333e+02
  2.20600000e+01  4.52266136e+02 -1.09409509e+02 -1.74034292e+03 -4.70002854e+02 -4.70002854e+02 -4.70002854e+02
  2.20700000e+01  4.47379015e+02 -1.17521476e+02 -1.74535045e+03 -4.88712061e+02 -4.88712061e+02 -4.88712061e+02
  2.20800000e+01  4.42307346e+02 -1.25518600e+02 -1.75027393e+03 -5.07166892e+02 -5.07166892e+02 -5.07166892e+02
  2.20900000e+01  4.37053772e+02 -1.33396631e+02 -1.75511312e+03 -5.25357417e+02 -5.25357417e+02 -5.25357417e+02
  2.21000000e+01  4.31621034e+02 -1.41151378e+02 -1.75986779e+03 -5.43273837e+02 -5.43273837e+02 -5.43273837e+02
  2.21100000e+01  4.26011969e+02 -1.48778713e+02 -1.76453772e+03 -5.60906494e+02 -5.60906494e+02 -5.60906494e+02
  2.21200000e+01  4.20229510e+02 -1.56274576e+02 -1.76912267e+03 -5.78245876e+02 -5.78245876e+02 -5.78245876e+02
  2.21300000e+01  4.14276684e+02 -1.63634971e+02 -1.77362243e+03 -5.95282620e+02 -5.95282620e+02 -5.95282620e+02
  2.21400000e+01  4.08156609e+02 -1.70855974e+02 -1.77803678e+03 -6.12007517e+02 -6.12007517e+02 -6.12007517e+02
  2.21500000e+01  4.01872494e+02 -1.77933731e+02 -1.78236550e+03 -6.28411521e+02 -6.28411521e+02 -6.28411521e+02
  2.21600000e+01  3.95427636e+02 -1.84864464e+02 -1.78660839e+03 -6.44485748e+02 -6.44485748e+02 -6.44485748e+02
  2.21700000e+01  3.88825421e+02 -1.91644467e+02 -1.79076525e+03 -6.60221485e+02 -6.60221485e+02 -6.60221485e+02
  2.21800000e+01  3.82069319e+02 -1.98270117e+02 -1.79483587e+03 -6.75610195e+02 -6.75610195e+02 -6.75610195e+02
  2.21900000e+01  3.75162884e+02 -2.04737867e+02 -1.79882006e+03 -6.90643519e+02 -6.90643519e+02 -6.90643519e+02
  2.22000000e+01  3.68109751e+02 -2.11044254e+02 -1.80271762e+03 -7.05313279e+02 -7.05313279e+02 -7.05313279e+02
  2.22100000e+01  3.60913636e+02 -2.17185896e+02 -1.80652837e+03 -7.19611490e+02 -7.19611490e+02 -7.19611490e+02
  2.22200000e+01  3.53578333e+02 -2.23159499e+02 -1.81025213e+03 -7.33530355e+02 -7.33530355e+02 -7.33530355e+02
  2.22300000e+01  3.46107710e+02 -2.28961856e+02 -1.81388871e+03 -7.47062278e+02 -7.47062278e+02 -7.47062278e+02
  2.22400000e+01  3.38505711e+02 -2.34589847e+02 -1.81743794e+03 -7.60199860e+02 -7.60199860e+02 -7.60199860e+02
  2.22500000e+01  3.30776352e+02 -2.40040446e+02 -1.82089966e+03 -7.72935909e+02 -7.72935909e+02 -7.72935909e+02
  2.22600000e+01  3.22923718e+02 -2.45310716e+02 -1.82427368e+03 -7.85263442e+02 -7.85263442e+02 -7.85263442e+02
  2.22700000e+01  3.14951961e+02 -2.50397817e+02 -1.82755985e+03 -7.97175688e+02 -7.97175688e+02 -7.97175688e+02
  2.22800000e+01  3.06865300e+02 -2.55299003e+02 -1.83075802e+03 -8.08666091e+02 -8.08666091e+02 -8.08666091e+02
  2.22900000e+01  2.98668017e+02 -2.60011625e+02 -1.83386802e+03 -8.19728318e+02 -8.19728318e+02 -8.19728318e+02
  2.23000000e+01  2.90364454e+02 -2.64533133e+02 -1.83688971e+03 -8.30356257e+02 -8.30356257e+02 -8.30356257e+02
  2.23100000e+01  2.81959014e+02 -2.68861077e+02 -1.83982295e+03 -8.40544024e+02 -8.40544024e+02 -8.40544024e+02
  2.23200000e+01  2.73456155e+02 -2.72993108e+02 -1.84266758e+03 -8.50285966e+02 -8.50285966e+02 -8.50285966e+02
  2.23300000e+01  2.64860388e+02 -2.76926979e+02 -1.84542348e+03 -8.59576660e+02 -8.59576660e+02 -8.59576660e+02
  2.23400000e+01  2.56176279e+02 -2.80660549e+02 -1.84809052e+03 -8.68410923e+02 -8.68410923e+02 -8.68410923e+02
  2.23500000e+01  2.47408441e+02 -2.84191781e+02 -1.85066855e+03 -8.76783809e+02 -8.76783809e+02 -8.76783809e+02
  2.23600000e+01  2.38561534e+02 -2.87518743e+02 -1.85315746e+03 -8.84690614e+02 -8.84690614e+02 -8.84690614e+02
  2.23700000e+01  2.29640266e+02 -2.90639612e+02 -1.85555714e+03 -8.92126880e+02 -8.92126880e+02 -8.92126880e+02
  2.23800000e+01  2.20649382e+02 -2.93552672e+02 -1.85786745e+03 -8.99088393e+02 -8.99088393e+02 -8.99088393e+02
  2.23900000e+01  2.11593670e+02 -2.96256317e+02 -1.86008830e+03 -9.05571192e+02 -9.05571192e+02 -9.05571192e+02
  2.24000000e+01  2.02477954e+02 -2.98749052e+02 -1.86221958e+03 -9.11571566e+02 -9.11571566e+02 -9.11571566e+02
  2.24100000e+01  1.93307094e+02 -3.01029491e+02 -1.86426117e+03 -9.17086057e+02 -9.17086057e+02 -9.17086057e+02
  2.24200000e+01  1.84085979e+02 -3.03096362e+02 -1.86621300e+03 -9.22111464e+02 -9.22111464e+02 -9.22111464e+02
  2.24300000e+01  1.74819531e+02 -3.04948504e+02 -1.86807495e+03 -9.26644842e+02 -9.26644842e+02 -9.26644842e+02
  2.24400000e+01  1.65512695e+02 -3.06584872e+02 -1.86984694e+03 -9.30683509e+02 -9.30683509e+02 -9.30683509e+02
  2.24500000e+01  1.56170445e+02 -3.08004530e+02 -1.87152889e+03 -9.34225039e+02 -9.34225039e+02 -9.34225039e+02
  2.24600000e+01  1.46797772e+02 -3.09206662e+02 -1.87312071e+03 -9.37267272e+02 -9.37267272e+02 -9.37267272e+02
  2.24700000e+01  1.37399689e+02 -3.10190563e+02 -1.87462233e+03 -9.39808310e+02 -9.39808310e+02 -9.39808310e+02
  2.24800000e+01  1.27981224e+02 -3.10955645e+02 -1.87603368e+03 -9.41846520e+02 -9.41846520e+02 -9.41846520e+02
  2.24900000e+01  1.18547419e+02 -3.11501437e+02 -1.87735468e+03 -9.43380536e+02 -9.43380536e+02 -9.43380536e+02
  2.25000000e+01  1.09103326e+02 -3.11827581e+02 -1.87858528e+03 -9.44409256e+02 -9.44409256e+02 -9.44409256e+02
  2.25100000e+01  9.96540076e+01 -3.11933838e+02 -1.87972541e+03 -9.44931848e+02 -9.44931848e+02 -9.44931848e+02
  2.25200000e+01  9.02045301e+01 -3.11820084e+02 -1.88077502e+03 -9.44947746e+02 -9.44947746e+02 -9.44947746e+02
  2.25300000e+01  8.07599636e+01 -3.11486314e+02 -1.88173406e+03 -9.44456655e+02 -9.44456655e+02 -9.44456655e+02
  2.25400000e+01  7.13253781e+01 -3.10932637e+02 -1.88260249e+03 -9.43458547e+02 -9.43458547e+02 -9.43458547e+02
  2.25500000e+01  6.19058415e+01 -3.10159280e+02 -1.88338025e+03 -9.41953663e+02 -9.41953663e+02 -9.41953663e+02
  2.25600000e+01  5.25064163e+01 -3.09166587e+02 -1.88406732e+03 -9.39942514e+02 -9.39942514e+02 -9.39942514e+02
  2.25700000e+01  4.31321576e+01 -3.07955019e+02 -1.88466366e+03 -9.37425878e+02 -9.37425878e+02 -9.37425878e+02
  2.25800000e+01  3.37881095e+01 -3.06525151e+02 -1.88516924e+03 -9.34404803e+02 -9.34404803e+02 -9.34404803e+02
  2.25900000e+01  2.44793035e+01 -3.04877678e+02 -1.88558404e+03 -9.30880607e+02 -9.30880607e+02 -9.30880607e+02
  2.26000000e+01  1.52107548e+01 -3.03013407e+02 -1.88590804e+03 -9.26854871e+02 -9.26854871e+02 -9.26854871e+02
  2.26100000e+01  5.98746028e+00 -3.00933265e+02 -1.88614122e+03 -9.22329447e+02 -9.22329447e+02 -9.22329447e+02
  2.26200000e+01 -3.18560424e+00 -2.98638289e+02 -1.88628357e+03 -9.17306453e+02 -9.17306453e+02 -9.17306453e+02
  2.26300000e+01 -1.23034869e+01 -2.96129634e+02 -1.88633508e+03 -9.11788269e+02 -9.11788269e+02 -9.11788269e+02
  2.26400000e+01 -2.13612623e+01 -2.93408568e+02 -1.88629576e+03 -9.05777542e+02 -9.05777542e+02 -9.05777542e+02
  2.26500000e+01 -3.03540342e+01 -2.90476474e+02 -1.88616560e+03 -8.99277181e+02 -8.99277181e+02 -8.99277181e+02
  2.26600000e+01 -3.92769377e+01 -2.87334845e+02 -1.88594461e+03 -8.92290357e+02 -8.92290357e+02 -8.92290357e+02
  2.26700000e+01 -4.81251427e+01 -2.83985289e+02 -1.88563279e+03 -8.84820500e+02 -8.84820500e+02 -8.84820500e+02
  2.26800000e+01 -5.68938557e+01 -2.80429523e+02 -1.88523018e+03 -8.76871298e+02 -8.76871298e+02 -8.76871298e+02
  2.26900000e+01 -6.55783227e+01 -2.76669376e+02 -1.88473678e+03 -8.68446698e+02 -8.68446698e+02 -8.68446698e+02
  2.27000000e+01 -7.41738317e+01 -2.72706785e+02 -1.88415261e+03 -8.59550897e+02 -8.59550897e+02 -8.59550897e+02
  2.27100000e+01 -8.26757152e+01 -2.68543798e+02 -1.88347772e+03 -8.50188349e+02 -8.50188349e+02 -8.50188349e+02
  2.27200000e+01 -9.10793527e+01 -2.64182568e+02 -1.88271212e+03 -8.40363755e+02 -8.40363755e+02 -8.40363755e+02
  2.27300000e+01 -9.93801733e+01 -2.59625356e+02 -1.88185586e+03 -8.30082065e+02 -8.30082065e+02 -8.30082065e+02
  2.27400000e+01 -1.07573658e+02 -2.54874527e+02 -1.88090897e+03 -8.19348476e+02 -8.19348476e+02 -8.19348476e+02
  2.27500000e+01 -1.15655342e+02 -2.49932552e+02 -1.87987151e+03 -8.08168424e+02 -8.08168424e+02 -8.08168424e+02
  2.27600000e+01 -1.23620818e+02 -2.44802004e+02 -1.87874352e+03 -7.96547589e+02 -7.96547589e+02 -7.96547589e+02
  2.27700000e+01 -1.31465737e+02 -2.39485557e+02 -1.87752506e+03 -7.84491885e+02 -7.84491885e+02 -7.84491885e+02
  2.27800000e+01 -1.39185812e+02 -2.33985986e+02 -1.87621619e+03 -7.72007463e+02 -7.72007463e+02 -7.72007463e+02
  2.27900000e+01 -1.46776819e+02 -2.28306165e+02 -1.87481696e+03 -7.59100702e+02 -7.59100702e+02 -7.59100702e+02
  2.28000000e+01 -1.54234601e+02 -2.22449064e+02 -1.87332745e+03 -7.45778211e+02 -7.45778211e+02 -7.45778211e+02
  2.28100000e+01 -1.61555069e+02 -2.16417751e+02 -1.87174772e+03 -7.32046823e+02 -7.32046823e+02 -7.32046823e+02
  2.28200000e+01 -1.68734205e+02 -2.10215386e+02 -1.87007786e+03 -7.17913591e+02 -7.17913591e+02 -7.17913591e+02
  2.28300000e+01 -1.75768063e+02 -2.03845223e+02 -1.86831795e+03 -7.03385785e+02 -7.03385785e+02 -7.03385785e+02
  2.28400000e+01 -1.82652772e+02 -1.97310606e+02 -1.86646806e+03 -6.88470891e+02 -6.88470891e+02 -6.88470891e+02
  2.28500000e+01 -1.89384538e+02 -1.90614970e+02 -1.86452830e+03 -6.73176603e+02 -6.73176603e+02 -6.73176603e+02
  2.28600000e+01 -1.95959646e+02 -1.83761836e+02 -1.86249874e+03 -6.57510820e+02 -6.57510820e+02 -6.57510820e+02
  2.28700000e+01 -2.02374462e+02 -1.76754811e+02 -1.86037949e+03 -6.41481643e+02 -6.41481643e+02 -6.41481643e+02
  2.28800000e+01 -2.08625436e+02 -1.69597585e+02 -1.85817066e+03 -6.25097372e+02 -6.25097372e+02 -6.25097372e+02
  2.28900000e+01 -2.14709101e+02 -1.62293932e+02 -1.85587234e+03 -6.08366500e+02 -6.08366500e+02 -6.08366500e+02
  2.29000000e+01 -2.20622078e+02 -1.54847704e+02 -1.85348465e+03 -5.91297706e+02 -5.91297706e+02 -5.91297706e+02
  2.29100000e+01 -2.26361077e+02 -1.47262831e+02 -1.85100770e+03 -5.73899857e+02 -5.73899857e+02 -5.73899857e+02
  2.29200000e+01 -2.31922897e+02 -1.39543320e+02 -1.84844162e+03 -5.56181997e+02 -5.56181997e+02 -5.56181997e+02
  2.29300000e+01 -2.37304430e+02 -1.31693251e+02 -1.84578652e+03 -5.38153347e+02 -5.38153347e+02 -5.38153347e+02
  2.29400000e+01 -2.42502663e+02 -1.23716776e+02 -1.84304254e+03 -5.19823296e+02 -5.19823296e+02 -5.19823296e+02
  2.29500000e+01 -2.47514677e+02 -1.15618117e+02 -1.84020981e+03 -5.01201402e+02 -5.01201402e+02 -5.01201402e+02
  2.29600000e+01 -2.52337651e+02 -1.07401562e+02 -1.83728845e+03 -4.82297378e+02 -4.82297378e+02 -4.82297378e+02
  2.29700000e+01 -2.56968862e+02 -9.90714660e+01 -1.83427862e+03 -4.63121098e+02 -4.63121098e+02 -4.63121098e+02
  2.29800000e+01 -2.61405688e+02 -9.06322444e+01 -1.83118046e+03 -4.43682583e+02 -4.43682583e+02 -4.43682583e+02
  2.29900000e+01 -2.65645608e+02 -8.20883749e+01 -1.82799412e+03 -4.23991999e+02 -4.23991999e+02 -4.23991999e+02
  2.30000000e+01 -2.69686204e+02 -7.34443930e+01 -1.82471974e+03 -4.04059652e+02 -4.04059652e+02 -4.04059652e+02
  2.30100000e+01 -2.73525164e+02 -6.47048898e+01 -1.82135750e+03 -3.83895983e+02 -3.83895983e+02 -3.83895983e+02
  2.30200000e+01 -2.77160280e+02 -5.58745099e+01 -1.81790754e+03 -3.63511560e+02 -3.63511560e+02 -3.63511560e+02
  2.30300000e+01 -2.80589450e+02 -4.69579488e+01 -1.81437004e+03 -3.42917077e+02 -3.42917077e+02 -3.42917077e+02
  2.30400000e+01 -2.83810684e+02 -3.79599507e+01 -1.81074517e+03 -3.22123343e+02 -3.22123343e+02 -3.22123343e+02
  2.30500000e+01 -2.86822097e+02 -2.88853056e+01 -1.80703310e+03 -3.01141281e+02 -3.01141281e+02 -3.01141281e+02
  2.30600000e+01 -2.89621916e+02 -1.97388470e+01 -1.80323402e+03 -2.79981919e+02 -2.79981919e+02 -2.79981919e+02
  2.30700000e+01 -2.92208480e+02 -1.05254495e+01 -1.79934809e+03 -2.58656385e+02 -2.58656385e+02 -2.58656385e+02
  2.30800000e+01 -2.94580239e+02 -1.25002606e+00 -1.79537551e+03 -2.37175904e+02 -2.37175904e+02 -2.37175904e+02
  2.30900000e+01 -2.96735757e+02  8.08247462e+00 -1.79131648e+03 -2.15551787e+02 -2.15551787e+02 -2.15551787e+02
  2.31000000e+01 -2.98673711e+02  1.74670706e+01 -1.78717118e+03 -1.93795429e+02 -1.93795429e+02 -1.93795429e+02
  2.31100000e+01 -3.00392894e+02  2.68987493e+01 -1.78293983e+03 -1.71918301e+02 -1.71918301e+02 -1.71918301e+02
  2.31200000e+01 -3.01892213e+02  3.63724702e+01 -1.77862261e+03 -1.49931948e+02 -1.49931948e+02 -1.49931948e+02
  2.31300000e+01 -3.03170693e+02  4.58831676e+01 -1.77421974e+03 -1.27847975e+02 -1.27847975e+02 -1.27847975e+02
  2.31400000e+01 -3.04227474e+02  5.54257530e+01 -1.76973143e+03 -1.05678048e+02 -1.05678048e+02 -1.05678048e+02
  2.31500000e+01 -3.05061813e+02  6.49951183e+01 -1.76515789e+03 -8.34338856e+01 -8.34338856e+01 -8.34338856e+01
  2.31600000e+01 -3.05673085e+02  7.45861377e+01 -1.76049936e+03 -6.11272515e+01 -6.11272515e+01 -6.11272515e+01
  2.31700000e+01 -3.06060785e+02  8.41936712e+01 -1.75575604e+03 -3.87699502e+01 -3.87699502e+01 -3.87699502e+01
  2.31800000e+01 -3.06224523e+02  9.38125671e+01 -1.75092818e+03 -1.63738196e+01 -1.63738196e+01 -1.63738196e+01
  2.31900000e+01 -3.06164030e+02  1.03437664e+02 -1.74601599e+03  6.04927487e+00  6.04927487e+00  6.04927487e+00
  2.32000000e+01 -3.05879156e+02  1.13063795e+02 -1.74101973e+03  2.84874466e+01  2.84874466e+01  2.84874466e+01
  2.32100000e+01 -3.05369868e+02  1.22685790e+02 -1.73593962e+03  5.09287940e+01  5.09287940e+01  5.09287940e+01
  2.32200000e+01 -3.04636254e+02  1.32298475e+02 -1.73077592e+03  7.33614068e+01  7.33614068e+01  7.33614068e+01
  2.32300000e+01 -3.03678520e+02  1.41896683e+02 -1.72552887e+03  9.57733728e+01  9.57733728e+01  9.57733728e+01
  2.32400000e+01 -3.02496992e+02  1.51475246e+02 -1.72019873e+03  1.18152783e+02  1.18152783e+02  1.18152783e+02
  2.32500000e+01 -3.01092115e+02  1.61029008e+02 -1.71478575e+03  1.40487740e+02  1.40487740e+02  1.40487740e+02
  2.32600000e+01 -2.99464451e+02  1.70552820e+02 -1.70929019e+03  1.62766363e+02  1.62766363e+02  1.62766363e+02
  2.32700000e+01 -2.97614683e+02  1.80041548e+02 -1.70371232e+03  1.84976791e+02  1.84976791e+02  1.84976791e+02
