             z_1            v_z1             z_2            v_z2
  1.85756494e+03 -5.63118679e+01 -8.56169647e+02 -3.69194338e+02
  1.92480378e+03 -1.81702250e+02 -8.19472068e+02 -3.46099098e+02
  1.98277724e+03 -3.00745223e+02 -7.78829815e+02 -3.07511216e+02
  2.03120626e+03 -4.07213979e+02 -7.34438529e+02 -2.55497551e+02
  2.06985770e+03 -4.95545452e+02 -6.86511894e+02 -1.92833714e+02
  2.09854552e+03 -5.61134116e+02 -6.35280613e+02 -1.22857475e+02
  2.11713163e+03 -6.00575215e+02 -5.80991298e+02 -4.92924812e+01
  2.12552655e+03 -6.11844570e+02 -5.23905280e+02  2.39484115e+01
  2.12368988e+03 -5.94405473e+02 -4.64297351e+02  9.29697911e+01
  2.11163045e+03 -5.49237025e+02 -4.02454446e+02  1.54099425e+02
  2.08940632e+03 -4.78782415e+02 -3.38674256e+02  2.04082208e+02
  2.05712446e+03 -3.86819879e+02 -2.73263798e+02  2.40252074e+02
  2.01494028e+03 -2.78263145e+02 -2.06537936e+02  2.60672810e+02
  1.96305682e+03 -1.58901916e+02 -1.38817869e+02  2.64240310e+02
  1.90172385e+03 -3.50960817e+01 -7.04295767e+01  2.50740891e+02
  1.83123660e+03  8.65601758e+01 -1.70225989e+00  2.20862577e+02
  1.75193436e+03  1.99586652e+02  6.70332510e+01  1.76158768e+02
  1.66419889e+03  2.97959371e+02  1.35446085e+02  1.18966191e+02
  1.56845250e+03  3.76428739e+02  2.03206926e+02  5.22815009e+01
  1.46515609e+03  4.30796799e+02  2.69989595e+02 -2.03969935e+01
  1.35480689e+03  4.58138943e+02  3.35472621e+02 -9.52540795e+01
  1.23793610e+03  4.56958378e+02  3.99340791e+02 -1.68359138e+02
  1.11510628e+03  4.27265178e+02  4.61286663e+02 -2.35873729e+02
  9.86908699e+02  3.70575755e+02  5.21012051e+02 -2.94254315e+02
  8.53960462e+02  2.89832773e+02  5.78229456e+02 -3.40439405e+02
  7.16901537e+02  1.89249740e+02  6.32663453e+02 -3.72011234e+02
  5.76391680e+02  7.40884773e+01  6.84052012e+02 -3.87323460e+02
  4.33107262e+02 -4.96187718e+01  7.32147767e+02 -3.85588103e+02
  2.87738006e+02 -1.75387925e+02  7.76719200e+02 -3.66917158e+02
  1.40983672e+02 -2.96625505e+02  8.17551759e+02 -3.32316679e+02
 -6.44931053e+00 -4.06976859e+02  8.54448889e+02 -2.83633640e+02
 -1.53851248e+02 -5.00661770e+02  8.87232979e+02 -2.23458382e+02
 -3.00512596e+02 -5.72779719e+02  9.15746217e+02 -1.54987809e+02
 -4.45727373e+02 -6.19568701e+02  9.39851351e+02 -8.18565427e+01
 -5.88796563e+02 -6.38603896e+02  9.59432345e+02 -7.94495928e+00
 -7.29031477e+02 -6.28925728e+02  9.74394942e+02  6.28257480e+01
 -8.65757070e+02 -5.91090536e+02  9.84667119e+02  1.26700665e+02
 -9.98315189e+02 -5.27141184e+02  9.90199428e+02  1.80289468e+02
 -1.12606774e+03 -4.40499161e+02  9.90965238e+02  2.20745482e+02
 -1.24839977e+03 -3.35783869e+02  9.86960863e+02  2.45916025e+02
 -1.36472241e+03 -2.18568655e+02  9.78205578e+02  2.54456097e+02
 -1.47447571e+03 -9.50864455e+01  9.64741530e+02  2.45899420e+02
 -1.57713137e+03  2.80994350e+01  9.46633528e+02  2.20683056e+02
 -1.67219523e+03  1.44441909e+02  9.23968740e+02  1.80124331e+02
 -1.75920969e+03  2.47755923e+02  8.96856267e+02  1.26351258e+02
 -1.83775588e+03  3.32545109e+02  8.65426618e+02  6.21901498e+01
 -1.90745570e+03  3.94292071e+02  8.29831087e+02 -8.98364937e+00
 -1.96797366e+03  4.29696967e+02  7.90241018e+02 -8.34240285e+01
 -2.01901843e+03  4.36851787e+02  7.46846985e+02 -1.57211955e+02
 -2.06034430e+03  4.15341126e+02  6.99857874e+02 -2.26462453e+02
 -2.09175234e+03  3.66264125e+02  6.49499873e+02 -2.87529781e+02
 -2.11309136e+03  2.92176415e+02  5.96015392e+02 -3.37199977e+02
 -2.12425865e+03  1.96955155e+02  5.39661885e+02 -3.72860596e+02
 -2.12520045e+03  8.55942606e+01  4.80710621e+02 -3.92638683e+02
 -2.11591222e+03 -3.60593431e+01  4.19445373e+02 -3.95499684e+02
 -2.09643867e+03 -1.61614514e+02  3.56161051e+02 -3.81302089e+02
 -2.06687355e+03 -2.84473432e+02  2.91162285e+02 -3.50804894e+02
 -2.02735917e+03 -3.98180053e+02  2.24761958e+02 -3.05627519e+02
 -1.97808575e+03 -4.96761069e+02  1.57279701e+02 -2.48164276e+02
 -1.91929046e+03 -5.75041384e+02  8.90403500e+01 -1.81457914e+02
 -1.85125632e+03 -6.28917415e+02  2.03723879e+01 -1.09038915e+02
 -1.77431084e+03 -6.55573820e+02 -4.83936402e+01 -3.47390392e+01
 -1.68882441e+03 -6.53632179e+02 -1.16926717e+02  3.75110500e+01
 -1.59520852e+03 -6.23223785e+02 -1.84896946e+02  1.03889379e+02
 -1.49391382e+03 -5.65982706e+02 -2.51977142e+02  1.60884515e+02
 -1.38542790e+03 -4.84959476e+02 -3.17844401e+02  2.05481023e+02
 -1.27027298e+03 -3.84459983e+02 -3.82181660e+02  2.35318715e+02
 -1.14900337e+03 -2.69818046e+02 -4.44679220e+02  2.48817308e+02
 -1.02220284e+03 -1.47113717e+02 -5.05036239e+02  2.45259874e+02
 -8.90481759e+02 -2.28521655e+01 -5.62962177e+02  2.24830711e+02
 -7.54474185e+02  9.63798897e+01 -6.18178198e+02  1.88605601e+02
 -6.14834817e+02  2.04262051e+02 -6.70418510e+02  1.38494999e+02
 -4.72235835e+02  2.95074049e+02 -7.19431644e+02  7.71431268e+01
 -3.27363662e+02  3.63997852e+02 -7.64981668e+02  7.78832631e+00
 -1.80915667e+02  4.07372124e+02 -8.06849319e+02 -6.59079748e+01
 -3.35968034e+01  4.22885595e+02 -8.44833058e+02 -1.40054635e+02
  1.13883784e+02  4.09699127e+02 -8.78750045e+02 -2.10736308e+02
  2.60816172e+02  3.68490031e+02 -9.08437015e+02 -2.74220221e+02
  4.06493076e+02  3.01416296e+02 -9.33751063e+02 -3.27153324e+02
  5.50213253e+02  2.12002612e+02 -9.54570337e+02 -3.66739370e+02
  6.91284882e+02  1.04954223e+02 -9.70794619e+02 -3.90886597e+02
  8.29028890e+02 -1.40915806e+01 -9.82345810e+02 -3.98318199e+02
  9.62782221e+02 -1.38863183e+02 -9.89168308e+02 -3.88639759e+02
  1.09190103e+03 -2.62785877e+02 -9.91229270e+02 -3.62360077e+02
  1.21576378e+03 -3.79329090e+02 -9.88518777e+02 -3.20864298e+02
  1.33377424e+03 -4.82351294e+02 -9.81049874e+02 -2.66340754e+02
  1.44536435e+03 -5.66424357e+02 -9.68858516e+02 -2.01665389e+02
  1.54999694e+03 -6.27120218e+02 -9.52003388e+02 -1.30249871e+02
  1.64716834e+03 -6.61244751e+02 -9.30565624e+02 -5.58614034e+01
  1.73641081e+03 -6.67006451e+02 -9.04648419e+02  1.75762293e+01
  1.81729477e+03 -6.44111049e+02 -8.74376530e+02  8.61898957e+01
  1.88943085e+03 -5.93777045e+02 -8.39895677e+02  1.46361670e+02
  1.95247183e+03 -5.18671357e+02 -8.01371838e+02  1.94919906e+02
  2.00611425e+03 -4.22768461e+02 -7.58990455e+02  2.29306744e+02
  2.05009988e+03 -3.11140483e+02 -7.12955539e+02  2.47713197e+02
  2.08421699e+03 -1.89689318e+02 -6.63488686e+02  2.49174690e+02
  2.10830136e+03 -6.48349245e+01 -6.10828014e+02  2.33621999e+02
  2.12223705e+03  5.68237350e+01 -5.55227014e+02  2.01884903e+02
  2.12595698e+03  1.68857216e+02 -4.96953332e+02  1.55648360e+02
  2.11944325e+03  2.65345152e+02 -4.36287478e+02  9.73635138e+01
  2.10272720e+03  3.41188931e+02 -3.73521477e+02  3.01182375e+01
  2.07588930e+03  3.92380974e+02 -3.08957465e+02 -4.25259506e+01
  2.03905875e+03  4.16216383e+02 -2.42906233e+02 -1.16721987e+02
  1.99241283e+03  4.11435799e+02 -1.75685728e+02 -1.88540441e+02
  1.93617608e+03  3.78291907e+02 -1.07619530e+02 -2.54177046e+02
  1.87061921e+03  3.18536092e+02 -3.90352863e+01 -3.10153618e+02
  1.79605779e+03  2.35325932e+02  2.97368604e+01 -3.53501751e+02
  1.71285072e+03  1.33058439e+02  9.83658635e+01 -3.81919589e+02
  1.62139855e+03  1.71378281e+01  1.66521365e+02 -3.93893398e+02
  1.52214149e+03 -1.06309900e+02  2.33875287e+02 -3.88777513e+02
  1.41555734e+03 -2.30760499e+02  3.00103409e+02 -3.66828431e+02
  1.30215915e+03 -3.49636046e+02  3.64886930e+02 -3.29191272e+02
  1.18249280e+03 -4.56652349e+02  4.27914004e+02 -2.77839297e+02
  1.05713430e+03 -5.46150839e+02  4.88881239e+02 -2.15469691e+02
  9.26687106e+02 -6.13397418e+02  5.47495157e+02 -1.45361117e+02
  7.91779139e+02 -6.54832484e+02  6.03473612e+02 -7.12005588e+01
  6.53059805e+02 -6.68258926e+02  6.56547141e+02  3.11140490e+00
  5.11196853e+02 -6.52958162e+02  7.06460265e+02  7.36666006e+01
  3.66873165e+02 -6.09728081e+02  7.52972718e+02  1.36755665e+02
  2.20783470e+02 -5.40840911e+02  7.95860604e+02  1.89063946e+02
  7.36309942e+01 -4.49923203e+02  8.34917476e+02  2.27846563e+02
 -7.38759167e+01 -3.41764306e+02  8.69955326e+02  2.51073369e+02
 -2.21027213e+02 -2.22063414e+02  9.00805494e+02  2.57536164e+02
 -3.67114555e+02 -9.71285795e+01  9.27319476e+02  2.46912508e+02
 -5.11434727e+02  2.64564477e+01  9.49369642e+02  2.19782739e+02
 -6.53293018e+02  1.42179926e+02  9.66849852e+02  1.77599323e+02
 -7.92006568e+02  2.43946032e+02  9.79675960e+02  1.22610141e+02
 -9.26907655e+02  3.26396801e+02  9.87786226e+02  5.77397626e+01
 -1.05734691e+03  3.85195096e+02  9.91141609e+02 -1.35650127e+01
 -1.18269644e+03  4.17253669e+02  9.89725958e+02 -8.75171980e+01
 -1.30235285e+03  4.20898200e+02  9.83546088e+02 -1.60189627e+02
 -1.41574016e+03  3.95955723e+02  9.72631746e+02 -2.27722364e+02
 -1.52231255e+03  3.43763753e+02  9.57035471e+02 -2.86526566e+02
 -1.62155703e+03  2.67099644e+02  9.36832337e+02 -3.33474024e+02
 -1.71299585e+03  1.70033901e+02  9.12119596e+02 -3.66062375e+02
 -1.79618887e+03  5.77151942e+01  8.83016208e+02 -3.82547266e+02
 -1.87073562e+03 -6.39015645e+01  8.49662266e+02 -3.82034476e+02
 -1.93627726e+03 -1.88369727e+02  8.12218326e+02 -3.64527150e+02
 -1.99249828e+03 -3.09091386e+02  7.70864631e+02 -3.30925629e+02
 -2.03912806e+03 -4.19665835e+02  7.25800243e+02 -2.82979902e+02
 -2.07594215e+03 -5.14227620e+02  6.77242089e+02 -2.23197184e+02
 -2.10276332e+03 -5.87756313e+02  6.25423911e+02 -1.54709501e+02
 -2.11946247e+03 -6.36341667e+02  5.70595145e+02 -8.11082764e+01
 -2.12595922e+03 -6.57390125e+02  5.13019719e+02 -6.25465889e+00
 -2.12222228e+03 -6.49761801e+02  4.52974784e+02  6.59243991e+01
 -2.10826966e+03 -6.13830677e+02  3.90749374e+02  1.31643535e+02
 -2.08416852e+03 -5.51464858e+02  3.26643024e+02  1.87458892e+02
 -2.05003486e+03 -4.65927905e+02  2.60964321e+02  2.30449999e+02
 -2.00603300e+03 -3.61706474e+02  1.94029420e+02  2.58374008e+02
 -1.95237474e+03 -2.44273365e+02  1.26160525e+02  2.69784140e+02
 -1.88931839e+03 -1.19798482e+02  5.76843335e+01  2.64106094e+02
 -1.81716748e+03  5.17702557e+00 -1.10695312e+01  2.41668372e+02
 -1.73626931e+03  1.24086215e+02 -7.97701106e+01  2.03684922e+02
 -1.64701330e+03  2.30683176e+02 -1.48086703e+02  1.52191023e+02
 -1.54982910e+03  3.19372896e+02 -2.15690453e+02  8.99357890e+01
 -1.44518453e+03  3.85506748e+02 -2.82255939e+02  2.02369712e+01
 -1.33358332e+03  4.25627996e+02 -3.47462737e+02 -5.31942674e+01
 -1.21556266e+03  4.37654353e+02 -4.10996962e+02 -1.26449357e+02
 -1.09169068e+03  4.20987946e+02 -4.72552781e+02 -1.95628752e+02
 -9.62563656e+02  3.76546886e+02 -5.31833884e+02 -2.57047883e+02
 -8.28803163e+02  3.06716771e+02 -5.88554911e+02 -3.07431754e+02
 -6.91053080e+02  2.15224687e+02 -6.42442826e+02 -3.44087914e+02
 -5.49976493e+02  1.06942359e+02 -6.93238229e+02 -3.65048654e+02
 -4.06252497e+02 -1.23711488e+01 -7.40696609e+02 -3.69174933e+02
 -2.60572934e+02 -1.36373598e+02 -7.84589515e+02 -3.56216536e+02
 -1.13639058e+02 -2.58474539e+02 -8.24705662e+02 -3.26825291e+02
  3.38418403e+01 -3.72183382e+02 -8.60851943e+02 -2.82520646e+02
  1.81159834e+02 -4.71452194e+02 -8.92854362e+02 -2.25609419e+02
  3.27605783e+02 -5.50995118e+02 -9.20558870e+02 -1.59063974e+02
  4.72474744e+02 -6.06567538e+02 -9.43832107e+02 -8.63652388e+01
  6.15069365e+02 -6.35190261e+02 -9.62562042e+02 -1.13188652e+01
  7.54703241e+02 -6.35306857e+02 -9.76658515e+02  6.21457559e+01
  8.90704220e+02 -6.06865868e+02 -9.86053671e+02  1.30183019e+02
  1.02241764e+03 -5.51323518e+02 -9.90702285e+02  1.89234198e+02
  1.14920947e+03 -4.71566817e+02 -9.90581980e+02  2.36215397e+02
  1.27046938e+03 -3.71761080e+02 -9.85693334e+02  2.68680412e+02
  1.38561366e+03 -2.57129950e+02 -9.76059881e+02  2.84949922e+02
  1.49408805e+03 -1.33679519e+02 -9.61727992e+02  2.84200173e+02
  1.59537038e+03 -7.88112452e+00 -9.42766656e+02  2.66506481e+02
  1.68897312e+03  1.13670418e+02 -9.19267148e+02  2.32839245e+02
  1.77444568e+03  2.24605108e+02 -8.91342586e+02  1.85012692e+02
  1.85137665e+03  3.19114180e+02 -8.59127390e+02  1.25589057e+02
  1.91939568e+03  3.92256875e+02 -8.22776634e+02  5.77432536e+01
  1.97817537e+03  4.40221378e+02 -7.82465298e+02 -1.49048084e+01
  2.02743276e+03  4.60526124e+02 -7.38387428e+02 -8.84814104e+01
  2.06693075e+03  4.52150851e+02 -6.90755201e+02 -1.59063614e+02
  2.09647921e+03  4.15590473e+02 -6.39797902e+02 -2.22886452e+02
  2.11593589e+03  3.52828938e+02 -5.85760824e+02 -2.76541773e+02
  2.12520715e+03  2.67234433e+02 -5.28904084e+02 -3.17158239e+02
  2.12424835e+03  1.63381494e+02 -4.69501370e+02 -3.42552982e+02
  2.11306410e+03  4.68093954e+01 -4.07838630e+02 -3.51346885e+02
  2.09170825e+03 -7.62704042e+01 -3.44212687e+02 -3.43037425e+02
  2.06028360e+03 -1.99302323e+02 -2.78929816e+02 -3.18025214e+02
  2.01894141e+03 -3.15732887e+02 -2.12304268e+02 -2.77592843e+02
  1.96788069e+03 -4.19356849e+02 -1.44656756e+02 -2.23837147e+02
  1.90734723e+03 -5.04644914e+02 -7.63129127e+01 -1.59558465e+02
  1.83763242e+03 -5.67035773e+02 -7.60172436e+00 -8.81127472e+01
  1.75907185e+03 -6.03177002e+02  6.11460561e+01 -1.32343176e+01
  1.67204368e+03 -6.11102121e+02  1.29599499e+02  6.11613470e+01
  1.57696682e+03 -5.90334455e+02  1.97429092e+02  1.31184404e+02
  1.47429897e+03 -5.41912314e+02  2.64308326e+02  1.93176076e+02
  1.36453431e+03 -4.68334155e+02  3.29915264e+02  2.43901883e+02
  1.24820123e+03 -3.73426637e+02  3.93934098e+02  2.80722459e+02
  1.12585972e+03 -2.62142522e+02  4.56056661e+02  3.01732945e+02
  9.98098681e+02 -1.40299107e+02  5.15983914e+02  3.05863582e+02
  8.65533120e+02 -1.42709909e+01  5.73427389e+02  2.92936204e+02
  7.28801164e+02  1.09346579e+02  6.28110570e+02  2.63673643e+02
  5.88560995e+02  2.24086028e+02  6.79770230e+02  2.19661547e+02
  4.45487686e+02  3.23949018e+02  7.28157697e+02  1.63264629e+02
  3.00269943e+02  4.03723239e+02  7.73040050e+02  9.75017704e+01
  1.53606798e+02  4.59257681e+02  8.14201238e+02  2.58865792e+01
  6.20424063e+00  4.87681854e+02  8.51443125e+02 -4.77581834e+01
 -1.41228182e+02  4.87557383e+02  8.84586442e+02 -1.19502503e+02
 -2.87980778e+02  4.58953959e+02  9.13471646e+02 -1.85516673e+02
 -4.33347127e+02  4.03445654e+02  9.37959695e+02 -2.42273565e+02
 -5.76627484e+02  3.24027777e+02  9.57932709e+02 -2.86734908e+02
 -7.17132143e+02  2.24958667e+02  9.73294547e+02 -3.16511757e+02
 -8.54184760e+02  1.11534788e+02  9.83971260e+02 -3.29990665e+02
 -9.87125609e+02 -1.01890067e+01  9.89911455e+02 -3.26418901e+02
 -1.11531476e+03 -1.33719264e+02  9.91086537e+02 -3.05944199e+02
 -1.23813514e+03 -2.52466881e+02  9.87490850e+02 -2.69606968e+02
 -1.35499554e+03 -3.60095109e+02  9.79141703e+02 -2.19285341e+02
 -1.46533343e+03 -4.50854227e+02  9.66079286e+02 -1.57595988e+02
 -1.56861769e+03 -5.19885213e+02  9.48366476e+02 -8.77559208e+01
 -1.66435112e+03 -5.63476369e+02  9.26088538e+02 -1.34125984e+01
 -1.75207291e+03 -5.79259360e+02  8.99352710e+02  6.15487100e+01
 -1.83136079e+03 -5.66334294e+02  8.68287690e+02  1.33210114e+02
 -1.90183309e+03 -5.25317258e+02  8.33043015e+02  1.97828019e+02
 -1.96315059e+03 -4.58307779e+02  7.93788341e+02  2.52030829e+02
 -2.01501811e+03 -3.68777947e+02  7.50712628e+02  2.92997015e+02
 -2.05718600e+03 -2.61389048e+02  7.04023228e+02  3.18604120e+02
 -2.08945125e+03 -1.41745382e+02  6.53944889e+02  3.27540849e+02
 -2.11165857e+03 -1.60982921e+01  6.00718671e+02  3.19376320e+02
 -2.12370104e+03  1.08983993e+02  5.44600788e+02  2.94582810e+02
 -2.12552071e+03  2.26963240e+02  4.85861374e+02  2.54510809e+02
 -2.11710881e+03  3.31676516e+02  4.24783182e+02  2.01317687e+02
 -2.09850584e+03  4.17661665e+02  3.61660221e+02  1.37853752e+02
 -2.06980134e+03  4.80445779e+02  2.96796345e+02  6.75117043e+01
 -2.03113349e+03  5.16781416e+02  2.30503788e+02 -5.95254473e+00
 -1.98268842e+03  5.24818103e+02  1.63101660e+02 -7.86182467e+01
 -1.92469933e+03  5.04200054e+02  9.49144143e+01 -1.46606888e+02
 -1.85744537e+03  4.56084950e+02  2.62702814e+01 -2.06287033e+02
 -1.78125026e+03  3.83082789e+02 -4.25003080e+01 -2.54466120e+02
 -1.69648080e+03  2.89118027e+02 -1.11066315e+02 -2.88559071e+02
 -1.60354503e+03  1.79222309e+02 -1.79097684e+02 -3.06724830e+02
 -1.50289031e+03  5.92687127e+01 -2.46266935e+02 -3.07963590e+02
 -1.39500116e+03 -6.43384355e+01 -3.12250737e+02 -2.92169608e+02
 -1.28039694e+03 -1.85001808e+02 -3.76731465e+02 -2.60136787e+02
 -1.15962929e+03 -2.96279513e+02 -4.39398730e+02 -2.13516749e+02
 -1.03327957e+03 -3.92225321e+02 -4.99950872e+02 -1.54731614e+02
 -9.01955979e+02 -4.67702718e+02 -5.58096412e+02 -8.68460758e+01
 -7.66290662e+02 -5.18656185e+02 -6.13555458e+02 -1.34055523e+01
 -6.26936670e+02 -5.42325394e+02 -6.66061046e+02  6.17510617e+01
 -4.84564810e+02 -5.37390993e+02 -7.15360433e+02  1.34694136e+02
 -3.39860411e+02 -5.04044297e+02 -7.61216306e+02  2.01610839e+02
 -1.93520036e+02 -4.43977179e+02 -8.03407931e+02  2.59006503e+02
 -4.62481175e+01 -3.60292728e+02 -8.41732211e+02  3.03889188e+02
  1.01246424e+02 -2.57341365e+02 -8.76004666e+02  3.33927687e+02
  2.48253598e+02 -1.40491087e+02 -9.06060318e+02  3.47574647e+02
  3.94065759e+02 -1.58439654e+01 -9.31754489e+02  3.44148278e+02
  5.37981015e+02  1.10086118e+02 -9.52963497e+02  3.23868358e+02
  6.79306605e+02  2.30717488e+02 -9.69585248e+02  2.87844623e+02
  8.17362234e+02  3.39748271e+02 -9.81539730e+02  2.38018143e+02
  9.51483345e+02  4.31489215e+02 -9.88769398e+02  1.77058809e+02
  1.08102432e+03  5.01164147e+02 -9.91239451e+02  1.08224316e+02
  1.20536160e+03  5.45162216e+02 -9.88937999e+02  3.51881095e+01
  1.32389666e+03  5.61228583e+02 -9.81876121e+02 -3.81546321e+01
  1.43605891e+03  5.48583496e+02 -9.70087809e+02 -1.07892717e+02
  1.54130844e+03  5.07963466e+02 -9.53629810e+02 -1.70305512e+02
  1.63913861e+03  4.41582353e+02 -9.32581346e+02 -2.22059445e+02
  1.72907850e+03  3.53014436e+02 -9.07043738e+02 -2.60384065e+02
  1.81069516e+03  2.47005631e+02 -8.77139916e+02 -2.83218369e+02
  1.88359573e+03  1.29222832e+02 -8.43013827e+02 -2.89319647e+02
  1.94742927e+03  5.95461171e+00 -8.04829743e+02 -2.78329121e+02
  2.00188853e+03 -1.16220912e+02 -7.62771470e+02 -2.50790893e+02
  2.04671134e+03 -2.30783497e+02 -7.17041463e+02 -2.08123214e+02
  2.08168195e+03 -3.31615144e+02 -6.67859851e+02 -1.52543579e+02
  2.10663202e+03 -4.13323217e+02 -6.15463378e+02 -8.69516187e+01
  2.12144144e+03 -4.71525256e+02 -5.60104265e+02 -1.47759593e+01
  2.12603893e+03 -5.03080433e+02 -5.02048991e+02  6.02068521e+01
  2.12040236e+03 -5.06255440e+02 -4.41577016e+02  1.34071799e+02
  2.10455887e+03 -4.80816032e+02 -3.78979434e+02  2.02952684e+02
  2.07858470e+03 -4.28039407e+02 -3.14557567e+02  2.63246320e+02
  2.04260491e+03 -3.50646752e+02 -2.48621522e+02  3.11802815e+02
  1.99679268e+03 -2.52659532e+02 -1.81488694e+02  3.46091931e+02
  1.94136854e+03 -1.39187110e+02 -1.13482238e+02  3.64336709e+02
  1.87659928e+03 -1.61569017e+01 -4.49295164e+01  3.65607311e+02
  1.80279668e+03  1.09998665e+02  2.38394818e+01  3.49870122e+02
  1.72031600e+03  2.32681864e+02  9.24937243e+01  3.17989523e+02
  1.62955428e+03  3.45478118e+02  1.60702732e+02  2.71682231e+02
  1.53094841e+03  4.42494765e+02  2.28138169e+02  2.13426628e+02
  1.42497306e+03  5.18672269e+02  2.94475422e+02  1.46331865e+02
  1.31213834e+03  5.70051418e+02  3.59395166e+02  7.39736492e+01
  1.19298742e+03  5.93982421e+02  4.22584899e+02  2.05394789e-01
  1.06809385e+03  5.89264841e+02  4.83740445e+02 -7.10452964e+01
  9.38058816e+02  5.56210985e+02  5.42567421e+02 -1.35984069e+02
  8.03508273e+02  4.96629401e+02  5.98782653e+02 -1.91150209e+02
  6.65089902e+02  4.13729349e+02  6.52115540e+02 -2.33599427e+02
  5.23470005e+02  3.11951304e+02  7.02309355e+02 -2.61059348e+02
  3.79330293e+02  1.96732422e+02  7.49122480e+02 -2.72049539e+02
  2.33364608e+02  7.42193770e+01  7.92329572e+02 -2.65959687e+02
  8.62755824e+01 -4.90562741e+01  8.31722647e+02 -2.43081840e+02
 -6.12287459e+01 -1.66523058e+02  8.67112079e+02 -2.04594982e+02
 -2.08438339e+02 -2.71916654e+02  8.98327515e+02 -1.52502766e+02
 -3.54644577e+02 -3.59610743e+02  9.25218693e+02 -8.95276995e+01
 -4.99143671e+02 -4.24914160e+02  9.47656169e+02 -1.89673567e+01
 -6.41240049e+02 -4.64318657e+02  9.65531935e+02  5.54797761e+01
 -7.80249705e+02 -4.75684189e+02  9.78759944e+02  1.29909629e+02
 -9.15503492e+02 -4.58351945e+02  9.87276521e+02  2.00418733e+02
 -1.04635034e+03 -4.13179142e+02  9.91040668e+02  2.63310377e+02
 -1.17216040e+03 -3.42493756e+02  9.90034267e+02  3.15289840e+02
 -1.29232806e+03 -2.49971578e+02  9.84262163e+02  3.53638392e+02
 -1.40627487e+03 -1.40442084e+02  9.73752140e+02  3.76356880e+02
 -1.51345233e+03 -1.96333766e+01  9.58554790e+02  3.82271304e+02
 -1.61334452e+03  1.06130334e+02  9.38743268e+02  3.71094815e+02
 -1.70547060e+03  2.30262731e+02  9.14412941e+02  3.43442863e+02
 -1.78938709e+03  3.46263230e+02  8.85680927e+02  3.00800686e+02
 -1.86469005e+03  4.48060300e+02  8.52685533e+02  2.45444866e+02
 -1.93101700e+03  5.30332109e+02  8.15585587e+02  1.80323086e+02
 -1.98804866e+03  5.88787587e+02  7.74559676e+02  1.08898454e+02
 -2.03551050e+03  6.20393045e+02  7.29805287e+02  3.49665936e+01
 -2.07317405e+03  6.23532387e+02  6.81537852e+02 -3.75448161e+01
 -2.10085802e+03  5.98092452e+02  6.29989715e+02 -1.04783481e+02
 -2.11842914e+03  5.45468984e+02  5.75409012e+02 -1.63175948e+02
 -2.12580282e+03  4.68492906e+02  5.18058477e+02 -2.09616335e+02
 -2.12294358e+03  3.71280801e+02  4.58214176e+02 -2.41630363e+02
 -2.10986518e+03  2.59017494e+02  3.96164181e+02 -2.57506037e+02
 -2.08663057e+03  1.37682209e+02  3.32207181e+02 -2.56384061e+02
 -2.05335160e+03  1.37327813e+01  2.66651043e+02 -2.38303221e+02
 -2.01018847e+03 -1.06235415e+02  1.99811333e+02 -2.04198338e+02
 -1.95734893e+03 -2.15837796e+02  1.32009797e+02 -1.55850898e+02
 -1.89508736e+03 -3.09237769e+02  6.35728088e+01 -9.57949643e+01
 -1.82370345e+03 -3.81454987e+02 -5.17019849e+00 -2.71833424e+01
 -1.74354082e+03 -4.28628387e+02 -7.38883180e+01  4.63789268e+01
 -1.65498536e+03 -4.48220105e+02 -1.42250763e+02  1.21024964e+02
 -1.55846333e+03 -4.39149515e+02 -2.09928459e+02  1.92830273e+02
 -1.45443936e+03 -4.01850303e+02 -2.76595627e+02  2.58020009e+02
 -1.34341420e+03 -3.38247565e+02 -3.41931354e+02  3.13168336e+02
 -1.22592227e+03 -2.51656134e+02 -4.05621134e+02  3.55379360e+02
 -1.10252916e+03 -1.46605518e+02 -4.67358385e+02  3.82440065e+02
 -9.73828821e+02 -2.86006778e+01 -5.26845924e+02  3.92937189e+02
 -8.40440792e+02  9.61687058e+01 -5.83797399e+02  3.86331864e+02
 -7.03007154e+02  2.21155130e+02 -6.37938661e+02  3.62988065e+02
 -5.62189467e+02  3.39799063e+02 -6.89009095e+02  3.24153389e+02
 -4.18665583e+02  4.45875375e+02 -7.36762861e+02  2.71893160e+02
 -2.73126379e+02  5.33822104e+02 -7.80970091e+02  2.08981348e+02
 -1.26272433e+02  5.99034199e+02 -8.21417983e+02  1.38754062e+02
  2.11893464e+01  6.38106723e+02 -8.57911836e+02  6.49333533e+01
  1.68549127e+02  6.49014674e+02 -8.90275980e+02 -8.56935728e+00
  3.15097567e+02  6.31219927e+02 -9.18354624e+02 -7.78598631e+01
  4.60129230e+02  5.85699646e+02 -9.42012607e+02 -1.39266838e+02
  6.02945979e+02  5.14894668e+02 -9.61136047e+02 -1.89535736e+02
  7.42860342e+02  4.22580590e+02 -9.75632890e+02 -2.26000672e+02
  8.79198816e+02  3.13668353e+02 -9.85433352e+02 -2.46725223e+02
  1.01130511e+03  1.93944878e+02 -9.90490258e+02 -2.50604693e+02
  1.13854331e+03  6.97674249e+01 -9.90779266e+02 -2.37424457e+02
  1.26030094e+03 -5.22721610e+01 -9.86298983e+02 -2.07871297e+02
