               t             x_1             y_1             z_1            v_x1            v_y1            v_z1
  5.27700000e+01 -2.29070517e+02 -2.83728480e+02  8.89768269e+02 -4.23429087e+02 -4.23429087e+02 -4.23429087e+02
  5.27800000e+01 -2.33272438e+02 -2.80793591e+02  9.01289080e+02 -4.16919077e+02 -4.16919077e+02 -4.16919077e+02
  5.27900000e+01 -2.37408180e+02 -2.77765082e+02  9.12766487e+02 -4.10193684e+02 -4.10193684e+02 -4.10193684e+02
  5.28000000e+01 -2.41475606e+02 -2.74644498e+02  9.24199940e+02 -4.03256471e+02 -4.03256471e+02 -4.03256471e+02
  5.28100000e+01 -2.45472616e+02 -2.71433435e+02  9.35588887e+02 -3.96111110e+02 -3.96111110e+02 -3.96111110e+02
  5.28200000e+01 -2.49397147e+02 -2.68133535e+02  9.46932780e+02 -3.88761385e+02 -3.88761385e+02 -3.88761385e+02
  5.28300000e+01 -2.53247175e+02 -2.64746489e+02  9.58231072e+02 -3.81211190e+02 -3.81211190e+02 -3.81211190e+02
  5.28400000e+01 -2.57020716e+02 -2.61274034e+02  9.69483220e+02 -3.73464523e+02 -3.73464523e+02 -3.73464523e+02
  5.28500000e+01 -2.60715824e+02 -2.57717950e+02  9.80688682e+02 -3.65525487e+02 -3.65525487e+02 -3.65525487e+02
  5.28600000e+01 -2.64330598e+02 -2.54080063e+02  9.91846917e+02 -3.57398288e+02 -3.57398288e+02 -3.57398288e+02
  5.28700000e+01 -2.67863177e+02 -2.50362244e+02  1.00295739e+03 -3.49087230e+02 -3.49087230e+02 -3.49087230e+02
  5.28800000e+01 -2.71311745e+02 -2.46566402e+02  1.01401956e+03 -3.40596716e+02 -3.40596716e+02 -3.40596716e+02
  5.28900000e+01 -2.74674528e+02 -2.42694492e+02  1.02503291e+03 -3.31931243e+02 -3.31931243e+02 -3.31931243e+02
  5.29000000e+01 -2.77949802e+02 -2.38748506e+02  1.03599689e+03 -3.23095403e+02 -3.23095403e+02 -3.23095403e+02
  5.29100000e+01 -2.81135884e+02 -2.34730477e+02  1.04691098e+03 -3.14093876e+02 -3.14093876e+02 -3.14093876e+02
  5.29200000e+01 -2.84231143e+02 -2.30642475e+02  1.05777466e+03 -3.04931430e+02 -3.04931430e+02 -3.04931430e+02
  5.29300000e+01 -2.87233992e+02 -2.26486608e+02  1.06858740e+03 -2.95612921e+02 -2.95612921e+02 -2.95612921e+02
  5.29400000e+01 -2.90142897e+02 -2.22265019e+02  1.07934868e+03 -2.86143284e+02 -2.86143284e+02 -2.86143284e+02
  5.29500000e+01 -2.92956371e+02 -2.17979887e+02  1.09005798e+03 -2.76527537e+02 -2.76527537e+02 -2.76527537e+02
  5.29600000e+01 -2.95672978e+02 -2.13633424e+02  1.10071479e+03 -2.66770774e+02 -2.66770774e+02 -2.66770774e+02
  5.29700000e+01 -2.98291334e+02 -2.09227875e+02  1.11131860e+03 -2.56878165e+02 -2.56878165e+02 -2.56878165e+02
  5.29800000e+01 -3.00810106e+02 -2.04765514e+02  1.12186889e+03 -2.46854952e+02 -2.46854952e+02 -2.46854952e+02
  5.29900000e+01 -3.03228015e+02 -2.00248648e+02  1.13236515e+03 -2.36706444e+02 -2.36706444e+02 -2.36706444e+02
  5.30000000e+01 -3.05543835e+02 -1.95679612e+02  1.14280688e+03 -2.26438020e+02 -2.26438020e+02 -2.26438020e+02
  5.30100000e+01 -3.07756394e+02 -1.91060768e+02  1.15319358e+03 -2.16055119e+02 -2.16055119e+02 -2.16055119e+02
  5.30200000e+01 -3.09864574e+02 -1.86394504e+02  1.16352475e+03 -2.05563243e+02 -2.05563243e+02 -2.05563243e+02
  5.30300000e+01 -3.11867314e+02 -1.81683235e+02  1.17379989e+03 -1.94967952e+02 -1.94967952e+02 -1.94967952e+02
  5.30400000e+01 -3.13763607e+02 -1.76929398e+02  1.18401850e+03 -1.84274860e+02 -1.84274860e+02 -1.84274860e+02
  5.30500000e+01 -3.15552504e+02 -1.72135453e+02  1.19418009e+03 -1.73489633e+02 -1.73489633e+02 -1.73489633e+02
  5.30600000e+01 -3.17233112e+02 -1.67303881e+02  1.20428418e+03 -1.62617986e+02 -1.62617986e+02 -1.62617986e+02
  5.30700000e+01 -3.18804595e+02 -1.62437184e+02  1.21433028e+03 -1.51665678e+02 -1.51665678e+02 -1.51665678e+02
  5.30800000e+01 -3.20266176e+02 -1.57537881e+02  1.22431789e+03 -1.40638515e+02 -1.40638515e+02 -1.40638515e+02
  5.30900000e+01 -3.21617135e+02 -1.52608510e+02  1.23424655e+03 -1.29542339e+02 -1.29542339e+02 -1.29542339e+02
  5.31000000e+01 -3.22856812e+02 -1.47651623e+02  1.24411577e+03 -1.18383030e+02 -1.18383030e+02 -1.18383030e+02
  5.31100000e+01 -3.23984605e+02 -1.42669789e+02  1.25392508e+03 -1.07166501e+02 -1.07166501e+02 -1.07166501e+02
  5.31200000e+01 -3.24999971e+02 -1.37665587e+02  1.26367401e+03 -9.58986957e+01 -9.58986957e+01 -9.58986957e+01
  5.31300000e+01 -3.25902428e+02 -1.32641610e+02  1.27336208e+03 -8.45855855e+01 -8.45855855e+01 -8.45855855e+01
  5.31400000e+01 -3.26691552e+02 -1.27600461e+02  1.28298884e+03 -7.32331648e+01 -7.32331648e+01 -7.32331648e+01
  5.31500000e+01 -3.27366980e+02 -1.22544751e+02  1.29255381e+03 -6.18474495e+01 -6.18474495e+01 -6.18474495e+01
  5.31600000e+01 -3.27928410e+02 -1.17477102e+02  1.30205653e+03 -5.04344730e+01 -5.04344730e+01 -5.04344730e+01
  5.31700000e+01 -3.28375599e+02 -1.12400137e+02  1.31149656e+03 -3.90002829e+01 -3.90002829e+01 -3.90002829e+01
  5.31800000e+01 -3.28708365e+02 -1.07316489e+02  1.32087343e+03 -2.75509386e+01 -2.75509386e+01 -2.75509386e+01
  5.31900000e+01 -3.28926587e+02 -1.02228791e+02  1.33018669e+03 -1.60925069e+01 -1.60925069e+01 -1.60925069e+01
  5.32000000e+01 -3.29030205e+02 -9.71396805e+01  1.33943589e+03 -4.63105999e+00 -4.63105999e+00 -4.63105999e+00
  5.32100000e+01 -3.29019219e+02 -9.20517934e+01  1.34862059e+03  6.82732876e+00  6.82732876e+00  6.82732876e+00
  5.32200000e+01 -3.28893689e+02 -8.69677664e+01  1.35774035e+03  1.82765874e+01  1.82765874e+01  1.82765874e+01
  5.32300000e+01 -3.28653738e+02 -8.18902337e+01  1.36679473e+03  2.97106489e+01  2.97106489e+01  2.97106489e+01
  5.32400000e+01 -3.28299547e+02 -7.68218262e+01  1.37578328e+03  4.11234543e+01  4.11234543e+01  4.11234543e+01
  5.32500000e+01 -3.27831360e+02 -7.17651695e+01  1.38470559e+03  5.25089559e+01  5.25089559e+01  5.25089559e+01
  5.32600000e+01 -3.27249479e+02 -6.67228833e+01  1.39356121e+03  6.38611205e+01  6.38611205e+01  6.38611205e+01
  5.32700000e+01 -3.26554268e+02 -6.16975795e+01  1.40234972e+03  7.51739326e+01  7.51739326e+01  7.51739326e+01
  5.32800000e+01 -3.25746151e+02 -5.66918607e+01  1.41107070e+03  8.64413976e+01  8.64413976e+01  8.64413976e+01
  5.32900000e+01 -3.24825611e+02 -5.17083194e+01  1.41972373e+03  9.76575448e+01  9.76575448e+01  9.76575448e+01
  5.33000000e+01 -3.23793191e+02 -4.67495360e+01  1.42830840e+03  1.08816431e+02  1.08816431e+02  1.08816431e+02
  5.33100000e+01 -3.22649493e+02 -4.18180780e+01  1.43682428e+03  1.19912143e+02  1.19912143e+02  1.19912143e+02
  5.33200000e+01 -3.21395179e+02 -3.69164980e+01  1.44527097e+03  1.30938802e+02  1.30938802e+02  1.30938802e+02
  5.33300000e+01 -3.20030967e+02 -3.20473330e+01  1.45364806e+03  1.41890564e+02  1.41890564e+02  1.41890564e+02
  5.33400000e+01 -3.18557636e+02 -2.72131025e+01  1.46195515e+03  1.52761627e+02  1.52761627e+02  1.52761627e+02
  5.33500000e+01 -3.16976023e+02 -2.24163076e+01  1.47019184e+03  1.63546231e+02  1.63546231e+02  1.63546231e+02
  5.33600000e+01 -3.15287019e+02 -1.76594295e+01  1.47835773e+03  1.74238660e+02  1.74238660e+02  1.74238660e+02
  5.33700000e+01 -3.13491576e+02 -1.29449279e+01  1.48645242e+03  1.84833250e+02  1.84833250e+02  1.84833250e+02
  5.33800000e+01 -3.11590699e+02 -8.27524029e+00  1.49447554e+03  1.95324387e+02  1.95324387e+02  1.95324387e+02
  5.33900000e+01 -3.09585451e+02 -3.65278012e+00  1.50242669e+03  2.05706513e+02  2.05706513e+02  2.05706513e+02
  5.34000000e+01 -3.07476950e+02  9.20064178e-01  1.51030549e+03  2.15974126e+02  2.15974126e+02  2.15974126e+02
  5.34100000e+01 -3.05266369e+02  5.44093058e+00  1.51811156e+03  2.26121786e+02  2.26121786e+02  2.26121786e+02
  5.34200000e+01 -3.02954932e+02  9.90748469e+00  1.52584452e+03  2.36144117e+02  2.36144117e+02  2.36144117e+02
  5.34300000e+01 -3.00543922e+02  1.43174210e+01  1.53350400e+03  2.46035809e+02  2.46035809e+02  2.46035809e+02
  5.34400000e+01 -2.98034669e+02  1.86684640e+01  1.54108964e+03  2.55791621e+02  2.55791621e+02  2.55791621e+02
  5.34500000e+01 -2.95428560e+02  2.29583695e+01  1.54860106e+03  2.65406386e+02  2.65406386e+02  2.65406386e+02
  5.34600000e+01 -2.92727029e+02  2.71849260e+01  1.55603791e+03  2.74875008e+02  2.74875008e+02  2.74875008e+02
  5.34700000e+01 -2.89931563e+02  3.13459555e+01  1.56339983e+03  2.84192471e+02  2.84192471e+02  2.84192471e+02
  5.34800000e+01 -2.87043700e+02  3.54393146e+01  1.57068646e+03  2.93353841e+02  2.93353841e+02  2.93353841e+02
  5.34900000e+01 -2.84065023e+02  3.94628963e+01  1.57789745e+03  3.02354263e+02  3.02354263e+02  3.02354263e+02
  5.35000000e+01 -2.80997167e+02  4.34146304e+01  1.58503245e+03  3.11188970e+02  3.11188970e+02  3.11188970e+02
  5.35100000e+01 -2.77841812e+02  4.72924848e+01  1.59209113e+03  3.19853281e+02  3.19853281e+02  3.19853281e+02
  5.35200000e+01 -2.74600684e+02  5.10944669e+01  1.59907314e+03  3.28342608e+02  3.28342608e+02  3.28342608e+02
  5.35300000e+01 -2.71275558e+02  5.48186242e+01  1.60597815e+03  3.36652453e+02  3.36652453e+02  3.36652453e+02
  5.35400000e+01 -2.67868248e+02  5.84630456e+01  1.61280582e+03  3.44778416e+02  3.44778416e+02  3.44778416e+02
  5.35500000e+01 -2.64380617e+02  6.20258624e+01  1.61955582e+03  3.52716191e+02  3.52716191e+02  3.52716191e+02
  5.35600000e+01 -2.60814566e+02  6.55052492e+01  1.62622783e+03  3.60461576e+02  3.60461576e+02  3.60461576e+02
  5.35700000e+01 -2.57172040e+02  6.88994249e+01  1.63282152e+03  3.68010468e+02  3.68010468e+02  3.68010468e+02
  5.35800000e+01 -2.53455025e+02  7.22066536e+01  1.63933659e+03  3.75358869e+02  3.75358869e+02  3.75358869e+02
  5.35900000e+01 -2.49665544e+02  7.54252458e+01  1.64577272e+03  3.82502889e+02  3.82502889e+02  3.82502889e+02
  5.36000000e+01 -2.45805661e+02  7.85535588e+01  1.65212959e+03  3.89438743e+02  3.89438743e+02  3.89438743e+02
  5.36100000e+01 -2.41877475e+02  8.15899981e+01  1.65840690e+03  3.96162760e+02  3.96162760e+02  3.96162760e+02
  5.36200000e+01 -2.37883124e+02  8.45330178e+01  1.66460435e+03  4.02671378e+02  4.02671378e+02  4.02671378e+02
  5.36300000e+01 -2.33824777e+02  8.73811216e+01  1.67072163e+03  4.08961154e+02  4.08961154e+02  4.08961154e+02
  5.36400000e+01 -2.29704641e+02  9.01328639e+01  1.67675847e+03  4.15028755e+02  4.15028755e+02  4.15028755e+02
  5.36500000e+01 -2.25524954e+02  9.27868498e+01  1.68271455e+03  4.20870972e+02  4.20870972e+02  4.20870972e+02
  5.36600000e+01 -2.21287984e+02  9.53417368e+01  1.68858961e+03  4.26484710e+02  4.26484710e+02  4.26484710e+02
  5.36700000e+01 -2.16996031e+02  9.77962346e+01  1.69438335e+03  4.31867000e+02  4.31867000e+02  4.31867000e+02
  5.36800000e+01 -2.12651425e+02  1.00149107e+02  1.70009549e+03  4.37014992e+02  4.37014992e+02  4.37014992e+02
  5.36900000e+01 -2.08256521e+02  1.02399170e+02  1.70572577e+03  4.41925963e+02  4.41925963e+02  4.41925963e+02
  5.37000000e+01 -2.03813704e+02  1.04545296e+02  1.71127390e+03  4.46597315e+02  4.46597315e+02  4.46597315e+02
  5.37100000e+01 -1.99325382e+02  1.06586412e+02  1.71673963e+03  4.51026575e+02  4.51026575e+02  4.51026575e+02
  5.37200000e+01 -1.94793987e+02  1.08521501e+02  1.72212268e+03  4.55211402e+02  4.55211402e+02  4.55211402e+02
  5.37300000e+01 -1.90221976e+02  1.10349602e+02  1.72742281e+03  4.59149582e+02  4.59149582e+02  4.59149582e+02
  5.37400000e+01 -1.85611825e+02  1.12069810e+02  1.73263974e+03  4.62839033e+02  4.62839033e+02  4.62839033e+02
  5.37500000e+01 -1.80966031e+02  1.13681279e+02  1.73777325e+03  4.66277804e+02  4.66277804e+02  4.66277804e+02
  5.37600000e+01 -1.76287110e+02  1.15183219e+02  1.74282306e+03  4.69464078e+02  4.69464078e+02  4.69464078e+02
  5.37700000e+01 -1.71577597e+02  1.16574900e+02  1.74778896e+03  4.72396173e+02  4.72396173e+02  4.72396173e+02
  5.37800000e+01 -1.66840040e+02  1.17855648e+02  1.75267068e+03  4.75072539e+02  4.75072539e+02  4.75072539e+02
  5.37900000e+01 -1.62077003e+02  1.19024852e+02  1.75746800e+03  4.77491763e+02  4.77491763e+02  4.77491763e+02
  5.38000000e+01 -1.57291066e+02  1.20081955e+02  1.76218069e+03  4.79652569e+02  4.79652569e+02  4.79652569e+02
  5.38100000e+01 -1.52484817e+02  1.21026464e+02  1.76680852e+03  4.81553818e+02  4.81553818e+02  4.81553818e+02
  5.38200000e+01 -1.47660858e+02  1.21857943e+02  1.77135127e+03  4.83194508e+02  4.83194508e+02  4.83194508e+02
  5.38300000e+01 -1.42821798e+02  1.22576017e+02  1.77580872e+03  4.84573775e+02  4.84573775e+02  4.84573775e+02
  5.38400000e+01 -1.37970256e+02  1.23180372e+02  1.78018065e+03  4.85690896e+02  4.85690896e+02  4.85690896e+02
  5.38500000e+01 -1.33108856e+02  1.23670753e+02  1.78446686e+03  4.86545283e+02  4.86545283e+02  4.86545283e+02
  5.38600000e+01 -1.28240228e+02  1.24046966e+02  1.78866713e+03  4.87136491e+02  4.87136491e+02  4.87136491e+02
  5.38700000e+01 -1.23367005e+02  1.24308878e+02  1.79278127e+03  4.87464213e+02  4.87464213e+02  4.87464213e+02
  5.38800000e+01 -1.18491823e+02  1.24456417e+02  1.79680908e+03  4.87528282e+02  4.87528282e+02  4.87528282e+02
  5.38900000e+01 -1.13617318e+02  1.24489570e+02  1.80075036e+03  4.87328671e+02  4.87328671e+02  4.87328671e+02
  5.39000000e+01 -1.08746128e+02  1.24408386e+02  1.80460492e+03  4.86865493e+02  4.86865493e+02  4.86865493e+02
  5.39100000e+01 -1.03880886e+02  1.24212975e+02  1.80837258e+03  4.86139001e+02  4.86139001e+02  4.86139001e+02
  5.39200000e+01 -9.90242241e+01  1.23903507e+02  1.81205315e+03  4.85149587e+02  4.85149587e+02  4.85149587e+02
  5.39300000e+01 -9.41787689e+01  1.23480213e+02  1.81564647e+03  4.83897782e+02  4.83897782e+02  4.83897782e+02
  5.39400000e+01 -8.93471409e+01  1.22943384e+02  1.81915235e+03  4.82384258e+02  4.82384258e+02  4.82384258e+02
  5.39500000e+01 -8.45319534e+01  1.22293371e+02  1.82257062e+03  4.80609825e+02  4.80609825e+02  4.80609825e+02
  5.39600000e+01 -7.97358110e+01  1.21530587e+02  1.82590113e+03  4.78575431e+02  4.78575431e+02  4.78575431e+02
  5.39700000e+01 -7.49613078e+01  1.20655502e+02  1.82914372e+03  4.76282162e+02  4.76282162e+02  4.76282162e+02
  5.39800000e+01 -7.02110266e+01  1.19668648e+02  1.83229821e+03  4.73731242e+02  4.73731242e+02  4.73731242e+02
  5.39900000e+01 -6.54875373e+01  1.18570615e+02  1.83536448e+03  4.70924030e+02  4.70924030e+02  4.70924030e+02
  5.40000000e+01 -6.07933953e+01  1.17362052e+02  1.83834235e+03  4.67862024e+02  4.67862024e+02  4.67862024e+02
  5.40100000e+01 -5.61311407e+01  1.16043668e+02  1.84123171e+03  4.64546853e+02  4.64546853e+02  4.64546853e+02
  5.40200000e+01 -5.15032963e+01  1.14616230e+02  1.84403239e+03  4.60980285e+02  4.60980285e+02  4.60980285e+02
  5.40300000e+01 -4.69123667e+01  1.13080560e+02  1.84674428e+03  4.57164218e+02  4.57164218e+02  4.57164218e+02
  5.40400000e+01 -4.23608369e+01  1.11437542e+02  1.84936723e+03  4.53100684e+02  4.53100684e+02  4.53100684e+02
  5.40500000e+01 -3.78511708e+01  1.09688114e+02  1.85190112e+03  4.48791844e+02  4.48791844e+02  4.48791844e+02
  5.40600000e+01 -3.33858101e+01  1.07833272e+02  1.85434584e+03  4.44239992e+02  4.44239992e+02  4.44239992e+02
  5.40700000e+01 -2.89671729e+01  1.05874066e+02  1.85670125e+03  4.39447550e+02  4.39447550e+02  4.39447550e+02
  5.40800000e+01 -2.45976526e+01  1.03811604e+02  1.85896726e+03  4.34417066e+02  4.34417066e+02  4.34417066e+02
  5.40900000e+01 -2.02796162e+01  1.01647046e+02  1.86114375e+03  4.29151217e+02  4.29151217e+02  4.29151217e+02
  5.41000000e+01 -1.60154035e+01  9.93816095e+01  1.86323061e+03  4.23652803e+02  4.23652803e+02  4.23652803e+02
  5.41100000e+01 -1.18073256e+01  9.70165628e+01  1.86522774e+03  4.17924748e+02  4.17924748e+02  4.17924748e+02
  5.41200000e+01 -7.65766388e+00  9.45532283e+01  1.86713505e+03  4.11970097e+02  4.11970097e+02  4.11970097e+02
  5.41300000e+01 -3.56866848e+00  9.19929804e+01  1.86895245e+03  4.05792017e+02  4.05792017e+02  4.05792017e+02
  5.41400000e+01  4.57442614e-01  8.93372449e+01  1.87067985e+03  3.99393792e+02  3.99393792e+02  3.99393792e+02
  5.41500000e+01  4.41848485e+00  8.65874984e+01  1.87231717e+03  3.92778823e+02  3.92778823e+02  3.92778823e+02
  5.41600000e+01  8.31230827e+00  8.37452674e+01  1.87386432e+03  3.85950625e+02  3.85950625e+02  3.85950625e+02
  5.41700000e+01  1.21367987e+01  8.08121274e+01  1.87532123e+03  3.78912830e+02  3.78912830e+02  3.78912830e+02
  5.41800000e+01  1.58898786e+01  7.77897024e+01  1.87668784e+03  3.71669177e+02  3.71669177e+02  3.71669177e+02
  5.41900000e+01  1.95695088e+01  7.46796637e+01  1.87796407e+03  3.64223515e+02  3.64223515e+02  3.64223515e+02
  5.42000000e+01  2.31736887e+01  7.14837289e+01  1.87914987e+03  3.56579802e+02  3.56579802e+02  3.56579802e+02
  5.42100000e+01  2.67004582e+01  6.82036616e+01  1.88024517e+03  3.48742099e+02  3.48742099e+02  3.48742099e+02
  5.42200000e+01  3.01478980e+01  6.48412699e+01  1.88124993e+03  3.40714573e+02  3.40714573e+02  3.40714573e+02
  5.42300000e+01  3.35141311e+01  6.13984056e+01  1.88216410e+03  3.32501487e+02  3.32501487e+02  3.32501487e+02
  5.42400000e+01  3.67973237e+01  5.78769632e+01  1.88298763e+03  3.24107206e+02  3.24107206e+02  3.24107206e+02
  5.42500000e+01  3.99956861e+01  5.42788791e+01  1.88372048e+03  3.15536190e+02  3.15536190e+02  3.15536190e+02
  5.42600000e+01  4.31074735e+01  5.06061303e+01  1.88436262e+03  3.06792994e+02  3.06792994e+02  3.06792994e+02
  5.42700000e+01  4.61309875e+01  4.68607334e+01  1.88491402e+03  2.97882262e+02  2.97882262e+02  2.97882262e+02
  5.42800000e+01  4.90645761e+01  4.30447438e+01  1.88537464e+03  2.88808728e+02  2.88808728e+02  2.88808728e+02
  5.42900000e+01  5.19066354e+01  3.91602541e+01  1.88574448e+03  2.79577213e+02  2.79577213e+02  2.79577213e+02
  5.43000000e+01  5.46556100e+01  3.52093935e+01  1.88602350e+03  2.70192621e+02  2.70192621e+02  2.70192621e+02
  5.43100000e+01  5.73099941e+01  3.11943264e+01  1.88621171e+03  2.60659938e+02  2.60659938e+02  2.60659938e+02
  5.43200000e+01  5.98683320e+01  2.71172513e+01  1.88630908e+03  2.50984228e+02  2.50984228e+02  2.50984228e+02
  5.43300000e+01  6.23292191e+01  2.29803997e+01  1.88631561e+03  2.41170631e+02  2.41170631e+02  2.41170631e+02
  5.43400000e+01  6.46913024e+01  1.87860348e+01  1.88623131e+03  2.31224359e+02  2.31224359e+02  2.31224359e+02
  5.43500000e+01  6.69532816e+01  1.45364504e+01  1.88605617e+03  2.21150697e+02  2.21150697e+02  2.21150697e+02
  5.43600000e+01  6.91139095e+01  1.02339696e+01  1.88579021e+03  2.10954995e+02  2.10954995e+02  2.10954995e+02
  5.43700000e+01  7.11719927e+01  5.88094352e+00  1.88543343e+03  2.00642669e+02  2.00642669e+02  2.00642669e+02
  5.43800000e+01  7.31263924e+01  1.47975037e+00  1.88498586e+03  1.90219198e+02  1.90219198e+02  1.90219198e+02
  5.43900000e+01  7.49760246e+01 -2.96720619e+00  1.88444752e+03  1.79690116e+02  1.79690116e+02  1.79690116e+02
  5.44000000e+01  7.67198613e+01 -7.45749814e+00  1.88381843e+03  1.69061018e+02  1.69061018e+02  1.69061018e+02
  5.44100000e+01  7.83569304e+01 -1.19886744e+01  1.88309863e+03  1.58337549e+02  1.58337549e+02  1.58337549e+02
  5.44200000e+01  7.98863167e+01 -1.65582623e+01  1.88228814e+03  1.47525405e+02  1.47525405e+02  1.47525405e+02
  5.44300000e+01  8.13071621e+01 -2.11637685e+01  1.88138701e+03  1.36630328e+02  1.36630328e+02  1.36630328e+02
  5.44400000e+01  8.26186661e+01 -2.58026807e+01  1.88039528e+03  1.25658106e+02  1.25658106e+02  1.25658106e+02
  5.44500000e+01  8.38200864e+01 -3.04724688e+01  1.87931299e+03  1.14614566e+02  1.14614566e+02  1.14614566e+02
  5.44600000e+01  8.49107392e+01 -3.51705863e+01  1.87814021e+03  1.03505574e+02  1.03505574e+02  1.03505574e+02
  5.44700000e+01  8.58899994e+01 -3.98944717e+01  1.87687698e+03  9.23370297e+01  9.23370297e+01  9.23370297e+01
  5.44800000e+01  8.67573011e+01 -4.46415496e+01  1.87552337e+03  8.11148659e+01  8.11148659e+01  8.11148659e+01
  5.44900000e+01  8.75121378e+01 -4.94092323e+01  1.87407945e+03  6.98450427e+01  6.98450427e+01  6.98450427e+01
  5.45000000e+01  8.81540630e+01 -5.41949212e+01  1.87254527e+03  5.85335458e+01  5.85335458e+01  5.85335458e+01
  5.45100000e+01  8.86826899e+01 -5.89960080e+01  1.87092092e+03  4.71863828e+01  4.71863828e+01  4.71863828e+01
  5.45200000e+01  8.90976919e+01 -6.38098764e+01  1.86920647e+03  3.58095806e+01  3.58095806e+01  3.58095806e+01
  5.45300000e+01  8.93988028e+01 -6.86339030e+01  1.86740202e+03  2.44091816e+01  2.44091816e+01  2.44091816e+01
  5.45400000e+01  8.95858170e+01 -7.34654590e+01  1.86550763e+03  1.29912407e+01  1.29912407e+01  1.29912407e+01
  5.45500000e+01  8.96585894e+01 -7.83019118e+01  1.86352341e+03  1.56182229e+00  1.56182229e+00  1.56182229e+00
  5.45600000e+01  8.96170354e+01 -8.31406259e+01  1.86144945e+03 -9.87300334e+00 -9.87300334e+00 -9.87300334e+00
  5.45700000e+01  8.94611315e+01 -8.79789647e+01  1.85928585e+03 -2.13071629e+01 -2.13071629e+01 -2.13071629e+01
  5.45800000e+01  8.91909146e+01 -9.28142916e+01  1.85703272e+03 -3.27345836e+01 -3.27345836e+01 -3.27345836e+01
  5.45900000e+01  8.88064826e+01 -9.76439716e+01  1.85469015e+03 -4.41491959e+01 -4.41491959e+01 -4.41491959e+01
  5.46000000e+01  8.83079936e+01 -1.02465373e+02  1.85225828e+03 -5.55449375e+01 -5.55449375e+01 -5.55449375e+01
  5.46100000e+01  8.76956669e+01 -1.07275868e+02  1.84973720e+03 -6.69157557e+01 -6.69157557e+01 -6.69157557e+01
  5.46200000e+01  8.69697817e+01 -1.12072834e+02  1.84712705e+03 -7.82556113e+01 -7.82556113e+01 -7.82556113e+01
  5.46300000e+01  8.61306779e+01 -1.16853657e+02  1.84442795e+03 -8.95584813e+01 -8.95584813e+01 -8.95584813e+01
  5.46400000e+01  8.51787554e+01 -1.21615731e+02  1.84164003e+03 -1.00818362e+02 -1.00818362e+02 -1.00818362e+02
  5.46500000e+01  8.41144739e+01 -1.26356458e+02  1.83876343e+03 -1.12029274e+02 -1.12029274e+02 -1.12029274e+02
  5.46600000e+01  8.29383530e+01 -1.31073255e+02  1.83579828e+03 -1.23185262e+02 -1.23185262e+02 -1.23185262e+02
  5.46700000e+01  8.16509715e+01 -1.35763548e+02  1.83274472e+03 -1.34280401e+02 -1.34280401e+02 -1.34280401e+02
  5.46800000e+01  8.02529675e+01 -1.40424780e+02  1.82960290e+03 -1.45308798e+02 -1.45308798e+02 -1.45308798e+02
  5.46900000e+01  7.87450376e+01 -1.45054406e+02  1.82637298e+03 -1.56264594e+02 -1.56264594e+02 -1.56264594e+02
  5.47000000e+01  7.71279370e+01 -1.49649901e+02  1.82305511e+03 -1.67141972e+02 -1.67141972e+02 -1.67141972e+02
  5.47100000e+01  7.54024788e+01 -1.54208757e+02  1.81964945e+03 -1.77935152e+02 -1.77935152e+02 -1.77935152e+02
  5.47200000e+01  7.35695337e+01 -1.58728484e+02  1.81615616e+03 -1.88638403e+02 -1.88638403e+02 -1.88638403e+02
  5.47300000e+01  7.16300295e+01 -1.63206614e+02  1.81257541e+03 -1.99246039e+02 -1.99246039e+02 -1.99246039e+02
  5.47400000e+01  6.95849505e+01 -1.67640701e+02  1.80890738e+03 -2.09752425e+02 -2.09752425e+02 -2.09752425e+02
  5.47500000e+01  6.74353371e+01 -1.72028323e+02  1.80515223e+03 -2.20151981e+02 -2.20151981e+02 -2.20151981e+02
  5.47600000e+01  6.51822854e+01 -1.76367080e+02  1.80131016e+03 -2.30439183e+02 -2.30439183e+02 -2.30439183e+02
  5.47700000e+01  6.28269462e+01 -1.80654601e+02  1.79738134e+03 -2.40608566e+02 -2.40608566e+02 -2.40608566e+02
  5.47800000e+01  6.03705248e+01 -1.84888540e+02  1.79336597e+03 -2.50654727e+02 -2.50654727e+02 -2.50654727e+02
  5.47900000e+01  5.78142802e+01 -1.89066581e+02  1.78926424e+03 -2.60572331e+02 -2.60572331e+02 -2.60572331e+02
  5.48000000e+01  5.51595243e+01 -1.93186436e+02  1.78507634e+03 -2.70356108e+02 -2.70356108e+02 -2.70356108e+02
  5.48100000e+01  5.24076214e+01 -1.97245849e+02  1.78080249e+03 -2.80000862e+02 -2.80000862e+02 -2.80000862e+02
  5.48200000e+01  4.95599876e+01 -2.01242595e+02  1.77644287e+03 -2.89501468e+02 -2.89501468e+02 -2.89501468e+02
  5.48300000e+01  4.66180894e+01 -2.05174483e+02  1.77199771e+03 -2.98852880e+02 -2.98852880e+02 -2.98852880e+02
  5.48400000e+01  4.35834439e+01 -2.09039357e+02  1.76746722e+03 -3.08050128e+02 -3.08050128e+02 -3.08050128e+02
  5.48500000e+01  4.04576170e+01 -2.12835094e+02  1.76285161e+03 -3.17088327e+02 -3.17088327e+02 -3.17088327e+02
  5.48600000e+01  3.72422235e+01 -2.16559610e+02  1.75815112e+03 -3.25962674e+02 -3.25962674e+02 -3.25962674e+02
