               t             z_1            v_z1
  7.79700000e+02  1.42359690e+03  4.52431186e+02
  7.79800000e+02  1.33435971e+03  3.97252604e+02
  7.79900000e+02  1.23869935e+03  3.20959597e+02
  7.80000000e+02  1.13707628e+03  2.27590110e+02
  7.80100000e+02  1.02997971e+03  1.22083965e+02
  7.80200000e+02  9.17925140e+02  1.00219724e+01
  7.80300000e+02  8.01451980e+02 -1.02668822e+02
  7.80400000e+02  6.81120890e+02 -2.10028162e+02
  7.80500000e+02  5.57511106e+02 -3.06377368e+02
  7.80600000e+02  4.31217644e+02 -3.86619251e+02
  7.80700000e+02  3.02848441e+02 -4.46507311e+02
  7.80800000e+02  1.73021424e+02 -4.82870013e+02
  7.80900000e+02  4.23615381e+01 -4.93778283e+02
  7.81000000e+02 -8.85022624e+01 -4.78647393e+02
  7.81100000e+02 -2.18940041e+02 -4.38267834e+02
  7.81200000e+02 -3.48323914e+02 -3.74763573e+02
  7.81300000e+02 -4.76031068e+02 -2.91479869e+02
  7.81400000e+02 -6.01446763e+02 -1.92806601e+02
  7.81500000e+02 -7.23967288e+02 -8.39464210e+01
  7.81600000e+02 -8.43002869e+02  2.93600232e+01
  7.81700000e+02 -9.57980508e+02  1.41137269e+02
  7.81800000e+02 -1.06834674e+03  2.45490626e+02
  7.81900000e+02 -1.17357030e+03  3.36917496e+02
  7.82000000e+02 -1.27314467e+03  4.10597986e+02
  7.82100000e+02 -1.36659053e+03  4.62649459e+02
  7.82200000e+02 -1.45345807e+03  4.90331589e+02
  7.82300000e+02 -1.53332914e+03  4.92191087e+02
  7.82400000e+02 -1.60581925e+03  4.68138449e+02
  7.82500000e+02 -1.67057948e+03  4.19452677e+02
  7.82600000e+02 -1.72729807e+03  3.48713732e+02
  7.82700000e+02 -1.77570201e+03  2.59666267e+02
  7.82800000e+02 -1.81555830e+03  1.57021859e+02
  7.82900000e+02 -1.84667509e+03  4.62101672e+01
  7.83000000e+02 -1.86890257e+03 -6.69078281e+01
  7.83100000e+02 -1.88213377e+03 -1.76349370e+02
  7.83200000e+02 -1.88630498e+03 -2.76325896e+02
  7.83300000e+02 -1.88139614e+03 -3.61548755e+02
  7.83400000e+02 -1.86743086e+03 -4.27508522e+02
  7.83500000e+02 -1.84447638e+03 -4.70713154e+02
  7.83600000e+02 -1.81264319e+03 -4.88872421e+02
  7.83700000e+02 -1.77208452e+03 -4.81018856e+02
  7.83800000e+02 -1.72299561e+03 -4.47558850e+02
  7.83900000e+02 -1.66561276e+03 -3.90251191e+02
  7.84000000e+02 -1.60021219e+03 -3.12114167e+02
  7.84100000e+02 -1.52710872e+03 -2.17266162e+02
  7.84200000e+02 -1.44665424e+03 -1.10708146e+02
  7.84300000e+02 -1.35923604e+03  1.94044624e+00
  7.84400000e+02 -1.26527492e+03  1.14738497e+02
  7.84500000e+02 -1.16522317e+03  2.21736982e+02
  7.84600000e+02 -1.05956242e+03  3.17293157e+02
  7.84700000e+02 -9.48801281e+02  3.96368570e+02
  7.84800000e+02 -8.33472919e+02  4.54795161e+02
  7.84900000e+02 -7.14132489e+02  4.89495391e+02
  7.85000000e+02 -5.91354457e+02  4.98644771e+02
  7.85100000e+02 -4.65729837e+02  4.81768220e+02
  7.85200000e+02 -3.37863345e+02  4.39765152e+02
  7.85300000e+02 -2.08370488e+02  3.74861971e+02
  7.85400000e+02 -7.78746039e+01  2.90494478e+02
  7.85500000e+02  5.29961433e+01  1.91126419e+02
  7.85600000e+02  1.83611784e+02  8.20137269e+01
  7.85700000e+02  3.13343577e+02 -3.10730636e+01
  7.85800000e+02  4.41567035e+02 -1.42153581e+02
  7.85900000e+02  5.67664933e+02 -2.45353465e+02
  7.86000000e+02  6.91030276e+02 -3.35214614e+02
  7.86100000e+02  8.11069223e+02 -4.06983449e+02
  7.86200000e+02  9.27203946e+02 -4.56861964e+02
  7.86300000e+02  1.03887541e+03 -4.82208315e+02
  7.86400000e+02  1.14554606e+03 -4.81676345e+02
  7.86500000e+02  1.24670243e+03 -4.55286675e+02
  7.86600000e+02  1.34185758e+03 -4.04425612e+02
  7.86700000e+02  1.43055346e+03 -3.31771937e+02
  7.86800000e+02  1.51236312e+03 -2.41155418e+02
  7.86900000e+02  1.58689275e+03 -1.37354552e+02
  7.87000000e+02  1.65378360e+03 -2.58441895e+01
  7.87100000e+02  1.71271367e+03  8.74936148e+01
  7.87200000e+02  1.76339929e+03  1.96680252e+02
  7.87300000e+02  1.80559648e+03  2.95956313e+02
  7.87400000e+02  1.83910211e+03  3.80085765e+02
  7.87500000e+02  1.86375490e+03  4.44632480e+02
  7.87600000e+02  1.87943618e+03  4.86194524e+02
  7.87700000e+02  1.88607047e+03  5.02583823e+02
  7.87800000e+02  1.88362582e+03  4.92941720e+02
  7.87900000e+02  1.87211401e+03  4.57784319e+02
  7.88000000e+02  1.85159045e+03  3.98975225e+02
  7.88100000e+02  1.82215394e+03  3.19627117e+02
  7.88200000e+02  1.78394617e+03  2.23937352e+02
  7.88300000e+02  1.73715106e+03  1.16966283e+02
  7.88400000e+02  1.68199387e+03  4.37000275e+00
  7.88500000e+02  1.61874010e+03 -1.07898382e+02
  7.88600000e+02  1.54769425e+03 -2.13903153e+02
  7.88700000e+02  1.46919830e+03 -3.08039472e+02
  7.88800000e+02  1.38363010e+03 -3.85329392e+02
  7.88900000e+02  1.29140156e+03 -4.41684761e+02
  7.89000000e+02  1.19295663e+03 -4.74123132e+02
  7.89100000e+02  1.08876920e+03 -4.80925274e+02
  7.89200000e+02  9.79340780e+02 -4.61725971e+02
  7.89300000e+02  8.65198135e+02 -4.17533308e+02
  7.89400000e+02  7.46890707e+02 -3.50675426e+02
  7.89500000e+02  6.24987990e+02 -2.64677565e+02
  7.89600000e+02  5.00076784e+02 -1.64075880e+02
  7.89700000e+02  3.72758370e+02 -5.41778672e+01
  7.89800000e+02  2.43645619e+02  5.92179456e+01
  7.89900000e+02  1.13360037e+02  1.70128241e+02
  7.90000000e+02 -1.74712234e+01  2.72700911e+02
  7.90100000e+02 -1.48218383e+02  3.61524134e+02
  7.90200000e+02 -2.78252066e+02  4.31912186e+02
  7.90300000e+02 -4.06946335e+02  4.80152910e+02
  7.90400000e+02 -5.33681696e+02  5.03703771e+02
  7.90500000e+02 -6.57848085e+02  5.01326128e+02
  7.90600000e+02 -7.78847808e+02  4.73150651e+02
  7.90700000e+02 -8.96098410e+02  4.20670416e+02
  7.90800000e+02 -1.00903548e+03  3.46662049e+02
  7.90900000e+02 -1.11711539e+03  2.55039074e+02
  7.91000000e+02 -1.21981786e+03  1.50645225e+02
  7.91100000e+02 -1.31664853e+03  3.89986285e+01
  7.91200000e+02 -1.40714128e+03 -7.39996328e+01
  7.91300000e+02 -1.49086050e+03 -1.82377179e+02
  7.91400000e+02 -1.56740321e+03 -2.80405759e+02
  7.91500000e+02 -1.63640095e+03 -3.62903777e+02
  7.91600000e+02 -1.69752158e+03 -4.25509956e+02
  7.91700000e+02 -1.75047089e+03 -4.64913670e+02
  7.91800000e+02 -1.79499401e+03 -4.79029788e+02
  7.91900000e+02 -1.83087661e+03 -4.67108797e+02
  7.92000000e+02 -1.85794596e+03 -4.29776383e+02
  7.92100000e+02 -1.87607176e+03 -3.69000387e+02
  7.92200000e+02 -1.88516676e+03 -2.87986866e+02
  7.92300000e+02 -1.88518718e+03 -1.91010778e+02
  7.92400000e+02 -1.87613293e+03 -8.31901937e+01
  7.92500000e+02 -1.85804757e+03  2.97840044e+01
  7.92600000e+02 -1.83101818e+03  1.41948681e+02
  7.92700000e+02 -1.79517486e+03  2.47383382e+02
  7.92800000e+02 -1.75069015e+03  3.40523019e+02
  7.92900000e+02 -1.69777819e+03  4.16451779e+02
  7.93000000e+02 -1.63669367e+03  4.71162744e+02
  7.93100000e+02 -1.56773065e+03  5.01769513e+02
  7.93200000e+02 -1.49122107e+03  5.06658637e+02
  7.93300000e+02 -1.40753324e+03  4.85574832e+02
  7.93400000e+02 -1.31707001e+03  4.39634456e+02
  7.93500000e+02 -1.22026682e+03  3.71266546e+02
  7.93600000e+02 -1.11758967e+03  2.84084533e+02
  7.93700000e+02 -1.00953280e+03  1.82695394e+02
  7.93800000e+02 -8.96616372e+02  7.24563431e+01
  7.93900000e+02 -7.79383922e+02 -4.08081072e+01
  7.94000000e+02 -6.58399771e+02 -1.51113761e+02
  7.94100000e+02 -5.34246298e+02 -2.52632789e+02
  7.94200000e+02 -4.07521136e+02 -3.40001515e+02
  7.94300000e+02 -2.78834300e+02 -4.08603693e+02
  7.94400000e+02 -1.48805247e+02 -4.54814307e+02
  7.94500000e+02 -1.80598929e+01 -4.76191021e+02
  7.94600000e+02  1.12772395e+02 -4.71603163e+02
  7.94700000e+02  2.43061833e+02 -4.41291440e+02
  7.94800000e+02  3.72181250e+02 -3.86855221e+02
  7.94900000e+02  4.99509107e+02 -3.11168067e+02
  7.95000000e+02  6.24432489e+02 -2.18225963e+02
  7.95100000e+02  7.46350055e+02 -1.12936276e+02
  7.95200000e+02  8.64674935e+02 -8.58574532e-01
  7.95300000e+02  9.78837549e+02  1.12088994e+02
  7.95400000e+02  1.08828836e+03  2.19942264e+02
  7.95500000e+02  1.19250050e+03  3.17006039e+02
  7.95600000e+02  1.29097233e+03  3.98154879e+02
  7.95700000e+02  1.38322984e+03  4.59103793e+02
  7.95800000e+02  1.46882893e+03  4.96634539e+02
  7.95900000e+02  1.54735755e+03  5.08765596e+02
  7.96000000e+02  1.61843769e+03  4.94856806e+02
  7.96100000e+02  1.68172720e+03  4.55643187e+02
  7.96200000e+02  1.73692143e+03  3.93196106e+02
  7.96300000e+02  1.78375467e+03  3.10813882e+02
  7.96400000e+02  1.82200150e+03  2.12847585e+02
  7.96500000e+02  1.85147781e+03  1.04471241e+02
  7.96600000e+02  1.87204170e+03 -8.59143402e+00
  7.96700000e+02  1.88359419e+03 -1.20369323e+02
  7.96800000e+02  1.88607967e+03 -2.24959266e+02
  7.96900000e+02  1.87948618e+03 -3.16837829e+02
  7.97000000e+02  1.86384544e+03 -3.91153016e+02
  7.97100000e+02  1.83923276e+03 -4.43980518e+02
  7.97200000e+02  1.80576661e+03 -4.72530973e+02
  7.97300000e+02  1.76360809e+03 -4.75297275e+02
  7.97400000e+02  1.71296013e+03 -4.52134169e+02
  7.97500000e+02  1.65406654e+03 -4.04265923e+02
  7.97600000e+02  1.58721080e+03 -3.34221662e+02
  7.97700000e+02  1.51271475e+03 -2.45701795e+02
  7.97800000e+02  1.43093698e+03 -1.43382580e+02
  7.97900000e+02  1.34227114e+03 -3.26691504e+01
  7.98000000e+02  1.24714405e+03  8.05899519e+01
  7.98100000e+02  1.14601361e+03  1.90411660e+02
  7.98200000e+02  1.03936663e+03  2.90994373e+02
  7.98300000e+02  9.27716482e+02  3.77024357e+02
  7.98400000e+02  8.11600605e+02  4.43956384e+02
  7.98500000e+02  6.91577946e+02  4.88253784e+02
  7.98600000e+02  5.68226256e+02  5.07575223e+02
  7.98700000e+02  4.42139309e+02  5.00898356e+02
  7.98800000e+02  3.13924047e+02  4.68573824e+02
  7.98900000e+02  1.84197657e+02  4.12306726e+02
  7.99000000e+02  5.35845990e+01  3.35066566e+02
  7.99100000e+02 -7.72863975e+01  2.40930423e+02
  7.99200000e+02 -2.07785362e+02  1.34867618e+02
  7.99300000e+02 -3.37284115e+02  2.24772667e+01
  7.99400000e+02 -4.65159292e+02 -9.03074302e+01
  7.99500000e+02 -5.90795342e+02 -1.97532546e+02
  7.99600000e+02 -7.13587496e+02 -2.93537873e+02
  7.99700000e+02 -8.32944670e+02 -3.73255863e+02
  7.99800000e+02 -9.48292319e+02 -4.32479258e+02
  7.99900000e+02 -1.05907520e+03 -4.68083289e+02
  8.00000000e+02 -1.16476003e+03 -4.78190709e+02
  8.00100000e+02 -1.26483808e+03 -4.62270929e+02
  8.00200000e+02 -1.35882762e+03 -4.21168041e+02
  8.00300000e+02 -1.44627620e+03 -3.57056234e+02
  8.00400000e+02 -1.52676288e+03 -2.73324961e+02
  8.00500000e+02 -1.59990021e+03 -1.74399934e+02
  8.00600000e+02 -1.66533614e+03 -6.55093728e+01
  8.00700000e+02 -1.72275569e+03  4.75921104e+01
  8.00800000e+02 -1.77188245e+03  1.58927440e+02
  8.00900000e+02 -1.81247994e+03  2.62612747e+02
  8.01000000e+02 -1.84435274e+03  3.53168121e+02
  8.01100000e+02 -1.86734743e+03  4.25807023e+02
  8.01200000e+02 -1.88135331e+03  4.76689079e+02
  8.01300000e+02 -1.88630297e+03  5.03122903e+02
  8.01400000e+02 -1.88217257e+03  5.03708240e+02
  8.01500000e+02 -1.86898201e+03  4.78409914e+02
  8.01600000e+02 -1.84679478e+03  4.28559682e+02
  8.01700000e+02 -1.81571767e+03  3.56785901e+02
  8.01800000e+02 -1.77590029e+03  2.66874710e+02
  8.01900000e+02 -1.72753430e+03  1.63570065e+02
  8.02000000e+02 -1.67085252e+03  5.23231977e+01
  8.02100000e+02 -1.60612781e+03 -6.09952911e+01
  8.02200000e+02 -1.53367171e+03 -1.70405477e+02
  8.02300000e+02 -1.45383301e+03 -2.70133937e+02
  8.02400000e+02 -1.36699604e+03 -3.54918659e+02
  8.02500000e+02 -1.27357879e+03 -4.20286955e+02
  8.02600000e+02 -1.17403094e+03 -4.62791672e+02
  8.02700000e+02 -1.06883169e+03 -4.80193247e+02
  8.02800000e+02 -9.58487431e+02 -4.71577989e+02
  8.02900000e+02 -8.43529325e+02 -4.37406323e+02
  8.03000000e+02 -7.24510743e+02 -3.79488477e+02
  8.03100000e+02 -6.02004602e+02 -3.00888869e+02
  8.03200000e+02 -4.76600606e+02 -2.05764264e+02
  8.03300000e+02 -3.48902410e+02 -9.91442340e+01
  8.03400000e+02 -2.19524710e+02  1.33344752e+01
  8.03500000e+02 -8.90902905e+01  1.25725641e+02
  8.03600000e+02  4.17729808e+01  2.32087610e+02
  8.03700000e+02  1.72435170e+02  3.26797097e+02
  8.03800000e+02  3.02267313e+02  4.04846177e+02
  8.03900000e+02  4.30644438e+02  4.62106766e+02
  8.04000000e+02  5.56948581e+02  4.95548641e+02
  8.04100000e+02  6.80571754e+02  5.03399480e+02
  8.04200000e+02  8.00918875e+02  4.85238459e+02
  8.04300000e+02  9.17410632e+02  4.42018474e+02
  8.04400000e+02  1.02948627e+03  3.76015817e+02
  8.04500000e+02  1.13660630e+03  2.90709952e+02
  8.04600000e+02  1.23825507e+03  1.90599750e+02
  8.04700000e+02  1.33394329e+03  8.09658856e+01
  8.04800000e+02  1.42321033e+03 -3.24080566e+01
  8.04900000e+02  1.50562650e+03 -1.43541035e+02
  8.05000000e+02  1.58079508e+03 -2.46570432e+02
  8.05100000e+02  1.64835422e+03 -3.36061678e+02
  8.05200000e+02  1.70797871e+03 -4.07295275e+02
  8.05300000e+02  1.75938155e+03 -4.56516043e+02
  8.05400000e+02  1.80231530e+03 -4.81131444e+02
  8.05500000e+02  1.83657329e+03 -4.79848503e+02
  8.05600000e+02  1.86199061e+03 -4.52742090e+02
  8.05700000e+02  1.87844491e+03 -4.01250961e+02
  8.05800000e+02  1.88585699e+03 -3.28101768e+02
  8.05900000e+02  1.88419117e+03 -2.37165056e+02
  8.06000000e+02  1.87345545e+03 -1.33250834e+02
  8.06100000e+02  1.85370154e+03 -2.18545438e+01
  8.06200000e+02  1.82502450e+03  9.11331803e+01
  8.06300000e+02  1.78756239e+03  1.99737619e+02
  8.06400000e+02  1.74149554e+03  2.98215514e+02
  8.06500000e+02  1.68704568e+03  3.81358396e+02
  8.06600000e+02  1.62447494e+03  4.44767661e+02
  8.06700000e+02  1.55408451e+03  4.85086872e+02
  8.06800000e+02  1.47621321e+03  5.00179033e+02
  8.06900000e+02  1.39123591e+03  4.89239440e+02
  8.07000000e+02  1.29956164e+03  4.52838188e+02
  8.07100000e+02  1.20163171e+03  3.92890051e+02
  8.07200000e+02  1.09791752e+03  3.12553362e+02
  8.07300000e+02  9.88918301e+02  2.16063201e+02
  8.07400000e+02  8.75158754e+02  1.08507729e+02
  8.07500000e+02  7.57186478e+02 -4.44054238e+00
  8.07600000e+02  6.35569351e+02 -1.16824336e+02
  8.07700000e+02  5.10892800e+02 -2.22716235e+02
  8.07800000e+02  3.83756977e+02 -3.16531732e+02
  8.07900000e+02  2.54773873e+02 -3.93324163e+02
  8.08000000e+02  1.24564370e+02 -4.49045962e+02
  8.08100000e+02 -6.24474537e+00 -4.80762423e+02
  8.08200000e+02 -1.37023800e+02 -4.86806689e+02
  8.08300000e+02 -2.67143267e+02 -4.66867782e+02
  8.08400000e+02 -3.95976792e+02 -4.22007025e+02
  8.08500000e+02 -5.22904213e+02 -3.54601983e+02
  8.08600000e+02 -6.47314543e+02 -2.68220893e+02
  8.08700000e+02 -7.68608911e+02 -1.67434207e+02
  8.08800000e+02 -8.86203444e+02 -5.75732098e+01
  8.08900000e+02 -9.99532082e+02  5.55515529e+01
  8.09000000e+02 -1.10804930e+03  1.65957150e+02
  8.09100000e+02 -1.21123272e+03  2.67804251e+02
  8.09200000e+02 -1.30858566e+03  3.55705517e+02
  8.09300000e+02 -1.39963950e+03  4.25010134e+02
  8.09400000e+02 -1.48395592e+03  4.72049435e+02
  8.09500000e+02 -1.56112907e+03  4.94330655e+02
  8.09600000e+02 -1.63078744e+03  4.90668583e+02
  8.09700000e+02 -1.69259573e+03  4.61248156e+02
  8.09800000e+02 -1.74625642e+03  4.07614686e+02
  8.09900000e+02 -1.79151119e+03  3.32592253e+02
  8.10000000e+02 -1.82814221e+03  2.40134541e+02
  8.10100000e+02 -1.85597315e+03  1.35116040e+02
  8.10200000e+02 -1.87487004e+03  2.30745965e+01
  8.10300000e+02 -1.88474190e+03 -9.00810594e+01
  8.10400000e+02 -1.88554124e+03 -1.98383374e+02
  8.10500000e+02 -1.87726418e+03 -2.96121140e+02
  8.10600000e+02 -1.85995059e+03 -3.78141125e+02
  8.10700000e+02 -1.83368380e+03 -4.40120231e+02
  8.10800000e+02 -1.79859025e+03 -4.78793810e+02
  8.10900000e+02 -1.75483887e+03 -4.92128081e+02
  8.11000000e+02 -1.70264027e+03 -4.79427535e+02
  8.11100000e+02 -1.64224571e+03 -4.41371668e+02
  8.11200000e+02 -1.57394591e+03 -3.79979087e+02
  8.11300000e+02 -1.49806965e+03 -2.98500896e+02
  8.11400000e+02 -1.41498216e+03 -2.01248994e+02
  8.11500000e+02 -1.32508341e+03 -9.33683388e+01
  8.11600000e+02 -1.22880614e+03  1.94347782e+01
  8.11700000e+02 -1.12661379e+03  1.31194104e+02
  8.11800000e+02 -1.01899830e+03  2.35998525e+02
  8.11900000e+02 -9.06477670e+02  3.28304260e+02
  8.12000000e+02 -7.89593556e+02  4.03227643e+02
  8.12100000e+02 -6.68908594e+02  4.56803052e+02
  8.12200000e+02 -5.45003724e+02  4.86192344e+02
  8.12300000e+02 -4.18475383e+02  4.89834749e+02
  8.12400000e+02 -2.89932637e+02  4.67529298e+02
  8.12500000e+02 -1.59994250e+02  4.20445434e+02
  8.12600000e+02 -2.92857033e+01  3.51061248e+02
  8.12700000e+02  1.01563816e+02  2.63032600e+02
  8.12800000e+02  2.31924439e+02  1.61000040e+02
  8.12900000e+02  3.61168653e+02  5.03437172e+01
  8.13000000e+02  4.88674319e+02 -6.31007628e+01
  8.13100000e+02  6.13827664e+02 -1.73350539e+02
  8.13200000e+02  7.36026242e+02 -2.74591472e+02
  8.13300000e+02  8.54681829e+02 -3.61485209e+02
  8.13400000e+02  9.69223254e+02 -4.29451121e+02
  8.13500000e+02  1.07909915e+03 -4.74908220e+02
  8.13600000e+02  1.18378062e+03 -4.95464281e+02
  8.13700000e+02  1.28276375e+03 -4.90042182e+02
  8.13800000e+02  1.37557207e+03 -4.58936788e+02
  8.13900000e+02  1.46175883e+03 -4.03799371e+02
  8.14000000e+02  1.54090916e+03 -3.27550399e+02
  8.14100000e+02  1.61264206e+03 -2.34225291e+02
  8.14200000e+02  1.67661221e+03 -1.28761291e+02
  8.14300000e+02  1.73251171e+03 -1.67367037e+01
  8.14400000e+02  1.78007145e+03  9.59237117e+01
  8.14500000e+02  1.81906250e+03  2.03261656e+02
  8.14600000e+02  1.84929718e+03  2.99599969e+02
  8.14700000e+02  1.87062994e+03  3.79842464e+02
  8.14800000e+02  1.88295810e+03  4.39743075e+02
  8.14900000e+02  1.88622231e+03  4.76130106e+02
  8.15000000e+02  1.88040685e+03  4.87073740e+02
  8.15100000e+02  1.86553973e+03  4.71987959e+02
  8.15200000e+02  1.84169250e+03  4.31661489e+02
  8.15300000e+02  1.80897996e+03  3.68216146e+02
  8.15400000e+02  1.76755959e+03  2.84994768e+02
  8.15500000e+02  1.71763075e+03  1.86384673e+02
  8.15600000e+02  1.65943379e+03  7.75859412e+01
  8.15700000e+02  1.59324886e+03 -3.56632214e+01
  8.15800000e+02  1.51939455e+03 -1.47389537e+02
  8.15900000e+02  1.43822637e+03 -2.51700127e+02
  8.16000000e+02  1.35013503e+03 -3.43093738e+02
  8.16100000e+02  1.25554458e+03 -4.16751282e+02
  8.16200000e+02  1.15491034e+03 -4.68790345e+02
  8.16300000e+02  1.04871674e+03 -4.96470233e+02
  8.16400000e+02  9.37474960e+02 -4.98336713e+02
  8.16500000e+02  8.21720479e+02 -4.74298813e+02
  8.16600000e+02  7.02010502e+02 -4.25633625e+02
  8.16700000e+02  5.78921275e+02 -3.54918852e+02
  8.16800000e+02  4.53045309e+02 -2.65896663e+02
  8.16900000e+02  3.24988530e+02 -1.63276058e+02
  8.17000000e+02  1.95367362e+02 -5.24841618e+01
  8.17100000e+02  6.48057587e+01  6.06204056e+01
  8.17200000e+02 -6.60677981e+01  1.70056945e+02
  8.17300000e+02 -1.96623326e+02  2.70038543e+02
  8.17400000e+02 -3.26232372e+02  3.55277701e+02
  8.17500000e+02 -4.54271042e+02  4.21265587e+02
  8.17600000e+02 -5.80122998e+02  4.64510165e+02
  8.17700000e+02 -7.03182430e+02  4.82720617e+02
  8.17800000e+02 -8.22856969e+02  4.74928333e+02
  8.17900000e+02 -9.38570543e+02  4.41538063e+02
  8.18000000e+02 -1.04976614e+03  3.84306536e+02
  8.18100000e+02 -1.15590851e+03  3.06249684e+02
  8.18200000e+02 -1.25648670e+03  2.11483351e+02
  8.18300000e+02 -1.35101658e+03  1.05005924e+02
  8.18400000e+02 -1.43904310e+03 -7.56565566e+00
  8.18500000e+02 -1.52014254e+03 -1.20292542e+02
  8.18600000e+02 -1.59392450e+03 -2.27227640e+02
  8.18700000e+02 -1.66003382e+03 -3.22729690e+02
  8.18800000e+02 -1.71815229e+03 -4.01761204e+02
  8.18900000e+02 -1.76800012e+03 -4.60154514e+02
  8.19000000e+02 -1.80933738e+03 -4.94831878e+02
  8.19100000e+02 -1.84196507e+03 -5.03968022e+02
  8.19200000e+02 -1.86572614e+03 -4.87086542e+02
  8.19300000e+02 -1.88050621e+03 -4.45085057e+02
  8.19400000e+02 -1.88623413e+03 -3.80187799e+02
  8.19500000e+02 -1.88288234e+03 -2.95828141e+02
  8.19600000e+02 -1.87046696e+03 -1.96467264e+02
  8.19700000e+02 -1.84904776e+03 -8.73585435e+01
  8.19800000e+02 -1.81872784e+03  2.57299061e+01
  8.19900000e+02 -1.77965316e+03  1.36819866e+02
  8.20000000e+02 -1.73201180e+03  2.40038747e+02
  8.20100000e+02 -1.67603310e+03  3.29929744e+02
  8.20200000e+02 -1.61198653e+03  4.01740030e+02
  8.20300000e+02 -1.54018037e+03  4.51671771e+02
  8.20400000e+02 -1.46096028e+03  4.77082698e+02
  8.20500000e+02 -1.37470761e+03  4.76625660e+02
  8.20600000e+02 -1.28183754e+03  4.50319765e+02
  8.20700000e+02 -1.18279712e+03  3.99549369e+02
  8.20800000e+02 -1.07806309e+03  3.26990965e+02
  8.20900000e+02 -9.68139627e+02  2.36471818e+02
  8.21000000e+02 -8.53555849e+02  1.32767839e+02
  8.21100000e+02 -7.34863331e+02  2.13513432e+01
  8.21200000e+02 -6.12633420e+02 -9.18979614e+01
  8.21300000e+02 -4.87454490e+02 -2.01003504e+02
  8.21400000e+02 -3.59929112e+02 -3.00207496e+02
  8.21500000e+02 -2.30671153e+02 -3.84275021e+02
  8.21600000e+02 -1.00302818e+02 -4.48770509e+02
  8.21700000e+02  3.05483418e+01 -4.90291992e+02
  8.21800000e+02  1.61252452e+02 -5.06650773e+02
  8.21900000e+02  2.91180345e+02 -4.96987017e+02
  8.22000000e+02  4.19706590e+02 -4.61815159e+02
  8.22100000e+02  5.46212503e+02 -4.02996730e+02
  8.22200000e+02  6.70089127e+02 -3.23642039e+02
  8.22300000e+02  7.90740158e+02 -2.27945906e+02
  8.22400000e+02  9.07584823e+02 -1.20966112e+02
  8.22500000e+02  1.02006067e+03 -8.35627949e+00
  8.22600000e+02  1.12762627e+03  1.03932723e+02
  8.22700000e+02  1.22976385e+03  2.09967064e+02
  8.22800000e+02  1.32598174e+03  3.04143343e+02
  8.22900000e+02  1.41581679e+03  3.81484520e+02
  8.23000000e+02  1.49883656e+03  4.37902777e+02
  8.23100000e+02  1.57464141e+03  4.70415408e+02
  8.23200000e+02  1.64286645e+03  4.77302343e+02
  8.23300000e+02  1.70318326e+03  4.58196989e+02
  8.23400000e+02  1.75530150e+03  4.14105591e+02
  8.23500000e+02  1.79897029e+03  3.47354086e+02
  8.23600000e+02  1.83397942e+03  2.61465256e+02
  8.23700000e+02  1.86016037e+03  1.60972678e+02
  8.23800000e+02  1.87738711e+03  5.11812830e+01
  8.23900000e+02  1.88557671e+03 -6.21128135e+01
  8.24000000e+02  1.88468977e+03 -1.72928432e+02
  8.24100000e+02  1.87473053e+03 -2.75415213e+02
  8.24200000e+02  1.85574696e+03 -3.64162601e+02
  8.24300000e+02  1.82783042e+03 -4.34485591e+02
  8.24400000e+02  1.79111529e+03 -4.82672161e+02
  8.24500000e+02  1.74577832e+03 -5.06179316e+02
  8.24600000e+02  1.69203774e+03 -5.03767390e+02
  8.24700000e+02  1.63015224e+03 -4.75565514e+02
  8.24800000e+02  1.56041972e+03 -4.23064795e+02
  8.24900000e+02  1.48317584e+03 -3.49039559e+02
  8.25000000e+02  1.39879243e+03 -2.57400830e+02
  8.25100000e+02  1.30767569e+03 -1.52989766e+02
  8.25200000e+02  1.21026423e+03 -4.13219825e+01
  8.25300000e+02  1.10702694e+03  7.17037527e+01
  8.25400000e+02  9.98460790e+02  1.80117055e+02
  8.25500000e+02  8.85088371e+02  2.78191243e+02
  8.25600000e+02  7.67455424e+02  3.60745784e+02
  8.25700000e+02  6.46128196e+02  4.23419897e+02
  8.25800000e+02  5.21690716e+02  4.62902862e+02
  8.25900000e+02  3.94741987e+02  4.77108867e+02
  8.26000000e+02  2.65893099e+02  4.65287166e+02
  8.26100000e+02  1.35764287e+02  4.28061726e+02
  8.26200000e+02  4.98195070e+00  3.67398272e+02
  8.26300000e+02 -1.25824367e+02  2.86500463e+02
  8.26400000e+02 -2.56025007e+02  1.89640697e+02
  8.26500000e+02 -3.84993226e+02  8.19344621e+01
  8.26600000e+02 -5.12108211e+02 -3.09298282e+01
  8.26700000e+02 -6.36758074e+02 -1.42991266e+02
  8.26800000e+02 -7.58342790e+02 -2.48331267e+02
  8.26900000e+02 -8.76277090e+02 -3.41386151e+02
  8.27000000e+02 -9.89993276e+02 -4.17240983e+02
  8.27100000e+02 -1.09894395e+03 -4.71889147e+02
  8.27200000e+02 -1.20260467e+03 -5.02443948e+02
  8.27300000e+02 -1.30047645e+03 -5.07291068e+02
  8.27400000e+02 -1.39208814e+03 -4.86173818e+02
  8.27500000e+02 -1.47699878e+03 -4.40206700e+02
  8.27600000e+02 -1.55479963e+03 -3.71816534e+02
  8.27700000e+02 -1.62511617e+03 -2.84614293e+02
  8.27800000e+02 -1.68760993e+03 -1.83204387e+02
