               t             x_1             y_1             z_1            v_x1            v_y1            v_z1
  2.08000000e+01 -6.73345125e+01  2.76378963e+02 -5.51867849e+02  3.63538542e+02  3.63538542e+02  3.63538542e+02
  2.09000000e+01 -2.72562370e+01  3.06374759e+02 -6.75612407e+02  4.34609601e+02  4.34609601e+02  4.34609601e+02
  2.10000000e+01  1.88419253e+01  3.26686949e+02 -7.96104787e+02  4.83406363e+02  4.83406363e+02  4.83406363e+02
  2.11000000e+01  6.85930149e+01  3.36194554e+02 -9.12764976e+02  5.07346691e+02  5.07346691e+02  5.07346691e+02
  2.12000000e+01  1.19436644e+02  3.34346520e+02 -1.02503141e+03  5.05161140e+02  5.05161140e+02  5.05161140e+02
  2.13000000e+01  1.68754215e+02  3.21190831e+02 -1.13236368e+03  4.76960002e+02  4.76960002e+02  4.76960002e+02
  2.14000000e+01  2.14007208e+02  2.97371975e+02 -1.23424511e+03  4.24227477e+02  4.24227477e+02  4.24227477e+02
  2.15000000e+01  2.52871245e+02  2.64096914e+02 -1.33018529e+03  3.49743284e+02  3.49743284e+02  3.49743284e+02
  2.16000000e+01  2.83358842e+02  2.23071340e+02 -1.41972239e+03  2.57435852e+02  2.57435852e+02  2.57435852e+02
  2.17000000e+01  3.03924363e+02  1.76409599e+02 -1.50242540e+03  1.52174845e+02  1.52174845e+02  1.52174845e+02
  2.18000000e+01  3.13545650e+02  1.26523030e+02 -1.57789623e+03  3.95139713e+01  3.95139713e+01  3.95139713e+01
  2.19000000e+01  3.11777992e+02  7.59926127e+01 -1.64577158e+03 -7.46023250e+01 -7.46023250e+01 -7.46023250e+01
  2.20000000e+01  2.98777609e+02  2.74326694e+01 -1.70572471e+03 -1.84152816e+02 -1.84152816e+02 -1.84152816e+02
  2.21000000e+01  2.75293389e+02 -1.66472069e+01 -1.75746704e+03 -2.83357491e+02 -2.83357491e+02 -2.83357491e+02
  2.22000000e+01  2.42627333e+02 -5.39746851e+01 -1.80074950e+03 -3.66982821e+02 -3.66982821e+02 -3.66982821e+02
  2.23000000e+01  2.02565780e+02 -8.26347003e+01 -1.83536373e+03 -4.30618158e+02 -4.30618158e+02 -4.30618158e+02
  2.24000000e+01  1.57285056e+02 -1.01170588e+02 -1.86114312e+03 -4.70908677e+02 -4.70908677e+02 -4.70908677e+02
  2.25000000e+01  1.09236529e+02 -1.08661010e+02 -1.87796356e+03 -4.85732552e+02 -4.85732552e+02 -4.85732552e+02
  2.26000000e+01  6.10171361e+01 -1.04768605e+02 -1.88574410e+03 -4.74313018e+02 -4.74313018e+02 -4.74313018e+02
  2.27000000e+01  1.52322182e+01 -8.97578005e+01 -1.88444728e+03 -4.37259387e+02 -4.37259387e+02 -4.37259387e+02
  2.28000000e+01 -2.56420789e+01 -6.44808359e+01 -1.87407934e+03 -3.76534867e+02 -3.76534867e+02 -3.76534867e+02
  2.29000000e+01 -5.93895882e+01 -3.03327492e+01 -1.85469019e+03 -2.95352873e+02 -2.95352873e+02 -2.95352873e+02
  2.30000000e+01 -8.41711702e+01  1.08223108e+01 -1.82637317e+03 -1.98007314e+02 -1.98007314e+02 -1.98007314e+02
  2.31000000e+01 -9.86218508e+01  5.67495435e+01 -1.78926457e+03 -8.96458085e+01 -8.96458085e+01 -8.96458085e+01
  2.32000000e+01 -1.01922915e+02  1.04961533e+02 -1.74354304e+03  2.40021800e+01  2.40021800e+01  2.40021800e+01
  2.33000000e+01 -9.38451535e+01  1.52849624e+02 -1.68942866e+03  1.36927941e+02  1.36927941e+02  1.36927941e+02
  2.34000000e+01 -7.47609691e+01  1.97821702e+02 -1.62718191e+03  2.43160859e+02  2.43160859e+02  2.43160859e+02
  2.35000000e+01 -4.56247168e+01  2.37439103e+02 -1.55710244e+03  3.37083749e+02  3.37083749e+02  3.37083749e+02
  2.36000000e+01 -7.92230403e+00  2.69545408e+02 -1.47952759e+03  4.13729515e+02  4.13729515e+02  4.13729515e+02
  2.37000000e+01  3.64072811e+01  2.92380344e+02 -1.39483077e+03  4.69043485e+02  4.69043485e+02  4.69043485e+02
  2.38000000e+01  8.50743699e+01  3.04672756e+02 -1.30341968e+03  5.00097551e+02  5.00097551e+02  5.00097551e+02
  2.39000000e+01  1.35559535e+02  3.05707743e+02 -1.20573436e+03  5.05244812e+02  5.05244812e+02  5.05244812e+02
  2.40000000e+01  1.85246643e+02  2.95364429e+02 -1.10224503e+03  4.84206550e+02  4.84206550e+02  4.84206550e+02
  2.41000000e+01  2.31561023e+02  2.74122345e+02 -9.93449839e+02  4.38086950e+02  4.38086950e+02  4.38086950e+02
  2.42000000e+01  2.72105431e+02  2.43036112e+02 -8.79872508e+02  3.69314779e+02  3.69314779e+02  3.69314779e+02
  2.43000000e+01  3.04786659e+02  2.03679750e+02 -7.62059757e+02  2.81515116e+02  2.81515116e+02  2.81515116e+02
  2.44000000e+01  3.27926074e+02  1.58063554e+02 -6.40578697e+02  1.79317893e+02  1.79317893e+02  1.79317893e+02
  2.45000000e+01  3.40348270e+02  1.08527927e+02 -5.16014099e+02  6.81133674e+01  6.81133674e+01  6.81133674e+01
  2.46000000e+01  3.41443140e+02  5.76197860e+01 -3.88965577e+02 -4.62325515e+01 -4.62325515e+01 -4.62325515e+01
  2.47000000e+01  3.31198088e+02  7.95805079e+00 -2.60044701e+02 -1.57688110e+02 -1.57688110e+02 -1.57688110e+02
  2.48000000e+01  3.10198692e+02 -3.79046587e+01 -1.29872055e+02 -2.60374265e+02 -2.60374265e+02 -2.60374265e+02
  2.49000000e+01  2.79597768e+02 -7.76168298e+01  9.25753476e-01 -3.48875181e+02 -3.48875181e+02 -3.48875181e+02
  2.50000000e+01  2.41054485e+02 -1.09152241e+02  1.31719105e+02 -4.18524255e+02 -4.18524255e+02 -4.18524255e+02
  2.51000000e+01  1.96646725e+02 -1.30916968e+02  2.61878404e+02 -4.65650578e+02 -4.65650578e+02 -4.65650578e+02
  2.52000000e+01  1.48761342e+02 -1.41833550e+02  3.90777104e+02 -4.87772803e+02 -4.87772803e+02 -4.87772803e+02
  2.53000000e+01  9.99680960e+01 -1.41397893e+02  5.17794730e+02 -4.83730197e+02 -4.83730197e+02 -4.83730197e+02
  2.54000000e+01  5.28839306e+01 -1.29705879e+02  6.42319861e+02 -4.53743934e+02 -4.53743934e+02 -4.53743934e+02
  2.55000000e+01  1.00347568e+01 -1.07448295e+02  7.63753071e+02 -3.99405415e+02 -3.99405415e+02 -3.99405415e+02
  2.56000000e+01 -2.62779533e+01 -7.58743404e+01  8.81509822e+02 -3.23592211e+02 -3.23592211e+02 -3.23592211e+02
  2.57000000e+01 -5.40987197e+01 -3.67256411e+01  9.95023271e+02 -2.30316090e+02 -2.30316090e+02 -2.30316090e+02
  2.58000000e+01 -7.19213343e+01  7.85573890e+00  1.10374700e+03 -1.24511135e+02 -1.24511135e+02 -1.24511135e+02
  2.59000000e+01 -7.87684124e+01  5.54404383e+01  1.20715765e+03 -1.17731515e+01 -1.17731515e+01 -1.17731515e+01
  2.60000000e+01 -7.42430152e+01  1.03440111e+02  1.30475743e+03  1.01935866e+02  1.01935866e+02  1.01935866e+02
  2.61000000e+01 -5.85496157e+01  1.49244133e+02  1.39607654e+03  2.10602615e+02  2.10602615e+02  2.10602615e+02
  2.62000000e+01 -3.24833028e+01  1.90357492e+02  1.48067538e+03  3.08480067e+02  3.08480067e+02  3.08480067e+02
  2.63000000e+01  2.61220806e+00  2.24532561e+02  1.55814674e+03  3.90390994e+02  3.90390994e+02  3.90390994e+02
  2.64000000e+01  4.49155391e+01  2.49887815e+02  1.62811768e+03  4.52001396e+02  4.52001396e+02  4.52001396e+02
  2.65000000e+01  9.22238414e+01  2.65007210e+02  1.69025139e+03  4.90049392e+02  4.90049392e+02  4.90049392e+02
  2.66000000e+01  1.42069133e+02  2.69014972e+02  1.74424878e+03  5.02517493e+02  5.02517493e+02  5.02517493e+02
  2.67000000e+01  1.91848640e+02  2.61621865e+02  1.78984992e+03  4.88739155e+02  4.88739155e+02  4.88739155e+02
  2.68000000e+01  2.38962255e+02  2.43140467e+02  1.82683531e+03  4.49433972e+02  4.49433972e+02  4.49433972e+02
  2.69000000e+01  2.80949855e+02  2.14468670e+02  1.85502690e+03  3.86669677e+02  3.86669677e+02  3.86669677e+02
  2.70000000e+01  3.15621229e+02  1.77042272e+02  1.87428899e+03  3.03752930e+02  3.03752930e+02  3.03752930e+02
  2.71000000e+01  3.41171744e+02  1.32759146e+02  1.88452887e+03  2.05054685e+02  2.05054685e+02  2.05054685e+02
  2.72000000e+01  3.56277654e+02  8.38790214e+01  1.88569723e+03  9.57793341e+01  9.57793341e+01  9.57793341e+01
  2.73000000e+01  3.60166007e+02  3.29041417e+01  1.87778846e+03 -1.83101483e+01 -1.83101483e+01 -1.83101483e+01
  2.74000000e+01  3.52655462e+02 -1.75528772e+01  1.86084063e+03 -1.31196576e+02 -1.31196576e+02 -1.31196576e+02
  2.75000000e+01  3.34165864e+02 -6.49070212e+01  1.83493531e+03 -2.36926338e+02 -2.36926338e+02 -2.36926338e+02
  2.76000000e+01  3.05696069e+02 -1.06737394e+02  1.80019721e+03 -3.29923832e+02 -3.29923832e+02 -3.29923832e+02
  2.77000000e+01  2.68771183e+02 -1.40915065e+02  1.75679355e+03 -4.05285928e+02 -4.05285928e+02 -4.05285928e+02
  2.78000000e+01  2.25362013e+02 -1.65715495e+02  1.70493325e+03 -4.59040922e+02 -4.59040922e+02 -4.59040922e+02
  2.79000000e+01  1.77780979e+02 -1.79909609e+02  1.64486596e+03 -4.88358293e+02 -4.88358293e+02 -4.88358293e+02
  2.80000000e+01  1.28559985e+02 -1.82828694e+02  1.57688081e+03 -4.91698190e+02 -4.91698190e+02 -4.91698190e+02
  2.81000000e+01  8.03166929e+01 -1.74399710e+02  1.50130507e+03 -4.68892750e+02 -4.68892750e+02 -4.68892750e+02
  2.82000000e+01  3.56162761e+01 -1.55149138e+02  1.41850254e+03 -4.21154969e+02 -4.21154969e+02 -4.21154969e+02
  2.83000000e+01 -3.16406136e+00 -1.26175160e+02  1.32887180e+03 -3.51014623e+02 -3.51014623e+02 -3.51014623e+02
  2.84000000e+01 -3.39606344e+01 -8.90896535e+01  1.23284430e+03 -2.62184670e+02 -2.62184670e+02 -2.62184670e+02
  2.85000000e+01 -5.51322690e+01 -4.59330517e+01  1.13088228e+03 -1.59365141e+02 -1.59365141e+02 -1.59365141e+02
  2.86000000e+01 -6.55469794e+01  9.33430189e-01  1.02347657e+03 -4.79949161e+01 -4.79949161e+01 -4.79949161e+01
  2.87000000e+01 -6.46417532e+01  4.89525089e+01  9.11144172e+02  6.60355255e+01  6.60355255e+01  6.60355255e+01
  2.88000000e+01 -5.24522862e+01  9.55059020e+01  7.94425822e+02  1.76695208e+02  1.76695208e+02  1.76695208e+02
  2.89000000e+01 -2.96110975e+01  1.38052618e+02  6.73883364e+02  2.78131178e+02  2.78131178e+02  2.78131178e+02
  2.90000000e+01  2.68587649e+00  1.74263167e+02  5.50097051e+02  3.64977621e+02  3.64977621e+02  3.64977621e+02
  2.91000000e+01  4.27424437e+01  2.02142592e+02  4.23662749e+02  4.32639250e+02  4.32639250e+02  4.32639250e+02
  2.92000000e+01  8.84517388e+01  2.20135848e+02  2.95189073e+02  4.77533999e+02  4.77533999e+02  4.77533999e+02
  2.93000000e+01  1.37407495e+02  2.27209928e+02  1.65294452e+02  4.97282206e+02  4.97282206e+02  4.97282206e+02
  2.94000000e+01  1.87031126e+02  2.22908436e+02  3.46041575e+01  4.90832289e+02  4.90832289e+02  4.90832289e+02
  2.95000000e+01  2.34707914e+02  2.07375694e+02 -9.62527100e+01  4.58516283e+02  4.58516283e+02  4.58516283e+02
  2.96000000e+01  2.77925097e+02  1.81349128e+02 -2.26646248e+02  4.02032299e+02  4.02032299e+02  4.02032299e+02
  2.97000000e+01  3.14404583e+02  1.46120333e+02 -3.55948784e+02  3.24354845e+02  3.24354845e+02  3.24354845e+02
  2.98000000e+01  3.42223256e+02  1.03466862e+02 -4.83537898e+02  2.29577720e+02  2.29577720e+02  2.29577720e+02
  2.99000000e+01  3.59914550e+02  5.55583605e+01 -6.08799418e+02  1.22697815e+02  1.22697815e+02  1.22697815e+02
  3.00000000e+01  3.66545895e+02  4.84198148e+00 -7.31130374e+02  9.35119716e+00  9.35119716e+00  9.35119716e+00
  3.01000000e+01  3.61767973e+02 -4.60868446e+01 -8.49941906e+02 -1.04484546e+02 -1.04484546e+02 -1.04484546e+02
  3.02000000e+01  3.45833166e+02 -9.46214777e+01 -9.64662093e+02 -2.12806007e+02 -2.12806007e+02 -2.12806007e+02
  3.03000000e+01  3.19582221e+02 -1.38281725e+02 -1.07473871e+03 -3.09901022e+02 -3.09901022e+02 -3.09901022e+02
  3.04000000e+01  2.84399850e+02 -1.74844820e+02 -1.17964188e+03 -3.90650347e+02 -3.90650347e+02 -3.90650347e+02
  3.05000000e+01  2.42141596e+02 -2.02462805e+02 -1.27886664e+03 -4.50798022e+02 -4.50798022e+02 -4.50798022e+02
  3.06000000e+01  1.95035834e+02 -2.19760121e+02 -1.37193535e+03 -4.87176147e+02 -4.87176147e+02 -4.87176147e+02
  3.07000000e+01  1.45566081e+02 -2.25906243e+02 -1.45840001e+03 -4.97872180e+02 -4.97872180e+02 -4.97872180e+02
  3.08000000e+01  9.63398327e+01 -2.20659534e+02 -1.53784441e+03 -4.82329946e+02 -4.82329946e+02 -4.82329946e+02
  3.09000000e+01  4.99508537e+01 -2.04379999e+02 -1.60988612e+03 -4.41379009e+02 -4.41379009e+02 -4.41379009e+02
  3.10000000e+01  8.84218897e+00 -1.78010257e+02 -1.67417836e+03 -3.77190850e+02 -3.77190850e+02 -3.77190850e+02
  3.11000000e+01 -2.48228595e+01 -1.43025751e+02 -1.73041165e+03 -2.93164185e+02 -2.93164185e+02 -2.93164185e+02
  3.12000000e+01 -4.92749841e+01 -1.01356814e+02 -1.77831529e+03 -1.93745458e+02 -1.93745458e+02 -1.93745458e+02
  3.13000000e+01 -6.32323137e+01 -5.52867088e+01 -1.81765871e+03 -8.41940076e+01 -8.41940076e+01 -8.41940076e+01
  3.14000000e+01 -6.59681117e+01 -7.33103127e+00 -1.84825251e+03  2.96957013e+01  2.96957013e+01  2.96957013e+01
  3.15000000e+01 -5.73491557e+01  3.98951559e+01 -1.86994942e+03  1.41900109e+02  1.41900109e+02  1.41900109e+02
  3.16000000e+01 -3.78427708e+01  8.38154446e+01 -1.88264500e+03  2.46484688e+02  2.46484688e+02  2.46484688e+02
  3.17000000e+01 -8.49214609e+00  1.22028160e+02 -1.88627813e+03  3.37917368e+02  3.37917368e+02  3.37917368e+02
  3.18000000e+01  2.91387628e+01  1.52433212e+02 -1.88083134e+03  4.11360707e+02  4.11360707e+02  4.11360707e+02
  3.19000000e+01  7.30478347e+01  1.73343012e+02 -1.86633083e+03  4.62927371e+02  4.62927371e+02  4.62927371e+02
  3.20000000e+01  1.20900525e+02  1.83571618e+02 -1.84284642e+03  4.89885442e+02  4.89885442e+02  4.89885442e+02
  3.21000000e+01  1.70153164e+02  1.82497366e+02 -1.81049114e+03  4.90802696e+02  4.90802696e+02  4.90802696e+02
  3.22000000e+01  2.18187299e+02  1.70095720e+02 -1.76942074e+03  4.65622246e+02  4.65622246e+02  4.65622246e+02
  3.23000000e+01  2.62447989e+02  1.46940567e+02 -1.71983292e+03  4.15665539e+02  4.15665539e+02  4.15665539e+02
  3.24000000e+01  3.00578741e+02  1.14173922e+02 -1.66196639e+03  3.43562569e+02  3.43562569e+02  3.43562569e+02
  3.25000000e+01  3.30545966e+02  7.34456170e+01 -1.59609969e+03  2.53112973e+02  2.53112973e+02  2.53112973e+02
  3.26000000e+01  3.50746383e+02  2.68261790e+01 -1.52254989e+03  1.49085354e+02  1.49085354e+02  1.49085354e+02
  3.27000000e+01  3.60091698e+02 -2.33025181e+01 -1.44167102e+03  3.69654382e+01  3.69654382e+01  3.69654382e+01
  3.28000000e+01  3.58066076e+02 -7.43730389e+01 -1.35385242e+03 -7.73336534e+01 -7.73336534e+01 -7.73336534e+01
  3.29000000e+01  3.44753392e+02 -1.23767975e+02 -1.25951681e+03 -1.87783696e+02 -1.87783696e+02 -1.87783696e+02
  3.30000000e+01  3.20832801e+02 -1.68958170e+02 -1.15911829e+03 -2.88559734e+02 -2.88559734e+02 -2.88559734e+02
  3.31000000e+01  2.87542865e+02 -2.07636288e+02 -1.05314016e+03 -3.74347718e+02 -3.74347718e+02 -3.74347718e+02
  3.32000000e+01  2.46616151e+02 -2.37838659e+02 -9.42092554e+02 -4.40625158e+02 -4.40625158e+02 -4.40625158e+02
  3.33000000e+01  2.00187721e+02 -2.58048984e+02 -8.26510018e+02 -4.83899968e+02 -4.83899968e+02 -4.83899968e+02
  3.34000000e+01  1.50682378e+02 -2.67278402e+02 -7.06948932e+02 -5.01894898e+02 -5.01894898e+02 -5.01894898e+02
  3.35000000e+01  1.00686604e+02 -2.65117707e+02 -5.83984823e+02 -4.93667796e+02 -4.93667796e+02 -4.93667796e+02
  3.36000000e+01  5.28119612e+01 -2.51758952e+02 -4.58209601e+02 -4.59661365e+02 -4.59661365e+02 -4.59661365e+02
  3.37000000e+01  9.55716848e+00 -2.27985294e+02 -3.30228707e+02 -4.01679778e+02 -4.01679778e+02 -4.01679778e+02
  3.38000000e+01 -2.68238616e+01 -1.95129625e+02 -2.00658199e+02 -3.22793392e+02 -3.22793392e+02 -3.22793392e+02
  3.39000000e+01 -5.44410567e+01 -1.55004164e+02 -7.01217882e+01 -2.27176580e+02 -2.27176580e+02 -2.27176580e+02
  3.40000000e+01 -7.18680026e+01 -1.09804741e+02  6.07521662e+01 -1.19887274e+02 -1.19887274e+02 -1.19887274e+02
  3.41000000e+01 -7.82172724e+01 -6.19948168e+01  1.91333679e+02 -6.59982391e+00 -6.59982391e+00 -6.59982391e+00
  3.42000000e+01 -7.31872908e+01 -1.41753669e+01  3.20994174e+02  1.06694682e+02  1.06694682e+02  1.06694682e+02
  3.43000000e+01 -5.70782560e+01  3.10524903e+01  4.49109506e+02  2.14004832e+02  2.14004832e+02  2.14004832e+02
  3.44000000e+01 -3.07762807e+01  7.12248792e+01  5.75062971e+02  3.09655323e+02  3.09655323e+02  3.09655323e+02
  3.45000000e+01  4.29341264e+00  1.04145301e+02  6.98248270e+02  3.88586692e+02  3.88586692e+02  3.88586692e+02
  3.46000000e+01  4.62417676e+01  1.28000645e+02  8.18072427e+02  4.46622525e+02  4.46622525e+02  4.46622525e+02
  3.47000000e+01  9.28156671e+01  1.41456958e+02  9.33958649e+02  4.80690030e+02  4.80690030e+02  4.80690030e+02
  3.48000000e+01  1.41516934e+02  1.43729895e+02  1.04534910e+03  4.88982322e+02  4.88982322e+02  4.88982322e+02
  3.49000000e+01  1.89734275e+02  1.34626157e+02  1.15170757e+03  4.71053845e+02  4.71053845e+02  4.71053845e+02
  3.50000000e+01  2.34881193e+02  1.14553704e+02  1.25252210e+03  4.27843905e+02  4.27843905e+02  4.27843905e+02
  3.51000000e+01  2.74532601e+02  8.45002143e+01  1.34730740e+03  3.61627062e+02  3.61627062e+02  3.61627062e+02
  3.52000000e+01  3.06552899e+02  4.59809316e+01  1.43560719e+03  2.75892995e+02  2.75892995e+02  2.75892995e+02
  3.53000000e+01  3.29208767e+02  9.58643156e-01  1.51699644e+03  1.75162198e+02  1.75162198e+02  1.75162198e+02
  3.54000000e+01  3.41260715e+02 -4.82599739e+01  1.59108336e+03  6.47472399e+01  6.47472399e+01  6.47472399e+01
  3.55000000e+01  3.42028547e+02 -9.91461703e+01  1.65751132e+03 -4.95278207e+01 -4.95278207e+01 -4.95278207e+01
  3.56000000e+01  3.31427289e+02 -1.49082670e+02  1.71596055e+03 -1.61635021e+02 -1.61635021e+02 -1.61635021e+02
  3.57000000e+01  3.09971678e+02 -1.95501891e+02  1.76614971e+03 -2.65660854e+02 -2.65660854e+02 -2.65660854e+02
  3.58000000e+01  2.78748984e+02 -2.36021542e+02  1.80783720e+03 -3.56118583e+02 -3.56118583e+02 -3.56118583e+02
  3.59000000e+01  2.39361590e+02 -2.68570430e+02  1.84082235e+03 -4.28238015e+02 -4.28238015e+02 -4.28238015e+02
  3.60000000e+01  1.93842365e+02 -2.91497842e+02  1.86494637e+03 -4.78217430e+02 -4.78217430e+02 -4.78217430e+02
  3.61000000e+01  1.44547310e+02 -3.03660715e+02  1.88009315e+03 -5.03424360e+02 -5.03424360e+02 -5.03424360e+02
  3.62000000e+01  9.40311302e+01 -3.04484000e+02  1.88618977e+03 -5.02534618e+02 -5.02534618e+02 -5.02534618e+02
  3.63000000e+01  4.49123162e+01 -2.93991020e+02  1.88320688e+03 -4.75602231e+02 -4.75602231e+02 -4.75602231e+02
  3.64000000e+01 -2.65141760e-01 -2.72802233e+02  1.87115885e+03 -4.24056578e+02 -4.24056578e+02 -4.24056578e+02
  3.65000000e+01 -3.91661066e+01 -2.42102453e+02  1.85010367e+03 -3.50626903e+02 -3.50626903e+02 -3.50626903e+02
  3.66000000e+01 -6.97876156e+01 -2.03578268e+02  1.82014268e+03 -2.59198162e+02 -2.59198162e+02 -2.59198162e+02
  3.67000000e+01 -9.05646580e+01 -1.59328957e+02  1.78142012e+03 -1.54605847e+02 -1.54605847e+02 -1.54605847e+02
  3.68000000e+01 -1.00452823e+02 -1.11755609e+02  1.73412239e+03 -4.23806008e+01 -4.23806008e+01 -4.23806008e+01
  3.69000000e+01 -9.89834504e+01 -6.34343080e+01  1.67847715e+03  7.15438817e+01  7.15438817e+01  7.15438817e+01
  3.70000000e+01 -8.62883786e+01 -1.69800719e+01  1.61475226e+03  1.81144232e+02  1.81144232e+02  1.81144232e+02
  3.71000000e+01 -6.30929711e+01  2.50912643e+01  1.54325449e+03  2.80625528e+02  2.80625528e+02  2.80625528e+02
  3.72000000e+01 -3.06778020e+01  6.04959250e+01  1.46432798e+03  3.64727345e+02  3.64727345e+02  3.64727345e+02
  3.73000000e+01  9.18898343e+00  8.73028152e+01  1.37835268e+03  4.29001578e+02  4.29001578e+02  4.29001578e+02
  3.74000000e+01  5.43450587e+01  1.04035515e+02  1.28574243e+03  4.70047362e+02  4.70047362e+02  4.70047362e+02
  3.75000000e+01  1.02348123e+02  1.09750260e+02  1.18694304e+03  4.85690683e+02  4.85690683e+02  4.85690683e+02
  3.76000000e+01  1.50604897e+02  1.04085792e+02  1.08243009e+03  4.75099195e+02  4.75099195e+02  4.75099195e+02
  3.77000000e+01  1.96508086e+02  8.72824403e+01  9.72706674e+02  4.38826176e+02  4.38826176e+02  4.38826176e+02
  3.78000000e+01  2.37574093e+02  6.01694397e+01  8.58300962e+02  3.78781305e+02  3.78781305e+02  3.78781305e+02
  3.79000000e+01  2.71574190e+02  2.41211354e+01  7.39763668e+02  2.98129803e+02  2.98129803e+02  2.98129803e+02
  3.80000000e+01  2.96652230e+02 -1.90155935e+01  6.17665392e+02  2.01125264e+02  2.01125264e+02  2.01125264e+02
  3.81000000e+01  3.11422686e+02 -6.70188700e+01  4.92593876e+02  9.28850059e+01  9.28850059e+01  9.28850059e+01
  3.82000000e+01  3.15043832e+02 -1.17409159e+02  3.65151172e+02 -2.08801981e+01 -2.08801981e+01 -2.08801981e+01
  3.83000000e+01  3.07262198e+02 -1.67580217e+02  2.35950750e+02 -1.34167724e+02 -1.34167724e+02 -1.34167724e+02
  3.84000000e+01  2.88425970e+02 -2.14936729e+02  1.05614537e+02 -2.41000122e+02 -2.41000122e+02 -2.41000122e+02
  3.85000000e+01  2.59466598e+02 -2.57031374e+02 -2.52300698e+01 -3.35740802e+02 -3.35740802e+02 -3.35740802e+02
  3.86000000e+01  2.21849619e+02 -2.91694067e+02 -1.55953227e+02 -4.13391727e+02 -4.13391727e+02 -4.13391727e+02
  3.87000000e+01  1.77497250e+02 -3.17146568e+02 -2.85925675e+02 -4.69857375e+02 -4.69857375e+02 -4.69857375e+02
  3.88000000e+01  1.28686885e+02 -3.32096389e+02 -4.14521770e+02 -5.02161034e+02 -5.02161034e+02 -5.02161034e+02
  3.89000000e+01  7.79308182e+01 -3.35805044e+02 -5.41122492e+02 -5.08602013e+02 -5.08602013e+02 -5.08602013e+02
  3.90000000e+01  2.78435690e+01 -3.28127053e+02 -6.65118425e+02 -4.88845458e+02 -4.88845458e+02 -4.88845458e+02
  3.91000000e+01 -1.89961949e+01 -3.09517611e+02 -7.85912694e+02 -4.43940034e+02 -4.43940034e+02 -4.43940034e+02
  3.92000000e+01 -6.01818383e+01 -2.81008545e+02 -9.02923834e+02 -3.76262535e+02 -3.76262535e+02 -3.76262535e+02
  3.93000000e+01 -9.36058547e+01 -2.44153813e+02 -1.01558859e+03 -2.89392357e+02 -2.89392357e+02 -2.89392357e+02
  3.94000000e+01 -1.17571163e+02 -2.00947423e+02 -1.12336463e+03 -1.87922452e+02 -1.87922452e+02 -1.87922452e+02
  3.95000000e+01 -1.30880730e+02 -1.53718120e+02 -1.22573316e+03 -7.72167523e+01 -7.72167523e+01 -7.72167523e+01
  3.96000000e+01 -1.32900779e+02 -1.05006391e+02 -1.32220141e+03  3.68731166e+01  3.68731166e+01  3.68731166e+01
  3.97000000e+01 -1.23594257e+02 -5.74302835e+01 -1.41230501e+03  1.48316888e+02  1.48316888e+02  1.48316888e+02
  3.98000000e+01 -1.03522778e+02 -1.35471322e+01 -1.49561023e+03  2.51224133e+02  2.51224133e+02  2.51224133e+02
  3.99000000e+01 -7.38169572e+01  2.42815060e+01 -1.57171607e+03  3.40155360e+02  3.40155360e+02  3.40155360e+02
  4.00000000e+01 -3.61166892e+01  5.40145809e+01 -1.64025618e+03  4.10409289e+02  4.10409289e+02  4.10409289e+02
  4.01000000e+01  7.51547142e+00  7.40393483e+01 -1.70090063e+03  4.58271148e+02  4.58271148e+02  4.58271148e+02
  4.02000000e+01  5.47032486e+01  8.32565485e+01 -1.75335749e+03  4.81208860e+02  4.81208860e+02  4.81208860e+02
  4.03000000e+01  1.02882154e+02  8.11384663e+01 -1.79737426e+03  4.78006769e+02  4.78006769e+02  4.78006769e+02
  4.04000000e+01  1.49434935e+02  6.77568044e+01 -1.83273905e+03  4.48829843e+02  4.48829843e+02  4.48829843e+02
  4.05000000e+01  1.91829809e+02  4.37789001e+01 -1.85928163e+03  3.95214956e+02  3.95214956e+02  3.95214956e+02
  4.06000000e+01  2.27754188e+02  1.04324836e+01 -1.87687424e+03  3.19989723e+02  3.19989723e+02  3.19989723e+02
  4.07000000e+01  2.55236818e+02 -3.05591601e+01 -1.88543217e+03  2.27123154e+02  2.27123154e+02  2.27123154e+02
  4.08000000e+01  2.72751896e+02 -7.70682008e+01 -1.88491426e+03  1.21516039e+02  1.21516039e+02  1.21516039e+02
  4.09000000e+01  2.79299666e+02 -1.26674639e+02 -1.87532297e+03  8.74211559e+00  8.74211559e+00  8.74211559e+00
  4.10000000e+01  2.74459219e+02 -1.76794112e+02 -1.85670449e+03 -1.05246304e+02 -1.05246304e+02 -1.05246304e+02
  4.11000000e+01  2.58410738e+02 -2.24814380e+02 -1.82914843e+03 -2.14432693e+02 -2.14432693e+02 -2.14432693e+02
  4.12000000e+01  2.31925981e+02 -2.68233283e+02 -1.79278745e+03 -3.13054069e+02 -3.13054069e+02 -3.13054069e+02
  4.13000000e+01  1.96327535e+02 -3.04790888e+02 -1.74779658e+03 -3.95905357e+02 -3.95905357e+02 -3.95905357e+02
  4.14000000e+01  1.53418968e+02 -3.32588841e+02 -1.69439237e+03 -4.58614285e+02 -4.58614285e+02 -4.58614285e+02
  4.15000000e+01  1.05389587e+02 -3.50190617e+02 -1.63283191e+03 -4.97872301e+02 -4.97872301e+02 -4.97872301e+02
  4.16000000e+01  5.46988165e+01 -3.56697388e+02 -1.56341153e+03 -5.11609307e+02 -5.11609307e+02 -5.11609307e+02
