             x_1             y_1             x_2             y_2
 -4.48784753e+02 -1.14989829e+03  1.81809732e+02 -4.96901957e+02
 -3.95792622e+02 -1.06166733e+03  1.65810477e+02 -5.76642515e+02
 -3.24540462e+02 -9.91035882e+02  1.31487397e+02 -6.51690692e+02
 -2.39561459e+02 -9.41702647e+02  8.03845494e+01 -7.17981426e+02
 -1.46113502e+02 -9.16233580e+02  1.49333804e+01 -7.71909222e+02
 -4.99018626e+01 -9.15926566e+02 -6.16751995e+01 -8.10518403e+02
  4.33477723e+01 -9.40752997e+02 -1.45784882e+02 -8.31649093e+02
  1.27942713e+02 -9.89378303e+02 -2.33217966e+02 -8.34032302e+02
  1.98522331e+02 -1.05917185e+03 -3.19494305e+02 -8.17417544e+02
  2.50591192e+02 -1.14636656e+03 -4.00317816e+02 -7.82565383e+02
  2.80632902e+02 -1.24626887e+03 -4.71679697e+02 -7.31196331e+02
  2.86295519e+02 -1.35350641e+03 -5.30069728e+02 -6.65900161e+02
  2.66515762e+02 -1.46231155e+03 -5.72661541e+02 -5.89999357e+02
  2.21575206e+02 -1.56682596e+03 -5.97461829e+02 -5.07373733e+02
  1.53085491e+02 -1.66140997e+03 -6.03415577e+02 -4.22255569e+02
  6.39032755e+01 -1.74094045e+03 -5.90461750e+02 -3.39006109e+02
 -4.20205510e+01 -1.80108135e+03 -5.59536488e+02 -2.61885245e+02
 -1.59849437e+02 -1.83851277e+03 -5.12523645e+02 -1.94826554e+02
 -2.84116484e+02 -1.85110629e+03 -4.52155309e+02 -1.41229556e+02
 -4.09012703e+02 -1.83803743e+03 -3.81867866e+02 -1.03780140e+02
 -5.28718285e+02 -1.79982740e+03 -3.05595935e+02 -8.43105754e+01
 -6.37663123e+02 -1.73831152e+03 -2.27611290e+02 -8.37067792e+01
 -7.30819235e+02 -1.65655365e+03 -1.52298900e+02 -1.01850272e+02
 -8.04013575e+02 -1.55868078e+03 -8.38779710e+01 -1.37627984e+02
 -8.54125549e+02 -1.44966325e+03 -2.62018800e+01 -1.88992968e+02
 -8.79251561e+02 -1.33505221e+03  1.74451816e+01 -2.53072546e+02
 -8.78805438e+02 -1.22068645e+03  4.45216547e+01 -3.26320054e+02
 -8.53549299e+02 -1.11238408e+03  5.33628595e+01 -4.04702175e+02
 -8.05553216e+02 -1.01563528e+03  4.32689362e+01 -4.83911965e+02
 -7.38085810e+02 -9.35312341e+02  1.45418340e+01 -5.59596334e+02
 -6.55441547e+02 -8.75412447e+02 -3.15306035e+01 -6.27585937e+02
 -5.62713876e+02 -8.38846640e+02 -9.27426063e+01 -6.84115309e+02
 -4.65526214e+02 -8.27286367e+02 -1.66086877e+02 -7.26021510e+02
 -3.69735088e+02 -8.41075641e+02 -2.47913180e+02 -7.50910784e+02
 -2.81121731e+02 -8.79211998e+02 -3.34120121e+02 -7.57285899e+02
 -2.05078077e+02 -9.39397941e+02 -4.20380326e+02 -7.44626780e+02
 -1.46333688e+02 -1.01816461e+03 -5.02357202e+02 -7.13415691e+02
 -1.08708627e+02 -1.11105380e+03 -5.75931193e+02 -6.65113011e+02
 -9.48985484e+01 -1.21285408e+03 -6.37430421e+02 -6.02079480e+02
 -1.06337837e+02 -1.31787622e+03 -6.83818998e+02 -5.27451407e+02
 -1.43123983e+02 -1.42025355e+03 -7.12857135e+02 -4.44975167e+02
 -2.04012397e+02 -1.51425179e+03 -7.23219372e+02 -3.58809407e+02
 -2.86482080e+02 -1.59457196e+03 -7.14564545e+02 -2.73305445e+02
 -3.86868683e+02 -1.65663024e+03 -6.87553788e+02 -1.92777478e+02
 -5.00557904e+02 -1.69680011e+03 -6.43815649e+02 -1.21274754e+02
 -6.22228586e+02 -1.71260399e+03 -5.85860587e+02 -6.23676691e+01
 -7.46148273e+02 -1.70284312e+03 -5.16933759e+02 -1.89602127e+01
 -8.66449806e+02 -1.66765847e+03 -4.40869692e+02  6.86090764e+00
 -9.77439071e+02 -1.60852963e+03 -3.61891792e+02  1.39427947e+01
 -1.07392246e+03 -1.52819491e+03 -2.84362459e+02  2.12535598e+00
 -1.15146865e+03 -1.43050560e+03 -2.12565115e+02 -2.77513348e+01
 -1.20664237e+03 -1.32022267e+03 -1.50478137e+02 -7.38914559e+01
 -1.23718576e+03 -1.20276530e+03 -1.01564750e+02 -1.33638313e+02
 -1.24213751e+03 -1.08392474e+03 -6.85901124e+01 -2.03614677e+02
 -1.22188357e+03 -9.69558500e+02 -5.34752546e+01 -2.79901170e+02
 -1.17813669e+03 -8.65281032e+02 -5.71956097e+01 -3.58243288e+02
 -1.11384587e+03 -7.76167279e+02 -7.97294734e+01 -4.34276105e+02
 -1.03304061e+03 -7.06484734e+02 -1.20059124e+02 -5.03754787e+02
 -9.40617982e+02 -6.59468286e+02 -1.76224520e+02 -5.62778627e+02
 -8.42084150e+02 -6.37150516e+02 -2.45426641e+02 -6.07995978e+02
 -7.43265235e+02 -6.40271242e+02 -3.24173532e+02 -6.36764465e+02
 -6.50115132e+02 -6.69601484e+02 -4.08349131e+02 -6.45927563e+02
 -5.68617435e+02 -7.23127284e+02 -4.93214201e+02 -6.34756856e+02
 -5.03807510e+02 -7.96135565e+02 -5.74318448e+02 -6.05011075e+02
 -4.59707637e+02 -8.84247897e+02 -6.47534402e+02 -5.58058458e+02
 -4.39238504e+02 -9.82311790e+02 -7.09151398e+02 -4.96144505e+02
 -4.44074045e+02 -1.08464419e+03 -7.56062375e+02 -4.22302096e+02
 -4.74543482e+02 -1.18533043e+03 -7.85937448e+02 -3.40192582e+02
 -5.29616576e+02 -1.27853674e+03 -7.97344238e+02 -2.53912353e+02
 -6.06958122e+02 -1.35881844e+03 -7.89823358e+02 -1.67776530e+02
 -7.03051072e+02 -1.42140750e+03 -7.63912808e+02 -8.60910638e+01
 -8.13378421e+02 -1.46246488e+03 -7.21123345e+02 -1.29249674e+01
 -9.32672759e+02 -1.47928364e+03 -6.63847626e+02  4.81049337e+01
 -1.05518979e+03 -1.47042956e+03 -5.95238439e+02  9.40225187e+01
 -1.17500245e+03 -1.43581860e+03 -5.19051383e+02  1.22651233e+02
 -1.28632246e+03 -1.37672156e+03 -4.39437913e+02  1.32729162e+02
 -1.38380436e+03 -1.29569686e+03 -3.60727674e+02  1.23975477e+02
 -1.46282769e+03 -1.19645547e+03 -2.87199929e+02  9.71052220e+01
 -1.51974089e+03 -1.08366494e+03 -2.22857567e+02  5.37915114e+01
 -1.55205412e+03 -9.62702987e+02 -1.71215685e+02 -3.42286179e+00
 -1.55857066e+03 -8.39373521e+02 -1.35115934e+02 -7.12597504e+01
 -1.53945010e+03 -7.19600183e+02 -1.16576430e+02 -1.45878810e+02
 -1.49619982e+03 -6.09113578e+02 -1.16685157e+02 -2.23080343e+02
 -1.43159537e+03 -5.13148715e+02 -1.35542489e+02 -2.98527092e+02
 -1.34953379e+03 -4.36168776e+02 -1.72255847e+02 -3.67973154e+02
 -1.25482813e+03 -3.81632504e+02 -2.24986519e+02 -4.27485220e+02
 -1.15295292e+03 -3.51796144e+02 -2.91046987e+02 -4.73665783e+02
 -1.04975188e+03 -3.47610259e+02 -3.67045962e+02 -5.03816705e+02
 -9.51133599e+02 -3.68678264e+02 -4.49063163e+02 -5.16073066e+02
 -8.62758780e+02 -4.13257926e+02 -5.32856966e+02 -5.09521213e+02
 -7.89740508e+02 -4.78359039e+02 -6.14089141e+02 -4.84241438e+02
 -7.36334131e+02 -5.59406253e+02 -6.88593996e+02 -4.41798941e+02
 -7.05640496e+02 -6.51479011e+02 -7.52670344e+02 -3.84162969e+02
 -6.99658394e+02 -7.49565841e+02 -8.03060713e+02 -3.13608487e+02
 -7.19113872e+02 -8.47837138e+02 -8.37188456e+02 -2.33588028e+02
 -7.63398334e+02 -9.40449406e+02 -8.53317331e+02 -1.48053089e+02
 -8.30577910e+02 -1.02185335e+03 -8.50665924e+02 -6.12460673e+01
 -9.17461645e+02 -1.08709099e+03 -8.29482809e+02  2.25277474e+01
 -1.01985698e+03 -1.13206353e+03 -7.90946416e+02  9.91334281e+01
 -1.13278397e+03 -1.15372739e+03 -7.37109964e+02  1.64804307e+02
 -1.25065420e+03 -1.15026306e+03 -6.70877034e+02  2.16348858e+02
 -1.36761297e+03 -1.12117444e+03 -5.95801169e+02  2.51322449e+02
 -1.47784680e+03 -1.06731495e+03 -5.15899829e+02  2.68156229e+02
 -1.57589030e+03 -9.90842529e+02 -4.35442361e+02  2.66239928e+02
 -1.65691469e+03 -8.95105669e+02 -3.58724537e+02  2.45954046e+02
 -1.71698285e+03 -7.84466691e+02 -2.89841689e+02  2.08649726e+02
 -1.75325716e+03 -6.64071407e+02 -2.32472412e+02  1.56577360e+02
 -1.76414935e+03 -5.39577432e+02 -1.89684284e+02  9.27677085e+01
 -1.74940434e+03 -4.16855462e+02 -1.63771852e+02  2.08718072e+01
 -1.71011368e+03 -3.01679331e+02 -1.56135438e+02 -5.50318626e+01
 -1.64865787e+03 -1.99421277e+02 -1.67207161e+02 -1.30652670e+02
 -1.56858092e+03 -1.14771443e+02 -1.96427809e+02 -2.01711327e+02
 -1.47440345e+03 -5.14807925e+01 -2.42276092e+02 -2.64175380e+02
 -1.37138176e+03 -1.21677621e+01 -3.02351081e+02 -3.14467536e+02
 -1.26523184e+03  1.81235572e+00 -3.73497383e+02 -3.49647033e+02
 -1.16182754e+03 -9.55311142e+00 -4.51971714e+02 -3.67572959e+02
 -1.06689013e+03 -4.49352909e+01 -5.33640783e+02 -3.67015690e+02
 -9.85686093e+02 -1.01734133e+02 -6.14199599e+02 -3.47721756e+02
 -9.22748958e+02 -1.76215763e+02 -6.89398825e+02 -3.10427311e+02
 -8.81639890e+02 -2.63709218e+02 -7.55269167e+02 -2.56819817e+02
 -8.64789370e+02 -3.59218353e+02 -8.08301209e+02 -1.89083833e+02
 -8.73430536e+02 -4.56957555e+02 -8.45569044e+02 -1.10513891e+02
 -9.07371545e+02 -5.50652606e+02 -8.65047283e+02 -2.53453181e+01
 -9.65030175e+02 -6.34598753e+02 -8.65693533e+02  6.21960516e+01
 -1.04353892e+03 -7.03607759e+02 -8.47481900e+02  1.47762702e+02
 -1.13893252e+03 -7.53281970e+02 -8.11368256e+02  2.27114990e+02
 -1.24635366e+03 -7.80244030e+02 -7.59243428e+02  2.96342408e+02
 -1.36030316e+03 -7.82314453e+02 -6.93839709e+02  3.52069196e+02
 -1.47492940e+03 -7.58626653e+02 -6.18587513e+02  3.91632445e+02
 -1.58433717e+03 -7.09672756e+02 -5.37434380e+02  4.13222664e+02
 -1.68289898e+03 -6.37277677e+02 -4.54636543e+02  4.15979303e+02
 -1.76555219e+03 -5.44502817e+02 -3.74534155e+02  4.00036165e+02
 -1.82806644e+03 -4.35484458e+02 -3.01322079e+02  3.66514308e+02
 -1.86726696e+03 -3.15215392e+02 -2.38828346e+02  3.17462802e+02
 -1.88120231e+03 -1.89281322e+02 -1.90311988e+02  2.55750490e+02
 -1.86924737e+03 -6.35659667e+01 -1.58290916e+02  1.84914460e+02
 -1.83213642e+03  5.60594583e+01 -1.44408925e+02  1.08973347e+02
 -1.77192480e+03  1.64040577e+02 -1.49348377e+02  3.22207266e+01
 -1.69188114e+03  2.55446316e+02 -1.72793390e+02 -4.10148808e+01
 -1.59631170e+03  3.26226984e+02 -2.13449600e+02 -1.06596378e+02
 -1.49033427e+03  3.73415701e+02 -2.69111092e+02 -1.60784256e+02
 -1.37960839e+03  3.95293037e+02 -3.36776499e+02 -2.00442151e+02
 -1.27003628e+03  3.91477055e+02 -4.12807599e+02 -2.23201839e+02
 -1.16745115e+03  3.62943339e+02 -4.93121486e+02 -2.27588281e+02
 -1.07730910e+03  3.11973369e+02 -5.73406207e+02 -2.13097539e+02
 -1.00440098e+03  2.42033940e+02 -6.49348499e+02 -1.80223425e+02
 -9.52599385e+02  1.57594012e+02 -7.16861563e+02 -1.30431469e+02
 -9.24654206e+02  6.38886822e+01 -7.72300841e+02 -6.60816403e+01
 -9.22047535e+02 -3.33566436e+01 -8.12656365e+02  9.69553131e+00
 -9.44916221e+02 -1.28239828e+02 -8.35710912e+02  9.31753671e+01
 -9.92045644e+02 -2.14975141e+02 -8.40156100e+02  1.80217069e+02
 -1.06092832e+03 -2.88196741e+02 -8.25667056e+02  2.66480211e+02
 -1.14789855e+03 -3.43261902e+02 -7.92917362e+02  3.47673697e+02
 -1.24832775e+03 -3.76487571e+02 -7.43541761e+02  4.19773638e+02
 -1.35686878e+03 -3.85344672e+02 -6.80049954e+02  4.79235542e+02
 -1.46773816e+03 -3.68591678e+02 -6.05694279e+02  5.23181402e+02
 -1.57502140e+03 -3.26340227e+02 -5.24298042e+02  5.49551632e+02
 -1.67298537e+03 -2.60049297e+02 -4.40053626e+02  5.57213795e+02
 -1.75638108e+03 -1.72448231e+02 -3.57301108e+02  5.46022386e+02
 -1.82072090e+03 -6.73926712e+01 -2.80299050e+02  5.16826476e+02
 -1.86251556e+03  5.03389826e+01 -2.12999608e+02  4.71424856e+02
 -1.87945847e+03  1.75297833e+02 -1.58839807e+02  4.12471020e+02
 -1.87054756e+03  3.01652026e+02 -1.20560011e+02  3.43333159e+02
 -1.83613902e+03  4.23485285e+02 -1.00058396e+02  2.67925616e+02
 -1.77792989e+03  5.35129744e+02 -9.82893213e+01  1.90481681e+02
 -1.69886365e+03  6.31463405e+02 -1.15217771e+02  1.15331782e+02
 -1.60297664e+03  7.08160761e+02 -1.49819302e+02  4.66945575e+01
 -1.49518566e+03  7.61932421e+02 -2.00133419e+02 -1.15572411e+01
 -1.38102829e+03  7.90698286e+02 -2.63367193e+02 -5.61008391e+01
 -1.26637037e+03  7.93697265e+02 -3.36042789e+02 -8.43389027e+01
 -1.15709628e+03  7.71527378e+02 -4.14181164e+02 -9.45367287e+01
 -1.05879816e+03  7.26114086e+02 -4.93512227e+02 -8.59138832e+01
 -9.76480572e+02  6.60608511e+02 -5.69700369e+02 -5.86854464e+01
 -9.14296275e+02  5.79220946e+02 -6.38573437e+02 -1.40506851e+01
 -8.75326957e+02  4.86998423e+02 -6.96343040e+02  4.58702392e+01
 -8.61420669e+02  3.89558142e+02 -7.39804484e+02  1.18148159e+02
 -8.73094472e+02  2.92790908e+02 -7.66505818e+02  1.99199390e+02
 -9.09506524e+02  2.02551597e+02 -7.74877977e+02  2.84973311e+02
 -9.68499317e+02  1.24343363e+02 -7.64318912e+02  3.71172765e+02
 -1.04671528e+03  6.30317853e+01 -7.35223777e+02  4.53476111e+02
 -1.13977388e+03  2.25919401e+01 -6.88964345e+02  5.27761321e+02
 -1.24250322e+03  5.89160074e+00 -6.27816325e+02  5.90330436e+02
 -1.34921320e+03  1.45418329e+01 -5.54839227e+02  6.38102719e+02
 -1.45399596e+03  4.88119750e+01 -4.73714898e+02  6.68777181e+02
 -1.55103789e+03  1.07615370e+02 -3.88553126e+02  6.80954055e+02
 -1.63492668e+03  1.88566690e+02 -3.03674615e+02  6.74208681e+02
 -1.70093719e+03  2.88107829e+02 -2.23382818e+02  6.49113917e+02
 -1.74528104e+03  4.01695723e+02 -1.51736667e+02  6.07209886e+02
 -1.76530676e+03  5.24041997e+02 -9.23361979e+01  5.50922814e+02
 -1.75964178e+03  6.49369042e+02 -4.81304983e+01  4.83460023e+02
 -1.72826854e+03  7.71763325e+02 -2.12583971e+01  4.08592257e+02
 -1.67251398e+03  8.85485810e+02 -1.29470124e+01  3.30456337e+02
 -1.59498356e+03  9.85227381e+02 -2.34428574e+01  2.53384253e+02
 -1.49942562e+03  1.06641420e+03 -5.19969677e+01  1.81649304e+02
 -1.39053335e+03  1.12544881e+03 -9.69045316e+01  1.19240799e+02
 -1.27369699e+03  1.15989996e+03 -1.55594959e+02  6.96533862e+01
 -1.15471918e+03  1.16863097e+03 -2.24767671e+02  3.57024772e+01
 -1.03950851e+03  1.15185965e+03 -3.00566437e+02  1.93755404e+01
 -9.33767557e+02  1.11114673e+03 -3.78783057e+02  2.17271136e+01
 -8.42691727e+02  1.04931337e+03 -4.55079628e+02  4.28230889e+01
 -7.70694953e+02  9.70292087e+02 -5.25217637e+02  8.17372064e+01
 -7.21176716e+02  8.78918990e+02 -5.85281737e+02  1.36599932e+02
 -6.96342999e+02  7.80678406e+02 -6.31886116e+02  2.04697096e+02
 -6.97092274e+02  6.81413522e+02 -6.62350880e+02  2.82612844e+02
 -7.22974533e+02  5.87019161e+02 -6.74837182e+02  3.66408567e+02
 -7.72195480e+02  5.03131622e+02 -6.68463982e+02  4.51829668e+02
 -8.41704877e+02  4.34832046e+02 -6.43361069e+02  5.34529127e+02
 -9.27378634e+02  3.86362625e+02 -6.00641281e+02  6.10312436e+02
 -1.02423995e+03  3.60907875e+02 -5.42338475e+02  6.75353720e+02
 -1.12671588e+03  3.60440343e+02 -4.71306454e+02  7.26383814e+02
 -1.22893051e+03  3.85606694e+02 -3.91069482e+02  7.60872574e+02
 -1.32501532e+03  4.35694705e+02 -3.05636206e+02  7.77161270e+02
 -1.40941913e+03  5.08670921e+02 -2.19287988e+02  7.74550064e+02
 -1.47720134e+03  6.01287954e+02 -1.36352816e+02  7.53334982e+02
 -1.52429297e+03  7.09255562e+02 -6.09766924e+01  7.14792627e+02
 -1.54775703e+03  8.26905750e+02  3.14070768e+00  6.61674157e+02
 -1.54603284e+03  9.48619279e+02  5.30305870e+01  5.96932739e+02
 -1.51874868e+03  1.06911986e+03  8.63419479e+01  5.23570083e+02
 -1.46683137e+03  1.18262653e+03  1.01555627e+02  4.45604112e+02
 -1.39250270e+03  1.28372277e+03  9.81098186e+01  3.67292875e+02
 -1.29916207e+03  1.36764212e+03  7.64296654e+01  2.92910041e+02
 -1.19120702e+03  1.43051980e+03  3.79047672e+01  2.26519227e+02
 -1.07380103e+03  1.46959671e+03 -1.51842407e+01  1.71759382e+02
 -9.52600859e+02  1.48336516e+03 -7.97861654e+01  1.31652587e+02
 -8.33457877e+02  1.47164836e+03 -1.52240428e+02  1.08444437e+02
 -7.22109074e+02  1.43560971e+03 -2.28470417e+02  1.03485432e+02
 -6.23874153e+02  1.37769134e+03 -3.04198801e+02  1.17159631e+02
 -5.43374698e+02  1.30148503e+03 -3.75173401e+02  1.48864350e+02
 -4.84290470e+02  1.21154252e+03 -4.37391471e+02  1.97041928e+02
 -4.49171863e+02  1.11313576e+03 -4.87304397e+02  2.59261320e+02
 -4.39277963e+02  1.01197837e+03 -5.22032445e+02  3.32346442e+02
 -4.54532415e+02  9.13918182e+02 -5.39494587e+02  4.12549645e+02
 -4.93545262e+02  8.24634676e+02 -5.38500683e+02  4.95743215e+02
 -5.53651062e+02  7.49337940e+02 -5.18849735e+02  5.77638432e+02
 -6.31087842e+02  6.92493341e+02 -4.81302408e+02  6.54012164e+02
 -7.21164851e+02  6.57602062e+02 -4.27571885e+02  7.20913476e+02
 -8.18493067e+02  6.46980502e+02 -3.60250707e+02  7.74907917e+02
 -9.17312875e+02  6.61647727e+02 -2.82630890e+02  8.13249060e+02
 -1.01178176e+03  7.01296888e+02 -1.98546648e+02  8.33998249e+02
 -1.09628194e+03  7.64291704e+02 -1.12172915e+02  8.36146655e+02
 -1.16571766e+03  8.47753651e+02 -2.78043652e+01  8.19667719e+02
 -1.21578285e+03  9.47742069e+02  5.03698573e+01  7.85490423e+02
 -1.24318371e+03  1.05941788e+03  1.18482429e+02  7.35494570e+02
 -1.24582369e+03  1.17729225e+03  1.73203044e+02  6.72418349e+02
 -1.22291138e+03  1.29556332e+03  2.11911341e+02  5.99666835e+02
 -1.17500053e+03  1.40840190e+03  2.32833456e+02  5.21152803e+02
 -1.10396089e+03  1.51025894e+03  2.35135630e+02  4.41090447e+02
 -1.01287946e+03  1.59615845e+03  2.18968189e+02  3.63772861e+02
 -9.05897528e+02  1.66196029e+03  1.85457577e+02  2.93345312e+02
 -7.87992059e+02  1.70457872e+03  1.36646831e+02  2.33586312e+02
 -6.64712874e+02  1.72214539e+03  7.53876440e+01  1.87708056e+02
 -5.41889642e+02  1.71410792e+03  5.18973635e+00  1.58186769e+02
 -4.25324073e+02  1.68125903e+03 -6.99645311e+01  1.46631919e+02
 -3.20483630e+02  1.62569469e+03 -1.45830462e+02  1.53701204e+02
 -2.32213185e+02  1.55070337e+03 -2.18124899e+02  1.79065764e+02
 -1.64565091e+02  1.46059941e+03 -2.82666588e+02  2.21420504e+02
 -1.20410148e+02  1.36050858e+03 -3.35772133e+02  2.78539530e+02
 -1.01289183e+02  1.25605554e+03 -3.74447437e+02  3.47435516e+02
 -1.07505749e+02  1.15308113e+03 -3.96371866e+02  4.24503078e+02
 -1.38021030e+02  1.05734082e+03 -4.00109979e+02  5.05702242e+02
 -1.90509443e+02  9.74200552e+02 -3.85186715e+02  5.86771903e+02
 -2.61481485e+02  9.08353382e+02 -3.52112564e+02  6.63454884e+02
 -3.46466717e+02  8.63571454e+02 -3.02358023e+02  7.31722837e+02
 -4.40262642e+02  8.42507821e+02 -2.38263271e+02  7.87987958e+02
 -5.37191042e+02  8.46562632e+02 -1.62933110e+02  8.29286114e+02
 -6.31388306e+02  8.75851262e+02 -8.00826494e+01  8.53391300e+02
 -7.17125510e+02  9.29119396e+02  6.16918113e+00  8.59011983e+02
 -7.89123948e+02  1.00375564e+03  9.15300333e+01  8.45912916e+02
 -8.42839901e+02  1.09603308e+03  1.71766703e+02  8.14823923e+02
 -8.74696105e+02  1.20131555e+03  2.42920089e+02  7.67391824e+02
 -8.82267718e+02  1.31427502e+03  3.01511215e+02  7.06120977e+02
 -8.64410157e+02  1.42917066e+03  3.44724634e+02  6.34243265e+02
 -8.21319565e+02  1.54015171e+03  3.70557024e+02  5.55547731e+02
 -7.54522518e+02  1.64156639e+03  3.77922949e+02  4.74180534e+02
 -6.66795474e+02  1.72826031e+03  3.66712145e+02  3.94425999e+02
 -5.62018212e+02  1.79584871e+03  3.37795306e+02  3.20480346e+02
 -4.44969011e+02  1.84094800e+03  2.92978075e+02  2.56230087e+02
 -3.21072372e+02  1.86135440e+03  2.34905642e+02  2.05046759e+02
 -1.96112625e+02  1.85616038e+03  1.66923030e+02  1.69608866e+02
 -7.59285612e+01  1.82580249e+03  9.28984376e+01  1.51760409e+02
  3.38944657e+01  1.77203841e+03  1.70193041e+01  1.52413458e+02
  1.28381156e+02  1.69784923e+03 -5.64905962e+01  1.71504822e+02
  2.03307915e+02  1.60727202e+03 -1.23473228e+02  2.08009343e+02
  2.55423917e+02  1.50521571e+03 -1.80054010e+02  2.59964970e+02
  2.82744388e+02  1.39719242e+03 -2.22968160e+02  3.24585778e+02
  2.84595658e+02  1.28902140e+03 -2.49673460e+02  3.98414012e+02
  2.61650401e+02  1.18652167e+03 -2.58484299e+02  4.77502747e+02
  2.15891982e+02  1.09520466e+03 -2.48660688e+02  5.57624353e+02
  1.50509625e+02  1.01998313e+03 -2.20447368e+02  6.34493773e+02
  6.97299164e+01  9.64911752e+02 -1.75060940e+02  7.03994822e+02
 -2.14063859e+01  9.32972942e+02 -1.14625759e+02  7.62397535e+02
 -1.17309105e+02  9.25919403e+02 -4.20633193e+01  8.06555160e+02
 -2.12140732e+02  9.44181769e+02  3.90687727e+01  8.34070117e+02
 -3.00118454e+02  9.86846654e+02  1.24758307e+02  8.43419835e+02
 -3.75815689e+02  1.05170206e+03  2.10746373e+02  8.34040001e+02
 -4.34456988e+02  1.13535495e+03  2.92760487e+02  8.06353633e+02
 -4.72167773e+02  1.23341171e+03  3.66737646e+02  7.61747427e+02
 -4.86178817e+02  1.34071032e+03  4.29038653e+02  7.02498490e+02
 -4.74972499e+02  1.45159266e+03  4.76640199e+02  6.31654300e+02
 -4.38362997e+02  1.56020332e+03  5.07294470e+02  5.52871868e+02
 -3.77506176e+02  1.66079876e+03  5.19647821e+02  4.70224644e+02
 -2.94838619e+02  1.74805064e+03  5.13312229e+02  3.87987400e+02
 -1.93949021e+02  1.81732725e+03  4.88885757e+02  3.10410483e+02
 -7.93887450e+01  1.86493811e+03  4.47920936e+02  2.41495347e+02
  4.35684606e+01  1.88832887e+03  3.92842755e+02  1.84783231e+02
  1.69204856e+02  1.88621625e+03  3.26820603e+02  1.43168136e+02
  2.91660144e+02  1.85865587e+03  2.53601309e+02  1.18743938e+02
  4.05254102e+02  1.80703838e+03  1.77298020e+02  1.12694717e+02
  5.04762751e+02  1.73401384e+03  1.02196676e+02  1.25234470e+02
  5.85692364e+02  1.64335751e+03  3.25314332e+01  1.55590042e+02
  6.44541094e+02  1.53976876e+03 -2.77633716e+01  2.02043682e+02
  6.78972517e+02  1.42862192e+03 -7.52497182e+01  2.62024745e+02
  6.87938774e+02  1.31568246e+03 -1.07167338e+02  3.32245505e+02
  6.71735802e+02  1.20680246e+03 -1.21579496e+02  4.08874804e+02
  6.31987607e+02  1.10761153e+03 -1.17475294e+02  4.87740409e+02
  5.71560411e+02  1.02321960e+03 -9.48230872e+01  5.64549368e+02
  4.94411197e+02  9.57946961e+02 -5.45721880e+01  6.35114745e+02
  4.05378654e+02  9.15096231e+02  1.39722995e+00  6.95576720e+02
  3.09927596e+02  8.96777990e+02  7.03733543e+01  7.42606374e+02
  2.13860447e+02  9.03799450e+02  1.48955742e+02  7.73581410e+02
  1.23014339e+02  9.35621316e+02  2.33231255e+02  7.86725184e+02
  4.29432254e+01  9.90385165e+02  3.18990224e+02  7.81201675e+02
 -2.13725980e+01  1.06501371e+03  4.01945826e+02  7.57157566e+02
 -6.57814208e+01  1.15537272e+03  4.77952276e+02  7.15715122e+02
 -8.71862187e+01  1.25648947e+03  5.43230510e+02  6.58912861e+02
 -8.37072019e+01  1.36281541e+03  5.94566649e+02  5.89597905e+02
 -5.47810622e+01  1.46851910e+03  6.29481597e+02  5.11275713e+02
 -1.19077306e+00  1.56779424e+03  6.46361914e+02  4.27924999e+02
  7.49756928e+01  1.65516626e+03  6.44544993e+02  3.43787625e+02
  1.70435559e+02  1.72578153e+03  6.24354031e+02  2.63144601e+02
  2.80884529e+02  1.77566371e+03  5.87080938e+02  1.90090002e+02
  4.01223974e+02  1.80192378e+03  5.34918146e+02  1.28314751e+02
  5.25829471e+02  1.80291273e+03  4.70843456e+02  8.09116311e+01
  6.48855294e+02  1.77830830e+03  3.98455210e+02  5.02123399e+01
  7.64531633e+02  1.72913067e+03  3.21793671e+02  3.76657220e+01
  8.67467029e+02  1.65769146e+03  2.45129817e+02  4.37584167e+01
  9.52945299e+02  1.56747095e+03  1.72727499e+02  6.79898937e+01
  1.01716932e+03  1.46293385e+03  1.08623439e+02  1.08899381e+02
  1.05746134e+03  1.34929351e+03  5.64141500e+01  1.64143055e+02
  1.07240433e+03  1.23223657e+03  1.90659872e+01  2.30617855e+02
  1.06191671e+03  1.11762273e+03 -1.24152725e+00  3.04625387e+02
  1.02725656e+03  1.01117525e+03 -3.23083473e+00  3.82067275e+02
  9.70955139e+02  9.18178772e+02  1.34061653e+01  4.58661621e+02
  8.96683113e+02  8.43200236e+02  4.79918186e+01  5.30169157e+02
  8.09056605e+02  7.89847791e+02  9.88984721e+01  5.92617112e+02
  7.13393381e+02  7.60580418e+02  1.63634380e+02  6.42508898e+02
  6.15432030e+02  7.56578573e+02  2.38975169e+02  6.77008329e+02
  5.21029083e+02  7.77682392e+02  3.21133837e+02  6.94088928e+02
  4.35849995e+02  8.22397872e+02  4.05960379e+02  6.92643277e+02
  3.65087781e+02  8.87972349e+02  4.89143018e+02  6.72544992e+02
  3.13148618e+02  9.70539668e+02  5.66475973e+02  6.34655675e+02
  2.83421981e+02  1.06533542e+03  6.34078640e+02  5.80768426e+02
  2.78140412e+02  1.16694438e+03  6.88561680e+02  5.13517397e+02
  2.98240244e+02  1.26958467e+03  7.27227286e+02  4.36240568e+02
  3.43312805e+02  1.36741315e+03  7.48210932e+02  3.52803498e+02
