             x_1            v_x1             x_2            v_x2
 -5.25764436e+02  5.32428068e+00 -1.28667494e+01 -2.89847214e+02
 -5.30381102e+02 -9.59477043e+01 -3.99594817e+01 -2.49289797e+02
 -5.44523001e+02 -1.84335500e+02 -6.22166727e+01 -1.93563169e+02
 -5.66659523e+02 -2.55130362e+02 -7.82626669e+01 -1.25613663e+02
 -5.94833810e+02 -3.04553553e+02 -8.70501768e+01 -4.90333790e+01
 -6.26766191e+02 -3.29955937e+02 -8.79156156e+01  3.21295661e+01
 -6.59974670e+02 -3.29957909e+02 -8.06141625e+01  1.13584847e+02
 -6.91906101e+02 -3.04522263e+02 -6.53327101e+01  1.91026521e+02
 -7.20071117e+02 -2.54956149e+02 -4.26800124e+01  2.60360440e+02
 -7.42175694e+02 -1.83842028e+02 -1.36545525e+01  3.17920458e+02
 -7.56242397e+02 -9.49012798e+01  2.04081709e+01  3.60662055e+02
 -7.60714901e+02  7.20234534e+00  5.79061560e+01  3.86323120e+02
 -7.54540278e+02  1.17109033e+02  9.70554849e+01  3.93543419e+02
 -7.37224692e+02  2.29045979e+02  1.35984518e+02  3.81936431e+02
 -7.08859570e+02  3.37132268e+02  1.72832719e+02  3.52109761e+02
 -6.70116859e+02  4.35689465e+02  2.05848900e+02  3.05633047e+02
 -6.22213632e+02  5.19541512e+02  2.33483681e+02  2.44955060e+02
 -5.66847896e+02  5.84288085e+02  2.54471300e+02  1.73274379e+02
 -5.06109001e+02  6.26536993e+02  2.67896441e+02  9.43704592e+01
 -4.42367393e+02  6.44083318e+02  2.73242552e+02  1.24040270e+01
 -3.78149503e+02  6.36025858e+02  2.70419108e+02 -6.83026582e+01
 -3.16004417e+02  6.02814712e+02  2.59766366e+02 -1.43494074e+02
 -2.58369340e+02  5.46227493e+02  2.42037380e+02 -2.09206171e+02
 -2.07440972e+02  4.69275424e+02  2.18358209e+02 -2.61975717e+02
 -1.65059597e+02  3.76044267e+02  1.90168428e+02 -2.99023167e+02
 -1.32611985e+02  2.71478493e+02  1.59145091e+02 -3.18399413e+02
 -1.10958267e+02  1.61120075e+02  1.27114147e+02 -3.19088666e+02
 -1.00386620e+02  5.08157498e+01  9.59540104e+01 -3.01062047e+02
 -1.00598159e+02 -5.35916563e+01  6.74963464e+01 -2.65279232e+02
 -1.10722799e+02 -1.46571270e+02  4.34292993e+01 -2.13638303e+02
 -1.29365217e+02 -2.23195361e+02  2.52082247e+01 -1.48876422e+02
 -1.54678492e+02 -2.79399510e+02  1.39786672e+01 -7.44253469e+01
 -1.84461688e+02 -3.12198862e+02  1.05157763e+01  5.77140397e+00
 -2.16276262e+02 -3.19847091e+02  1.51834309e+01  8.74681587e+01
 -2.47575089e+02 -3.01928315e+02  2.79151360e+01  1.66341000e+02
 -2.75837148e+02 -2.59378216e+02  4.82175905e+01  2.38215292e+02
 -2.98700780e+02 -1.94434198e+02  7.51967334e+01  2.99285735e+02
 -3.14088489e+02 -1.10517131e+02  1.07604929e+02  3.46317246e+02
 -3.20316747e+02 -1.20507199e+01  1.43906825e+02  3.76815859e+02
 -3.16184985e+02  9.57720788e+01  1.82360407e+02  3.89160487e+02
 -3.01039086e+02  2.07263281e+02  2.21108977e+02  3.82688576e+02
 -2.74806025e+02  3.16540251e+02  2.58279188e+02  3.57731122e+02
 -2.37997813e+02  4.17836375e+02  2.92079958e+02  3.15595202e+02
 -1.91684549e+02  5.05805597e+02  3.20897050e+02  2.58494957e+02
 -1.37438001e+02  5.75804759e+02  3.43378300e+02  1.89434668e+02
 -7.72486892e+01  6.24138798e+02  3.58505017e+02  1.12050096e+02
 -1.34208573e+01  6.48255873e+02  3.65645765e+02  3.04165012e+01
  5.15491196e+01  6.46882067e+02  3.64589704e+02 -5.11665296e+01
  1.15104464e+02  6.20088508e+02  3.55557722e+02 -1.28401997e+02
  1.74762879e+02  5.69287095e+02  3.39190805e+02 -1.97221917e+02
  2.28247366e+02  4.97153715e+02  3.16516357e+02 -2.53999950e+02
  2.73605210e+02  4.07469647e+02  2.88895085e+02 -2.95725647e+02
  3.09241234e+02  3.03573153e+02  2.58018907e+02 -3.18814743e+02
  3.34155333e+02  1.93974482e+02  2.25668190e+02 -3.25089759e+02
  3.47979679e+02  8.27532093e+01  1.93633220e+02 -3.12530540e+02
  3.50850292e+02 -2.41374003e+01  1.63767394e+02 -2.81900774e+02
  3.43485763e+02 -1.21050520e+02  1.37803319e+02 -2.34841931e+02
  3.27144983e+02 -2.02874475e+02  1.17265506e+02 -1.73856089e+02
  3.03560122e+02 -2.65296998e+02  1.03390279e+02 -1.02179492e+02
  2.74844960e+02 -3.05031718e+02  9.70605568e+01 -2.36128887e+01
  2.43383164e+02 -3.19991024e+02  9.87591977e+01  5.76785116e+01
  2.11702404e+02 -3.09395006e+02  1.08543376e+02  1.37383703e+02
  1.82341211e+02 -2.73807350e+02  1.26041106e+02  2.11268280e+02
  1.57717663e+02 -2.15062697e+02  1.50468013e+02  2.75355205e+02
  1.40320065e+02 -1.29929703e+02  1.80350277e+02  3.19894812e+02
  1.31909700e+02 -3.61138108e+01  2.14268179e+02  3.55711839e+02
  1.33456094e+02  6.83255140e+01  2.50902698e+02  3.73986065e+02
  1.45741398e+02  1.77715601e+02  2.88449476e+02  3.73874837e+02
  1.68970847e+02  2.86241588e+02  3.25062242e+02  3.55386159e+02
  2.02768484e+02  3.88145742e+02  3.58943644e+02  3.19486056e+02
  2.46197681e+02  4.78021646e+02  3.88439410e+02  2.68057456e+02
  2.97810626e+02  5.51097070e+02  4.12125581e+02  2.03803412e+02
  3.55724517e+02  6.03482669e+02  4.28883886e+02  1.30107680e+02
  4.17719618e+02  6.32358751e+02  4.37962075e+02  5.08746607e+01
  4.81319751e+02  6.35438888e+02  4.39050281e+02 -2.89914987e+01
  5.44015165e+02  6.14340632e+02  4.32205190e+02 -1.07095874e+02
  6.03371894e+02  5.68955377e+02  4.17870130e+02 -1.78134536e+02
  6.57076868e+02  5.01799137e+02  3.96934988e+02 -2.38519712e+02
  7.03120672e+02  4.16402192e+02  3.70628509e+02 -2.85091791e+02
  7.39896332e+02  3.17247636e+02  3.40460635e+02 -3.15411185e+02
  7.66283518e+02  2.09542328e+02  3.08143323e+02 -3.27894893e+02
  7.81707490e+02  9.89432417e+01  2.75500246e+02 -3.21901438e+02
  7.86169330e+02 -8.74093610e+00  2.44370501e+02 -2.97765108e+02
  7.80245771e+02 -1.07856462e+02  2.16511485e+02 -2.56778412e+02
  7.65058649e+02 -1.93203075e+02  1.93506071e+02 -2.01123868e+02
  7.42215553e+02 -2.60308616e+02  1.76679007e+02 -1.33758756e+02
  7.13724841e+02 -3.05665200e+02  1.67026938e+02 -5.82589397e+01
  6.81889473e+02 -3.26914467e+02  1.65165758e+02  2.13699830e+01
  6.49185305e+02 -3.22972119e+02  1.71298073e+02  1.00904223e+02
  6.18130236e+02 -2.94085175e+02  1.85202488e+02  1.76124871e+02
  5.91151149e+02 -2.41818904e+02  2.06245285e+02  2.43040703e+02
  5.70455654e+02 -1.68974134e+02  2.33413882e+02  2.98098959e+02
  5.57915417e+02 -7.94393116e+01  2.65370293e+02  3.38372965e+02
  5.54967230e+02  2.20148727e+01  3.00521779e+02  3.61716697e+02
  5.62537052e+02  1.29987401e+02  3.37104949e+02  3.66878173e+02
  5.80991010e+02  2.38732026e+02  3.73278891e+02  3.53565730e+02
  6.10115960e+02  3.42460479e+02  4.07222417e+02  3.22463702e+02
  6.49130604e+02  4.35648029e+02  4.37230282e+02  2.75196430e+02
  6.96726636e+02  5.13325576e+02  4.61803282e+02  2.14242162e+02
  7.51137758e+02  5.71342702e+02  4.79727414e+02  1.42801565e+02
  8.10232935e+02  6.06587123e+02  4.90137936e+02  6.46284283e+01
  8.71628910e+02  6.17148856e+02  4.92564978e+02 -1.61683747e+01
  9.32816018e+02  6.02420806e+02  4.86958323e+02 -9.53416007e+01
  9.91290653e+02  5.63130681e+02  4.73690050e+02 -1.68729801e+02
  1.04468741e+03  5.01302535e+02  4.53534873e+02 -2.32477065e+02
  1.09090392e+03  4.20149874e+02  4.27629231e+02 -2.83236677e+02
  1.12821181e+03  3.23905974e+02  3.97411265e+02 -3.18347884e+02
  1.15534787e+03  2.17600315e+02  3.64544854e+02 -3.35976433e+02
  1.17158074e+03  1.06792980e+02  3.30831741e+02 -3.35211454e+02
  1.17674941e+03 -2.71898521e+00  2.98116367e+02 -3.16113570e+02
  1.17127167e+03 -1.05207726e+02  2.68188453e+02 -2.79711693e+02
  1.15612195e+03 -1.95317078e+02  2.42688473e+02 -2.27948687e+02
  1.13277979e+03 -2.68345435e+02  2.23021008e+02 -1.63578752e+02
  1.10315165e+03 -3.20494055e+02  2.10280557e+02 -9.00219647e+01
  1.06947009e+03 -3.49067669e+02  2.05193731e+02 -1.11836473e+01
  1.03417585e+03 -3.52616827e+02  2.08080870e+02  6.87518893e+01
  9.99788814e+02 -3.31014434e+02  2.18839120e+02  1.45542338e+02
  9.68774903e+02 -2.85462458e+02  2.36947861e+02  2.15111452e+02
  9.43415741e+02 -2.18428437e+02  2.61496198e+02  2.73764326e+02
  9.25688094e+02 -1.33515158e+02  2.91231064e+02  3.18382546e+02
  9.17159396e+02 -3.52703669e+01  3.24623399e+02  3.46588888e+02
  9.18904901e+02  7.10534120e+01  3.59948898e+02  3.56872871e+02
  9.31450823e+02  1.79776288e+02  3.95379078e+02  3.48670541e+02
  9.54746480e+02  2.85090982e+02  4.29077846e+02  3.22394261e+02
  9.88166900e+02  3.81369535e+02  4.59298465e+02  2.79410930e+02
  1.03054576e+03  4.63460562e+02  4.84475809e+02  2.21969789e+02
  1.08023692e+03  5.26961336e+02  5.03309015e+02  1.53083609e+02
  1.13520131e+03  5.68450336e+02  5.14830185e+02  7.63695601e+01
  1.19311453e+03  5.85667962e+02  5.18455496e+02 -4.14182879e+00
  1.25148959e+03  5.77635878e+02  5.14016030e+02 -8.42195342e+01
  1.30780817e+03  5.44708672e+02  5.01766691e+02 -1.59655484e+02
  1.35965357e+03  4.88555133e+02  4.82372733e+02 -2.26486792e+02
  1.40483828e+03  4.12070112e+02  4.56874630e+02 -2.81205043e+02
  1.44151944e+03  3.19221636e+02  4.26633113e+02 -3.20941583e+02
  1.46829616e+03  2.14841349e+02  3.93257312e+02 -3.43619014e+02
  1.48428336e+03  1.04369341e+02  3.58519763e+02 -3.48060913e+02
  1.48915854e+03 -6.43315937e+00  3.24262795e+02 -3.34053950e+02
  1.48317869e+03 -1.11788046e+02  2.92301230e+02 -3.02359162e+02
  1.46716672e+03 -2.06205489e+02  2.64326532e+02 -2.54671748e+02
  1.44246787e+03 -2.84773867e+02  2.41817476e+02 -1.93531541e+02
  1.41087869e+03 -3.43419154e+02  2.25962048e+02 -1.22188863e+02
  1.37455202e+03 -3.79120078e+02  2.17594704e+02 -4.44328640e+01
  1.33588330e+03 -3.90067671e+02  2.17152298e+02  3.56086042e+01
  1.29738398e+03 -3.75760798e+02  2.24651012e+02  1.13686997e+02
  1.26154884e+03 -3.37032621e+02  2.39685504e+02  1.85657466e+02
  1.23072417e+03 -2.76006580e+02  2.61450317e+02  2.47697769e+02
  1.20698378e+03 -1.95984249e+02  2.88782419e+02  2.96510141e+02
  1.19201950e+03 -1.01270955e+02  3.20222635e+02  3.29495473e+02
  1.18705169e+03  3.05160981e+00  3.54092709e+02  3.44890577e+02
  1.19276481e+03  1.11393784e+02  3.88583950e+02  3.41861310e+02
  1.20927119e+03  2.17953157e+02  4.21852752e+02  3.20546625e+02
  1.23610504e+03  3.17021032e+02  4.52117971e+02  2.82051228e+02
  1.27224707e+03  4.03283935e+02  4.77754994e+02  2.28387233e+02
  1.31617818e+03  4.72104255e+02  4.97381545e+02  1.62367887e+02
  1.36595976e+03  5.19765180e+02  5.09930689e+02  8.74589919e+01
  1.41933594e+03  5.43667013e+02  5.14707183e+02  7.59585525e+00
  1.47385275e+03  5.42464473e+02  5.11424199e+02 -7.30245426e+01
  1.52698766e+03  5.16137754e+02  5.00218468e+02 -1.50165206e+02
  1.57628278e+03  4.65993573e+02  4.81643069e+02 -2.19772893e+02
  1.61947461e+03  3.94596163e+02  4.56638217e+02 -2.78192174e+02
  1.65461359e+03  3.05631851e+02  4.26481609e+02 -3.22358487e+02
  1.68016697e+03  2.03714376e+02  3.92720951e+02 -3.49959984e+02
  1.69509976e+03  9.41412262e+01  3.57092221e+02 -3.59559626e+02
  1.69892936e+03 -1.73861293e+01  3.21427988e+02 -3.50671072e+02
  1.69175101e+03 -1.25063350e+02  2.87560634e+02 -3.23784366e+02
  1.67423270e+03 -2.23289758e+02  2.57225581e+02 -2.80340050e+02
  1.64757990e+03 -3.06964122e+02  2.31969647e+02 -2.22653086e+02
  1.61347182e+03 -3.71754050e+02  2.13069354e+02 -1.53790596e+02
  1.57397276e+03 -4.14324786e+02  2.01463513e+02 -7.74098765e+01
  1.53142298e+03 -4.32515306e+02  1.97703650e+02  2.43474693e+00
  1.48831513e+03 -4.25452434e+02  2.01924881e+02  8.15060414e+01
  1.44716260e+03 -3.93596939e+02  2.13838778e+02  1.55607653e+02
  1.41036668e+03 -3.38719219e+02  2.32748605e+02  2.20805755e+02
  1.38008978e+03 -2.63805831e+02  2.57586128e+02  2.73636867e+02
  1.35814119e+03 -1.72901823e+02  2.86968043e+02  3.11290839e+02
  1.34588144e+03 -7.08971193e+01  3.19269060e+02  3.31759304e+02
  1.34415047e+03  3.67317683e+01  3.52707755e+02  3.33941723e+02
  1.35322321e+03  1.44211049e+02  3.85440676e+02  3.17703451e+02
  1.37279504e+03  2.45774654e+02  4.15659712e+02  2.83882789e+02
  1.40199788e+03  3.35968800e+02  4.41687592e+02  2.34246685e+02
  1.43944601e+03  4.09940041e+02  4.62066471e+02  1.71397410e+02
  1.48330922e+03  4.63691602e+02  4.75634936e+02  9.86351227e+01
  1.53140951e+03  4.94294463e+02  4.81589343e+02  1.97835847e+01
  1.58133606e+03  5.00042060e+02  4.79526268e+02 -6.10117801e+01
  1.63057259e+03  4.80540411e+02  4.69463825e+02 -1.39502816e+02
  1.67663017e+03  4.36728931e+02  4.51840711e+02 -2.11562990e+02
  1.71717873e+03  3.70830822e+02  4.27493049e+02 -2.73405325e+02
  1.75017009e+03  2.86235664e+02  3.97610234e+02 -3.21782403e+02
  1.77394610e+03  1.87320404e+02  3.63672127e+02 -3.54157866e+02
  1.78732621e+03  7.92182098e+01  3.27370909e+02 -3.68840375e+02
  1.78966984e+03 -3.24526220e+01  2.90521713e+02 -3.65072938e+02
  1.78091019e+03 -1.41885361e+02  2.54966777e+02 -3.43072899e+02
  1.76155774e+03 -2.43391479e+02  2.22478145e+02 -3.04020494e+02
  1.73267334e+03 -3.31700985e+02  1.94664087e+02 -2.49996588e+02
  1.69581216e+03 -4.02240513e+02  1.72884144e+02 -1.83873018e+02
  1.65294166e+03 -4.51373904e+02  1.58177260e+02 -1.09161847e+02
  1.60633806e+03 -4.76587152e+02  1.51206535e+02 -2.98369646e+01
  1.55883603e+03 -4.65603962e+02  1.51854288e+02  3.88585899e+01
  1.51440521e+03 -4.19140815e+02  1.58502103e+02  9.33243946e+01
  1.47574061e+03 -3.50797710e+02  1.70316191e+02  1.41721390e+02
  1.44485515e+03 -2.64258524e+02  1.86556664e+02  1.81459516e+02
  1.42334228e+03 -1.64188320e+02  2.06247620e+02  2.10426375e+02
  1.41229008e+03 -5.59881448e+01  2.28230466e+02  2.27099994e+02
  1.41220499e+03  5.40015647e+01  2.51243961e+02  2.31117869e+02
  1.42295678e+03  1.59987596e+02  2.74019095e+02  2.22144371e+02
  1.44389708e+03  2.56838556e+02  2.95234504e+02  2.00079847e+02
  1.47384230e+03  3.39275844e+02  3.13637584e+02  1.66145932e+02
  1.51112080e+03  4.02843207e+02  3.28126015e+02  1.22130263e+02
  1.55366380e+03  4.44087550e+02  3.37803390e+02  7.03466184e+01
  1.59911501e+03  4.60736540e+02  3.42026213e+02  1.35174918e+01
  1.64495515e+03  4.51817585e+02  3.40437798e+02 -4.53686476e+01
  1.68863512e+03  4.17708881e+02  3.32987073e+02 -1.03214867e+02
  1.72771064e+03  3.60119345e+02  3.19931264e+02 -1.56979221e+02
  1.75997137e+03  2.81998363e+02  3.01822311e+02 -2.03835409e+02
  1.78355768e+03  1.87380142e+02  2.79477697e+02 -2.41322150e+02
  1.79705897e+03  8.11710892e+01  2.53937249e+02 -2.67473602e+02
  1.79958829e+03 -3.11071823e+01  2.26408072e+02 -2.80925308e+02
  1.79083080e+03 -1.43573728e+02  1.98199271e+02 -2.81021989e+02
  1.77106109e+03 -2.50425968e+02  1.70652103e+02 -2.67725039e+02
  1.74111740e+03 -3.46161165e+02  1.45080477e+02 -2.41699528e+02
  1.70236823e+03 -4.25775444e+02  1.22690742e+02 -2.04370665e+02
  1.65663960e+03 -4.85151323e+02  1.04518413e+02 -1.57725257e+02
  1.60611733e+03 -5.21242444e+02  9.13748924e+01 -1.04239491e+02
  1.55323138e+03 -5.32232559e+02  8.38047691e+01 -4.67500466e+01
  1.50052760e+03 -5.17631052e+02  8.20571118e+01  1.16953308e+01
  1.45053324e+03 -4.78298724e+02  8.60723458e+01  6.79986826e+01
  1.40562348e+03 -4.16402269e+02  9.54854240e+01  1.19175405e+02
  1.36789606e+03 -3.35299815e+02  1.09645128e+02  1.62511858e+02
  1.33906049e+03 -2.39363542e+02  1.27648482e+02  1.95708678e+02
  1.32034777e+03 -1.33748761e+02  1.48388462e+02  2.17002208e+02
  1.31244549e+03 -2.41216323e+01  1.70612482e+02  2.25257652e+02
  1.31546142e+03  8.36400916e+01  1.92988568e+02  2.20029007e+02
  1.32891799e+03  1.83757493e+02  2.14175724e+02  2.01582629e+02
  1.35177743e+03  2.70855691e+02  2.32894781e+02  1.70883182e+02
  1.38249666e+03  3.40247695e+02  2.47995973e+02  1.29542708e+02
  1.41910882e+03  3.88181934e+02  2.58519690e+02  7.97355075e+01
  1.45932716e+03  4.12040384e+02  2.63747187e+02  2.40833202e+01
  1.50066585e+03  4.10476892e+02  2.63238565e+02 -3.44831848e+01
  1.54057129e+03  3.83488396e+02  2.56856027e+02 -9.28793118e+01
  1.57655706e+03  3.32415283e+02  2.44771155e+02 -1.48029438e+02
  1.60633527e+03  2.59870717e+02  2.27455833e+02 -1.97029559e+02
  1.62793753e+03  1.69602556e+02  2.05657309e+02 -2.37300586e+02
  1.63981888e+03  6.62952347e+01  1.80358733e+02 -2.66724363e+02
  1.64093952e+03 -4.46777952e+01  1.52727241e+02 -2.83755373e+02
  1.63081971e+03 -1.57537901e+02  1.24052352e+02 -2.87502309e+02
  1.60956515e+03 -2.66406449e+02  9.56778872e+01 -2.77775146e+02
  1.57786142e+03 -3.65615234e+02  6.89310288e+01 -2.55095207e+02
  1.53693785e+03 -4.50005809e+02  4.50522522e+01 -2.20667655e+02
  1.48850258e+03 -5.15201890e+02  2.51298350e+01 -1.76317860e+02
  1.43465246e+03 -5.57840458e+02  1.00424036e+01 -1.24395004e+02
  1.37776230e+03 -5.75749357e+02  4.12550801e-01 -6.76480206e+01
  1.32035950e+03 -5.68061997e+02 -3.42602473e+00 -9.08041614e+00
  1.26499068e+03 -5.35263104e+02 -1.44612157e+00  4.82083547e+01
  1.21408715e+03 -4.79163111e+02  6.07154826e+00  1.01186582e+02
  1.16983662e+03 -4.02802528e+02  1.85532052e+01  1.47050415e+02
  1.13406768e+03 -3.10291349e+02  3.51623259e+01  1.83371945e+02
  1.10815330e+03 -2.06591977e+02  5.48438436e+01  2.08227433e+02
  1.09293837e+03 -9.72571337e+01  7.63798906e+01  2.20298906e+02
  1.08869513e+03  1.18634109e+01  9.84541388e+01  2.18943769e+02
  1.09510885e+03  1.14931796e+02  1.19721340e+02  2.04228740e+02
  1.11129453e+03  2.06430395e+02  1.38878395e+02  1.76926325e+02
  1.13584367e+03  2.81453234e+02  1.54733193e+02  1.38474017e+02
  1.16689875e+03  3.35965100e+02  1.66267593e+02  9.08983773e+01
  1.20225137e+03  3.67014667e+02  1.72691217e+02  3.67079966e+01
  1.23945897e+03  3.72890376e+02  1.73483208e+02 -2.12389942e+01
  1.27597386e+03  3.53210836e+02  1.68419761e+02 -7.98858781e+01
  1.30927789e+03  3.08944978e+02  1.57585957e+02 -1.36138793e+02
  1.33701546e+03  2.42360890e+02  1.41371293e+02 -1.87030131e+02
  1.35711801e+03  1.56906033e+02  1.20449125e+02 -2.29875271e+02
  1.36791335e+03  5.70251743e+01  9.57411261e+01 -2.62414358e+02
  1.36821401e+03 -5.20743624e+01  6.83686254e+01 -2.82931647e+02
  1.35738007e+03 -1.64697709e+02  3.95934082e+01 -2.90346118e+02
  1.33535298e+03 -2.74963220e+02  1.07510954e+01 -2.84268554e+02
  1.30265872e+03 -3.77113099e+02 -1.68193759e+01 -2.65022104e+02
  1.26038013e+03 -4.65817482e+02 -4.18464456e+01 -2.33625205e+02
  1.21009974e+03 -5.36455922e+02 -6.31930660e+01 -1.91737800e+02
  1.15381631e+03 -5.85361398e+02 -7.99167328e+01 -1.41573664e+02
  1.09383928e+03 -6.10013980e+02 -9.13192410e+01 -8.57834889e+01
  1.03266693e+03 -6.09173902e+02 -9.69835392e+01 -2.73148888e+01
  9.72854474e+02 -5.82947033e+02 -9.67957344e+01  3.07432747e+01
  9.16879188e+02 -5.32779269e+02 -9.09510860e+01  8.53240266e+01
  8.67009658e+02 -4.61380170e+02 -7.99436730e+01  1.33544257e+02
  8.25186039e+02 -3.72579838e+02 -6.45402779e+01  1.72856990e+02
  7.92917665e+02 -2.71126638e+02 -4.57398699e+01  2.01185897e+02
  7.71203410e+02 -1.62436403e+02 -2.47208240e+01  2.17034958e+02
  7.60479014e+02 -5.23064032e+01 -2.77866563e+00  2.19567472e+02
  7.60594148e+02  5.33908363e+01  1.87423721e+01  2.08650246e+02
  7.70820430e+02  1.49017693e+02  3.85203634e+01  1.84860630e+02
  7.89889978e+02  2.29469195e+02  5.53255267e+01  1.49456020e+02
  8.16062445e+02  2.90442645e+02  6.80851946e+01  1.04307447e+02
  8.47217018e+02  3.28664868e+02  7.59404854e+01  5.18007532e+01
  8.80964510e+02  3.42065090e+02  7.82916834e+01 -5.28941482e+00
  9.14773619e+02  3.29884307e+02  7.48299309e+01 -6.39461529e+01
  9.46104704e+02  2.92715372e+02  6.55535596e+01 -1.21069632e+02
  9.72543991e+02  2.32471695e+02  5.07681968e+01 -1.73640814e+02
  9.91931143e+02  1.52286179e+02  3.10706429e+01 -2.18880895e+02
  1.00247343e+03  5.63457693e+01  7.31737175e+00 -2.54398063e+02
  1.00284051e+03 -5.03296772e+01 -1.94206845e+01 -2.78313817e+02
  9.92234745e+02 -1.62152507e+02 -4.79146757e+01 -2.89362177e+02
  9.70433444e+02 -2.73262370e+02 -7.68427142e+01 -2.86956539e+02
  9.37800687e+02 -3.77835729e+02 -1.04859669e+02 -2.71220657e+02
  8.95268186e+02 -4.70393410e+02 -1.30668187e+02 -2.42982106e+02
  8.44286168e+02 -5.46089978e+02 -1.53087192e+02 -2.03728572e+02
  7.86746863e+02 -6.00969634e+02 -1.71114240e+02 -1.55529281e+02
  7.24884657e+02 -6.32175131e+02 -1.83978443e+02 -1.00925717e+02
  6.61158174e+02 -6.38098664e+02 -1.91181162e+02 -4.27973941e+01
  5.98120515e+02 -6.18466782e+02 -1.92522321e+02  1.57902173e+01
  5.38284506e+02 -5.74354815e+02 -1.88110955e+02  7.17475911e+01
  4.83990076e+02 -5.08130083e+02 -1.78359432e+02  1.22124312e+02
  4.37280770e+02 -4.23326850e+02 -1.63961652e+02  1.64264897e+02
  3.99795909e+02 -3.24459673e+02 -1.45856382e+02  1.95949042e+02
  3.72684105e+02 -2.16784958e+02 -1.25177655e+02  2.15508886e+02
  3.56542690e+02 -1.06023363e+02 -1.03194859e+02  2.21917103e+02
  3.51386258e+02  1.94233176e+00 -8.12456730e+01  2.14841174e+02
  3.56645985e+02  1.01377897e+02 -6.06653969e+01  1.94660958e+02
  3.71199758e+02  1.87000500e+02 -4.27164064e+01  1.62448637e+02
  3.93431532e+02  2.54257726e+02 -2.85214590e+01  1.19912076e+02
  4.21316765e+02  2.99568037e+02 -1.90043762e+01  6.93045929e+01
  4.52529441e+02  3.20509961e+02 -1.48412361e+01  1.33059199e+01
  4.84565013e+02  3.15949989e+02 -1.64246512e+01 -4.51193395e+01
  5.14872772e+02  2.86102442e+02 -2.38430197e+01 -1.02878280e+02
  5.40990659e+02  2.32518139e+02 -3.68758411e+01 -1.56913033e+02
  5.60675392e+02  1.58002479e+02 -5.50053462e+01 -2.04362249e+02
  5.72021035e+02  6.64672660e+01 -7.74438247e+01 -2.42712210e+02
  5.73559756e+02 -3.72758859e+01 -1.03175210e+02 -2.69929586e+02
  5.64339437e+02 -1.47769679e+02 -1.31008723e+02 -2.84568817e+02
  5.43974056e+02 -2.59199347e+02 -1.59641742e+02 -2.85848461e+02
  5.12664169e+02 -3.65699758e+02 -1.87728586e+02 -2.73692461e+02
  4.71186409e+02 -4.61665165e+02 -2.13951559e+02 -2.48734169e+02
  4.20852569e+02 -5.42045264e+02 -2.37090531e+02 -2.12282892e+02
  3.63440412e+02 -6.02611918e+02 -2.56087358e+02 -1.66254746e+02
  3.01099877e+02 -6.40182446e+02 -2.70101746e+02 -1.13071465e+02
  2.36239632e+02 -6.52787704e+02 -2.78555617e+02 -5.55325063e+01
  1.71399961e+02 -6.39776071e+02 -2.81163622e+02  3.33278947e+00
  1.09118699e+02 -6.01847828e+02 -2.77948197e+02  6.04251623e+01
  5.17973076e+01 -5.41018133e+02 -2.69238366e+02  1.12739073e+02
  1.57415537e+00 -4.60510490e+02 -2.55652362e+02  1.57521341e+02
 -3.97882919e+01 -3.64586301e+02 -2.38064988e+02  1.92416350e+02
 -7.09963915e+01 -2.58319330e+02 -2.17561458e+02  2.15589978e+02
 -9.12934035e+01 -1.47326583e+02 -1.95380209e+02  2.25825316e+02
 -1.00499020e+02 -3.74689342e+01 -1.72847820e+02  2.22584213e+02
 -9.90180629e+01  6.54633814e+01 -1.51309656e+02  2.06030726e+02
 -8.78181279e+01  1.56054657e+02 -1.32059676e+02  1.77024370e+02
 -6.83798168e+01  2.29505604e+02 -1.16270643e+02  1.37118852e+02
 -4.26235639e+01  2.81857569e+02 -1.04927049e+02  8.85092627e+01
 -1.28093916e+01  3.10307314e+02 -9.87718259e+01  3.38104351e+01
  1.85873239e+01  3.13369917e+02 -9.82718657e+01 -2.40960146e+01
  4.90095224e+01  2.90903743e+02 -1.03596186e+02 -8.21604218e+01
  7.59531942e+01  2.44106713e+02 -1.14606577e+02 -1.37314934e+02
  9.70989468e+01  1.75456942e+02 -1.30864108e+02 -1.86639447e+02
  1.10434174e+02  8.85849890e+01 -1.51651867e+02 -2.27518950e+02
  1.14359253e+02 -1.19164286e+01 -1.76012621e+02 -2.57783106e+02
  1.07772037e+02 -1.20734353e+02 -2.02799265e+02 -2.75821511e+02
  9.01261166e+01 -2.32115900e+02 -2.30735347e+02 -2.80669038e+02
  6.14597575e+01 -3.40171950e+02 -2.58482451e+02 -2.72056944e+02
  2.23939664e+01 -4.39188094e+02 -2.84710862e+02 -2.50427148e+02
 -2.59002112e+01 -5.23926367e+02 -3.08169772e+02 -2.16908959e+02
 -8.17634351e+01 -5.89901797e+02 -3.27753335e+02 -1.73259519e+02
 -1.43135589e+02 -6.33619068e+02 -3.42559079e+02 -1.21771207e+02
 -2.07664424e+02 -6.52756546e+02 -3.51935613e+02 -6.51511459e+01
 -2.72829486e+02 -6.46286477e+02 -3.55517223e+02 -6.38064091e+00
 -3.36073911e+02 -6.14511627e+02 -3.53244396e+02  5.14246342e+01
 -3.94885322e+02 -5.58015222e+02 -3.45420991e+02  1.04145112e+02
