             x_1             y_1             z_1             x_2             y_2             z_2
 -1.17500053e+03  1.40840190e+03 -1.97608077e+03  2.32833456e+02  5.21152803e+02  1.44743844e+02
 -1.10396089e+03  1.51025894e+03 -1.90052967e+03  2.35135630e+02  4.41090447e+02  7.10853322e+01
 -1.01287946e+03  1.59615845e+03 -1.81583003e+03  2.18968189e+02  3.63772861e+02 -2.91535241e+00
 -9.05897528e+02  1.66196029e+03 -1.72238959e+03  1.85457577e+02  2.93345312e+02 -7.69019937e+01
 -7.87992059e+02  1.70457872e+03 -1.62065814e+03  1.36646831e+02  2.33586312e+02 -1.50518442e+02
 -6.64712874e+02  1.72214539e+03 -1.51112538e+03  7.53876440e+01  1.87708056e+02 -2.23410329e+02
 -5.41889642e+02  1.71410792e+03 -1.39431857e+03  5.18973635e+00  1.58186769e+02 -2.95226772e+02
 -4.25324073e+02  1.68125903e+03 -1.27079999e+03 -6.99645311e+01  1.46631919e+02 -3.65622065e+02
 -3.20483630e+02  1.62569469e+03 -1.14116422e+03 -1.45830462e+02  1.53701204e+02 -4.34257336e+02
 -2.32213185e+02  1.55070337e+03 -1.00603532e+03 -2.18124899e+02  1.79065764e+02 -5.00802177e+02
 -1.64565091e+02  1.46059941e+03 -8.66063789e+02 -2.82666588e+02  2.21420504e+02 -5.64936216e+02
 -1.20410148e+02  1.36050858e+03 -7.21923570e+02 -3.35772133e+02  2.78539530e+02 -6.26350577e+02
 -1.01289183e+02  1.25605554e+03 -5.74310334e+02 -3.74447437e+02  3.47435516e+02 -6.84747801e+02
 -1.07505749e+02  1.15308113e+03 -4.23933030e+02 -3.96371866e+02  4.24503078e+02 -7.39848395e+02
 -1.38021030e+02  1.05734082e+03 -2.71513457e+02 -4.00109979e+02  5.05702242e+02 -7.91389193e+02
 -1.90509443e+02  9.74200552e+02 -1.17786668e+02 -3.85186715e+02  5.86771903e+02 -8.39120738e+02
 -2.61481485e+02  9.08353382e+02  3.65072045e+01 -3.52112564e+02  6.63454884e+02 -8.82813126e+02
 -3.46466717e+02  8.63571454e+02  1.90625397e+02 -3.02358023e+02  7.31722837e+02 -9.22255991e+02
 -4.40262642e+02  8.42507821e+02  3.43826015e+02 -2.38263271e+02  7.87987958e+02 -9.57259450e+02
 -5.37191042e+02  8.46562632e+02  4.95371590e+02 -1.62933110e+02  8.29286114e+02 -9.87654996e+02
 -6.31388306e+02  8.75851262e+02  6.44532624e+02 -8.00826494e+01  8.53391300e+02 -1.01329631e+03
 -7.17125510e+02  9.29119396e+02  7.90591102e+02  6.16918113e+00  8.59011983e+02 -1.03405996e+03
 -7.89123948e+02  1.00375564e+03  9.32843942e+02  9.15300333e+01  8.45912916e+02 -1.04984599e+03
 -8.42839901e+02  1.09603308e+03  1.07060638e+03  1.71766703e+02  8.14823923e+02 -1.06057841e+03
 -8.74696105e+02  1.20131555e+03  1.20321528e+03  2.42920089e+02  7.67391824e+02 -1.06620556e+03
 -8.82267718e+02  1.31427502e+03  1.33003230e+03  3.01511215e+02  7.06120977e+02 -1.06670035e+03
 -8.64410157e+02  1.42917066e+03  1.45044698e+03  3.44724634e+02  6.34243265e+02 -1.06206040e+03
 -8.21319565e+02  1.54015171e+03  1.56387968e+03  3.70557024e+02  5.55547731e+02 -1.05230804e+03
 -7.54522518e+02  1.64156639e+03  1.66978438e+03  3.77922949e+02  4.74180534e+02 -1.03749021e+03
 -6.66795474e+02  1.72826031e+03  1.76765128e+03  3.66712145e+02  3.94425999e+02 -1.01767825e+03
 -5.62018212e+02  1.79584871e+03  1.85700929e+03  3.37795306e+02  3.20480346e+02 -9.92967519e+02
 -4.44969011e+02  1.84094800e+03  1.93742827e+03  2.92978075e+02  2.56230087e+02 -9.63476970e+02
 -3.21072372e+02  1.86135440e+03  2.00852109e+03  2.34905642e+02  2.05046759e+02 -9.29348560e+02
 -1.96112625e+02  1.85616038e+03  2.06994555e+03  1.66923030e+02  1.69608866e+02 -8.90746571e+02
 -7.59285612e+01  1.82580249e+03  2.12140597e+03  9.28984376e+01  1.51760409e+02 -8.47856822e+02
  3.38944657e+01  1.77203841e+03  2.16265463e+03  1.70193041e+01  1.52413458e+02 -8.00885768e+02
  1.28381156e+02  1.69784923e+03  2.19349298e+03 -5.64905962e+01  1.71504822e+02 -7.50059515e+02
  2.03307915e+02  1.60727202e+03  2.21377257e+03 -1.23473228e+02  2.08009343e+02 -6.95622723e+02
  2.55423917e+02  1.50521571e+03  2.22339578e+03 -1.80054010e+02  2.59964970e+02 -6.37837432e+02
  2.82744388e+02  1.39719242e+03  2.22231629e+03 -2.22968160e+02  3.24585778e+02 -5.76981804e+02
  2.84595658e+02  1.28902140e+03  2.21053929e+03 -2.49673460e+02  3.98414012e+02 -5.13348776e+02
  2.61650401e+02  1.18652167e+03  2.18812148e+03 -2.58484299e+02  4.77502747e+02 -4.47244659e+02
  2.15891982e+02  1.09520466e+03  2.15517077e+03 -2.48660688e+02  5.57624353e+02 -3.78987656e+02
  1.50509625e+02  1.01998313e+03  2.11184577e+03 -2.20447368e+02  6.34493773e+02 -3.08906335e+02
  6.97299164e+01  9.64911752e+02  2.05835504e+03 -1.75060940e+02  7.03994822e+02 -2.37338045e+02
 -2.14063859e+01  9.32972942e+02  1.99495606e+03 -1.14625759e+02  7.62397535e+02 -1.64627293e+02
 -1.17309105e+02  9.25919403e+02  1.92195401e+03 -4.20633193e+01  8.06555160e+02 -9.11240855e+01
 -2.12140732e+02  9.44181769e+02  1.83970031e+03  3.90687727e+01  8.34070117e+02 -1.71822444e+01
 -3.00118454e+02  9.86846654e+02  1.74859090e+03  1.24758307e+02  8.43419835e+02  5.68422970e+01
 -3.75815689e+02  1.05170206e+03  1.64906435e+03  2.10746373e+02  8.34040001e+02  1.30593207e+02
 -4.34456988e+02  1.13535495e+03  1.54159975e+03  2.92760487e+02  8.06353633e+02  2.03715470e+02
 -4.72167773e+02  1.23341171e+03  1.42671441e+03  3.66737646e+02  7.61747427e+02  2.75857095e+02
 -4.86178817e+02  1.34071032e+03  1.30496136e+03  4.29038653e+02  7.02498490e+02  3.46670811e+02
 -4.74972499e+02  1.45159266e+03  1.17692667e+03  4.76640199e+02  6.31654300e+02  4.15815734e+02
 -4.38362997e+02  1.56020332e+03  1.04322669e+03  5.07294470e+02  5.52871868e+02  4.82959006e+02
 -3.77506176e+02  1.66079876e+03  9.04505044e+02  5.19647821e+02  4.70224644e+02  5.47777386e+02
 -2.94838619e+02  1.74805064e+03  7.61429593e+02  5.13312229e+02  3.87987400e+02  6.09958751e+02
 -1.93949021e+02  1.81732725e+03  6.14689758e+02  4.88885757e+02  3.10410483e+02  6.69203081e+02
 -7.93887450e+01  1.86493811e+03  4.64985932e+02  4.47920936e+02  2.41495347e+02  7.25231159e+02
  4.35684606e+01  1.88832887e+03  3.13037728e+02  3.92842755e+02  1.84783231e+02  7.77774297e+02
  1.69204856e+02  1.88621625e+03  1.59582326e+02  3.26820603e+02  1.43168136e+02  8.26573817e+02
  2.91660144e+02  1.85865587e+03  5.35862765e+00  2.53601309e+02  1.18743938e+02  8.71394598e+02
  4.05254102e+02  1.80703838e+03 -1.48890927e+02  1.77298020e+02  1.12694717e+02  9.12020831e+02
  5.04762751e+02  1.73401384e+03 -3.02423807e+02  1.02196676e+02  1.25234470e+02  9.48256929e+02
  5.85692364e+02  1.64335751e+03 -4.54500944e+02  3.25314332e+01  1.55590042e+02  9.79928453e+02
  6.44541094e+02  1.53976876e+03 -6.04390280e+02 -2.77633716e+01  2.02043682e+02  1.00688294e+03
  6.78972517e+02  1.42862192e+03 -7.51370292e+02 -7.52497182e+01  2.62024745e+02  1.02899063e+03
  6.87938774e+02  1.31568246e+03 -8.94733463e+02 -1.07167338e+02  3.32245505e+02  1.04614511e+03
  6.71735802e+02  1.20680246e+03 -1.03378969e+03 -1.21579496e+02  4.08874804e+02  1.05826379e+03
  6.31987607e+02  1.10761153e+03 -1.16786959e+03 -1.17475294e+02  4.87740409e+02  1.06528835e+03
  5.71560411e+02  1.02321960e+03 -1.29632776e+03 -9.48230872e+01  5.64549368e+02  1.06718496e+03
  4.94411197e+02  9.57946961e+02 -1.41854583e+03 -5.45721880e+01  6.35114745e+02  1.06394449e+03
  4.05378654e+02  9.15096231e+02 -1.53393549e+03  1.39722995e+00  6.95576720e+02  1.05558255e+03
  3.09927596e+02  8.96777990e+02 -1.64194128e+03  7.03733543e+01  7.42606374e+02  1.04213938e+03
  2.13860447e+02  9.03799450e+02 -1.74204331e+03  1.48955742e+02  7.73581410e+02  1.02367970e+03
  1.23014339e+02  9.35621316e+02 -1.83375971e+03  2.33231255e+02  7.86725184e+02  1.00029235e+03
  4.29432254e+01  9.90385165e+02 -1.91664899e+03  3.18990224e+02  7.81201675e+02  9.72089933e+02
 -2.13725980e+01  1.06501371e+03 -1.99031215e+03  4.01945826e+02  7.57157566e+02  9.39208191e+02
 -6.57814208e+01  1.15537272e+03 -2.05439460e+03  4.77952276e+02  7.15715122e+02  9.01805409e+02
 -8.71862187e+01  1.25648947e+03 -2.10858786e+03  5.43230510e+02  6.58912861e+02  8.60061633e+02
 -8.37072019e+01  1.36281541e+03 -2.15263107e+03  5.94566649e+02  5.89597905e+02  8.14177804e+02
 -5.47810622e+01  1.46851910e+03 -2.18631221e+03  6.29481597e+02  5.11275713e+02  7.64374790e+02
 -1.19077306e+00  1.56779424e+03 -2.20946916e+03  6.46361914e+02  4.27924999e+02  7.10892329e+02
  7.49756928e+01  1.65516626e+03 -2.22199045e+03  6.44544993e+02  3.43787625e+02  6.53987866e+02
  1.70435559e+02  1.72578153e+03 -2.22381580e+03  6.24354031e+02  2.63144601e+02  5.93935323e+02
  2.80884529e+02  1.77566371e+03 -2.21493643e+03  5.87080938e+02  1.90090002e+02  5.31023772e+02
  4.01223974e+02  1.80192378e+03 -2.19539507e+03  5.34918146e+02  1.28314751e+02  4.65556049e+02
  5.25829471e+02  1.80291273e+03 -2.16528580e+03  4.70843456e+02  8.09116311e+01  3.97847296e+02
  6.48855294e+02  1.77830830e+03 -2.12475355e+03  3.98455210e+02  5.02123399e+01  3.28223439e+02
  7.64531633e+02  1.72913067e+03 -2.07399344e+03  3.21793671e+02  3.76657220e+01  2.57019628e+02
  8.67467029e+02  1.65769146e+03 -2.01324980e+03  2.45129817e+02  4.37584167e+01  1.84578613e+02
  9.52945299e+02  1.56747095e+03 -1.94281503e+03  1.72727499e+02  6.79898937e+01  1.11249104e+02
  1.01716932e+03  1.46293385e+03 -1.86302819e+03  1.08623439e+02  1.08899381e+02  3.73840856e+01
  1.05746134e+03  1.34929351e+03 -1.77427335e+03  5.64141500e+01  1.64143055e+02 -3.66608788e+01
  1.07240433e+03  1.23223657e+03 -1.67697774e+03  1.90659872e+01  2.30617855e+02 -1.10529359e+02
  1.06191671e+03  1.11762273e+03 -1.57160972e+03 -1.24152725e+00  3.04625387e+02 -1.83865774e+02
  1.02725656e+03  1.01117525e+03 -1.45867650e+03 -3.23083473e+00  3.82067275e+02 -2.56317102e+02
  9.70955139e+02  9.18178772e+02 -1.33872170e+03  1.34061653e+01  4.58661621e+02 -3.27534582e+02
  8.96683113e+02  8.43200236e+02 -1.21232275e+03  4.79918186e+01  5.30169157e+02 -3.97175388e+02
  8.09056605e+02  7.89847791e+02 -1.08008813e+03  9.88984721e+01  5.92617112e+02 -4.64904277e+02
  7.13393381e+02  7.60580418e+02 -9.42654378e+02  1.63634380e+02  6.42508898e+02 -5.30395196e+02
  6.15432030e+02  7.56578573e+02 -8.00683145e+02  2.38975169e+02  6.77008329e+02 -5.93332816e+02
  5.21029083e+02  7.77682392e+02 -6.54858188e+02  3.21133837e+02  6.94088928e+02 -6.53413820e+02
  4.35849995e+02  8.22397872e+02 -5.14186492e+02  4.05960379e+02  6.92643277e+02 -7.02043967e+02
  3.65087781e+02  8.87972349e+02 -3.79344303e+02  4.89143018e+02  6.72544992e+02 -7.38990067e+02
  3.13148618e+02  9.70539668e+02 -2.42675450e+02  5.66475973e+02  6.34655675e+02 -7.72379534e+02
  2.83421981e+02  1.06533542e+03 -1.04838241e+02  6.34078640e+02  5.80768426e+02 -8.02051211e+02
  2.78140412e+02  1.16694438e+03  3.35037234e+01  6.88561680e+02  5.13517397e+02 -8.27862172e+02
  2.98240244e+02  1.26958467e+03  1.71684470e+02  7.27227286e+02  4.36240568e+02 -8.49688132e+02
  3.43312805e+02  1.36741315e+03  3.09038823e+02  7.48210932e+02  3.52803498e+02 -8.67424009e+02
  4.11626014e+02  1.45483407e+03  4.44905593e+02  7.50579734e+02  2.67395222e+02 -8.80984417e+02
  5.00215787e+02  1.52679456e+03  5.78630753e+02  7.34381707e+02  1.84307035e+02 -8.90304074e+02
  6.05042420e+02  1.57905166e+03  7.09570591e+02  7.00643299e+02  1.07705858e+02 -8.95338114e+02
  7.21202497e+02  1.60839654e+03  8.37094800e+02  6.51316536e+02  4.14140429e+01 -8.96062302e+02
  8.43194908e+02  1.61282392e+03  9.60589519e+02  5.89168792e+02 -1.12923728e+01 -8.92473150e+02
  9.65204032e+02  1.59163662e+03  1.07946028e+03  5.17643897e+02 -4.78552330e+01 -8.84587932e+02
  1.08140290e+03  1.54548437e+03  1.19313488e+03  4.40684151e+02 -6.65713121e+01 -8.72444604e+02
  1.18626969e+03  1.47632927e+03  1.30106613e+03  3.62513267e+02 -6.66819433e+01 -8.56101620e+02
  1.27487626e+03  1.38734190e+03  1.40273447e+03  2.87416339e+02 -4.84127646e+01 -8.35637648e+02
  1.34314819e+03  1.28273391e+03  1.49765051e+03  2.19513641e+02 -1.29617546e+01 -8.11151195e+02
  1.38807992e+03  1.16753564e+03  1.58535736e+03  1.62543024e+02  3.75640699e+01 -7.82760129e+02
  1.40789334e+03  1.04733047e+03  1.66543281e+03  1.19662502e+02  1.00259962e+02 -7.50601117e+02
  1.40213173e+03  9.27960030e+02  1.73749142e+03  9.32834457e+01  1.71576882e+02 -7.14828961e+02
  1.37168371e+03  8.15215724e+02  1.80118631e+03  8.49432207e+01  2.47508961e+02 -6.75615857e+02
  1.31873632e+03  7.14532925e+02  1.85621089e+03  9.52239725e+01  3.23805079e+02 -6.33150562e+02
  1.24665943e+03  6.30704010e+02  1.90230027e+03  1.23721862e+02  3.96193386e+02 -5.87637492e+02
  1.15982769e+03  5.67625438e+02  1.93923260e+03  1.69068357e+02  4.60606805e+02 -5.39295731e+02
  1.06338963e+03  5.28092982e+02  1.96683010e+03  2.29002365e+02  5.13396908e+02 -4.88357981e+02
  9.63002169e+02  5.13731169e+02  1.98495992e+03  3.00483085e+02  5.51449585e+02 -4.35069440e+02
  8.64542886e+02  5.24735959e+02  1.99353480e+03  3.79839515e+02  5.72521129e+02 -3.79686622e+02
  7.73758991e+02  5.59883905e+02  1.99251345e+03  4.63004884e+02  5.75337312e+02 -3.22476122e+02
  6.95975403e+02  6.16698146e+02  1.98190080e+03  5.45719735e+02  5.59559393e+02 -2.63713333e+02
  6.35810995e+02  6.91625020e+02  1.96174792e+03  6.23759347e+02  5.25756293e+02 -2.03681121e+02
  5.97085319e+02  7.80199208e+02  1.93215184e+03  6.93006120e+02  4.75397183e+02 -1.42668460e+02
  5.82362821e+02  8.77123040e+02  1.89325501e+03  7.49921030e+02  4.10930499e+02 -8.09690481e+01
  5.92816626e+02  9.76686056e+02  1.84524467e+03  7.91731249e+02  3.35514954e+02 -1.88798857e+01
  6.28404854e+02  1.07304279e+03  1.78835193e+03  8.16338247e+02  2.52876615e+02  4.33001488e+01
  6.87750680e+02  1.16051176e+03  1.72285066e+03  8.22550712e+02  1.67121923e+02  1.05271740e+02
  7.68215684e+02  1.23387575e+03  1.64905616e+03  8.10146759e+02  8.25207117e+01  1.66736574e+02
  8.66030980e+02  1.28865821e+03  1.56732365e+03  7.79893809e+02  3.27991394e+00  2.27398778e+02
  9.76517649e+02  1.32136077e+03  1.47804657e+03  7.33486602e+02 -6.66796136e+01  2.86966341e+02
  1.09432802e+03  1.32964316e+03  1.38165468e+03  6.73463463e+02 -1.23925227e+02  3.45152518e+02
  1.21370887e+03  1.31244957e+03  1.27861197e+03  6.03091413e+02 -1.65696454e+02  4.01677215e+02
  1.32881953e+03  1.27006501e+03  1.16941449e+03  5.26179294e+02 -1.90051296e+02  4.56268330e+02
  1.43403851e+03  1.20410014e+03  1.05458788e+03  4.46878405e+02 -1.95968565e+02  5.08663060e+02
  1.52426020e+03  1.11740624e+03  9.34684912e+02  3.69463379e+02 -1.83401761e+02  5.58609159e+02
  1.59516444e+03  1.01392466e+03  8.10282859e+02  2.98106441e+02 -1.53281495e+02  6.05866114e+02
  1.64344463e+03  8.98478792e+02  6.81980905e+02  2.36657053e+02 -1.07466302e+02  6.50206089e+02
  1.66698230e+03  7.76519326e+02  5.50413692e+02  1.88438610e+02 -4.86444568e+01  6.91398607e+02
  1.66495897e+03  6.53836493e+02  4.16213256e+02  1.56072906e+02  1.98080325e+01  7.29246668e+02
  1.63789929e+03  5.36254326e+02  2.80008255e+02  1.41341662e+02  9.40057502e+01  7.63585420e+02
  1.58764332e+03  4.29323165e+02  1.42455135e+02  1.45092413e+02  1.69759082e+02  7.94248771e+02
  1.51724932e+03  3.38026709e+02  4.21616739e+00  1.67193726e+02  2.42795402e+02  8.21088981e+02
  1.43083232e+03  2.66520336e+02 -1.34043162e+02  2.06541970e+02  3.08983305e+02  8.43976801e+02
  1.33334620e+03  2.17898465e+02 -2.71657295e+02  2.61120173e+02  3.64564078e+02  8.62802035e+02
  1.23031955e+03  1.94049994e+02 -4.07963789e+02  3.28106994e+02  4.06331455e+02  8.77474052e+02
  1.12756839e+03  1.95563386e+02 -5.42306502e+02  4.04020967e+02  4.31796208e+02  8.87922217e+02
  1.03088791e+03  2.21675064e+02 -6.74038746e+02  4.84905432e+02  4.39338244e+02  8.94096232e+02
  9.45745564e+02  2.70318029e+02 -8.02526401e+02  5.66538281e+02  4.28283987e+02  8.95966373e+02
  8.76992228e+02  3.38231170e+02 -9.27150968e+02  6.44654995e+02  3.98941912e+02  8.93523636e+02
  8.28605699e+02  4.21128015e+02 -1.04731254e+03  7.15174137e+02  3.52589835e+02  8.86779777e+02
  8.03481156e+02  5.13935709e+02 -1.16243270e+03  7.74412318e+02  2.91394950e+02  8.75767258e+02
  8.03298855e+02  6.11053250e+02 -1.27195730e+03  8.19258089e+02  2.18309150e+02  8.60539088e+02
  8.28324748e+02  7.06640905e+02 -1.37535911e+03  8.47446872e+02  1.36919628e+02  8.41168571e+02
  8.77487311e+02  7.94964708e+02 -1.47214040e+03  8.57589651e+02  5.12234570e+01  8.17748948e+02
  9.48611999e+02  8.70664467e+02 -1.56183529e+03  8.49068426e+02 -3.45485868e+01  7.90392954e+02
  1.03829450e+03  9.29016200e+02 -1.64401202e+03  8.22310404e+02 -1.16134701e+02  7.59232271e+02
  1.14205068e+03  9.66215237e+02 -1.71827501e+03  7.78795274e+02 -1.89500639e+02  7.24416897e+02
  1.25468716e+03  9.79574855e+02 -1.78426679e+03  7.20843227e+02 -2.51050367e+02  6.86114421e+02
  1.37053531e+03  9.67664612e+02 -1.84166969e+03  6.51532702e+02 -2.97812313e+02  6.44509218e+02
  1.48374954e+03  9.30385819e+02 -1.89020740e+03  5.74538885e+02 -3.27596119e+02  5.99801563e+02
  1.58861577e+03  8.68976801e+02 -1.92964627e+03  4.93939761e+02 -3.39108268e+02  5.52206664e+02
  1.67985323e+03  7.85947562e+02 -1.95979646e+03  4.14000772e+02 -3.32020354e+02  5.01953626e+02
  1.75289324e+03  6.84947298e+02 -1.98051282e+03  3.38949557e+02 -3.06986389e+02  4.49284352e+02
  1.80412054e+03  5.70571750e+02 -1.99169565e+03  2.72752675e+02 -2.65608235e+02  3.94452376e+02
  1.83106414e+03  4.48120561e+02 -1.99329110e+03  2.18906116e+02 -2.10350967e+02  3.37721639e+02
  1.83252780e+03  3.23317470e+02 -1.98529151e+03  1.80250671e+02 -1.44412659e+02  2.79365226e+02
  1.80865323e+03  2.02008118e+02 -1.96773537e+03  1.58821887e+02 -7.15554699e+01  2.19664047e+02
  1.76091256e+03  8.98515095e+01 -1.94070720e+03  1.55742558e+02  4.09297702e+00  1.58905483e+02
  1.69203074e+03 -7.97684872e+00 -1.90433710e+03  1.71163223e+02  7.82556839e+01  9.73820075e+01
  1.60584175e+03 -8.70650955e+01 -1.85880015e+03  2.04254134e+02  1.46739092e+02  3.53897748e+01
  1.50708458e+03 -1.43993228e+02 -1.80431555e+03  2.53250553e+02  2.05649875e+02 -2.67728035e+01
  1.40115435e+03 -1.76508681e+02 -1.74114557e+03  3.15544520e+02  2.51595636e+02 -8.88064958e+01
  1.29381733e+03 -1.83652017e+02 -1.66959429e+03  3.87822648e+02  2.81870903e+02 -1.50412690e+02
  1.19090617e+03 -1.65805709e+02 -1.59000614e+03  4.66241307e+02  2.94598248e+02 -2.11294833e+02
  1.09801184e+03 -1.24673750e+02 -1.50276424e+03  5.46629646e+02  2.88827363e+02 -2.71159855e+02
  1.02018830e+03 -6.31915616e+01 -1.40828853e+03  6.24709875e+02  2.64585263e+02 -3.29719580e+02
  9.61685615e+02  1.46290967e+01 -1.30703381e+03  6.96323177e+02  2.22874919e+02 -3.86692116e+02
  9.25725504e+02  1.03911908e+02 -1.19948748e+03  7.57649319e+02  1.65622493e+02 -4.41803206e+02
  9.14331002e+02  1.99169721e+02 -1.08616727e+03  8.05408587e+02  9.55795389e+01 -4.94787548e+02
  9.28219567e+02  2.94604772e+02 -9.67618674e+02  8.37035042e+02  1.61673714e+01 -5.45390063e+02
  9.66767096e+02  3.84411184e+02 -8.44412425e+02  8.50810128e+02 -6.86998100e+01 -5.93367101e+02
  1.02803750e+03  4.63072793e+02 -7.17141821e+02  8.45956813e+02 -1.54812728e+02 -6.38487490e+02
  1.10888499e+03  5.25662653e+02 -5.86422205e+02  8.22680581e+02 -2.37897399e+02 -6.80531332e+02
  1.20512225e+03  5.68102181e+02 -4.52880587e+02  7.82156574e+02 -3.13839676e+02 -7.19298472e+02
  1.31174170e+03  5.87376382e+02 -3.17156748e+02  7.26467352e+02 -3.78902244e+02 -7.54605344e+02
  1.42317964e+03  5.81693049e+02 -1.79905886e+02  6.58493286e+02 -4.29921851e+02 -7.86280124e+02
  1.53360989e+03  5.50577445e+02 -4.17888776e+01  5.81760608e+02 -4.64476290e+02 -8.14170145e+02
  1.63725144e+03  4.94897448e+02  9.65293649e+01  5.00255240e+02 -4.81012280e+02 -8.38141091e+02
  1.72867371e+03  4.16817784e+02  2.34382995e+02  4.18212310e+02 -4.78927462e+02 -8.58077547e+02
  1.80308340e+03  3.19685784e+02  3.71108416e+02  3.39892489e+02 -4.58602177e+02 -8.73883530e+02
  1.85657757e+03  2.07854683e+02  5.06047466e+02  2.69356985e+02 -4.21379352e+02 -8.85482947e+02
  1.88634985e+03  8.64537927e+01  6.38550588e+02  2.10253056e+02 -3.69493543e+02 -8.92819957e+02
  1.89083855e+03 -3.88822876e+01  7.67979951e+02  1.65621400e+02 -3.05952913e+02 -8.95859238e+02
  1.86980925e+03 -1.62311065e+02  8.93712521e+02  1.37735546e+02 -2.34380439e+02 -8.94586156e+02
  1.82436739e+03 -2.78087733e+02  1.01514306e+03  1.27981523e+02 -1.58825435e+02 -8.89006839e+02
  1.75690024e+03 -3.80876237e+02  1.13168704e+03  1.36784337e+02 -8.35419170e+01 -8.79148141e+02
  1.67094905e+03 -4.66028367e+02  1.24278346e+03  1.63587289e+02 -1.27665424e+01 -8.65057519e+02
  1.57102315e+03 -5.29822447e+02  1.34789752e+03  2.06880303e+02  4.94984585e+01 -8.46802798e+02
  1.46236189e+03 -5.69665436e+02  1.44652326e+03  2.64279535e+02  9.97023174e+01 -8.24471851e+02
  1.35065790e+03 -5.84228904e+02  1.53818590e+03  3.32653384e+02  1.34932398e+02 -7.98172172e+02
  1.24175637e+03 -5.73519035e+02  1.62244423e+03  4.08287913e+02  1.53067983e+02 -7.68030357e+02
  1.14134639e+03 -5.38876194e+02  1.69889264e+03  4.87083005e+02  1.52892285e+02 -7.34191499e+02
  1.05466048e+03 -4.82904055e+02  1.76716314e+03  5.64768918e+02  1.34156739e+02 -6.96818488e+02
  9.86198265e+02 -4.09332003e+02  1.82692709e+03  6.37131788e+02  9.75941585e+01 -6.56091224e+02
  9.39488867e+02 -3.22818106e+02  1.87789682e+03  7.00236161e+02  4.48800783e+01 -6.12205756e+02
  9.16904602e+02 -2.28703070e+02  1.91982696e+03  7.50632788e+02 -2.14556592e+01 -5.65373334e+02
  9.19535790e+02 -1.32728336e+02  1.95251569e+03  7.85540709e+02 -9.81622413e+01 -5.15819394e+02
  9.47131929e+02 -4.07465537e+01  1.97580564e+03  8.02995396e+02 -1.81425762e+02 -4.63782472e+02
  9.98112247e+02  4.16172215e+01  1.98958472e+03  8.01955213e+02 -2.67100242e+02 -4.09513058e+02
  1.06965594e+03  1.09260620e+02  1.99378658e+03  7.82349700e+02 -3.50924492e+02 -3.53272387e+02
  1.15784907e+03  1.57844829e+02  1.98839101e+03  7.45085408e+02 -4.28718449e+02 -2.95331183e+02
  1.25789058e+03  1.84039858e+02  1.97342398e+03  6.91998748e+02 -4.96619950e+02 -2.35968358e+02
  1.36434585e+03  1.85699863e+02  1.94895753e+03  6.25759019e+02 -5.51288047e+02 -1.75469664e+02
  1.47143366e+03  1.61976458e+02  1.91510944e+03  5.49727545e+02 -5.90079338e+02 -1.14126324e+02
  1.57333148e+03  1.13363580e+02  1.87204264e+03  4.67780206e+02 -6.11187515e+02 -5.22336245e+01
  1.66448298e+03  4.16714676e+01  1.81996445e+03  3.84102772e+02 -6.13738727e+02  9.91050138e+00
  1.73989153e+03 -5.00688607e+01  1.75912554e+03  3.02969860e+02 -5.97837698e+02  7.20069113e+01
  1.79538403e+03 -1.57765606e+02  1.68981879e+03  2.28519184e+02 -5.64562178e+02  1.33756692e+02
  1.82783141e+03 -2.76482185e+02  1.61237781e+03  1.64533051e+02 -5.15906012e+02  1.94862598e+02
  1.83531387e+03 -4.00697733e+02  1.52717539e+03  1.14238587e+02 -4.54673955e+02  2.55030482e+02
  1.81722283e+03 -5.24593204e+02  1.43462166e+03  8.01368396e+01 -3.84338905e+02  3.13970714e+02
  1.77429380e+03 -6.42371202e+02  1.33516215e+03  6.38699528e+01 -3.08845878e+02  3.71399567e+02
  1.70856464e+03 -7.48559979e+02  1.22927563e+03  6.61373971e+01 -2.32405726e+02  4.27040591e+02
  1.62326931e+03 -8.38290540e+02  1.11747183e+03  8.66576885e+01 -1.59284530e+02  4.80625935e+02
  1.52266749e+03 -9.07561288e+02  1.00028895e+03  1.24182876e+02 -9.35706734e+01  5.31897631e+02
  1.41181956e+03 -9.53448675e+02  8.78291122e+02  1.76564541e+02 -3.89595159e+01  5.80608823e+02
  1.29631939e+03 -9.74261459e+02  7.52065763e+02  2.40867296e+02  1.44174209e+00  6.26524878e+02
  1.18199886e+03 -9.69629935e+02  6.22221498e+02  3.13523835e+02  2.52781726e+01  6.69423751e+02
  1.07461999e+03 -9.40525370e+02  4.89375385e+02  3.90523355e+02  3.10715117e+01  7.09106912e+02
  9.79570553e+02 -8.89208629e+02  3.54165442e+02  4.67623396e+02  1.82982553e+01  7.45384798e+02
  9.01579646e+02 -8.19110692e+02  2.17250190e+02  5.40573916e+02 -1.25826678e+01  7.78075115e+02
  8.44467954e+02 -7.34651375e+02  7.92889976e+01  6.05341732e+02 -6.01541022e+01  8.07020199e+02
  8.10946101e+02 -6.41005854e+02 -5.90539537e+01  6.58323470e+02 -1.22115464e+02  8.32080637e+02
  8.02471745e+02 -5.43831329e+02 -1.97112693e+02  6.96535658e+02 -1.95404153e+02  8.53135764e+02
