             y_1            v_y1             y_2            v_y2
 -6.07540748e+02  4.54323208e+02 -6.64696822e+02 -1.68855565e+02
 -6.28644222e+02  4.25374517e+02 -6.97697083e+02 -2.36793732e+02
 -6.61450669e+02  3.69266045e+02 -7.26693303e+02 -2.95659265e+02
 -7.04693743e+02  2.88912398e+02 -7.50343949e+02 -3.42363120e+02
 -7.56550945e+02  1.88509177e+02 -7.67586198e+02 -3.74458187e+02
 -8.14739823e+02  7.33113872e+01 -7.77692054e+02 -3.90268525e+02
 -8.76638477e+02 -5.06440882e+01 -7.80306769e+02 -3.88977872e+02
 -9.39423974e+02 -1.76857320e+02 -7.75467562e+02 -3.70672755e+02
 -1.00022139e+03 -2.98708611e+02 -7.63601632e+02 -3.36337909e+02
 -1.05625561e+03 -4.09808107e+02 -7.45503580e+02 -2.87804272e+02
 -1.10499783e+03 -5.04333257e+02 -7.22293416e+02 -2.27652279e+02
 -1.14429906e+03 -5.77336324e+02 -6.95357397e+02 -1.59075578e+02
 -1.17250359e+03 -6.25005684e+02 -6.66274791e+02 -8.57123573e+01
 -1.18853639e+03 -6.44867124e+02 -6.36734453e+02 -1.14531974e+01
 -1.19195981e+03 -6.35914511e+02 -6.08445614e+02  5.97644088e+01
 -1.18299669e+03 -5.98662917e+02 -5.83047593e+02  1.24164011e+02
 -1.16251851e+03 -5.35121412e+02 -5.62023204e+02  1.78329650e+02
 -1.13199932e+03 -4.48686948e+02 -5.46620425e+02  2.19386270e+02
 -1.09343789e+03 -3.43964947e+02 -5.37786477e+02  2.45151563e+02
 -1.04925205e+03 -2.26526064e+02 -5.36117781e+02  2.54251219e+02
 -1.00215097e+03 -1.02611974e+02 -5.41828445e+02  2.46191516e+02
 -9.54992063e+02  2.11942830e+01 -5.54738946e+02  2.21385388e+02
 -9.10629996e+02  1.38315977e+02 -5.74285595e+02  1.81130620e+02
 -8.71765907e+02  2.42530038e+02 -5.99550297e+02  1.27541306e+02
 -8.40804702e+02  3.28295722e+02 -6.29309031e+02  6.34361946e+01
 -8.19728006e+02  3.91047239e+02 -6.62096477e+02 -7.81017968e+00
 -8.09989468e+02  4.27434895e+02 -6.96283397e+02 -8.24457179e+01
 -8.12437955e+02  4.35502000e+02 -7.30162674e+02 -1.56538919e+02
 -8.27272681e+02  4.14788213e+02 -7.62039453e+02 -2.26186516e+02
 -8.54032653e+02  3.66353851e+02 -7.90320650e+02 -2.87719621e+02
 -8.91620986e+02  2.92723892e+02 -8.13599072e+02 -3.37897494e+02
 -9.38362797e+02  1.97754622e+02 -8.30727733e+02 -3.74078691e+02
 -9.92093630e+02  8.64299706e+01 -8.40880416e+02 -3.94360573e+02
 -1.05027374e+03 -3.54017063e+01 -8.43595300e+02 -3.97679783e+02
 -1.11012218e+03 -1.61336501e+02 -8.38799343e+02 -3.83868409e+02
 -1.16876368e+03 -2.84753166e+02 -8.26812133e+02 -3.53662846e+02
 -1.22338042e+03 -3.99162802e+02 -8.08328996e+02 -3.08664900e+02
 -1.27136084e+03 -4.98551560e+02 -7.84384271e+02 -2.51257193e+02
 -1.31043756e+03 -5.77698248e+02 -7.56296672e+02 -1.84477323e+02
 -1.33880707e+03 -6.32450081e+02 -7.25599637e+02 -1.11857433e+02
 -1.35522494e+03 -6.59941998e+02 -6.93960337e+02 -3.72376662e+01
 -1.35907156e+03 -6.58747972e+02 -6.63091615e+02  3.54366469e+01
 -1.35038480e+03 -6.28956315e+02 -6.34661527e+02  1.02323359e+02
 -1.32985797e+03 -5.72165012e+02 -6.10205238e+02  1.59886425e+02
 -1.29880322e+03 -4.91397318e+02 -5.91043942e+02  2.05082649e+02
 -1.25908219e+03 -3.90942082e+02 -5.78215079e+02  2.35522412e+02
 -1.21300765e+03 -2.76127234e+02 -5.72417547e+02  2.49595872e+02
 -1.16322137e+03 -1.53038389e+02 -5.73974782e+02  2.46557986e+02
 -1.11255452e+03 -2.81974435e+01 -5.82817683e+02  2.26567856e+02
 -1.06387819e+03  9.17818788e+01 -5.98488255e+02  1.90680325e+02
 -1.01995165e+03  2.00543321e+02 -6.20163799e+02  1.40790266e+02
 -9.83276705e+02  2.92323794e+02 -6.46700361e+02  7.95325010e+01
 -9.55965448e+02  3.62257747e+02 -6.76693153e+02  1.01426508e+01
 -9.39628760e+02  4.06634139e+02 -7.08550740e+02 -6.37137564e+01
 -9.35291188e+02  4.23092425e+02 -7.40579096e+02 -1.38134875e+02
 -9.43336824e+02  4.10747234e+02 -7.71071072e+02 -2.09188611e+02
 -9.63489004e+02  3.70235118e+02 -7.98396555e+02 -2.73120298e+02
 -9.94824906e+02  3.03680940e+02 -8.21088569e+02 -3.26550985e+02
 -1.03582427e+03  2.14585644e+02 -8.37920748e+02 -3.66655901e+02
 -1.08444968e+03  1.07641361e+02 -8.47972111e+02 -3.91313634e+02
 -1.13825415e+03 -1.15164061e+01 -8.50675703e+02 -3.99218172e+02
 -1.19451036e+03 -1.36606410e+02 -8.45848543e+02 -3.89947879e+02
 -1.25035465e+03 -2.61033400e+02 -8.33701292e+02 -3.63987757e+02
 -1.30293828e+03 -3.78236438e+02 -8.14827127e+02 -3.22703836e+02
 -1.34957788e+03 -4.82035406e+02 -7.90170424e+02 -2.68271022e+02
 -1.38789713e+03 -5.66957400e+02 -7.60976883e+02 -2.03558235e+02
 -1.41595225e+03 -6.28525773e+02 -7.28727742e+02 -1.31976887e+02
 -1.43233469e+03 -6.63496560e+02 -6.95061558e+02 -5.73007147e+01
 -1.43624546e+03 -6.70029797e+02 -6.61687672e+02  1.65335286e+01
 -1.42753735e+03 -6.47786699e+02 -6.30295940e+02  8.56339851e+01
 -1.40672271e+03 -5.97947544e+02 -6.02467494e+02  1.46359236e+02
 -1.37494633e+03 -5.23149337e+02 -5.79591247e+02  1.95510618e+02
 -1.33392503e+03 -4.27346536e+02 -5.62790544e+02  2.30501152e+02
 -1.28585696e+03 -3.15602196e+02 -5.52863848e+02  2.49492174e+02
 -1.23330549e+03 -1.93820572e+02 -5.50242576e+02  2.51490432e+02
 -1.17906385e+03 -6.84352877e+01 -5.54968332e+02  2.36400549e+02
 -1.12600759e+03  5.39304476e+01 -5.66690715e+02  2.05030050e+02
 -1.07694273e+03  1.66813637e+02 -5.84685837e+02  1.59046716e+02
 -1.03445751e+03  2.64252832e+02 -6.07894572e+02  1.00890495e+02
 -1.00078578e+03  3.41102975e+02 -6.34978499e+02  3.36446388e+01
 -9.77688947e+02  3.93307130e+02 -6.64390605e+02 -3.91271379e+01
 -9.66362996e+02  4.18110741e+02 -6.94457000e+02 -1.13568874e+02
 -9.67375312e+02  4.14207107e+02 -7.23465339e+02 -1.85736010e+02
 -9.80634723e+02  3.81806394e+02 -7.49755263e+02 -2.51803720e+02
 -1.00539632e+03  3.22624524e+02 -7.71806113e+02 -3.08268912e+02
 -1.04030081e+03  2.39792558e+02 -7.88317245e+02 -3.52135243e+02
 -1.08344630e+03  1.37691318e+02 -7.98276747e+02 -3.81071367e+02
 -1.13248877e+03  2.17200248e+01 -8.01014888e+02 -3.93534063e+02
 -1.18476584e+03 -1.01988862e+02 -7.96239509e+02 -3.88849737e+02
 -1.23743744e+03 -2.26893523e+02 -7.84051465e+02 -3.67249997e+02
 -1.28763578e+03 -3.46388281e+02 -7.64939319e+02 -3.29859423e+02
 -1.33261682e+03 -4.54152471e+02 -7.39753549e+02 -2.78636170e+02
 -1.36990523e+03 -5.44484259e+02 -7.09661653e+02 -2.16268555e+02
 -1.39742507e+03 -6.12601777e+02 -6.76086503e+02 -1.46033072e+02
 -1.41360953e+03 -6.54895670e+02 -6.40631219e+02 -7.16213535e+01
 -1.41748361e+03 -6.69119722e+02 -6.04994514e+02  3.05479950e+00
 -1.40871565e+03 -6.54509481e+02 -5.70881004e+02  7.40700135e+01
 -1.38763489e+03 -6.11822634e+02 -5.39911198e+02  1.37692653e+02
 -1.35521405e+03 -5.43298987e+02 -5.13535931e+02  1.90581900e+02
 -1.31301801e+03 -4.52542174e+02 -4.92959762e+02  2.29964194e+02
 -1.26312113e+03 -3.44329331e+02 -4.79077378e+02  2.53779706e+02
 -1.20799776e+03 -2.24358801e+02 -4.72426365e+02  2.60791128e+02
 -1.15039155e+03 -9.89491767e+01 -4.73158834e+02  2.50649014e+02
 -1.09317058e+03  2.52944008e+01 -4.81033414e+02  2.23910228e+02
 -1.03917588e+03  1.41829087e+02 -4.95428023e+02  1.82008534e+02
 -9.91071439e+02  2.44519882e+02 -5.15372740e+02  1.27178869e+02
 -9.51203498e+02  3.27963642e+02 -5.39601063e+02  6.23393001e+01
 -9.21476679e+02  3.87774434e+02 -5.66616813e+02 -9.06308879e+00
 -9.03253412e+02  4.20815168e+02 -5.94773182e+02 -8.32342576e+01
 -8.97281999e+02  4.25363279e+02 -6.22359730e+02 -1.56233589e+02
 -9.03657125e+02  4.01201689e+02 -6.47692744e+02 -2.24182011e+02
 -9.21814878e+02  3.49630273e+02 -6.69204188e+02 -2.83466868e+02
 -9.50562561e+02  2.73397197e+02 -6.85524536e+02 -3.30932717e+02
 -9.88141705e+02  1.76553775e+02 -6.95555136e+02 -3.64047987e+02
 -1.03232097e+03  6.42404957e+01 -6.98526250e+02 -3.81038677e+02
 -1.08051403e+03 -5.75844693e+01 -6.94037740e+02 -3.80982049e+02
 -1.12991617e+03 -1.82459944e+02 -6.82080222e+02 -3.63855366e+02
 -1.17765245e+03 -3.03762991e+02 -6.63035587e+02 -3.30537090e+02
 -1.22092961e+03 -4.15058699e+02 -6.37656862e+02 -2.82760489e+02
 -1.25718355e+03 -5.10440032e+02 -6.07028466e+02 -2.23022099e+02
 -1.28421484e+03 -5.84839810e+02 -5.72508963e+02 -1.54449874e+02
 -1.30030488e+03 -6.34298325e+02 -5.35659338e+02 -8.06379853e+01
 -1.30430673e+03 -6.56172470e+02 -4.98160589e+02 -5.45700659e+00
 -1.29570565e+03 -6.49275328e+02 -4.61724970e+02  6.71505064e+01
 -1.27464639e+03 -6.13938864e+02 -4.28005593e+02  1.33378233e+02
 -1.24192554e+03 -5.51996390e+02 -3.98509151e+02  1.89757111e+02
 -1.19894949e+03 -4.66685741e+02 -3.74516371e+02  2.33338545e+02
 -1.14766020e+03 -3.62478274e+02 -3.57014408e+02  2.61850131e+02
 -1.09043267e+03 -2.44842722e+02 -3.46644740e+02  2.73815667e+02
 -1.02994954e+03 -1.19956368e+02 -3.43669320e+02  2.68633106e+02
 -9.69059443e+02  5.62119493e+00 -3.47956774e+02  2.46606355e+02
 -9.10626609e+02  1.25294500e+02 -3.58989370e+02  2.08929214e+02
 -8.57379616e+02  2.32780533e+02 -3.75890397e+02  1.57622323e+02
 -8.11767331e+02  3.22440555e+02 -3.97470497e+02  9.54264402e+01
 -7.75829616e+02  3.89577903e+02 -4.22290516e+02  2.56576881e+01
 -7.51089636e+02  4.30686032e+02 -4.48737542e+02 -4.79675905e+01
 -7.38473459e+02  4.43633699e+02 -4.75110123e+02 -1.21529109e+02
 -7.38261183e+02  4.27777519e+02 -4.99708159e+02 -1.91109686e+02
 -7.50072196e+02  3.83995933e+02 -5.20922726e+02 -2.53002131e+02
 -7.72885313e+02  3.14642811e+02 -5.37321085e+02 -3.03905037e+02
 -8.05092760e+02  2.23423123e+02 -5.47722380e+02 -3.41097144e+02
 -8.44585128e+02  1.15197261e+02 -5.51260038e+02 -3.62581058e+02
 -8.88862824e+02 -4.27566243e+00 -5.47427572e+02 -3.67188751e+02
 -9.35168134e+02 -1.28641985e+02 -5.36105366e+02 -3.54643239e+02
 -9.80630910e+02 -2.51289057e+02 -5.17567020e+02 -3.25573226e+02
 -1.02242020e+03 -3.65694490e+02 -4.92464944e+02 -2.81479889e+02
 -1.05789382e+03 -4.65770630e+02 -4.61795928e+02 -2.24657606e+02
 -1.08473792e+03 -5.46186075e+02 -4.26848540e+02 -1.58072778e+02
 -1.10108926e+03 -6.02647248e+02 -3.89135103e+02 -8.52071699e+01
 -1.10563365e+03 -6.32125165e+02 -3.50311862e+02 -9.87402216e+00
 -1.09767541e+03 -6.33015402e+02 -3.12091544e+02  6.39833334e+01
 -1.07717414e+03 -6.05222838e+02 -2.76152947e+02  1.32499734e+02
 -1.04474695e+03 -5.50166681e+02 -2.44052304e+02  1.92092313e+02
 -1.00163586e+03 -4.70705514e+02 -2.17141137e+02  2.39649727e+02
 -9.49642297e+02 -3.70986326e+02 -1.96494915e+02  2.72696462e+02
 -8.91031987e+02 -2.56225498e+02 -1.82856288e+02  2.89523579e+02
 -8.28415348e+02 -1.32433307e+02 -1.76595911e+02  2.89278959e+02
 -7.64609678e+02 -6.09650631e+00 -1.77692901e+02  2.72012301e+02
 -7.02490415e+02  1.16164259e+02 -1.85735982e+02  2.38672495e+02
 -6.44839328e+02  2.27944110e+02 -1.99945245e+02  1.91057496e+02
 -5.94197657e+02  3.23392192e+02 -2.19213379e+02  1.31719365e+02
 -5.52731953e+02  3.97520674e+02 -2.42164189e+02  6.38294812e+01
 -5.22119717e+02  4.46468165e+02 -2.67225319e+02 -8.98896142e+00
 -5.03460855e+02  4.67703644e+02 -2.92711334e+02 -8.28523087e+01
 -4.97219648e+02  4.60160122e+02 -3.16912775e+02 -1.53821563e+02
 -5.03200292e+02  4.24290984e+02 -3.38186481e+02 -2.18110422e+02
 -5.20557295e+02  3.62046037e+02 -3.55042407e+02 -2.72285248e+02
 -5.47840192e+02  2.76768524e+02 -3.66222365e+02 -3.13446419e+02
 -5.83070207e+02  1.73018542e+02 -3.70766508e+02 -3.39381469e+02
 -6.23844822e+02  5.63322031e+01 -3.68064065e+02 -3.48681940e+02
 -6.67464718e+02 -6.70707604e+01 -3.57885638e+02 -3.40817770e+02
 -7.11076405e+02 -1.90615490e+02 -3.40395357e+02 -3.16165290e+02
 -7.51822977e+02 -3.07719250e+02 -3.16142251e+02 -2.75987355e+02
 -7.86995063e+02 -4.12139094e+02 -2.86031293e+02 -2.22366643e+02
 -8.14173975e+02 -4.98301586e+02 -2.51275646e+02 -1.58095670e+02
 -8.31359512e+02 -5.61597154e+02 -2.13332628e+02 -8.65293051e+01
 -8.37075658e+02 -5.98623548e+02 -1.73826791e+02 -1.14075936e+01
 -8.30448597e+02 -6.07365529e+02 -1.34464161e+02  6.33417668e+01
 -8.11252921e+02 -5.87301303e+02 -9.69421794e+01  1.33810858e+02
 -7.79923602e+02 -5.39430084e+02 -6.28600932e+01  1.96317930e+02
 -7.37533077e+02 -4.66219326e+02 -3.36345384e+01  2.47601842e+02
 -6.85734672e+02 -3.71474408e+02 -1.04247625e+01  2.84994290e+02
 -6.26675345e+02 -2.60137666e+02  5.92855694e+00  3.06560726e+02
 -5.62882364e+02 -1.38027368e+02  1.49476686e+01  3.11202520e+02
 -4.97129894e+02 -1.15304416e+01  1.65429365e+01  2.98714980e+02
 -4.32292546e+02  1.12734843e+02  1.10175311e+01  2.69798155e+02
 -3.71193626e+02  2.28268403e+02 -9.48625768e-01  2.26019855e+02
 -3.16456091e+02  3.29031623e+02 -1.83348129e+01  1.69732844e+02
 -2.70364085e+02  4.09766279e+02 -3.98334614e+01  1.03950576e+02
 -2.34742373e+02  4.66272228e+02 -6.39192552e+01  3.21880383e+01
 -2.10860038e+02  4.95629229e+02 -8.89297319e+01 -4.17238968e+01
 -1.99363519e+02  4.96351159e+02 -1.13153127e+02 -1.13840797e+02
 -2.00242545e+02  4.68464495e+02 -1.34918819e+02 -1.80312997e+02
 -2.12830740e+02  4.13506901e+02 -1.52685610e+02 -2.37588915e+02
 -2.35840891e+02  3.34446009e+02 -1.65123156e+02 -2.82602633e+02
 -2.67432996e+02  2.35522682e+02 -1.71182277e+02 -3.12935820e+02
 -3.05311514e+02  1.22027021e+02 -1.70150407e+02 -3.26945458e+02
 -3.46846668e+02  1.89704712e-02 -1.61689271e+02 -3.23850618e+02
 -3.89213404e+02 -1.23991742e+02 -1.45852790e+02 -3.03773704e+02
 -4.29540663e+02 -2.43389413e+02 -1.23084280e+02 -2.67733998e+02
 -4.65063081e+02 -3.51801774e+02 -9.41930774e+01 -2.17593822e+02
 -4.93267105e+02 -4.43436543e+02 -6.03118367e+01 -1.55960192e+02
 -5.12023817e+02 -5.13387337e+02 -2.28367558e+01 -8.60471291e+01
 -5.19701436e+02 -5.57892809e+02  1.66461217e+01 -1.15059209e+01
 -5.15251569e+02 -5.74535297e+02  5.64446287e+01  6.37677133e+01
 -4.98264649e+02 -5.62368522e+02  9.48498014e+01  1.35839367e+02
 -4.68991634e+02 -5.21967561e+02  1.30226093e+02  2.00943730e+02
 -4.28330824e+02 -4.55398484e+02  1.61097711e+02  2.55683451e+02
 -3.77780487e+02 -3.66109242e+02  1.86226513e+02  2.97208548e+02
 -3.19359799e+02 -2.58747569e+02  2.04677361e+02  3.23366932e+02
 -2.55502276e+02 -1.38915526e+02  2.15867457e+02  3.32818055e+02
 -1.88927318e+02 -1.28736364e+01  2.19597087e+02  3.25103703e+02
 -1.22496659e+02  1.12789745e+02  2.16060121e+02  3.00672192e+02
 -5.90633021e+01  2.31506383e+02  2.05833731e+02  2.60854685e+02
 -1.32091016e+00  3.37075048e+02  1.89847867e+02  2.07794879e+02
  4.83383836e+01  4.23989020e+02  1.69336096e+02  1.44335783e+02
  8.79502407e+01  4.87726903e+02  1.45770413e+02  7.38695649e+01
  1.16081788e+02  5.24991418e+02  1.20783455e+02  1.58389862e-01
  1.31907222e+02  5.33883524e+02  9.60822313e+01 -7.28642782e+01
  1.35251346e+02  5.14002710e+02  7.33579291e+01 -1.41301422e+02
  1.26598752e+02  4.66468136e+02  5.41965535e+01 -2.01498292e+02
  1.07068154e+02  3.93859513e+02  3.99951214e+01 -2.50235430e+02
  7.83532293e+01  3.00080849e+02  3.18878391e+01 -2.84898707e+02
  4.26330954e+01  1.90154253e+02  3.06861585e+01 -3.03617384e+02
  2.45715141e+00  6.99546922e+01  3.68358805e+01 -3.05362922e+02
 -3.93896404e+01 -5.41003023e+01  5.03935695e+01 -2.90003298e+02
 -8.00339112e+01 -1.75389573e+02  7.10235249e+01 -2.58309986e+02
 -1.16665712e+02 -2.87438037e+02  9.80154701e+01 -2.11917213e+02
 -1.46686989e+02 -3.84258659e+02  1.30322024e+02 -1.53235651e+02
 -1.67848871e+02 -4.60668667e+02  1.66613978e+02 -8.53251063e+01
 -1.78370510e+02 -5.12563268e+02  2.05350452e+02 -1.17329172e+01
 -1.77033206e+02 -5.37132452e+02  2.44860238e+02  6.36933860e+01
 -1.63244845e+02 -5.33009400e+02  2.83430020e+02  1.37009282e+02
 -1.37071238e+02 -5.00342674e+02  3.19394820e+02  2.04381579e+02
 -9.92327223e+01 -4.40788381e+02  3.51225891e+02  2.62290857e+02
 -5.10661811e+01 -3.57422705e+02  3.77611415e+02  3.07717333e+02
  5.54548528e+00 -2.54579452e+02  3.97525745e+02  3.38300346e+02
  6.82727340e+01 -1.37621169e+02  4.10283530e+02  3.52463024e+02
  1.34462340e+02 -1.26559332e+01  4.15575876e+02  3.49495561e+02
  2.01277450e+02  1.13785234e+02  4.13486612e+02  3.29592696e+02
  2.65847338e+02  2.35093287e+02  4.04487827e+02  2.93843424e+02
  3.25418946e+02  3.44930194e+02  3.89414895e+02  2.44173475e+02
  3.77502212e+02  4.37563672e+02  3.69422316e+02  1.83243605e+02
  4.20001505e+02  5.08169914e+02  3.45922703e+02  1.14309063e+02
  4.51326235e+02  5.53088344e+02  3.20512137e+02  4.10476664e+01
  4.70474780e+02  5.70014942e+02  2.94885831e+02 -3.26344457e+01
  4.77087319e+02  5.58123911e+02  2.70748565e+02 -1.02809113e+02
  4.71464758e+02  5.18111281e+02  2.49724607e+02 -1.65733618e+02
  4.54552767e+02  4.52158142e+02  2.33271894e+02 -2.18048362e+02
  4.27891766e+02  3.63815439e+02  2.22604995e+02 -2.56954292e+02
  3.93535494e+02  2.57816424e+02  2.18630925e+02 -2.80360743e+02
  3.53942474e+02  1.39826665e+02  2.21901210e+02 -2.86995848e+02
  3.11846096e+02  1.61448164e+01  2.32582720e+02 -2.76473714e+02
  2.70110188e+02 -1.06630044e+02  2.50448816e+02 -2.49314808e+02
  2.31577696e+02 -2.21946945e+02  2.74891291e+02 -2.06918468e+02
  1.98920464e+02 -3.23649013e+02  3.04952449e+02 -1.51489000e+02
  1.74498060e+02 -4.06298644e+02  3.39375653e+02 -8.59192666e+01
  1.60233085e+02 -4.65464689e+02  3.76671656e+02 -1.36379019e+01
  1.57509568e+02 -4.97956487e+02  4.15197216e+02  6.15717624e+01
  1.67099801e+02 -5.01992378e+02  4.53241850e+02  1.35771507e+02
  1.89123484e+02 -4.77293806e+02  4.89118136e+02  2.05076212e+02
  2.23041337e+02 -4.25100034e+02  5.21250791e+02  2.65859044e+02
  2.67683513e+02 -3.48102695e+02  5.48259840e+02  3.14942996e+02
  3.21311316e+02 -2.50303645e+02  5.69033457e+02  3.49768674e+02
  3.81708965e+02 -1.36803612e+02  5.82786654e+02  3.68529461e+02
  4.46300544e+02 -1.35328125e+01  5.89102701e+02  3.70266931e+02
  5.12285986e+02  1.13062241e+02  5.87955102e+02  3.54921454e+02
  5.76788886e+02  2.36359196e+02  5.79708960e+02  3.23335349e+02
  6.37008350e+02  3.49909608e+02  5.65101659e+02  2.77208387e+02
  6.90366850e+02  4.47779497e+02  5.45203890e+02  2.19008014e+02
  7.34646293e+02  5.24862737e+02  5.21363067e+02  1.51839034e+02
  7.68105097e+02  5.77150722e+02  4.95132131e+02  7.92796267e+01
  7.89570103e+02  6.01944063e+02  4.68187504e+02  5.19236516e+00
  7.98498469e+02  5.97995148e+02  4.42240520e+02 -6.64797839e+01
  7.95006277e+02  5.65574018e+02  4.18947005e+02 -1.31921707e+02
  7.79862332e+02  5.06454102e+02  3.99819801e+02 -1.87647638e+02
  7.54447495e+02  4.23818538e+02  3.86148836e+02 -2.30685254e+02
  7.20681690e+02  3.22092057e+02  3.78932967e+02 -2.58732663e+02
  6.80922441e+02  2.06707282e+02  3.78827195e+02 -2.70279971e+02
  6.37840301e+02  8.38178065e+01  3.86108046e+02 -2.64689031e+02
  5.94277742e+02 -4.00268121e+01  4.00658937e+02 -2.42227142e+02
  5.53098976e+02 -1.58226964e+02  4.21976303e+02 -2.04052942e+02
  5.17038621e+02 -2.64481543e+02  4.49196166e+02 -1.52155208e+02
  4.88557215e+02 -3.53120740e+02  4.81139735e+02 -8.92478276e+01
  4.69711206e+02 -4.19405492e+02  5.16375637e+02 -1.86264682e+01
  4.62044284e+02 -4.59777769e+02  5.53295486e+02  5.60054771e+01
  4.66505793e+02 -4.72048498e+02  5.90198796e+02  1.30732478e+02
  4.83400535e+02 -4.55513175e+02  6.25382769e+02  2.01633659e+02
  5.12372613e+02 -4.10989076e+02  6.57232196e+02  2.64989870e+02
  5.52424175e+02 -3.40772099e+02  6.84304735e+02  3.17480111e+02
  6.01968050e+02 -2.48515510e+02  7.05407064e+02  3.56356916e+02
  6.58911522e+02 -1.39037002e+02  7.19657873e+02  3.79591460e+02
  7.20766795e+02 -1.80642627e+01  7.26534386e+02  3.85980698e+02
  7.84782328e+02  1.08067526e+02  7.25899946e+02  3.75210905e+02
  8.48088098e+02  2.32750266e+02  7.18011204e+02  3.47874234e+02
  9.07847121e+02  3.49451940e+02  7.03504541e+02  3.05437442e+02
  9.61405230e+02  4.52061578e+02  6.83362433e+02  2.50164420e+02
  1.00643119e+03  5.35212005e+02  6.58861540e+02  1.84996623e+02
  1.04103978e+03  5.94563283e+02  6.31505253e+02  1.13397718e+02
  1.06389128e+03  6.27031921e+02  6.02944275e+02  3.91706503e+01
  1.07426220e+03  6.30953713e+02  5.74889417e+02 -3.37432056e+01
  1.07208340e+03  6.06171621e+02  5.49021219e+02 -1.01472209e+02
  1.05794373e+03  5.54044065e+02  5.26901177e+02 -1.60418931e+02
  1.03305884e+03  4.77373169e+02  5.09889250e+02 -2.07450150e+02
  9.99206964e+02  3.80256759e+02  4.99072017e+02 -2.40062327e+02
  9.58634906e+02  2.67871939e+02  4.95205269e+02 -2.56513834e+02
  9.13939363e+02  1.46201657e+02  4.98674075e+02 -2.55916929e+02
  8.67929718e+02  2.17187166e+01  5.09472424e+02 -2.38284649e+02
  8.23479622e+02 -9.89560795e+01  5.27203527e+02 -2.04530114e+02
  7.83375172e+02 -2.09403607e+02  5.51100752e+02 -1.56418309e+02
  7.50167722e+02 -3.03745442e+02  5.80068095e+02 -9.64728631e+01
  7.26039091e+02 -3.76954326e+02  6.12738048e+02 -2.78427699e+01
  7.12686284e+02 -4.25119677e+02  6.47543806e+02  4.58639219e+01
  7.11231823e+02 -4.45654127e+02  6.82801996e+02  1.20770663e+02
  7.22164416e+02 -4.37430170e+02  7.16801566e+02  1.92937136e+02
  7.45313108e+02 -4.00839712e+02  7.47894139e+02  2.58567359e+02
  7.79856259e+02 -3.37773375e+02  7.74581049e+02  3.14210163e+02
  8.24364904e+02 -2.51520650e+02  7.95592480e+02  3.56941458e+02
  8.76878172e+02 -1.46596162e+02  8.09954510e+02  3.84518661e+02
  9.35006810e+02 -2.85012447e+01  8.17040534e+02  3.95499136e+02
  9.96059329e+02  9.65666080e+01  8.16604342e+02  3.89316380e+02
  1.05718410e+03  2.22041050e+02  8.08793108e+02  3.66309938e+02
  1.11551995e+03  3.41333674e+02  7.94139601e+02  3.27707469e+02
  1.16834717e+03  4.48181964e+02  7.73534035e+02  2.75559903e+02
  1.21323119e+03  5.36980041e+02  7.48177042e+02  2.12633123e+02
  1.24815106e+03  6.03074720e+02  7.19516242e+02  1.42261885e+02
  1.27160616e+03  6.43011263e+02  6.89169787e+02  6.81736924e+01
  1.28269544e+03  6.54715822e+02  6.58840880e+02 -5.70806497e+00
  1.28116493e+03  6.37604967e+02  6.30227813e+02 -7.54713257e+01
  1.26742115e+03  5.92616491e+02  6.04934268e+02 -1.37421966e+02
  1.24250958e+03  5.22159870e+02  5.84384603e+02 -1.88278904e+02
  1.20805940e+03  4.29989010e+02  5.69748625e+02 -2.25347379e+02
  1.16619747e+03  3.21003976e+02  5.61879792e+02 -2.46661282e+02
  1.11943588e+03  2.00992201e+02  5.61270136e+02 -2.51086984e+02
  1.07053933e+03  7.63228197e+01  5.68024267e+02 -2.38383210e+02
  1.02237900e+03 -4.63897096e+01  5.81853842e+02 -2.09213781e+02
  9.77780950e+02 -1.60634947e+02  6.02092784e+02 -1.65112553e+02
  9.39376805e+02 -2.60350311e+02  6.27732458e+02 -1.08402409e+02
  9.09464733e+02 -3.40241273e+02  6.57474932e+02 -4.20725723e+01
  8.89888052e+02 -3.96060978e+02  6.89801522e+02  3.03792578e+01
  8.81937847e+02 -4.24834542e+02  7.23052992e+02  1.05131640e+02
  8.86284756e+02 -4.25016164e+02  7.55517180e+02  1.78241211e+02
  9.02943525e+02 -3.96570767e+02  7.85519422e+02  2.45850956e+02
  9.31272203e+02 -3.40975849e+02  8.11510989e+02  3.04393901e+02
  9.70006022e+02 -2.61143454e+02  8.32150878e+02  3.50781507e+02
  1.01732417e+03 -1.61266369e+02  8.46376634e+02  3.82566781e+02
  1.07094593e+03 -4.65966955e+01  8.53460455e+02  3.98073509e+02
  1.12825112e+03  7.68315417e+01  8.53047630e+02  3.96484786e+02
  1.18641843e+03  2.02521067e+02  8.45175266e+02  3.77886149e+02
  1.24257442e+03  3.23854501e+02  8.30270331e+02  3.43261069e+02
  1.29394527e+03  4.34443848e+02  8.09127096e+02  2.94438996e+02
  1.33800323e+03  5.28467863e+02  7.82865190e+02  2.33998748e+02
  1.37260009e+03  6.00979496e+02  7.52870465e+02  1.65132305e+02
  1.39608065e+03  6.48167157e+02  7.20721803e+02  9.14762300e+01
  1.40737010e+03  6.67556015e+02  6.88107733e+02  1.69196075e+01
  1.40603077e+03  6.58138704e+02  6.56737248e+02 -5.46013542e+01
