             y_1            v_y1             y_2            v_y2
 -1.34390283e+03 -2.25168052e+02 -6.72978790e+02 -3.37955011e+02
 -1.43386639e+03 -4.37830563e+02 -6.17684177e+02 -2.14725012e+02
 -1.51677117e+03 -6.34547885e+02 -5.58722870e+02 -8.31816662e+01
 -1.58810045e+03 -8.04916036e+02 -4.99106745e+02  4.97381993e+01
 -1.64394139e+03 -9.39921787e+02 -4.41879089e+02  1.77025321e+02
 -1.68119170e+03 -1.03241842e+03 -3.89953880e+02  2.91967911e+02
 -1.69772350e+03 -1.07750175e+03 -3.45961886e+02  3.88504724e+02
 -1.69249590e+03 -1.07274761e+03 -3.12111589e+02  4.61523627e+02
 -1.66560958e+03 -1.01858155e+03 -2.90072922e+02  5.07373304e+02
 -1.61829969e+03 -9.17561052e+02 -2.80890931e+02  5.23360716e+02
 -1.55287392e+03 -7.75116492e+02 -2.84927274e+02  5.08769434e+02
 -1.47258998e+03 -5.98754420e+02 -3.01841852e+02  4.64387508e+02
 -1.38148295e+03 -3.97768639e+02 -3.30611323e+02  3.92573389e+02
 -1.28415224e+03 -1.82752097e+02 -3.69583188e+02  2.97134093e+02
 -1.18551866e+03  3.49621658e+01 -4.16563094e+02  1.83124540e+02
 -1.09056454e+03  2.43899456e+02 -4.68930743e+02  5.65806798e+01
 -1.00407066e+03  4.33049398e+02 -5.23778288e+02 -7.57992474e+01
 -9.30363771e+02  5.92447384e+02 -5.78063918e+02 -2.07008425e+02
 -8.73088133e+02  7.13700758e+02 -6.28772496e+02 -3.30101440e+02
 -8.35013162e+02  7.90431849e+02 -6.73074747e+02 -4.38560888e+02
 -8.17887365e+02  8.18614260e+02 -7.08476518e+02 -5.26641053e+02
 -8.22346350e+02  7.96784388e+02 -7.32950199e+02 -5.89670234e+02
 -8.47878973e+02  7.26117488e+02 -7.45042140e+02 -6.24296256e+02
 -8.92852504e+02  6.10337489e+02 -7.43951306e+02 -6.28635399e+02
 -9.54599021e+02  4.55844053e+02 -7.29571463e+02 -6.02695623e+02
 -1.02956046e+03  2.70474708e+02 -7.02492696e+02 -5.47476287e+02
 -1.11347300e+03  6.41918715e+01 -6.63973821e+02 -4.66016318e+02
 -1.20159281e+03 -1.52070703e+02 -6.15875412e+02 -3.62606326e+02
 -1.28894703e+03 -3.66856439e+02 -5.60561108e+02 -2.42690938e+02
 -1.37059647e+03 -5.68786951e+02 -5.00772835e+02 -1.12585313e+02
 -1.44189643e+03 -7.47162204e+02 -4.39486031e+02  2.08576195e+01
 -1.49874204e+03 -8.92525033e+02 -3.79752520e+02  1.50608484e+02
 -1.53778517e+03 -9.97158064e+02 -3.24539322e+02  2.69830160e+02
 -1.55661157e+03 -1.05543970e+03 -2.76571671e+02  3.72187279e+02
 -1.55386847e+03 -1.06446904e+03 -2.38189012e+02  4.52508836e+02
 -1.52933380e+03 -1.02351257e+03 -2.11223799e+02  5.06354758e+02
 -1.48393029e+03 -9.34757768e+02 -1.96902354e+02  5.30965295e+02
 -1.41967664e+03 -8.02856196e+02 -1.95780268e+02  5.25065344e+02
 -1.33958066e+03 -6.34734607e+02 -2.07713401e+02  4.88988601e+02
 -1.24748035e+03 -4.39231475e+02 -2.31865548e+02  4.24662270e+02
 -1.14784134e+03 -2.26630566e+02 -2.66752629e+02  3.35505641e+02
 -1.04552099e+03 -8.11790953e+00 -3.10321099e+02  2.26249596e+02
 -9.45511942e+02  2.04808932e+02 -3.60056422e+02  1.02686786e+02
 -8.52678505e+02  4.00948064e+02 -4.13115896e+02 -2.86342731e+01
 -7.71499778e+02  5.69984821e+02 -4.66478792e+02 -1.60755015e+02
 -7.05833211e+02  7.03036391e+02 -5.17105869e+02 -2.86674209e+02
 -6.58711097e+02  7.93120498e+02 -5.62099729e+02 -3.99717273e+02
 -6.32181485e+02  8.35521705e+02 -5.98856858e+02 -4.93886346e+02
 -6.27212180e+02  8.28011214e+02 -6.25193038e+02 -5.64147822e+02
 -6.47841166e+02  7.60845931e+02 -6.35257241e+02 -5.96579560e+02
 -6.92600912e+02  6.37397210e+02 -6.28203150e+02 -5.89220354e+02
 -7.54412175e+02  4.74411996e+02 -6.08417640e+02 -5.52612708e+02
 -8.29407906e+02  2.80763721e+02 -5.76839142e+02 -4.88881437e+02
 -9.13127793e+02  6.81512187e+01 -5.34917848e+02 -4.02788996e+02
 -1.00066484e+03 -1.54740501e+02 -4.84628184e+02 -2.96262610e+02
 -1.08689072e+03 -3.74874345e+02 -4.28398431e+02 -1.76117087e+02
 -1.16673540e+03 -5.80541650e+02 -3.68973751e+02 -4.87029372e+01
 -1.23546043e+03 -7.60787254e+02 -3.09265790e+02  7.92357120e+01
 -1.29022688e+03 -5.80911170e+02 -2.50881295e+02 -1.24159625e+02
 -1.33284322e+03 -7.01666066e+02 -1.91439371e+02  3.18561689e+00
 -1.36183472e+03 -7.91236810e+02 -1.32532441e+02  1.29188781e+02
 -1.37512364e+03 -8.44881829e+02 -7.70398738e+01  2.47265466e+02
 -1.37145592e+03 -8.59720385e+02 -2.76590654e+01  3.51214125e+02
 -1.35046710e+03 -8.34913335e+02  1.32366316e+01  4.35572207e+02
 -1.31270155e+03 -7.71712901e+02  4.37231379e+01  4.95910093e+02
 -1.25958374e+03 -6.73397805e+02  6.24272098e+01  5.29066310e+02
 -1.19334306e+03 -5.45100476e+02  6.85989276e+01  5.33314860e+02
 -1.11689612e+03 -3.93536109e+02  6.21512695e+01  5.08456487e+02
 -1.03369281e+03 -2.26648067e+02  4.36646779e+01  4.55829251e+02
 -9.47534131e+02 -5.31883817e+01  1.43563758e+01  3.78237867e+02
 -8.62371505e+02  1.17744453e+02 -2.39839474e+01  2.79805591e+02
 -7.82098183e+02  2.77185994e+02 -6.90886826e+01  1.65756450e+02
 -7.10343677e+02  4.16779282e+02 -1.18332088e+02  4.21393521e+01
 -6.50282142e+02  5.29216182e+02 -1.68868988e+02 -8.44913788e+01
 -6.04464816e+02  6.08623326e+02 -2.17785058e+02 -2.07422144e+02
 -5.74685357e+02  6.50872277e+02 -2.62250762e+02 -3.20134620e+02
 -5.61885192e+02  6.53797519e+02 -2.99670802e+02 -4.16649987e+02
 -5.66103863e+02  6.17310828e+02 -3.27821220e+02 -4.91844699e+02
 -5.86476971e+02  5.43406002e+02 -3.44966922e+02 -5.41721169e+02
 -6.21281820e+02  4.36053716e+02 -3.49953416e+02 -5.63619063e+02
 -6.68028440e+02  3.00991863e+02 -3.42267843e+02 -5.56355851e+02
 -7.23591209e+02  1.45422348e+02 -3.22066050e+02 -5.20289119e+02
 -7.84374071e+02 -2.23694364e+01 -2.90164309e+02 -4.57297521e+02
 -8.46500546e+02 -1.93452137e+02 -2.47996222e+02 -3.70681627e+02
 -9.06018534e+02 -3.58719772e+02 -1.97537030e+02 -2.64989981e+02
 -9.59109108e+02 -5.09372391e+02 -1.41199332e+02 -1.45779152e+02
 -1.00228829e+03 -6.37381343e+02 -8.17056765e+01 -1.93197598e+01
 -1.03259113e+03 -7.35914049e+02 -2.19447920e+01  1.07735439e+02
 -1.04772839e+03 -7.99694824e+02  3.51809624e+01  2.28702864e+02
 -1.04620754e+03 -8.25283097e+02  8.69088473e+01  3.37220683e+02
 -1.02741158e+03 -8.11254898e+02  1.30761617e+02  4.27584576e+02
 -9.91631766e+02 -7.58278033e+02  1.64678319e+02  4.95048961e+02
 -9.40052268e+02 -6.69076840e+02  1.87123105e+02  5.36077643e+02
 -8.74687693e+02 -5.48288338e+02  1.97166312e+02  5.48530595e+02
 -7.98276778e+02 -4.02217349e+02  1.94533534e+02  5.31776996e+02
 -7.14137811e+02 -2.38503534e+02  1.79620084e+02  4.86728547e+02
 -6.25993465e+02 -6.57179255e+01  1.53470083e+02  4.15791327e+02
 -5.37774263e+02  1.07089723e+02  1.17721292e+02  3.22738716e+02
 -4.53411078e+02  2.70868878e+02  7.45185889e+01  2.12512121e+02
 -3.76627614e+02  4.17046182e+02  2.64006644e+01  9.09600042e+01
 -3.10743840e+02  5.37978202e+02 -2.38340641e+01 -3.54709469e+01
 -2.58500781e+02  6.27354970e+02 -7.32752287e+01 -1.60076186e+02
 -2.21916004e+02  6.80532829e+02 -1.19054080e+02 -2.76246995e+02
 -2.02177916e+02  6.94777792e+02 -1.58494249e+02 -3.77817653e+02
 -1.99589175e+02  6.69395256e+02 -1.89247039e+02 -4.59376395e+02
 -2.13694782e+02  6.05419836e+02 -2.09271497e+02 -5.16204402e+02
 -2.43867737e+02  5.04207427e+02 -2.16380695e+02 -5.43171727e+02
 -2.87615684e+02  3.71516543e+02 -2.10083804e+02 -5.39161197e+02
 -3.40983918e+02  2.16551659e+02 -1.91340757e+02 -5.06474892e+02
 -4.00363679e+02  4.76304650e+01 -1.60912230e+02 -4.46865958e+02
 -4.61845575e+02 -1.26238916e+02 -1.20156744e+02 -3.63462530e+02
 -5.21408599e+02 -2.95791380e+02 -7.09764891e+01 -2.60644835e+02
 -5.75131036e+02 -4.51990445e+02 -1.57184191e+01 -1.43817590e+02
 -6.19397394e+02 -5.86504892e+02  4.29493892e+01 -1.91251726e+01
 -6.51089364e+02 -6.92148710e+02  1.02178552e+02  1.06872816e+02
 -6.67750569e+02 -7.63260607e+02  1.59090761e+02  2.27547969e+02
 -6.67716371e+02 -7.96002942e+02  2.10929763e+02  3.36553082e+02
 -6.50201866e+02 -7.88564352e+02  2.55206894e+02  4.28157301e+02
 -6.15343416e+02 -7.41255383e+02  2.89832484e+02  4.97548755e+02
 -5.64191534e+02 -6.56492083e+02  3.13226190e+02  5.41088671e+02
 -4.98655479e+02 -5.38668408e+02  3.24400428e+02  5.56503546e+02
 -4.21402511e+02 -3.93924168e+02  3.23012508e+02  5.43005221e+02
 -3.35717105e+02 -2.29820774e+02  3.09382697e+02  5.01332501e+02
 -2.45327575e+02 -5.49419043e+01  2.84477287e+02  4.33712148e+02
 -1.54209263e+02  1.21559801e+02  2.49857532e+02  3.43741281e+02
 -6.63746888e+01  2.90446076e+02  2.07597192e+02  2.36197448e+02
  1.43382077e+01  4.42880750e+02  1.60173045e+02  1.16786468e+02
  8.44682416e+01  5.70895372e+02  1.10334485e+02 -8.15787754e+00
  1.41089381e+02  6.67751486e+02  6.09826071e+01 -1.31949801e+02
  1.82019167e+02  7.28426336e+02  1.49629796e+01 -2.48034453e+02
  2.05927722e+02  7.49863296e+02 -2.50784943e+01 -3.50319277e+02
  2.12356161e+02  7.31008846e+02 -5.67836106e+01 -4.33371342e+02
  2.01771496e+02  6.72942261e+02 -7.82371947e+01 -4.92778340e+02
  1.75540174e+02  5.78814482e+02 -8.80665671e+01 -5.25377500e+02
  1.35855656e+02  4.53681292e+02 -8.55139023e+01 -5.29422232e+02
  8.56224960e+01  3.04236310e+02 -7.04762863e+01 -5.04674390e+02
  2.83030508e+01  1.38457967e+02 -4.35113831e+01 -4.52417355e+02
 -3.22632598e+01 -3.48065498e+01 -5.81021203e+00 -3.75393577e+02
 -9.20937158e+01 -2.06382928e+02  4.08966270e+01 -2.77585375e+02
 -1.47223262e+02 -3.67135273e+02  9.43808637e+01 -1.64123609e+02
 -1.93906367e+02 -5.08430254e+02  1.52026576e+02 -4.10350633e+01
 -2.28867193e+02 -6.22718856e+02  2.11020587e+02  8.52016312e+01
 -2.49449793e+02 -7.03879966e+02  2.68478122e+02  2.07943046e+02
 -2.53757978e+02 -7.47542456e+02  3.21594638e+02  3.20730614e+02
 -2.40755459e+02 -7.51315821e+02  3.67793835e+02  4.17631505e+02
 -2.10320643e+02 -7.14916350e+02  4.04863669e+02  4.93551871e+02
 -1.63253133e+02 -6.40182090e+02  4.31073150e+02  5.44505842e+02
 -1.01231578e+02 -5.30975764e+02  4.45263723e+02  5.67826019e+02
 -2.67251071e+01 -3.92980777e+02  4.46910440e+02  5.62304345e+02
  5.71369830e+01 -2.33401073e+02  4.36149658e+02  5.28255923e+02
  1.46730395e+02 -6.05807228e+01  4.13771831e+02  4.67502408e+02
  2.38127086e+02  1.16436589e+02  3.81179808e+02  3.83275966e+02
  3.27302183e+02  2.88384087e+02  3.40315168e+02  2.80049654e+02
  4.10246104e+02  4.46019610e+02  2.93656019e+02  1.63542885e+02
  4.83381168e+02  5.81106675e+02  2.43881148e+02  3.99263938e+01
  5.43746747e+02  6.86840542e+02  1.93732240e+02 -8.44947390e+01
  5.88951921e+02  7.57717799e+02  1.46072669e+02 -2.03124301e+02
  6.17405885e+02  7.90078003e+02  1.03632027e+02 -3.09674319e+02
  6.28401101e+02  7.82295115e+02  6.88627184e+01 -3.98495271e+02
  6.22150483e+02  7.34863131e+02  4.38105123e+01 -4.64874238e+02
  5.99776038e+02  6.50369922e+02  3.00064961e+01 -5.05283748e+02
  5.63249515e+02  5.33360528e+02  2.83862004e+01 -5.17568059e+02
  5.15288182e+02  3.90097102e+02  3.92401685e+01 -5.01057005e+02
  4.59211232e+02  2.28228176e+02  6.21985862e+01 -4.56601405e+02
  3.98764410e+02  5.63847492e+01  9.62507800e+01 -3.86528166e+02
  3.37922135e+02 -1.16275451e+02  1.39798536e+02 -2.94517502e+02
  2.80677669e+02 -2.80551238e+02  1.90740332e+02 -1.85408961e+02
  2.30833522e+02 -4.27680561e+02  2.46580914e+02 -6.49491918e+01
  1.91726966e+02 -5.49980499e+02  3.04636637e+02  6.06887835e+01
  1.66192362e+02 -6.40919538e+02  3.62038510e+02  1.84898096e+02
  1.56417454e+02 -6.95447932e+02  4.15877634e+02  3.00972368e+02
  1.63686949e+02 -7.10603064e+02  4.63499593e+02  4.02798552e+02
  1.88381768e+02 -6.85504097e+02  5.02577452e+02  4.85017962e+02
  2.29959505e+02 -6.21396886e+02  5.31233964e+02  5.43307675e+02
  2.86983093e+02 -5.21587950e+02  5.48140595e+02  5.74608594e+02
  3.57196617e+02 -3.91269843e+02  5.52587667e+02  5.77287008e+02
  4.37644275e+02 -2.37247172e+02  5.44521924e+02  5.51221118e+02
  5.24825595e+02 -6.75791852e+01  5.24550128e+02  4.97809426e+02
  6.14882931e+02  1.08852378e+02  4.93904291e+02  4.19890351e+02
  7.03805652e+02  2.82813627e+02  4.54376056e+02  3.21591051e+02
  7.87637217e+02  4.45194990e+02  4.08226711e+02  2.08120640e+02
  8.62685130e+02  5.87494908e+02  3.58066664e+02  8.54924861e+01
  9.25718064e+02  7.02274085e+02  3.06715374e+02 -3.97986453e+01
  9.74135723e+02  7.83546656e+02  2.57053136e+02 -1.61117888e+02
  1.00610600e+03  8.27096082e+02  2.11869038e+02 -2.72040459e+02
  1.02066163e+03  8.30697770e+02  1.73713666e+02 -3.66690920e+02
  1.01775118e+03  7.94236531e+02  1.44764387e+02 -4.40053459e+02
  9.98241711e+02  7.19712636e+02  1.26710340e+02 -4.88236786e+02
  9.63872866e+02  6.11136163e+02  1.20663213e+02 -5.08679637e+02
  9.17164937e+02  4.74315183e+02  1.27098512e+02 -5.00286042e+02
  8.61285676e+02  3.16549014e+02  1.45830428e+02 -4.63483205e+02
  7.99882919e+02  1.46242712e+02  1.76021640e+02 -4.00198955e+02
  7.36891857e+02 -2.75368067e+01  2.16227510e+02 -3.13759961e+02
  6.76327134e+02 -1.95539569e+02  2.64472361e+02 -2.08716103e+02
  6.22070755e+02 -3.48821018e+02  3.18353795e+02 -9.06002304e+01
  5.77667027e+02 -4.79214376e+02  3.75169515e+02  3.43640012e+01
  5.46135417e+02 -5.79761746e+02  4.32059912e+02  1.59590610e+02
  5.29811637e+02 -6.45080149e+02  4.86158450e+02  2.78477669e+02
  5.30230877e+02 -6.71629719e+02  5.34736376e+02  3.84739878e+02
  5.47179272e+02 -6.59989495e+02  5.76214209e+02  4.74829343e+02
  5.80388937e+02 -6.10776651e+02  6.08561332e+02  5.44072764e+02
  6.29587880e+02 -5.24527737e+02  6.29367380e+02  5.86832069e+02
  6.92847019e+02 -4.05680871e+02  6.37636815e+02  6.00812714e+02
  7.67496512e+02 -2.60379618e+02  6.33026963e+02  5.85223128e+02
  8.50233254e+02 -9.62289099e+01  6.15899536e+02  5.40896893e+02
  9.37315401e+02  7.81551028e+01  5.87281381e+02  4.70200212e+02
  1.02477077e+03  2.53626183e+02  5.48799378e+02  3.76880843e+02
  1.10860258e+03  4.20981517e+02  5.02598469e+02  2.65879701e+02
  1.18500008e+03  5.71446706e+02  4.51228788e+02  1.43070939e+02
  1.25053962e+03  6.97138933e+02  3.97511059e+02  1.49519393e+01
  1.30236536e+03  7.91483213e+02  3.44387642e+02 -1.11699770e+02
  1.33834005e+03  8.49559598e+02  2.94767134e+02 -2.30184437e+02
  1.35715781e+03  8.68363002e+02  2.51370748e+02 -3.34233913e+02
  1.35841304e+03  8.46961886e+02  2.16588585e+02 -4.18342688e+02
  1.34262178e+03  7.86547444e+02  1.92353397e+02 -4.78058655e+02
  1.31119437e+03  6.90370669e+02  1.80038501e+02 -5.10218228e+02
  1.26636094e+03  5.63570634e+02  1.80385237e+02 -5.13113412e+02
  1.21105353e+03  4.12903058e+02  1.93463808e+02 -4.86581995e+02
  1.14875116e+03  2.46383486e+02  2.18669557e+02 -4.32016101e+02
  1.08329612e+03  7.28639806e+01  2.54754890e+02 -3.52288692e+02
  1.01869088e+03 -9.84342815e+01  2.99895155e+02 -2.51601953e+02
  9.58886715e+02 -2.58407802e+02  3.51784997e+02 -1.35265572e+02
  9.07574954e+02 -3.98551492e+02  4.07760103e+02 -9.41638430e+00
  8.67991945e+02 -5.11408190e+02  4.64937919e+02  1.19306070e+02
  8.42748085e+02 -5.90962851e+02  5.20369878e+02  2.44110548e+02
  8.33689904e+02 -6.32960158e+02  5.71197113e+02  3.58412703e+02
  8.41802498e+02 -6.35129035e+02  6.14801427e+02  4.56182604e+02
  8.67157433e+02 -5.97302520e+02  6.48943575e+02  5.32263119e+02
  9.08908832e+02 -5.21426751e+02  6.71881605e+02  5.82642454e+02
  9.65337916e+02 -4.11458394e+02  6.82462925e+02  6.04666230e+02
  1.03394375e+03 -2.73155640e+02  6.80185146e+02  5.97177632e+02
  1.11157539e+03 -1.13773873e+02  6.65222508e+02  5.60578281e+02
  1.19459827e+03  5.83176571e+01  6.38416611e+02  4.96806869e+02
  1.27908617e+03  2.34077853e+02  6.01231949e+02  4.09236763e+02
  1.36102845e+03  4.04271226e+02  5.55678571e+02  3.02497868e+02
  1.43654187e+03  5.59955617e+02  5.04205931e+02  1.82232140e+02
  1.50207556e+03  6.92954441e+02  4.49573525e+02  5.47956312e+01
  1.55459856e+03  7.96288500e+02  3.94705151e+02 -7.30771868e+01
  1.59175979e+03  8.64544566e+02  3.42534488e+02 -1.94629087e+02
  1.61201220e+03  8.94161261e+02  2.95850160e+02 -3.03436957e+02
  1.61469445e+03  8.83617127e+02  2.57148449e+02 -3.93751015e+02
  1.60006573e+03  8.33510962e+02  2.28501457e+02 -4.60798471e+02
  1.56929211e+03  7.46530154e+02  2.11447667e+02 -5.01035560e+02
  1.52438481e+03  6.27308689e+02  2.06910685e+02 -5.12334644e+02
  1.46809406e+03  4.82182253e+02  2.15150453e+02 -4.94096434e+02
  1.40376371e+03  3.18853232e+02  2.35749507e+02 -4.47281247e+02
  1.33515470e+03  1.45982861e+02  2.67634994e+02 -3.74357243e+02
  1.26624642e+03 -2.72685551e+01  3.09135254e+02 -2.79167722e+02
  1.20102669e+03 -1.91725056e+02  3.58067939e+02 -1.66728526e+02
  1.14328127e+03 -3.38656692e+02  4.11855113e+02 -4.29860831e+01
  1.09639366e+03 -4.60237045e+02  4.67659622e+02  8.54930996e+01
  1.06316581e+03 -5.50008388e+02  5.22535488e+02  2.11921058e+02
  1.04566998e+03 -6.03206765e+02  5.73583624e+02  3.29630888e+02
  1.04513947e+03 -6.16996080e+02  6.18104762e+02  4.32411341e+02
  1.06190354e+03 -5.90618962e+02  6.53741874e+02  5.14835939e+02
  1.09537009e+03 -5.25438823e+02  6.78604601e+02  5.72551624e+02
  1.14405691e+03 -4.24868743e+02  6.91369072e+02  6.02509555e+02
  1.20566991e+03 -2.94191543e+02  6.91347817e+02  6.03126453e+02
  1.27722430e+03 -1.40280879e+02  6.78526056e+02  5.74368319e+02
  1.35520220e+03  2.87617631e+01  6.53562471e+02  5.17752248e+02
  1.43573843e+03  2.04034928e+02  6.17754400e+02  4.36266305e+02
  1.51482458e+03  3.76307307e+02  5.72969328e+02  3.34211720e+02
  1.58852073e+03  5.36505264e+02  5.21546251e+02  2.16975731e+02
  1.65316348e+03  6.76192038e+02  4.66172155e+02  9.07470669e+01
  1.70555942e+03  7.88013309e+02  4.09740105e+02 -3.78108922e+01
  1.74315371e+03  8.66085590e+02  3.55196456e+02 -1.61912028e+02
  1.76416507e+03  9.06306947e+02  3.05385251e+02 -2.75005870e+02
  1.76767975e+03  9.06573597e+02  2.62898015e+02 -3.71123528e+02
  1.75369982e+03  8.66890958e+02  2.29936895e+02 -4.45192867e+02
  1.72314302e+03  7.89373164e+02  2.08198350e+02 -4.93306196e+02
  1.67779430e+03  6.78130614e+02  1.98783553e+02 -5.12925856e+02
  1.62021158e+03  5.39047330e+02  2.02140172e+02 -5.03012687e+02
  1.55359162e+03  3.79273585e+02  2.18037744e+02 -4.63884298e+02
  1.48160234e+03  2.07830301e+02  2.45578713e+02 -3.98180328e+02
  1.40818255e+03  3.33548716e+01  2.83252354e+02 -3.08945283e+02
  1.33733823e+03 -1.34847388e+02  3.29010238e+02 -2.00975369e+02
  1.27293147e+03 -2.87873080e+02  3.80373947e+02 -7.99867965e+01
  1.21847598e+03 -4.17625792e+02  4.34566419e+02  4.76209658e+01
  1.17695146e+03 -5.17238095e+02  4.88658713e+02  1.75097566e+02
  1.15064606e+03 -5.81422130e+02  5.39724847e+02  2.95686179e+02
  1.14103175e+03 -6.05913813e+02  5.85000136e+02  4.02145292e+02
  1.14868012e+03 -5.91283600e+02  6.22033630e+02  4.90716725e+02
  1.17325460e+03 -5.37264005e+02  6.48795168e+02  5.55681762e+02
  1.21351936e+03 -4.46744961e+02  6.63791485e+02  5.93644412e+02
  1.26740109e+03 -3.24506185e+02  6.66148549e+02  6.02595762e+02
  1.33209878e+03 -1.77000122e+02  6.55657477e+02  5.82055457e+02
  1.40423164e+03 -1.20138414e+01  6.32785531e+02  5.33099739e+02
  1.48001771e+03  1.61741742e+02  5.98651431e+02  4.58305097e+02
  1.55547361e+03  3.35091794e+02  5.54966272e+02  3.61612320e+02
  1.62662487e+03  4.98882070e+02  5.03943160e+02  2.48118418e+02
  1.68971590e+03  6.44462358e+02  4.48180338e+02  1.23807452e+02
  1.74140826e+03  7.64143312e+02  3.90523971e+02 -4.76548520e+00
  1.77895707e+03  8.51602522e+02  3.33917841e+02 -1.30820443e+02
  1.80035591e+03  9.02218367e+02  2.81247883e+02 -2.47710629e+02
  1.80444279e+03  9.13313912e+02  2.35189770e+02 -3.49273268e+02
  1.79096160e+03  8.84297485e+02  1.98067606e+02 -4.30154275e+02
  1.76057563e+03  8.16687058e+02  1.71731122e+02 -4.86084165e+02
  1.71484064e+03  7.12101577e+02  1.57449962e+02 -5.12175033e+02
  1.65613796e+03  5.80021377e+02  1.55831318e+02 -5.11024629e+02
  1.58750116e+03  4.25393444e+02  1.66835522e+02 -4.80685105e+02
  1.51247220e+03  2.56392373e+02  1.89761737e+02 -4.22788120e+02
  1.43492230e+03  8.19364752e+01  2.23277072e+02 -3.40406493e+02
  1.35884739e+03 -8.87703427e+01  2.65487101e+02 -2.37904812e+02
  1.28815708e+03 -2.46723441e+02  3.14035951e+02 -1.20710139e+02
  1.22646817e+03 -3.83592754e+02  3.66230744e+02  4.97435141e+00
  1.17691360e+03 -4.92162627e+02  4.19183838e+02  1.32496887e+02
  1.14197708e+03 -5.66712813e+02  4.69965356e+02  2.55108320e+02
  1.12336187e+03 -6.03320390e+02  5.15757938e+02  3.66318390e+02
  1.12190082e+03 -6.00066242e+02  5.54005573e+02  4.60237805e+02
  1.13751239e+03 -5.57131897e+02  5.82548662e+02  5.31884763e+02
  1.16920421e+03 -4.76658405e+02  5.99738795e+02  5.77316527e+02
  1.21512490e+03 -3.63324115e+02  6.04526514e+02  5.94528525e+02
  1.27266643e+03 -2.22802447e+02  5.96512091e+02  5.82265068e+02
  1.33859858e+03 -6.26027454e+01  5.75970048e+02  5.41226164e+02
  1.40923930e+03  1.08787932e+02  5.43834894e+02  4.73568937e+02
  1.48064953e+03  2.82294672e+02  5.01651424e+02  3.82852078e+02
  1.54884138e+03  4.48730750e+02  4.51493096e+02  2.73851136e+02
  1.60998873e+03  5.99282233e+02  3.95852529e+02  1.52306893e+02
  1.66062934e+03  7.25973247e+02  3.37509861e+02  2.46223940e+01
  1.69784775e+03  8.22086913e+02  2.79385932e+02 -1.02474914e+02
  1.71942930e+03  8.82518949e+02  2.24388020e+02 -2.22287343e+02
  1.72397722e+03  9.04037007e+02  1.75256213e+02 -3.28490454e+02
  1.71143956e+03  7.73662385e+02  1.33965584e+02 -3.03678070e+02
  1.68400538e+03  7.22249549e+02  1.00728450e+02 -3.73175632e+02
  1.64329451e+03  6.40582284e+02  7.66778727e+01 -4.21428348e+02
  1.59116694e+03  5.32959163e+02  6.29128978e+01 -4.45921431e+02
  1.53007755e+03  4.05035514e+02  5.99876347e+01 -4.45381896e+02
  1.46294632e+03  2.63536202e+02  6.78821195e+01 -4.19857245e+02
  1.39300419e+03  1.15901770e+02  8.60034119e+01 -3.70714268e+02
  1.32362242e+03 -3.01042289e+01  1.13216939e+02 -3.00567137e+02
  1.25813454e+03 -1.66805165e+02  1.47906440e+02 -2.13139422e+02
  1.19966039e+03 -2.87016726e+02  1.88059349e+02 -1.13067474e+02
  1.15094136e+03 -3.84426326e+02  2.31373111e+02 -5.65556530e+00
  1.11419561e+03 -4.53926480e+02  2.75376805e+02  1.03404234e+02
  1.09100103e+03 -4.91884532e+02  3.17561667e+02  2.08332675e+02
  1.08221187e+03 -4.96334486e+02  3.55513610e+02  3.03568535e+02
  1.08791372e+03 -4.67080805e+02  3.87040743e+02  3.84062303e+02
  1.10741898e+03 -4.05708660e+02  4.10289159e+02  4.45542800e+02
  1.13930327e+03 -3.15500043e+02  4.23840875e+02  4.84742587e+02
  1.18148062e+03 -2.01259931e+02  4.26788761e+02  4.99570048e+02
  1.23131367e+03 -6.90609009e+01  4.18784501e+02  4.89218240e+02
  1.28575293e+03  7.40840333e+01  4.00057132e+02  4.54201072e+02
  1.34149736e+03  2.20622459e+02  3.71401392e+02  3.96295515e+02
  1.39516714e+03  3.62977485e+02  3.34137497e+02  3.18331712e+02
  1.44347868e+03  4.93551583e+02  2.90044863e+02  2.24439832e+02
  1.48342050e+03  6.04750504e+02  2.41265838e+02  1.20209287e+02
  1.51242188e+03  6.90889828e+02  1.90182945e+02  1.08880637e+01
  1.52848702e+03  7.47499065e+02  1.39294761e+02 -9.78983162e+01
  1.53029740e+03  7.71567617e+02  9.10871039e+01 -2.00453764e+02
  1.51728042e+03  7.61781726e+02  4.79027670e+01 -2.91390390e+02
  1.48963947e+03  7.18609952e+02  1.18180474e+01 -3.65929152e+02
  1.44834318e+03  6.44281929e+02 -1.54668174e+01 -4.20155750e+02
  1.39507429e+03  5.42671543e+02 -3.27173981e+01 -4.51228282e+02
  1.33214080e+03  4.19092628e+02 -3.92302348e+01 -4.57527618e+02
  1.26235416e+03  2.80018435e+02 -3.48699610e+01 -4.38743021e+02
  1.18888079e+03  1.32739801e+02 -2.00764261e+01 -3.95888591e+02
  1.11507497e+03 -1.50198819e+01  4.15855964e+00 -3.31249726e+02
  1.04430167e+03 -1.55512554e+02  3.63436312e+01 -2.48262423e+02
  9.79758970e+02 -2.81374678e+02  7.45666576e+01 -1.51331815e+02
  9.24309141e+02 -3.86016127e+02  1.16595753e+02 -4.55995140e+01
  8.80327591e+02 -4.63968218e+02  1.59997176e+02  6.33279303e+01
