             y_1            v_y1             y_2            v_y2
 -3.98762883e+02  1.39947026e+02  1.76043065e+01  2.57091510e+02
 -3.92408756e+02  1.52039533e+02  1.65369695e+01  2.53014483e+02
 -3.86100686e+02  1.64024805e+02  1.54091145e+01  2.48797832e+02
 -3.79841406e+02  1.75896548e+02  1.42217295e+01  2.44443835e+02
 -3.73633625e+02  1.87648529e+02  1.29758345e+01  2.39954842e+02
 -3.67480021e+02  1.99274577e+02  1.16724803e+01  2.35333276e+02
 -3.61383247e+02  2.10768589e+02  1.03127483e+01  2.30581630e+02
 -3.55345924e+02  2.22124531e+02  8.89775000e+00  2.25702465e+02
 -3.49370639e+02  2.33336443e+02  7.42862614e+00  2.20698410e+02
 -3.43459949e+02  2.44398442e+02  5.90654630e+00  2.15572161e+02
 -3.37616375e+02  2.55304722e+02  4.33270819e+00  2.10326478e+02
 -3.31842403e+02  2.66049563e+02  2.70833702e+00  2.04964186e+02
 -3.26140480e+02  2.76627328e+02  1.03468491e+00  1.99488171e+02
 -3.20513016e+02  2.87032471e+02 -6.86969849e-01  1.93901377e+02
 -3.14962381e+02  2.97259535e+02 -2.45532343e+00  1.88206810e+02
 -3.09490904e+02  3.07303158e+02 -4.26904719e+00  1.82407533e+02
 -3.04100872e+02  3.17158078e+02 -6.12678831e+00  1.76506662e+02
 -2.98794527e+02  3.26819130e+02 -8.02717062e+00  1.70507370e+02
 -2.93574069e+02  3.36281254e+02 -9.96879522e+00  1.64412880e+02
 -2.88441649e+02  3.45539492e+02 -1.19502413e+01  1.58226466e+02
 -2.83399375e+02  3.54589000e+02 -1.39700668e+01  1.51951452e+02
 -2.78449302e+02  3.63425039e+02 -1.60268094e+01  1.45591208e+02
 -2.73593441e+02  3.72042986e+02 -1.81189869e+01  1.39149150e+02
 -2.68833748e+02  3.80438334e+02 -2.02450984e+01  1.32628736e+02
 -2.64172132e+02  3.88606692e+02 -2.24036248e+01  1.26033466e+02
 -2.59610447e+02  3.96543792e+02 -2.45930300e+01  1.19366882e+02
 -2.55150494e+02  4.04245487e+02 -2.68117611e+01  1.12632562e+02
 -2.50794022e+02  4.11707756e+02 -2.90582498e+01  1.05834118e+02
 -2.46542721e+02  4.18926702e+02 -3.13309130e+01  9.89752011e+01
 -2.42398228e+02  4.25898562e+02 -3.36281535e+01  9.20594901e+01
 -2.38362123e+02  4.32619698e+02 -3.59483611e+01  8.50906960e+01
 -2.34435927e+02  4.39086611e+02 -3.82899132e+01  7.80725579e+01
 -2.30621103e+02  4.45295933e+02 -4.06511761e+01  7.10088409e+01
 -2.26919054e+02  4.51244433e+02 -4.30305052e+01  6.39033344e+01
 -2.23331125e+02  4.56929020e+02 -4.54262464e+01  5.67598503e+01
 -2.19858599e+02  4.62346740e+02 -4.78367367e+01  4.95822206e+01
 -2.16502696e+02  4.67494783e+02 -5.02603054e+01  4.23742957e+01
 -2.13264577e+02  4.72370482e+02 -5.26952746e+01  3.51399420e+01
 -2.10145339e+02  4.76971312e+02 -5.51399601e+01  2.78830404e+01
 -2.07146014e+02  4.81294895e+02 -5.75926727e+01  2.06074836e+01
 -2.04267573e+02  4.85339001e+02 -6.00517186e+01  1.33171748e+01
 -2.01510921e+02  4.89101547e+02 -6.25154007e+01  6.01602497e+00
 -1.98876899e+02  4.92580598e+02 -6.49820192e+01 -1.29204884e+00
 -1.96366282e+02  4.95774371e+02 -6.74498725e+01 -8.60312560e+00
 -1.93979781e+02  4.98681234e+02 -6.99172583e+01 -1.59132824e+01
 -1.91718040e+02  5.01299705e+02 -7.23824743e+01 -2.32185965e+01
 -1.89581636e+02  5.03628457e+02 -7.48438194e+01 -3.05151474e+01
 -1.87571080e+02  5.05666314e+02 -7.72995940e+01 -3.77990187e+01
 -1.85686817e+02  5.07412256e+02 -7.97481014e+01 -4.50663005e+01
 -1.83929224e+02  5.08865417e+02 -8.21876487e+01 -5.23130911e+01
 -1.82298611e+02  5.10025084e+02 -8.46165471e+01 -5.95354991e+01
 -1.80795221e+02  5.10890702e+02 -8.70331136e+01 -6.67296455e+01
 -1.79419228e+02  5.11461869e+02 -8.94356713e+01 -7.38916659e+01
 -1.78170742e+02  5.11738339e+02 -9.18225502e+01 -8.10177120e+01
 -1.77049800e+02  5.11720024e+02 -9.41920887e+01 -8.81039540e+01
 -1.76056377e+02  5.11406988e+02 -9.65426338e+01 -9.51465824e+01
 -1.75190377e+02  5.10799453e+02 -9.88725423e+01 -1.02141810e+02
 -1.74451637e+02  5.09897796e+02 -1.01180181e+02 -1.09085874e+02
 -1.73839928e+02  5.08702548e+02 -1.03463930e+02 -1.15975039e+02
 -1.73354951e+02  5.07214398e+02 -1.05722179e+02 -1.22805595e+02
 -1.72996343e+02  5.05434185e+02 -1.07953333e+02 -1.29573864e+02
 -1.72763673e+02  5.03362906e+02 -1.10155810e+02 -1.36276201e+02
 -1.72656442e+02  5.01001710e+02 -1.12328042e+02 -1.42908994e+02
 -1.72674086e+02  4.98351898e+02 -1.14468480e+02 -1.49468667e+02
 -1.72815974e+02  4.95414925e+02 -1.16575586e+02 -1.55951683e+02
 -1.73081410e+02  4.92192398e+02 -1.18647845e+02 -1.62354543e+02
 -1.73469631e+02  4.88686073e+02 -1.20683758e+02 -1.68673792e+02
 -1.73979811e+02  4.84897858e+02 -1.22681844e+02 -1.74906020e+02
 -1.74611057e+02  4.80829812e+02 -1.24640643e+02 -1.81047860e+02
 -1.75362411e+02  4.76484139e+02 -1.26558718e+02 -1.87095997e+02
 -1.76232852e+02  4.71863195e+02 -1.28434650e+02 -1.93047164e+02
 -1.77221296e+02  4.66969481e+02 -1.30267046e+02 -1.98898147e+02
 -1.78326594e+02  4.61805644e+02 -1.32054535e+02 -2.04645787e+02
 -1.79547533e+02  4.56374478e+02 -1.33795772e+02 -2.10286982e+02
 -1.80882840e+02  4.50678918e+02 -1.35489436e+02 -2.15818687e+02
 -1.82331179e+02  4.44722044e+02 -1.37134232e+02 -2.21237920e+02
 -1.83891153e+02  4.38507077e+02 -1.38728893e+02 -2.26541759e+02
 -1.85561303e+02  4.32037378e+02 -1.40272181e+02 -2.31727346e+02
 -1.87340112e+02  4.25316445e+02 -1.41762883e+02 -2.36791892e+02
 -1.89226003e+02  4.18347912e+02 -1.43199819e+02 -2.41732671e+02
 -1.91217341e+02  4.11135550e+02 -1.44581835e+02 -2.46547028e+02
 -1.93312433e+02  4.03683258e+02 -1.45907809e+02 -2.51232375e+02
 -1.95509531e+02  3.95995066e+02 -1.47176651e+02 -2.55786199e+02
 -1.97806832e+02  3.88075133e+02 -1.48387299e+02 -2.60206053e+02
 -2.00202477e+02  3.79927740e+02 -1.49538725e+02 -2.64489569e+02
 -2.02694556e+02  3.71557291e+02 -1.50629932e+02 -2.68634446e+02
 -2.05281106e+02  3.62968308e+02 -1.51659954e+02 -2.72638463e+02
 -2.07960115e+02  3.54165433e+02 -1.52627862e+02 -2.76499471e+02
 -2.10729520e+02  3.45153416e+02 -1.53532754e+02 -2.80215398e+02
 -2.13587211e+02  3.35937123e+02 -1.54373766e+02 -2.83784248e+02
 -2.16531031e+02  3.26521526e+02 -1.55150065e+02 -2.87204105e+02
 -2.19558775e+02  3.16911702e+02 -1.55860855e+02 -2.90473128e+02
 -2.22668198e+02  3.07112831e+02 -1.56505372e+02 -2.93589559e+02
 -2.25857008e+02  2.97130191e+02 -1.57082886e+02 -2.96551718e+02
 -2.29122871e+02  2.86969159e+02 -1.57592706e+02 -2.99358006e+02
 -2.32463416e+02  2.76635205e+02 -1.58034174e+02 -3.02006906e+02
 -2.35876228e+02  2.66133889e+02 -1.58406667e+02 -3.04496985e+02
 -2.39358856e+02  2.55470859e+02 -1.58709600e+02 -3.06826892e+02
 -2.42908812e+02  2.44651850e+02 -1.58942424e+02 -3.08995360e+02
 -2.46523573e+02  2.33682676e+02 -1.59104627e+02 -3.11001207e+02
 -2.50200581e+02  2.22569231e+02 -1.59195734e+02 -3.12843337e+02
 -2.53937244e+02  2.11317485e+02 -1.59215307e+02 -3.14520739e+02
 -2.57730940e+02  1.99933482e+02 -1.59162946e+02 -3.16032490e+02
 -2.61579017e+02  1.88423332e+02 -1.59038289e+02 -3.17377753e+02
 -2.65478793e+02  1.76793215e+02 -1.58841012e+02 -3.18555780e+02
 -2.69427559e+02  1.65049372e+02 -1.58570829e+02 -3.19565908e+02
 -2.73422580e+02  1.53198104e+02 -1.58227493e+02 -3.20407567e+02
 -2.77461097e+02  1.41245769e+02 -1.57810794e+02 -3.21080274e+02
 -2.81540327e+02  1.29198778e+02 -1.57320564e+02 -3.21583633e+02
 -2.85657467e+02  1.17063592e+02 -1.56756670e+02 -3.21917340e+02
 -2.89809691e+02  1.04846718e+02 -1.56119022e+02 -3.22081180e+02
 -2.93994157e+02  9.25547066e+01 -1.55407564e+02 -3.22075028e+02
 -2.98208004e+02  8.01941472e+01 -1.54622283e+02 -3.21898848e+02
 -3.02448357e+02  6.77716661e+01 -1.53763205e+02 -3.21552696e+02
 -3.06712326e+02  5.52939220e+01 -1.52830392e+02 -3.21036715e+02
 -3.10997008e+02  4.27676027e+01 -1.51823947e+02 -3.20351139e+02
 -3.15299489e+02  3.01994217e+01 -1.50744013e+02 -3.19496294e+02
 -3.19616846e+02  1.75961147e+01 -1.49590770e+02 -3.18472592e+02
 -3.23946147e+02  4.96443586e+00 -1.48364438e+02 -3.17280538e+02
 -3.28284455e+02 -7.68884569e+00 -1.47065275e+02 -3.15920724e+02
 -3.32628826e+02 -2.03569492e+01 -1.45693578e+02 -3.14393832e+02
 -3.36976315e+02 -3.30330862e+01 -1.44249681e+02 -3.12700632e+02
 -3.41323974e+02 -4.57104637e+01 -1.42733960e+02 -3.10841982e+02
 -3.45668854e+02 -5.83822882e+01 -1.41146824e+02 -3.08818830e+02
 -3.50008009e+02 -7.10417688e+01 -1.39488724e+02 -3.06632208e+02
 -3.54338494e+02 -8.36821211e+01 -1.37760147e+02 -3.04283237e+02
 -3.58657369e+02 -9.62965708e+01 -1.35961617e+02 -3.01773124e+02
 -3.62961702e+02 -1.08878357e+02 -1.34093695e+02 -2.99103161e+02
 -3.67248567e+02 -1.21420736e+02 -1.32156980e+02 -2.96274727e+02
 -3.71515045e+02 -1.33916985e+02 -1.30152106e+02 -2.93289282e+02
 -3.75758232e+02 -1.46360406e+02 -1.28079745e+02 -2.90148372e+02
 -3.79975232e+02 -1.58744327e+02 -1.25940603e+02 -2.86853624e+02
 -3.84163165e+02 -1.71062108e+02 -1.23735422e+02 -2.83406748e+02
 -3.88319167e+02 -1.83307146e+02 -1.21464979e+02 -2.79809535e+02
 -3.92440388e+02 -1.95472874e+02 -1.19130086e+02 -2.76063854e+02
 -3.96523999e+02 -2.07552768e+02 -1.16731588e+02 -2.72171656e+02
 -4.00567189e+02 -2.19540348e+02 -1.14270366e+02 -2.68134967e+02
 -4.04567169e+02 -2.31429185e+02 -1.11747332e+02 -2.63955891e+02
 -4.08521173e+02 -2.43212900e+02 -1.09163432e+02 -2.59636608e+02
 -4.12426458e+02 -2.54885173e+02 -1.06519643e+02 -2.55179372e+02
 -4.16280308e+02 -2.66439738e+02 -1.03816976e+02 -2.50586510e+02
 -4.20080034e+02 -2.77870397e+02 -1.01056471e+02 -2.45860421e+02
 -4.23822975e+02 -2.89171013e+02 -9.82392003e+01 -2.41003575e+02
 -4.27506501e+02 -3.00335521e+02 -9.53662649e+01 -2.36018511e+02
 -4.31128010e+02 -3.11357928e+02 -9.24387963e+01 -2.30907836e+02
 -4.34684938e+02 -3.22232315e+02 -8.94579546e+01 -2.25674223e+02
 -4.38174750e+02 -3.32952842e+02 -8.64249283e+01 -2.20320411e+02
 -4.41594950e+02 -3.43513753e+02 -8.33409334e+01 -2.14849203e+02
 -4.44943078e+02 -3.53909374e+02 -8.02072132e+01 -2.09263461e+02
 -4.48216710e+02 -3.64134121e+02 -7.70250372e+01 -2.03566112e+02
 -4.51413464e+02 -3.74182499e+02 -7.37957006e+01 -1.97760139e+02
 -4.54530997e+02 -3.84049108e+02 -7.05205236e+01 -1.91848582e+02
 -4.57567009e+02 -3.93728645e+02 -6.72008507e+01 -1.85834539e+02
 -4.60519242e+02 -4.03215906e+02 -6.38380503e+01 -1.79721161e+02
 -4.63385483e+02 -4.12505788e+02 -6.04335131e+01 -1.73511650e+02
 -4.66163564e+02 -4.21593294e+02 -5.69886525e+01 -1.67209262e+02
 -4.68851364e+02 -4.30473536e+02 -5.35049029e+01 -1.60817298e+02
 -4.71446810e+02 -4.39141734e+02 -4.99837196e+01 -1.54339111e+02
 -4.73947877e+02 -4.47593222e+02 -4.64265776e+01 -1.47778095e+02
 -4.76352589e+02 -4.55823448e+02 -4.28349709e+01 -1.41137690e+02
 -4.78659024e+02 -4.63827978e+02 -3.92104120e+01 -1.34421378e+02
 -4.80865310e+02 -4.71602499e+02 -3.55544307e+01 -1.27632681e+02
 -4.82969628e+02 -4.79142819e+02 -3.18685736e+01 -1.20775158e+02
 -4.84970213e+02 -4.86444870e+02 -2.81544031e+01 -1.13852407e+02
 -4.86865355e+02 -4.93504712e+02 -2.44134965e+01 -1.06868057e+02
 -4.88653399e+02 -5.00318531e+02 -2.06474455e+01 -9.98257717e+01
 -4.90332749e+02 -5.06882647e+02 -1.68578550e+01 -9.27292460e+01
 -4.91901864e+02 -5.13193510e+02 -1.30463424e+01 -8.55822022e+01
 -4.93359263e+02 -5.19247706e+02 -9.21453680e+00 -7.83883898e+01
 -4.94703523e+02 -5.25041954e+02 -5.36407798e+00 -7.11515829e+01
 -4.95933280e+02 -5.30573116e+02 -1.49661569e+00 -6.38755786e+01
 -4.97047234e+02 -5.35838190e+02  2.38619131e+00 -5.65641947e+01
 -4.98044143e+02 -5.40834315e+02  6.28267612e+00 -4.92212676e+01
 -4.98922828e+02 -5.45558774e+02  1.01911646e+01 -4.18506507e+01
 -4.99682173e+02 -5.50008995e+02  1.41099761e+01 -3.44562117e+01
 -5.00321124e+02 -5.54182549e+02  1.80374247e+01 -2.70418314e+01
 -5.00838693e+02 -5.58077155e+02  2.19718198e+01 -1.96114008e+01
 -5.01233953e+02 -5.61690681e+02  2.59114670e+01 -1.21688197e+01
 -5.01506045e+02 -5.65021142e+02  2.98546691e+01 -4.71799410e+00
 -5.01654172e+02 -5.68066704e+02  3.37997273e+01  2.73716534e+00
 -5.01677606e+02 -5.70825685e+02  3.77449415e+01  1.01927458e+01
 -5.01575682e+02 -5.73296553e+02  4.16886116e+01  1.76448341e+01
 -5.01347803e+02 -5.75477931e+02  4.56290382e+01  2.50895191e+01
 -5.00993439e+02 -5.77368595e+02  4.95645238e+01  3.25228932e+01
 -5.00512125e+02 -5.78967473e+02  5.34933734e+01  3.99410551e+01
 -4.99903465e+02 -5.80273651e+02  5.74138955e+01  4.73401115e+01
 -4.99167130e+02 -5.81286368e+02  6.13244030e+01  5.47161789e+01
 -4.98302859e+02 -5.82005019e+02  6.52232141e+01  6.20653864e+01
 -4.97310457e+02 -5.82429156e+02  6.91086532e+01  6.93838769e+01
 -4.96189798e+02 -5.82558485e+02  7.29790517e+01  7.66678100e+01
 -4.94940825e+02 -5.82392872e+02  7.68327492e+01  8.39133631e+01
 -4.93563547e+02 -5.81932335e+02  8.06680938e+01  9.11167345e+01
 -4.92058041e+02 -5.81177052e+02  8.44834436e+01  9.82741443e+01
 -4.90424454e+02 -5.80127356e+02  8.82771670e+01  1.05381837e+02
 -4.88662999e+02 -5.78783735e+02  9.20476442e+01  1.12436085e+02
 -4.86773957e+02 -5.77146834e+02  9.57932674e+01  1.19433185e+02
 -4.84757676e+02 -5.75217455e+02  9.95124422e+01  1.26369470e+02
 -4.82614573e+02 -5.72996552e+02  1.03203588e+02  1.33241299e+02
 -4.80345130e+02 -5.70485236e+02  1.06865139e+02  1.40045070e+02
 -4.77949898e+02 -5.67684771e+02  1.10495546e+02  1.46777214e+02
 -4.75429493e+02 -5.64596574e+02  1.14093274e+02  1.53434201e+02
 -4.72784599e+02 -5.61222217e+02  1.17656808e+02  1.60012543e+02
 -4.70015963e+02 -5.57563420e+02  1.21184650e+02  1.66508789e+02
 -4.67124400e+02 -5.53622058e+02  1.24675320e+02  1.72919536e+02
 -4.64110789e+02 -5.49400151e+02  1.28127359e+02  1.79241423e+02
 -4.60976076e+02 -5.44899872e+02  1.31539328e+02  1.85471140e+02
 -4.57721266e+02 -5.40123541e+02  1.34909809e+02  1.91605421e+02
 -4.54347432e+02 -5.35073622e+02  1.38237407e+02  1.97641055e+02
 -4.50855710e+02 -5.29752726e+02  1.41520748e+02  2.03574881e+02
 -4.47247295e+02 -5.24163607e+02  1.44758483e+02  2.09403791e+02
 -4.43523446e+02 -5.18309163e+02  1.47949286e+02  2.15124737e+02
 -4.39685484e+02 -5.12192431e+02  1.51091856e+02  2.20734723e+02
 -4.35734789e+02 -5.05816586e+02  1.54184919e+02  2.26230814e+02
 -4.31672801e+02 -4.99184944e+02  1.57227226e+02  2.31610138e+02
 -4.27501018e+02 -4.92300953e+02  1.60217555e+02  2.36869880e+02
 -4.23220998e+02 -4.85168197e+02  1.63154711e+02  2.42007293e+02
 -4.18834355e+02 -4.77790391e+02  1.66037528e+02  2.47019691e+02
 -4.14342760e+02 -4.70171382e+02  1.68864869e+02  2.51904458e+02
 -4.09747938e+02 -4.62315141e+02  1.71635626e+02  2.56659042e+02
 -4.05051672e+02 -4.54225768e+02  1.74348721e+02  2.61280964e+02
 -4.00255795e+02 -4.45907486e+02  1.77003106e+02  2.65767811e+02
 -3.95362196e+02 -4.37364639e+02  1.79597765e+02  2.70117246e+02
 -3.90372812e+02 -4.28601691e+02  1.82131712e+02  2.74327001e+02
 -3.85289634e+02 -4.19623220e+02  1.84603997e+02  2.78394885e+02
 -3.80114701e+02 -4.10433923e+02  1.87013698e+02  2.82318781e+02
 -3.74850101e+02 -4.01038604e+02  1.89359929e+02  2.86096649e+02
 -3.69497969e+02 -3.91442180e+02  1.91641837e+02  2.89726525e+02
 -3.64060487e+02 -3.81649671e+02  1.93858603e+02  2.93206524e+02
 -3.58539882e+02 -3.71666206e+02  1.96009442e+02  2.96534843e+02
 -3.52938425e+02 -3.61497010e+02  1.98093605e+02  2.99709756e+02
 -3.47258429e+02 -3.51147410e+02  2.00110377e+02  3.02729619e+02
 -3.41502249e+02 -3.40622828e+02  2.02059081e+02  3.05592873e+02
 -3.35672282e+02 -3.29928777e+02  2.03939073e+02  3.08298040e+02
 -3.29770960e+02 -3.19070862e+02  2.05749747e+02  3.10843724e+02
 -3.23800757e+02 -3.08054775e+02  2.07490535e+02  3.13228618e+02
 -3.17764181e+02 -2.96886290e+02  2.09160904e+02  3.15451496e+02
 -3.11663775e+02 -2.85571263e+02  2.10760359e+02  3.17511220e+02
 -3.05502118e+02 -2.74115628e+02  2.12288442e+02  3.19406739e+02
 -2.99281819e+02 -2.62525393e+02  2.13744735e+02  3.21137089e+02
 -2.93005519e+02 -2.50806638e+02  2.15128855e+02  3.22701392e+02
 -2.86675888e+02 -2.38965510e+02  2.16440459e+02  3.24098860e+02
 -2.80295626e+02 -2.27008223e+02  2.17679242e+02  3.25328792e+02
 -2.73867456e+02 -2.14941050e+02  2.18844939e+02  3.26390576e+02
 -2.67394131e+02 -2.02770325e+02  2.19937321e+02  3.27283691e+02
 -2.60878424e+02 -1.90502434e+02  2.20956200e+02  3.28007703e+02
 -2.54323132e+02 -1.78143817e+02  2.21901426e+02  3.28562271e+02
 -2.47731074e+02 -1.65700960e+02  2.22772889e+02  3.28947139e+02
 -2.41105086e+02 -1.53180397e+02  2.23570516e+02  3.29162145e+02
 -2.34448023e+02 -1.40588699e+02  2.24294275e+02  3.29207217e+02
 -2.27762757e+02 -1.27932478e+02  2.24944173e+02  3.29082370e+02
 -2.21052175e+02 -1.15218378e+02  2.25520256e+02  3.28787713e+02
 -2.14319175e+02 -1.02453075e+02  2.26022608e+02  3.28323443e+02
 -2.07566670e+02 -8.96432728e+01  2.26451353e+02  3.27689846e+02
 -2.00797580e+02 -7.67956970e+01  2.26806655e+02  3.26887300e+02
 -1.94014837e+02 -6.39170942e+01  2.27088714e+02  3.25916271e+02
 -1.87221378e+02 -5.10142274e+01  2.27297773e+02  3.24777316e+02
 -1.80420146e+02 -3.80938725e+01  2.27434109e+02  3.23471080e+02
 -1.73614088e+02 -2.51628145e+01  2.27498041e+02  3.21998297e+02
 -1.66806154e+02 -1.22278442e+01  2.27489926e+02  3.20359788e+02
 -1.59999294e+02  7.04245573e-01  2.27410157e+02  3.18556465e+02
 -1.53196459e+02  1.36266635e+01  2.27259166e+02  3.16589324e+02
 -1.46400595e+02  2.65326233e+01  2.27037425e+02  3.14459451e+02
 -1.39614646e+02  3.94153476e+01  2.26745440e+02  3.12168015e+02
 -1.32841552e+02  5.22680713e+01  2.26383756e+02  3.09716275e+02
 -1.26084243e+02  6.50840451e+01  2.25952956e+02  3.07105570e+02
 -1.19345643e+02  7.78565393e+01  2.25453656e+02  3.04337328e+02
 -1.12628665e+02  9.05788472e+01  2.24886512e+02  3.01413057e+02
 -1.05936210e+02  1.03244289e+02  2.24252215e+02  2.98334351e+02
 -9.92711671e+01  1.15846214e+02  2.23551490e+02  2.95102883e+02
 -9.26364098e+01  1.28378007e+02  2.22785099e+02  2.91720408e+02
 -8.60347959e+01  1.40833088e+02  2.21953838e+02  2.88188762e+02
 -7.94691653e+01  1.53204919e+02  2.21058538e+02  2.84509860e+02
 -7.29423390e+01  1.65487006e+02  2.20100062e+02  2.80685695e+02
 -6.64571172e+01  1.77672903e+02  2.19079309e+02  2.76718335e+02
 -6.00162778e+01  1.89756213e+02  2.17997209e+02  2.72609928e+02
 -5.36225754e+01  2.01730595e+02  2.16854726e+02  2.68362693e+02
 -4.72787393e+01  2.13589766e+02  2.15652855e+02  2.63978925e+02
 -4.09874723e+01  2.25327503e+02  2.14392624e+02  2.59460991e+02
 -3.47514495e+01  2.36937649e+02  2.13075089e+02  2.54811329e+02
 -2.85733162e+01  2.48414112e+02  2.11701338e+02  2.50032446e+02
 -2.24556874e+01  2.59750874e+02  2.10272491e+02  2.45126920e+02
 -1.64011456e+01  2.70941989e+02  2.08789693e+02  2.40097394e+02
 -1.04122400e+01  2.81981588e+02  2.07254121e+02  2.34946579e+02
 -4.49148474e+00  2.92863883e+02  2.05666977e+02  2.29677247e+02
  1.35864197e+00  3.03583169e+02  2.04029494e+02  2.24292237e+02
  7.13569959e+00  3.14133829e+02  2.02342929e+02  2.18794447e+02
  1.28372863e+01  3.24510333e+02  2.00608565e+02  2.13186835e+02
  1.84610403e+01  3.34707244e+02  1.98827711e+02  2.07472418e+02
  2.40046412e+01  3.44719221e+02  1.97001702e+02  2.01654272e+02
  2.94658110e+01  3.54541019e+02  1.95131895e+02  1.95735523e+02
  3.48423153e+01  3.64167495e+02  1.93219671e+02  1.89719356e+02
  4.01319647e+01  3.73593609e+02  1.91266433e+02  1.83609005e+02
  4.53326158e+01  3.82814428e+02  1.89273608e+02  1.77407755e+02
  5.04421723e+01  3.91825125e+02  1.87242642e+02  1.71118940e+02
  5.54585860e+01  4.00620987e+02  1.85175001e+02  1.64745940e+02
  6.03798580e+01  4.09197411e+02  1.83072172e+02  1.58292182e+02
  6.52040395e+01  4.17549912e+02  1.80935660e+02  1.51761135e+02
  6.99292331e+01  4.25674122e+02  1.78766991e+02  1.45156310e+02
  7.45535933e+01  4.33565794e+02  1.76567703e+02  1.38481260e+02
  7.90753277e+01  4.41220801e+02  1.74339356e+02  1.31739574e+02
  8.34926976e+01  4.48635142e+02  1.72083523e+02  1.24934881e+02
  8.78040187e+01  4.55804939e+02  1.69801795e+02  1.18070844e+02
  9.20076620e+01  4.62726443e+02  1.67495774e+02  1.11151160e+02
  9.61020538e+01  4.69396031e+02  1.65167081e+02  1.04179561e+02
  1.00085676e+02  4.75810209e+02  1.62817348e+02  9.71598114e+01
  1.03957067e+02  4.81965612e+02  1.60448222e+02  9.00957079e+01
  1.07714820e+02  4.87859000e+02  1.58061365e+02  8.29910818e+01
  1.11357582e+02  4.93487257e+02  1.55658455e+02  7.58498011e+01
  1.14884052e+02  4.98847386e+02  1.53241187e+02  6.86757764e+01
  1.18292974e+02  5.03936494e+02  1.50811280e+02  6.14729728e+01
  1.21583130e+02  5.08751768e+02  1.48370485e+02  5.42454337e+01
  1.24753316e+02  5.13290426e+02  1.45920606e+02  4.69973318e+01
  1.27802292e+02  5.17549593e+02  1.43463554e+02  3.97330890e+01
  1.30728641e+02  5.21525959e+02  1.41001483e+02  3.24577192e+01
  1.33530222e+02  5.25214460e+02  1.38537341e+02  2.51781456e+01
  1.36200005e+02  5.28598266e+02  1.36079028e+02  1.79132143e+01
  1.38738885e+02  5.31679606e+02  1.33626592e+02  1.06628651e+01
  1.41159724e+02  5.34489528e+02  1.31168174e+02  3.39837095e+00
  1.43463641e+02  5.37030792e+02  1.28703728e+02 -3.88055448e+00
  1.45644243e+02  5.39288066e+02  1.26240784e+02 -1.11559572e+01
  1.47699763e+02  5.41257151e+02  1.23782309e+02 -1.84208656e+01
  1.49629284e+02  5.42935887e+02  1.21330486e+02 -2.56701991e+01
  1.51432205e+02  5.44322864e+02  1.18887246e+02 -3.28994846e+01
  1.53108095e+02  5.45417080e+02  1.16454409e+02 -4.01045110e+01
  1.54656645e+02  5.46217816e+02  1.14033739e+02 -4.72812055e+01
  1.56077639e+02  5.46724573e+02  1.11626965e+02 -5.44255794e+01
  1.57370949e+02  5.46937054e+02  1.09235790e+02 -6.15337031e+01
  1.58536525e+02  5.46855142e+02  1.06861897e+02 -6.86016926e+01
  1.59574392e+02  5.46478896e+02  1.04506955e+02 -7.56257033e+01
  1.60484646e+02  5.45808542e+02  1.02172616e+02 -8.26019263e+01
  1.61267459e+02  5.44844472e+02  9.98605166e+01 -8.95265869e+01
  1.61923070e+02  5.43587241e+02  9.75722798e+01 -9.63959445e+01
  1.62451787e+02  5.42037561e+02  9.53095137e+01 -1.03206293e+02
  1.62853990e+02  5.40196308e+02  9.30738111e+01 -1.09953960e+02
  1.63130125e+02  5.38064512e+02  9.08667489e+01 -1.16635312e+02
  1.63280707e+02  5.35643361e+02  8.86898880e+01 -1.23246752e+02
  1.63306317e+02  5.32934199e+02  8.65447722e+01 -1.29784721e+02
  1.63207606e+02  5.29938522e+02  8.44329278e+01 -1.36245700e+02
  1.62985288e+02  5.26657983e+02  8.23558628e+01 -1.42626216e+02
  1.62640146e+02  5.23094384e+02  8.03150662e+01 -1.48922837e+02
  1.62173026e+02  5.19249679e+02  7.83120072e+01 -1.55132175e+02
  1.61584842e+02  5.15125973e+02  7.63481347e+01 -1.61250892e+02
  1.60876570e+02  5.10725519e+02  7.44248762e+01 -1.67275698e+02
  1.60049251e+02  5.06050717e+02  7.25436375e+01 -1.73203354e+02
  1.59103990e+02  5.01104114e+02  7.07058018e+01 -1.79030670e+02
  1.58041953e+02  4.95888401e+02  6.89127288e+01 -1.84754514e+02
  1.56864371e+02  4.90406413e+02  6.71657544e+01 -1.90371806e+02
  1.55572534e+02  4.84661124e+02  6.54661895e+01 -1.95879526e+02
  1.54167793e+02  4.78655653e+02  6.38153198e+01 -2.01274709e+02
  1.52651562e+02  4.72393253e+02  6.22144049e+01 -2.06554454e+02
  1.51025310e+02  4.65877316e+02  6.06646776e+01 -2.11715918e+02
  1.49290567e+02  4.59111367e+02  5.91673433e+01 -2.16756323e+02
  1.47448922e+02  4.52099066e+02  5.77235793e+01 -2.21672956e+02
  1.45502017e+02  4.44844204e+02  5.63345345e+01 -2.26463169e+02
  1.43451554e+02  4.37350698e+02  5.50013282e+01 -2.31124381e+02
  1.41299288e+02  4.29622596e+02  5.37250499e+01 -2.35654082e+02
  1.39047029e+02  4.21664069e+02  5.25067589e+01 -2.40049829e+02
