             x_1             y_1             x_2             y_2
  9.75261557e+02  1.27195371e+02  6.67107232e+02  8.54987494e+01
  9.55361364e+02  1.64377916e+02  6.98235115e+02  8.47957756e+01
  9.47227610e+02  2.05349534e+02  7.29987184e+02  7.66912491e+01
  9.51416810e+02  2.47295213e+02  7.60653884e+02  6.12213553e+01
  9.67827839e+02  2.87347214e+02  7.88578893e+02  3.88116344e+01
  9.95707268e+02  3.22736596e+02  8.12246598e+02  1.02545495e+01
  1.03368914e+03  3.50939525e+02  8.30362152e+02 -2.33323252e+01
  1.07986710e+03  3.69810636e+02  8.41919853e+02 -6.05652848e+01
  1.13189507e+03  3.77696415e+02  8.46256276e+02 -9.98675310e+01
  1.18711114e+03  3.73522591e+02  8.43085307e+02 -1.39552406e+02
  1.24267817e+03  3.56850949e+02  8.32513263e+02 -1.77912429e+02
  1.29573356e+03  3.27902538e+02  8.15033281e+02 -2.13309434e+02
  1.34354051e+03  2.87546074e+02  7.91499283e+02 -2.44261041e+02
  1.38363249e+03  2.37252126e+02  7.63080882e+02 -2.69518907e+02
  1.41394350e+03  1.79015523e+02  7.31201616e+02 -2.88134613e+02
  1.43291725e+03  1.15250070e+02  6.97463778e+02 -2.99509707e+02
  1.43958924e+03  4.86611360e+01  6.63563796e+02 -3.03427274e+02
  1.43363778e+03 -1.78971520e+01  6.31202652e+02 -3.00063343e+02
  1.41540094e+03 -8.15725761e+01  6.01996054e+02 -2.89977550e+02
  1.38585868e+03 -1.39665391e+02  5.77389116e+02 -2.74083543e+02
  1.34658112e+03 -1.89770834e+02  5.58580046e+02 -2.53600679e+02
  1.29964559e+03 -2.29906059e+02  5.46456876e+02 -2.29989588e+02
  1.24752695e+03 -2.58614782e+02  5.41550575e+02 -2.04874989e+02
  1.19296682e+03 -2.75044118e+02  5.44007018e+02 -1.79959841e+02
  1.13882886e+03 -2.78989558e+02  5.53579295e+02 -1.56935361e+02
  1.08794748e+03 -2.70905689e+02  5.69640765e+02 -1.37391663e+02
  1.04297816e+03 -2.51882114e+02  5.91218167e+02 -1.22733739e+02
  1.00625724e+03 -2.23585835e+02  6.17043031e+02 -1.14107216e+02
  9.79678455e+02 -1.88173134e+02  6.45618692e+02 -1.12337809e+02
  9.64593020e+02 -1.48175622e+02  6.75299346e+02 -1.17887674e+02
  9.61738209e+02 -1.06366460e+02  7.04376983e+02 -1.30830959e+02
  9.71198451e+02 -6.56138288e+01  7.31171618e+02 -1.50849850e+02
  9.92400873e+02 -2.87293712e+01  7.54120022e+02 -1.77251315e+02
  1.02414557e+03  1.68036820e+00  7.71858307e+02 -2.09003669e+02
  1.06466896e+03  2.33516782e+01  7.83293969e+02 -2.44791019e+02
  1.11173700e+03  3.44833066e+01  7.87663607e+02 -2.83082725e+02
  1.16276311e+03  3.38316624e+01  7.84573254e+02 -3.22214199e+02
  1.21494484e+03  2.07765644e+01  7.74019204e+02 -3.60474781e+02
  1.26541187e+03 -4.64593379e+00  7.56388225e+02 -3.96198042e+02
  1.31137762e+03 -4.17453783e+01  7.32437148e+02 -4.27849761e+02
  1.35028645e+03 -8.92133105e+01  7.03252918e+02 -4.54108911e+02
  1.37994860e+03 -1.45192301e+02  6.70195202e+02 -4.73937390e+02
  1.39865591e+03 -2.07373979e+02  6.34824604e+02 -4.86634808e+02
  1.40527201e+03 -2.73120876e+02  5.98820261e+02 -4.91875437e+02
  1.39929236e+03 -3.39605647e+02  5.63891181e+02 -4.89725379e+02
  1.38087094e+03 -4.03960329e+02  5.31686008e+02 -4.80639032e+02
  1.35081208e+03 -4.63427734e+02  5.03705970e+02 -4.65435059e+02
  1.31052804e+03 -5.15506999e+02  4.81225615e+02 -4.45253108e+02
  1.26196443e+03 -5.58085592e+02  4.65225523e+02 -4.21493591e+02
  1.20749746e+03 -5.89550816e+02  4.56340538e+02 -3.95743679e+02
  1.14980850e+03 -6.08874911e+02  4.54826265e+02 -3.69693449e+02
  1.09174244e+03 -6.15669258e+02  4.60545595e+02 -3.45046581e+02
  1.03615750e+03 -6.10204841e+02  4.72975969e+02 -3.23430349e+02
  9.85774259e+02 -5.93397859e+02  4.91237002e+02 -3.06309642e+02
  9.43032057e+02 -5.66761270e+02  5.14137006e+02 -2.94909561e+02
  9.09960127e+02 -5.32324817e+02  5.40235949e+02 -2.90150685e+02
  8.88070484e+02 -4.92527761e+02  5.67921540e+02 -2.92600416e+02
  8.78278085e+02 -4.50089985e+02  5.95494402e+02 -3.02442979e+02
  8.80852537e+02 -4.07868278e+02  6.21257849e+02 -3.19469657e+02
  8.95403886e+02 -3.68705390e+02  6.43607522e+02 -3.43089785e+02
  9.20903241e+02 -3.35279829e+02  6.61116147e+02 -3.72361908e+02
  9.55737144e+02 -3.09964335e+02  6.72608941e+02 -4.06043474e+02
  9.97792812e+02 -2.94700496e+02  6.77225684e+02 -4.42656422e+02
  1.04456975e+03 -2.90896144e+02  6.74466175e+02 -4.80565212e+02
  1.09331186e+03 -2.99350935e+02  6.64216684e+02 -5.18063175e+02
  1.14115299e+03 -3.20214056e+02  6.46755975e+02 -5.53462612e+02
  1.18526838e+03 -3.52976277e+02  6.22740623e+02 -5.85183898e+02
  1.22302389e+03 -3.96496785e+02  5.93170357e+02 -6.11838877e+02
  1.25211509e+03 -4.49063372e+02  5.59335294e+02 -6.32304143e+02
  1.27068906e+03 -5.08482797e+02  5.22747830e+02 -6.45780336e+02
  1.27744226e+03 -5.72196560e+02  4.85062796e+02 -6.51834337e+02
  1.27168940e+03 -6.37415962e+02  4.47990087e+02 -6.50422099e+02
  1.25339969e+03 -7.01269324e+02  4.13204393e+02 -6.41890955e+02
  1.22319848e+03 -7.60953589e+02  3.82256776e+02 -6.26961234e+02
  1.18233427e+03 -8.13882299e+02  3.56492787e+02 -6.06688191e+02
  1.13261284e+03 -8.57822136e+02  3.36981436e+02 -5.82406248e+02
  1.07630187e+03 -8.91010805e+02  3.24458764e+02 -5.55658481e+02
  1.01601124e+03 -9.12250050e+02  3.19289004e+02 -5.28115105e+02
  9.54555244e+02 -9.20968873e+02  3.21445378e+02 -5.01485227e+02
  8.94803968e+02 -9.17253632e+02  3.30511540e+02 -4.77426561e+02
  8.39531764e+02 -9.01843419e+02  3.45703608e+02 -4.57457843e+02
  7.91270772e+02 -8.76090961e+02  3.65911588e+02 -4.42878600e+02
  7.52177224e+02 -8.41891122e+02  3.89758038e+02 -4.34700489e+02
  7.23917613e+02 -8.01580767e+02  4.15670849e+02 -4.33593841e+02
  7.07580720e+02 -7.57815283e+02  4.41966304e+02 -4.39852231e+02
  7.03620164e+02 -7.13428281e+02  4.66938043e+02 -4.53376955e+02
  7.11830480e+02 -6.71281888e+02  4.88947213e+02 -4.73682211e+02
  7.31358027e+02 -6.34115523e+02  5.06509056e+02 -4.99920735e+02
  7.60746114e+02 -6.04401169e+02  5.18371362e+02 -5.30928526e+02
  7.98011981e+02 -5.84212763e+02  5.23580639e+02 -5.65286295e+02
  8.40751567e+02 -5.75116604e+02  5.21532501e+02 -6.01394400e+02
  8.86266523e+02 -5.78088581e+02  5.12003626e+02 -6.37557307e+02
  9.31706772e+02 -5.93462581e+02  4.95163587e+02 -6.72073114e+02
  9.74221082e+02 -6.20912800e+02  4.71565930e+02 -7.03323413e+02
  1.01110770e+03 -6.59470899e+02  4.42118975e+02 -7.29858741e+02
  1.03995709e+03 -7.07577095e+02  4.08037883e+02 -7.50475109e+02
  1.05877923e+03 -7.63162487e+02  3.70780511e+02 -7.64277565e+02
  1.06610879e+03 -8.23758273e+02  3.31970458e+02 -7.70727445e+02
  1.06108255e+03 -8.86626086e+02  2.93311351e+02 -7.69670792e+02
  1.04348503e+03 -9.48902568e+02  2.56496911e+02 -7.61346470e+02
  1.01375996e+03 -1.00775054e+03  2.23121535e+02 -7.46373530e+02
  9.72986844e+02 -1.06050882e+03  1.94596131e+02 -7.25718489e+02
  9.22824058e+02 -1.10483266e+03  1.72073643e+02 -7.00644270e+02
  8.65421273e+02 -1.13881761e+03  1.56388194e+02 -6.72643482e+02
  8.03305996e+02 -1.16110000e+03  1.48011078e+02 -6.43359569e+02
  7.39250133e+02 -1.17092892e+03  1.47025905e+02 -6.14499996e+02
  6.76123649e+02 -1.16820584e+03  1.53124226e+02 -5.87746055e+02
  6.16743052e+02 -1.15348976e+03  1.65621864e+02 -5.64664049e+02
  5.63722698e+02 -1.12796765e+03  1.83495090e+02 -5.46622560e+02
  5.19336773e+02 -1.09339169e+03  2.05434727e+02 -5.34720143e+02
  4.85399247e+02 -1.05198673e+03  2.29915335e+02 -5.29727303e+02
  4.63168126e+02 -1.00633269e+03  2.55275817e+02 -5.32045778e+02
  4.53279074e+02 -9.59228298e+02  2.79807185e+02 -5.41687311e+02
  4.55711900e+02 -9.13543235e+02  3.01842861e+02 -5.58273017e+02
  4.69791687e+02 -8.72066512e+02  3.19846735e+02 -5.81053378e+02
  4.94224496e+02 -8.37359146e+02  3.32494334e+02 -6.08947815e+02
  5.27165765e+02 -8.11618862e+02  3.38742812e+02 -6.40601746e+02
  5.66317790e+02 -7.96563982e+02  3.37886066e+02 -6.74458113e+02
  6.09051139e+02 -7.93342636e+02  3.29592069e+02 -7.08839604e+02
  6.52543579e+02 -8.02472088e+02  3.13920450e+02 -7.42037227e+02
  6.93929197e+02 -8.23811378e+02  2.91319377e+02 -7.72400555e+02
  7.30449818e+02 -8.56568737e+02  2.62601936e+02 -7.98424884e+02
  7.59600737e+02 -8.99343361e+02  2.28903226e+02 -8.18830684e+02
  7.79263068e+02 -9.50199362e+02  1.91620452e+02 -8.32631174e+02
  7.87815707e+02 -1.00676797e+03  1.52339174e+02 -8.39184417e+02
  7.84221016e+02 -1.06637262e+03  1.12749611e+02 -8.38227222e+02
  7.68079686e+02 -1.12617025e+03  7.45574136e+01 -8.29889028e+02
  7.39651889e+02 -1.18330144e+03  3.93936252e+01 -8.14685062e+02
  6.99843600e+02 -1.23504141e+03  8.72858354e+00 -7.93489117e+02
  6.50158812e+02 -1.27894384e+03 -1.62056918e+01 -7.67487396e+02
  5.92620174e+02 -1.31297010e+03 -3.44805234e+01 -7.38115856e+02
  5.29662224e+02 -1.33559686e+03 -4.55195806e+01 -7.06984364e+02
  4.64002883e+02 -1.34589651e+03 -4.91292737e+01 -6.75791663e+02
  3.98499974e+02 -1.34358610e+03 -4.55089356e+01 -6.46235652e+02
  3.36000360e+02 -1.32904229e+03 -3.52402500e+01 -6.19923710e+02
  2.79189651e+02 -1.30328143e+03 -1.92564880e+01 -5.98287794e+02
  2.30450441e+02 -1.26790582e+03  1.20682583e+00 -5.82508812e+02
  1.91736537e+02 -1.22501907e+03  2.46772088e+01 -5.73454249e+02
  1.64469845e+02 -1.17711500e+03  4.95230312e+01 -5.71632350e+02
  1.49465338e+02 -1.12694586e+03  7.40397317e+01 -5.77165274e+02
  1.46888087e+02 -1.07737700e+03  9.65398849e+01 -5.89782643e+02
  1.56244611e+02 -1.03123549e+03  1.15442363e+02 -6.08835815e+02
  1.76409011e+02 -9.91160761e+02  1.29355885e+02 -6.33332145e+02
  2.05682504e+02 -9.59465250e+02  1.37152537e+02 -6.61987407e+02
  2.41883209e+02 -9.38012195e+02  1.38027383e+02 -6.93293619e+02
  2.82461456e+02 -9.28117236e+02  1.31541020e+02 -7.25598685e+02
  3.24634510e+02 -9.30478905e+02  1.17642830e+02 -7.57193649e+02
  3.65533609e+02 -9.45141720e+02  9.66736890e+01 -7.86402952e+02
  4.02355545e+02 -9.71493814e+02  6.93480104e+01 -8.11672922e+02
  4.32510782e+02 -1.00829923e+03  3.67160558e+01 -8.31653835e+02
  4.53760290e+02 -1.05376320e+03  1.08508502e-01 -8.45271198e+02
  4.64333865e+02 -1.10562687e+03 -3.89337623e+01 -8.51782499e+02
  4.63023690e+02 -1.16128666e+03 -7.87410384e+01 -8.50816422e+02
  4.49248194e+02 -1.21793168e+03 -1.17602894e+02 -8.42392461e+02
  4.23082840e+02 -1.27269222e+03 -1.53858486e+02 -8.26919896e+02
  3.85256205e+02 -1.32279126e+03 -1.85984229e+02 -8.05176174e+02
  3.37111574e+02 -1.36569116e+03 -2.12674215e+02 -7.78265859e+02
  2.80536064e+02 -1.39922764e+03 -2.32909144e+02 -7.47562296e+02
  2.17861031e+02 -1.42172409e+03 -2.46010110e+02 -7.14635088e+02
  1.51739014e+02 -1.43208010e+03 -2.51674416e+02 -6.81167199e+02
  8.50037109e+01 -1.42982955e+03 -2.49991517e+02 -6.48866081e+02
  2.05203973e+01 -1.41516525e+03 -2.41438250e+02 -6.19373501e+02
 -3.89653308e+01 -1.38892873e+03 -2.26853611e+02 -5.94178843e+02
 -9.09724884e+01 -1.35256577e+03 -2.07394398e+02 -5.74540453e+02
 -1.33415660e+02 -1.30805007e+03 -1.84474075e+02 -5.61419191e+02
 -1.64715064e+02 -1.25777899e+03 -1.59688077e+02 -5.55427691e+02
 -1.83879914e+02 -1.20444692e+03 -1.34729512e+02 -5.56798019e+02
 -1.90560673e+02 -1.15090297e+03 -1.11299691e+02 -5.65369423e+02
 -1.85067439e+02 -1.10000053e+03 -9.10182424e+01 -5.80596836e+02
 -1.68353495e+02 -1.05444652e+03 -7.53375240e+01 -6.01579672e+02
 -1.41964887e+02 -1.01665848e+03 -6.54658824e+01 -6.27109401e+02
 -1.07958699e+02 -9.88636832e+02 -6.23037927e+01 -6.55733390e+02
 -6.87943373e+01 -9.71859273e+02 -6.63962602e+01 -6.85831629e+02
 -2.72035661e+01 -9.67202717e+02 -7.79039964e+01 -7.15702308e+02
  1.39538404e+01 -9.74896988e+02 -9.65948907e+01 -7.43651702e+02
  5.18412053e+01 -9.94512682e+02 -1.21856229e+02 -7.68083642e+02
  8.37948381e+01 -1.02498385e+03 -1.52727012e+02 -7.87583823e+02
  1.07464785e+02 -1.06466431e+03 -1.87948671e+02 -8.00994513e+02
  1.20939013e+02 -1.11141457e+03 -2.26031498e+02 -8.07475713e+02
  1.22844458e+02 -1.16271485e+03 -2.65333280e+02 -8.06549530e+02
  1.12419620e+02 -1.21579815e+03 -3.04145992e+02 -7.98125435e+02
  8.95548431e+01 -1.26779643e+03 -3.40785964e+02 -7.82505056e+02
  5.47981862e+01 -1.31589202e+03 -3.73682764e+02 -7.60366261e+02
  9.32654231e+00 -1.35746652e+03 -4.01462095e+02 -7.32727377e+02
 -4.51164438e+01 -1.39023903e+03 -4.23018336e+02 -7.00893421e+02
 -1.06312394e+02 -1.41238666e+03 -4.37572901e+02 -6.66387194e+02
 -1.71685288e+02 -1.42264079e+03 -4.44715309e+02 -6.30868874e+02
 -2.38437439e+02 -1.42035411e+03 -4.44424832e+02 -5.96048352e+02
 -3.03697181e+02 -1.40553478e+03 -4.37071544e+02 -5.63594944e+02
 -3.64670462e+02 -1.37884604e+03 -4.23396739e+02 -5.35049250e+02
 -4.18788334e+02 -1.34157117e+03 -4.04473741e+02 -5.11741803e+02
 -4.63842558e+02 -1.29554575e+03 -3.81651178e+02 -4.94722822e+02
 -4.98102161e+02 -1.24306072e+03 -3.56481720e+02 -4.84706768e+02
 -5.20404777e+02 -1.18674139e+03 -3.30640032e+02 -4.82034625e+02
 -5.30217971e+02 -1.12940881e+03 -3.05834297e+02 -4.86655919e+02
 -5.27667282e+02 -1.07393082e+03 -2.83715959e+02 -4.98131404e+02
 -5.13529522e+02 -1.02307057e+03 -2.65792471e+02 -5.15656278e+02
 -4.89191680e+02 -9.79340618e+02 -2.53347638e+02 -5.38102718e+02
 -4.56577599e+02 -9.44870264e+02 -2.47373782e+02 -5.64079460e+02
 -4.18046295e+02 -9.21293101e+02 -2.48519299e+02 -5.92005304e+02
 -3.76267304e+02 -9.09660765e+02 -2.57054374e+02 -6.20192643e+02
 -3.34079621e+02 -9.10387416e+02 -2.72856681e+02 -6.46936622e+02
 -2.94341691e+02 -9.23227887e+02 -2.95417807e+02 -6.70605192e+02
 -2.59780379e+02 -9.47290659e+02 -3.23870066e+02 -6.89725336e+02
 -2.32846880e+02 -9.81084965e+02 -3.57032295e+02 -7.03060888e+02
 -2.15587202e+02 -1.02259955e+03 -3.93472196e+02 -7.09677837e+02
 -2.09534032e+02 -1.06940893e+03 -4.31581949e+02 -7.08993690e+02
 -2.15625730e+02 -1.11880150e+03 -4.69663093e+02 -7.00808251e+02
 -2.34156701e+02 -1.16792277e+03 -5.06016195e+02 -6.85314228e+02
 -2.64761781e+02 -1.21392618e+03 -5.39030566e+02 -6.63087073e+02
 -3.06435456e+02 -1.25412341e+03 -5.67269297e+02 -6.35054620e+02
 -3.57584902e+02 -1.28612644e+03 -5.89545112e+02 -6.02448108e+02
 -4.16114045e+02 -1.30797369e+03 -6.04983037e+02 -5.66737183e+02
 -4.79534192e+02 -1.31823360e+03 -6.13066583e+02 -5.29552303e+02
 -5.45095410e+02 -1.31608033e+03 -6.13664983e+02 -4.92598660e+02
 -6.09931690e+02 -1.30133738e+03 -6.07040070e+02 -4.57566148e+02
 -6.71212250e+02 -1.27448691e+03 -5.93832414e+02 -4.26040142e+02
 -7.26290972e+02 -1.23664436e+03 -5.75027460e+02 -3.99417796e+02
 -7.72846091e+02 -1.18949954e+03 -5.51903447e+02 -3.78834290e+02
 -8.09002747e+02 -1.13522742e+03 -5.25963873e+02 -3.65102899e+02
 -8.33431945e+02 -1.07637330e+03 -4.98858053e+02 -3.58672076e+02
 -8.45420675e+02 -1.01571841e+03 -4.72293988e+02 -3.59601798e+02
 -8.44909504e+02 -9.56133086e+02 -4.47948121e+02 -3.67560429e+02
 -8.32495654e+02 -9.00425162e+02 -4.27376774e+02 -3.81842267e+02
 -8.09401395e+02 -8.51191761e+02 -4.11933920e+02 -4.01404847e+02
 -7.77409429e+02 -8.10682150e+02 -4.02699649e+02 -4.24924029e+02
 -7.38768678e+02 -7.80678988e+02 -4.00423093e+02 -4.50863965e+02
 -6.96075443e+02 -7.62404218e+02 -4.05482835e+02 -4.77558240e+02
 -6.52136230e+02 -7.56454572e+02 -4.17866886e+02 -5.03297923e+02
 -6.09819459e+02 -7.62770099e+02 -4.37173293e+02 -5.26421848e+02
 -5.71903917e+02 -7.80637370e+02 -4.62631341e+02 -5.45404382e+02
 -5.40931940e+02 -8.08727204e+02 -4.93142227e+02 -5.58936030e+02
 -5.19075082e+02 -8.45164906e+02 -5.27337072e+02 -5.65992631e+02
 -5.08019371e+02 -8.87629324e+02 -5.63649185e+02 -5.65889480e+02
 -5.08876208e+02 -9.33475480e+02 -6.00396782e+02 -5.58317522e+02
 -5.22123608e+02 -9.79874306e+02 -6.35871784e+02 -5.43359706e+02
 -5.47580904e+02 -1.02396210e+03 -6.68429998e+02 -5.21486644e+02
 -5.84418231e+02 -1.06299183e+03 -6.96577932e+02 -4.93531786e+02
 -6.31200299e+02 -1.09447824e+03 -7.19051642e+02 -4.60647435e+02
 -6.85962141e+02 -1.11632915e+03 -7.34883465e+02 -4.24243931e+02
 -7.46312840e+02 -1.12695601e+03 -7.43453098e+02 -3.85915194e+02
 -8.09561742e+02 -1.12535786e+03 -7.44520335e+02 -3.47354581e+02
 -8.72860511e+02 -1.11117421e+03 -7.38237731e+02 -3.10265492e+02
 -9.33353505e+02 -1.08470412e+03 -7.25142516e+02 -2.76271439e+02
 -9.88328542e+02 -1.04689051e+03 -7.06128205e+02 -2.46830342e+02
 -1.03536008e+03 -9.99270340e+02 -6.82397381e+02 -2.23157568e+02
 -1.07243728e+03 -9.43893530e+02 -6.55398163e+02 -2.06161779e+02
 -1.09807015e+03 -8.83214733e+02 -6.26747700e+02 -1.96396980e+02
 -1.11136815e+03 -8.19963743e+02 -5.98146744e+02 -1.94033301e+02
 -1.11208724e+03 -7.57001382e+02 -5.71289808e+02 -1.98848046e+02
 -1.10064266e+03 -6.97168458e+02 -5.47775647e+02 -2.10237497e+02
 -1.07808697e+03 -6.43135784e+02 -5.29022810e+02 -2.27248836e+02
 -1.04605442e+03 -5.97263177e+02 -5.16194694e+02 -2.48630507e+02
 -1.00667457e+03 -5.61474881e+02 -5.10138087e+02 -2.72898351e+02
 -9.62459777e+02 -5.37157999e+02 -5.11338429e+02 -2.98414034e+02
 -9.16172467e+02 -5.25089286e+02 -5.19894153e+02 -3.23471612e+02
 -8.70679191e+02 -5.25394186e+02 -5.35511472e+02 -3.46387664e+02
 -8.28799179e+02 -5.37540261e+02 -5.57519878e+02 -3.65590243e+02
 -7.93155409e+02 -5.60365373e+02 -5.84907536e+02 -3.79701934e+02
 -7.66036026e+02 -5.92139117e+02 -6.16374713e+02 -3.87612640e+02
 -7.49273460e+02 -6.30654266e+02 -6.50402398e+02 -3.88538249e+02
 -7.44147597e+02 -6.73343407e+02 -6.85332518e+02 -3.82062088e+02
 -7.51318150e+02 -7.17414591e+02 -7.19455490e+02 -3.68156965e+02
 -7.70789770e+02 -7.59998845e+02 -7.51100496e+02 -3.47186646e+02
 -8.01911762e+02 -7.98301756e+02 -7.78723708e+02 -3.19886684e+02
 -8.43412412e+02 -8.29751113e+02 -8.00989814e+02 -2.87325610e+02
 -8.93466107e+02 -8.52132811e+02 -8.16842526e+02 -2.50848542e+02
 -9.49789720e+02 -8.63707850e+02 -8.25560347e+02 -2.12006180e+02
 -1.00976315e+03 -8.63304237e+02 -8.26794670e+02 -1.72472955e+02
 -1.07056765e+03 -8.50378942e+02 -8.20588175e+02 -1.33958631e+02
 -1.12933468e+03 -8.25046640e+02 -8.07372556e+02 -9.81180520e+01
 -1.18329736e+03 -7.88073714e+02 -7.87945719e+02 -6.64637805e+01
 -1.22993654e+03 -7.40837840e+02 -7.63429622e+02 -4.02862589e+01
 -1.26711384e+03 -6.85255290e+02 -7.35211013e+02 -2.05856965e+01
 -1.29318454e+03 -6.23679787e+02 -7.04868178e+02 -8.01928788e+00
 -1.30708439e+03 -5.58778261e+02 -6.74087580e+02 -2.86654630e+00
 -1.30838581e+03 -4.93390057e+02 -6.44574775e+02 -5.01458434e+00
 -1.29732043e+03 -4.30377050e+02 -6.17964330e+02 -1.39641188e+01
 -1.27476680e+03 -3.72472555e+02 -5.95733488e+02 -2.88558829e+01
 -1.24220399e+03 -3.22137040e+02 -5.79124140e+02 -4.85160498e+01
 -1.20163340e+03 -2.81428247e+02 -5.69077227e+02 -7.15182704e+01
 -1.15547308e+03 -2.51892577e+02 -5.66183046e+02 -9.62590469e+01
 -1.10642996e+03 -2.34483488e+02 -5.70650061e+02 -1.21042462e+02
 -1.05735684e+03 -2.29511209e+02 -5.82293891e+02 -1.44169791e+02
 -1.01110175e+03 -2.36626418e+02 -6.00547043e+02 -1.64029257e+02
 -9.70357450e+02 -2.54838764e+02 -6.24488881e+02 -1.79181202e+02
 -9.37519213e+02 -2.82569238e+02 -6.52894241e+02 -1.88434158e+02
 -9.14558299e+02 -3.17733636e+02 -6.84298132e+02 -1.90907821e+02
 -9.02917812e+02 -3.57852700e+02 -7.17073109e+02 -1.86079578e+02
 -9.03436466e+02 -4.00183128e+02 -7.49515218e+02 -1.73812158e+02
 -9.16304260e+02 -4.41862526e+02 -7.79933986e+02 -1.54360918e+02
 -9.41052426e+02 -4.80060652e+02 -8.06741699e+02 -1.28360401e+02
 -9.76578164e+02 -5.12128957e+02 -8.28537253e+02 -9.67908673e+01
 -1.02120286e+03 -5.35740536e+02 -8.44180150e+02 -6.09265610e+01
 -1.07276072e+03 -5.49013089e+02 -8.52850727e+02 -2.22684590e+01
 -1.12871315e+03 -5.50608401e+02 -8.54093451e+02  1.75349606e+01
 -1.18628279e+03 -5.39803086e+02 -8.47840968e+02  5.67747383e+01
 -1.24260016e+03 -5.16526859e+02 -8.34417667e+02  9.37716462e+01
 -1.29485525e+03 -4.81366320e+02 -8.14522541e+02  1.26964832e+02
 -1.34044584e+03 -4.35534039e+02 -7.89192279e+02  1.54994209e+02
 -1.37711498e+03 -3.80804588e+02 -7.59746506e+02  1.76772247e+02
 -1.40307011e+03 -3.19420885e+02 -7.27718097e+02  1.91541360e+02
 -1.41707776e+03 -2.53975810e+02 -6.94772220e+02  1.98913881e+02
 -1.41852865e+03 -1.87275335e+02 -6.62618394e+02  1.98892485e+02
 -1.40746988e+03 -1.22190398e+02 -6.32920207e+02  1.91870010e+02
 -1.38460239e+03 -6.15053517e+01 -6.07207459e+02  1.78608661e+02
 -1.35124396e+03 -7.77098314e+00 -5.86795374e+02  1.60199716e+02
 -1.30925960e+03  3.68301326e+01 -5.72715138e+02  1.38005847e+02
 -1.26096302e+03  7.05988292e+01 -5.65659451e+02  1.13589107e+02
 -1.20899441e+03  9.24090158e+01 -5.65945944e+02  8.86283904e+01
 -1.15618104e+03  1.01767077e+02 -5.73500412e+02  6.48307214e+01
 -1.10538789e+03  9.88378693e+01 -5.87860741e+02  4.38410578e+01
 -1.05936635e+03  8.44359414e+01 -6.08201320e+02  2.71553712e+01
 -1.02060889e+03  5.99824409e+01 -6.33376656e+02  1.60415976e+01
 -9.91217438e+02  2.74299851e+01 -6.61981875e+02  1.14726313e+01
 -9.72792326e+02 -1.08405379e+01 -6.92426933e+02  1.40749005e+01
 -9.66347807e+02 -5.21457855e+01 -7.23020597e+02  2.40952428e+01
 -9.72258465e+02 -9.36417511e+01 -7.52059777e+02  4.13878267e+01
 -9.90239430e+02 -1.32474040e+02 -7.77919483e+02  6.54218129e+01
 -1.01936143e+03 -1.65928692e+02 -7.99138652e+02  9.53093490e+01
 -1.05809984e+03 -1.91575590e+02 -8.14497328e+02  1.29852419e+02
 -1.10441526e+03 -2.07396872e+02 -8.23081099e+02  1.67606074e+02
 -1.15586117e+03 -2.11893580e+02 -8.24329404e+02  2.06954705e+02
 -1.20971315e+03 -2.04164889e+02 -8.18065147e+02  2.46197329e+02
 -1.26311279e+03 -1.83955759e+02 -8.04504060e+02  2.83637379e+02
 -1.31321865e+03 -1.51670477e+02 -7.84243327e+02  3.17672273e+02
 -1.35735630e+03 -1.08351371e+02 -7.58230052e+02  3.46878002e+02
 -1.39315962e+03 -5.56238388e+01 -7.27711251e+02  3.70084303e+02
 -1.41869572e+03  4.38943175e+00 -6.94168010e+02  3.86436422e+02
 -1.43256705e+03  6.91804927e+01 -6.59237273e+02  3.95440211e+02
 -1.43398520e+03  1.35988521e+02 -6.24625403e+02  3.96988194e+02
 -1.42281258e+03  2.01945556e+02 -5.92018083e+02  3.91365192e+02
 -1.39956964e+03  2.64227896e+02 -5.62991298e+02  3.79233248e+02
 -1.36540743e+03  3.20205155e+02 -5.38928121e+02  3.61596615e+02
 -1.32204679e+03  3.67579110e+02 -5.20945682e+02  3.39748683e+02
 -1.27168749e+03  4.04505010e+02 -5.09836189e+02  3.15203625e+02
 -1.21689205e+03  4.29688929e+02 -5.06025105e+02  2.89616389e+02
 -1.16045044e+03  4.42456027e+02 -5.09548692e+02  2.64695260e+02
 -1.10523270e+03  4.42786126e+02 -5.20052122e+02  2.42111590e+02
 -1.05403739e+03  4.31314694e+02 -5.36808230e+02  2.23411499e+02
 -1.00944383e+03  4.09299219e+02 -5.58755942e+02  2.09934173e+02
 -9.73675842e+02  3.78552715e+02 -5.84556332e+02  2.02741102e+02
 -9.48484363e+02  3.41347908e+02 -6.12663354e+02  2.02559980e+02
 -9.35054952e+02  3.00297123e+02 -6.41405521e+02  2.09746236e+02
 -9.33945211e+02  2.58214252e+02 -6.69074198e+02  2.24264226e+02
 -9.45055349e+02  2.17966070e+02 -6.94013862e+02  2.45689075e+02
 -9.67633471e+02  1.82320758e+02 -7.14709563e+02  2.73229086e+02
 -1.00031531e+03  1.53801634e+02 -7.29866950e+02  3.05767511e+02
 -1.04119630e+03  1.34553821e+02 -7.38480654e+02  3.41921496e+02
 -1.08793217e+03  1.26230883e+02 -7.39887407e+02  3.80115078e+02
 -1.13786280e+03  1.29907425e+02 -7.33801094e+02  4.18662384e+02
