             x_1             y_1             z_1             x_2             y_2             z_2
  1.09554906e+03  9.08334628e+02 -1.91855947e+02  7.76051245e+02  1.48136340e+02  8.95020635e+02
  1.10099809e+03  9.04551898e+02 -2.06544724e+02  7.74097349e+02  1.45043220e+02  8.97955488e+02
  1.10638124e+03  9.00660533e+02 -2.21223555e+02  7.72088229e+02  1.42001305e+02  9.00847100e+02
  1.11169604e+03  8.96662057e+02 -2.35891732e+02  7.70025086e+02  1.39011838e+02  9.03695330e+02
  1.11694006e+03  8.92558047e+02 -2.50548550e+02  7.67909146e+02  1.36076033e+02  9.06500043e+02
  1.12211091e+03  8.88350139e+02 -2.65193303e+02  7.65741665e+02  1.33195076e+02  9.09261102e+02
  1.12720622e+03  8.84040022e+02 -2.79825285e+02  7.63523926e+02  1.30370121e+02  9.11978374e+02
  1.13222367e+03  8.79629437e+02 -2.94443791e+02  7.61257237e+02  1.27602297e+02  9.14651730e+02
  1.13716100e+03  8.75120182e+02 -3.09048119e+02  7.58942932e+02  1.24892699e+02  9.17281039e+02
  1.14201597e+03  8.70514104e+02 -3.23637564e+02  7.56582371e+02  1.22242391e+02  9.19866176e+02
  1.14678638e+03  8.65813101e+02 -3.38211424e+02  7.54176937e+02  1.19652408e+02  9.22407017e+02
  1.15147009e+03  8.61019122e+02 -3.52768997e+02  7.51728037e+02  1.17123750e+02  9.24903437e+02
  1.15606499e+03  8.56134166e+02 -3.67309582e+02  7.49237099e+02  1.14657386e+02  9.27355319e+02
  1.16056904e+03  8.51160276e+02 -3.81832479e+02  7.46705576e+02  1.12254251e+02  9.29762542e+02
  1.16498022e+03  8.46099547e+02 -3.96336989e+02  7.44134939e+02  1.09915248e+02  9.32124992e+02
  1.16929657e+03  8.40954114e+02 -4.10822413e+02  7.41526682e+02  1.07641243e+02  9.34442555e+02
  1.17351618e+03  8.35726162e+02 -4.25288053e+02  7.38882317e+02  1.05433069e+02  9.36715119e+02
  1.17763721e+03  8.30417915e+02 -4.39733213e+02  7.36203374e+02  1.03291524e+02  9.38942574e+02
  1.18165783e+03  8.25031642e+02 -4.54157197e+02  7.33491404e+02  1.01217372e+02  9.41124814e+02
  1.18557629e+03  8.19569651e+02 -4.68559311e+02  7.30747971e+02  9.92113371e+01  9.43261733e+02
  1.18939090e+03  8.14034292e+02 -4.82938861e+02  7.27974659e+02  9.72741108e+01  9.45353229e+02
  1.19310001e+03  8.08427952e+02 -4.97295154e+02  7.25173066e+02  9.54063465e+01  9.47399200e+02
  1.19670202e+03  8.02753055e+02 -5.11627500e+02  7.22344803e+02  9.36086608e+01  9.49399548e+02
  1.20019541e+03  7.97012062e+02 -5.25935208e+02  7.19491498e+02  9.18816329e+01  9.51354177e+02
  1.20357869e+03  7.91207468e+02 -5.40217590e+02  7.16614789e+02  9.02258046e+01  9.53262993e+02
  1.20685045e+03  7.85341801e+02 -5.54473956e+02  7.13716329e+02  8.86416796e+01  9.55125904e+02
  1.21000933e+03  7.79417623e+02 -5.68703621e+02  7.10797778e+02  8.71297235e+01  9.56942819e+02
  1.21305401e+03  7.73437524e+02 -5.82905900e+02  7.07860810e+02  8.56903636e+01  9.58713652e+02
  1.21598327e+03  7.67404125e+02 -5.97080109e+02  7.04907107e+02  8.43239884e+01  9.60438318e+02
  1.21879592e+03  7.61320074e+02 -6.11225564e+02  7.01938360e+02  8.30309476e+01  9.62116732e+02
  1.22149084e+03  7.55188046e+02 -6.25341586e+02  6.98956266e+02  8.18115519e+01  9.63748815e+02
  1.22406698e+03  7.49010742e+02 -6.39427493e+02  6.95962530e+02  8.06660729e+01  9.65334488e+02
  1.22652333e+03  7.42790883e+02 -6.53482609e+02  6.92958862e+02  7.95947426e+01  9.66873675e+02
  1.22885897e+03  7.36531217e+02 -6.67506255e+02  6.89946979e+02  7.85977537e+01  9.68366300e+02
  1.23107302e+03  7.30234510e+02 -6.81497757e+02  6.86928600e+02  7.76752594e+01  9.69812293e+02
  1.23316468e+03  7.23903546e+02 -6.95456441e+02  6.83905446e+02  7.68273731e+01  9.71211584e+02
  1.23513322e+03  7.17541131e+02 -7.09381634e+02  6.80879244e+02  7.60541686e+01  9.72564105e+02
  1.23697795e+03  7.11150084e+02 -7.23272667e+02  6.77851717e+02  7.53556800e+01  9.73869792e+02
  1.23869826e+03  7.04733238e+02 -7.37128869e+02  6.74824594e+02  7.47319014e+01  9.75128581e+02
  1.24029361e+03  6.98293443e+02 -7.50949575e+02  6.71799598e+02  7.41827875e+01  9.76340412e+02
  1.24176352e+03  6.91833558e+02 -7.64734118e+02  6.68778454e+02  7.37082530e+01  9.77505226e+02
  1.24310757e+03  6.85356452e+02 -7.78481834e+02  6.65762885e+02  7.33081730e+01  9.78622968e+02
  1.24432542e+03  6.78865006e+02 -7.92192062e+02  6.62754607e+02  7.29823829e+01  9.79693583e+02
  1.24541679e+03  6.72362103e+02 -8.05864142e+02  6.59755335e+02  7.27306787e+01  9.80717020e+02
  1.24638145e+03  6.65850637e+02 -8.19497414e+02  6.56766777e+02  7.25528170e+01  9.81693230e+02
  1.24721927e+03  6.59333503e+02 -8.33091222e+02  6.53790637e+02  7.24485148e+01  9.82622165e+02
  1.24793016e+03  6.52813599e+02 -8.46644913e+02  6.50828610e+02  7.24174504e+01  9.83503782e+02
  1.24851411e+03  6.46293825e+02 -8.60157832e+02  6.47882383e+02  7.24592628e+01  9.84338037e+02
  1.24897117e+03  6.39777080e+02 -8.73629330e+02  6.44953637e+02  7.25735522e+01  9.85124890e+02
  1.24930145e+03  6.33266262e+02 -8.87058757e+02  6.42044040e+02  7.27598806e+01  9.85864304e+02
  1.24950515e+03  6.26764263e+02 -9.00445467e+02  6.39155251e+02  7.30177712e+01  9.86556242e+02
  1.24958251e+03  6.20273972e+02 -9.13788815e+02  6.36288918e+02  7.33467094e+01  9.87200672e+02
  1.24953385e+03  6.13798271e+02 -9.27088159e+02  6.33446675e+02  7.37461428e+01  9.87797563e+02
  1.24935957e+03  6.07340034e+02 -9.40342859e+02  6.30630145e+02  7.42154813e+01  9.88346885e+02
  1.24906010e+03  6.00902125e+02 -9.53552275e+02  6.27840936e+02  7.47540978e+01  9.88848612e+02
  1.24863597e+03  5.94487398e+02 -9.66715772e+02  6.25080640e+02  7.53613281e+01  9.89302721e+02
  1.24808776e+03  5.88098692e+02 -9.79832716e+02  6.22350835e+02  7.60364718e+01  9.89709188e+02
  1.24741611e+03  5.81738833e+02 -9.92902475e+02  6.19653081e+02  7.67787920e+01  9.90067996e+02
  1.24662174e+03  5.75410633e+02 -1.00592442e+03  6.16988922e+02  7.75875163e+01  9.90379126e+02
  1.24570542e+03  5.69116884e+02 -1.01889792e+03  6.14359883e+02  7.84618369e+01  9.90642563e+02
  1.24466800e+03  5.62860361e+02 -1.03182236e+03  6.11767469e+02  7.94009110e+01  9.90858295e+02
  1.24351038e+03  5.56643819e+02 -1.04469711e+03  6.09213168e+02  8.04038614e+01  9.91026311e+02
  1.24223353e+03  5.50469990e+02 -1.05752155e+03  6.06698444e+02  8.14697770e+01  9.91146603e+02
  1.24083847e+03  5.44341586e+02 -1.07029507e+03  6.04224743e+02  8.25977130e+01  9.91219166e+02
  1.23932631e+03  5.38261290e+02 -1.08301704e+03  6.01793485e+02  8.37866916e+01  9.91243996e+02
  1.23769819e+03  5.32231763e+02 -1.09568686e+03  5.99406071e+02  8.50357026e+01  9.91221092e+02
  1.23595533e+03  5.26255637e+02 -1.10830392e+03  5.97063875e+02  8.63437039e+01  9.91150454e+02
  1.23409900e+03  5.20335516e+02 -1.12086761e+03  5.94768250e+02  8.77096219e+01  9.91032087e+02
  1.23213055e+03  5.14473972e+02 -1.13337731e+03  5.92520519e+02  8.91323520e+01  9.90865996e+02
  1.23005135e+03  5.08673550e+02 -1.14583245e+03  5.90321985e+02  9.06107596e+01  9.90652188e+02
  1.22786287e+03  5.02936756e+02 -1.15823240e+03  5.88173921e+02  9.21436804e+01  9.90390675e+02
  1.22556662e+03  4.97266068e+02 -1.17057657e+03  5.86077573e+02  9.37299210e+01  9.90081469e+02
  1.22316416e+03  4.91663923e+02 -1.18286438e+03  5.84034160e+02  9.53682597e+01  9.89724584e+02
  1.22065711e+03  4.86132727e+02 -1.19509522e+03  5.82044872e+02  9.70574468e+01  9.89320039e+02
  1.21804714e+03  4.80674843e+02 -1.20726852e+03  5.80110870e+02  9.87962059e+01  9.88867852e+02
  1.21533600e+03  4.75292597e+02 -1.21938367e+03  5.78233287e+02  1.00583234e+02  9.88368044e+02
  1.21252546e+03  4.69988275e+02 -1.23144011e+03  5.76413222e+02  1.02417202e+02  9.87820642e+02
  1.20961736e+03  4.64764120e+02 -1.24343724e+03  5.74651745e+02  1.04296757e+02  9.87225669e+02
  1.20661358e+03  4.59622333e+02 -1.25537450e+03  5.72949897e+02  1.06220520e+02  9.86583157e+02
  1.20351606e+03  4.54565070e+02 -1.26725130e+03  5.71308683e+02  1.08187090e+02  9.85893134e+02
  1.20032679e+03  4.49594444e+02 -1.27906707e+03  5.69729077e+02  1.10195043e+02  9.85155634e+02
  1.19704780e+03  4.44712518e+02 -1.29082126e+03  5.68212021e+02  1.12242931e+02  9.84370694e+02
  1.19368118e+03  4.39921312e+02 -1.30251328e+03  5.66758421e+02  1.14329288e+02  9.83538350e+02
  1.19022905e+03  4.35222794e+02 -1.31414257e+03  5.65369152e+02  1.16452625e+02  9.82658644e+02
  1.18669358e+03  4.30618883e+02 -1.32570859e+03  5.64045051e+02  1.18611433e+02  9.81731616e+02
  1.18307698e+03  4.26111450e+02 -1.33721076e+03  5.62786924e+02  1.20804187e+02  9.80757312e+02
  1.17938153e+03  4.21702311e+02 -1.34864854e+03  5.61595537e+02  1.23029341e+02  9.79735779e+02
  1.17560950e+03  4.17393232e+02 -1.36002137e+03  5.60471625e+02  1.25285332e+02  9.78667066e+02
  1.17176325e+03  4.13185924e+02 -1.37132871e+03  5.59415884e+02  1.27570583e+02  9.77551224e+02
  1.16784516e+03  4.09082046e+02 -1.38257001e+03  5.58428972e+02  1.29883498e+02  9.76388308e+02
  1.16385763e+03  4.05083198e+02 -1.39374474e+03  5.57511515e+02  1.32222469e+02  9.75178372e+02
  1.15980312e+03  4.01190927e+02 -1.40485234e+03  5.56664096e+02  1.34585871e+02  9.73921476e+02
  1.15568411e+03  3.97406723e+02 -1.41589230e+03  5.55887265e+02  1.36972070e+02  9.72617680e+02
  1.15150313e+03  3.93732017e+02 -1.42686407e+03  5.55181531e+02  1.39379416e+02  9.71267047e+02
  1.14726273e+03  3.90168181e+02 -1.43776713e+03  5.54547368e+02  1.41806251e+02  9.69869641e+02
  1.14296549e+03  3.86716531e+02 -1.44860095e+03  5.53985208e+02  1.44250903e+02  9.68425531e+02
  1.13861402e+03  3.83378319e+02 -1.45936501e+03  5.53495448e+02  1.46711693e+02  9.66934785e+02
  1.13421097e+03  3.80154739e+02 -1.47005880e+03  5.53078443e+02  1.49186934e+02  9.65397475e+02
  1.12975901e+03  3.77046924e+02 -1.48068179e+03  5.52734511e+02  1.51674927e+02  9.63813676e+02
  1.12526082e+03  3.74055945e+02 -1.49123348e+03  5.52463931e+02  1.54173972e+02  9.62183463e+02
  1.12071912e+03  3.71182809e+02 -1.50171336e+03  5.52266941e+02  1.56682358e+02  9.60506916e+02
  1.11613666e+03  3.68428463e+02 -1.51212092e+03  5.52143741e+02  1.59198373e+02  9.58784115e+02
  1.11151619e+03  3.65793787e+02 -1.52245567e+03  5.52094491e+02  1.61720296e+02  9.57015142e+02
  1.10686050e+03  3.63279601e+02 -1.53271710e+03  5.52119311e+02  1.64246408e+02  9.55200084e+02
  1.10217237e+03  3.60886658e+02 -1.54290472e+03  5.52218283e+02  1.66774985e+02  9.53339027e+02
  1.09745464e+03  3.58615648e+02 -1.55301804e+03  5.52391446e+02  1.69304301e+02  9.51432061e+02
  1.09271012e+03  3.56467195e+02 -1.56305657e+03  5.52638803e+02  1.71832630e+02  9.49479278e+02
  1.08794167e+03  3.54441858e+02 -1.57301983e+03  5.52960315e+02  1.74358249e+02  9.47480772e+02
  1.08315213e+03  3.52540130e+02 -1.58290735e+03  5.53355902e+02  1.76879432e+02  9.45436640e+02
  1.07834437e+03  3.50762439e+02 -1.59271863e+03  5.53825449e+02  1.79394458e+02  9.43346978e+02
  1.07352127e+03  3.49109145e+02 -1.60245322e+03  5.54368796e+02  1.81901610e+02  9.41211890e+02
  1.06868571e+03  3.47580544e+02 -1.61211064e+03  5.54985746e+02  1.84399171e+02  9.39031476e+02
  1.06384058e+03  3.46176865e+02 -1.62169043e+03  5.55676064e+02  1.86885434e+02  9.36805842e+02
  1.05898878e+03  3.44898268e+02 -1.63119212e+03  5.56439472e+02  1.89358695e+02  9.34535096e+02
  1.05413319e+03  3.43744849e+02 -1.64061526e+03  5.57275656e+02  1.91817257e+02  9.32219346e+02
  1.04927672e+03  3.42716637e+02 -1.64995940e+03  5.58184262e+02  1.94259431e+02  9.29858705e+02
  1.04442226e+03  3.41813593e+02 -1.65922408e+03  5.59164897e+02  1.96683537e+02  9.27453285e+02
  1.03957272e+03  3.41035611e+02 -1.66840886e+03  5.60217129e+02  1.99087905e+02  9.25003203e+02
  1.03473098e+03  3.40382521e+02 -1.67751330e+03  5.61340488e+02  2.01470872e+02  9.22508576e+02
  1.02989992e+03  3.39854084e+02 -1.68653695e+03  5.62534466e+02  2.03830792e+02  9.19969525e+02
  1.02508244e+03  3.39449995e+02 -1.69547939e+03  5.63798518e+02  2.06166025e+02  9.17386173e+02
  1.02028141e+03  3.39169882e+02 -1.70434018e+03  5.65132059e+02  2.08474949e+02  9.14758642e+02
  1.01549968e+03  3.39013309e+02 -1.71311890e+03  5.66534469e+02  2.10755953e+02  9.12087061e+02
  1.01074012e+03  3.38979773e+02 -1.72181511e+03  5.68005090e+02  2.13007442e+02  9.09371557e+02
  1.00600557e+03  3.39068705e+02 -1.73042842e+03  5.69543229e+02  2.15227836e+02  9.06612262e+02
  1.00129884e+03  3.39279470e+02 -1.73895839e+03  5.71148153e+02  2.17415571e+02  9.03809308e+02
  9.96622762e+02  3.39611370e+02 -1.74740462e+03  5.72819097e+02  2.19569101e+02  9.00962830e+02
  9.91980121e+02  3.40063641e+02 -1.75576671e+03  5.74555260e+02  2.21686897e+02  8.98072966e+02
  9.87373696e+02  3.40635457e+02 -1.76404424e+03  5.76355804e+02  2.23767452e+02  8.95139854e+02
  9.82806243e+02  3.41325924e+02 -1.77223683e+03  5.78219857e+02  2.25809274e+02  8.92163636e+02
  9.78280499e+02  3.42134088e+02 -1.78034407e+03  5.80146516e+02  2.27810894e+02  8.89144455e+02
  9.73799175e+02  3.43058933e+02 -1.78836557e+03  5.82134840e+02  2.29770866e+02  8.86082456e+02
  9.69364961e+02  3.44099377e+02 -1.79630096e+03  5.84183857e+02  2.31687762e+02  8.82977787e+02
  9.64980520e+02  3.45254281e+02 -1.80414984e+03  5.86292563e+02  2.33560180e+02  8.79830598e+02
  9.60648488e+02  3.46522440e+02 -1.81191185e+03  5.88459920e+02  2.35386739e+02  8.76641039e+02
  9.56371472e+02  3.47902594e+02 -1.81958660e+03  5.90684861e+02  2.37166085e+02  8.73409265e+02
  9.52152050e+02  3.49393418e+02 -1.82717372e+03  5.92966286e+02  2.38896887e+02  8.70135432e+02
  9.47992769e+02  3.50993532e+02 -1.83467286e+03  5.95303066e+02  2.40577840e+02  8.66819696e+02
  9.43896143e+02  3.52701495e+02 -1.84208364e+03  5.97694040e+02  2.42207665e+02  8.63462218e+02
  9.39864652e+02  3.54515810e+02 -1.84940572e+03  6.00138020e+02  2.43785112e+02  8.60063158e+02
  9.35900741e+02  3.56434924e+02 -1.85663874e+03  6.02633790e+02  2.45308957e+02  8.56622682e+02
  9.32006819e+02  3.58457225e+02 -1.86378235e+03  6.05180104e+02  2.46778003e+02  8.53140954e+02
  9.28185257e+02  3.60581049e+02 -1.87083621e+03  6.07775690e+02  2.48191085e+02  8.49618143e+02
  9.24438386e+02  3.62804676e+02 -1.87779998e+03  6.10419249e+02  2.49547067e+02  8.46054417e+02
  9.20768499e+02  3.65126335e+02 -1.88467332e+03  6.13109457e+02  2.50844840e+02  8.42449949e+02
  9.17177845e+02  3.67544199e+02 -1.89145590e+03  6.15844963e+02  2.52083331e+02  8.38804912e+02
  9.13668632e+02  3.70056393e+02 -1.89814740e+03  6.18624395e+02  2.53261493e+02  8.35119482e+02
  9.10243024e+02  3.72660991e+02 -1.90474749e+03  6.21446353e+02  2.54378316e+02  8.31393835e+02
  9.06903139e+02  3.75356015e+02 -1.91125585e+03  6.24309416e+02  2.55432818e+02  8.27628153e+02
  9.03651050e+02  3.78139443e+02 -1.91767218e+03  6.27212143e+02  2.56424054e+02  8.23822614e+02
  9.00488782e+02  3.81009202e+02 -1.92399616e+03  6.30153068e+02  2.57351108e+02  8.19977404e+02
  8.97418313e+02  3.83963176e+02 -1.93022748e+03  6.33130706e+02  2.58213102e+02  8.16092708e+02
  8.94441570e+02  3.86999201e+02 -1.93636586e+03  6.36143552e+02  2.59009191e+02  8.12168711e+02
  8.91560431e+02  3.90115071e+02 -1.94241099e+03  6.39190082e+02  2.59738564e+02  8.08205604e+02
  8.88776723e+02  3.93308537e+02 -1.94836258e+03  6.42268753e+02  2.60400446e+02  8.04203577e+02
  8.86092218e+02  3.96577310e+02 -1.95422034e+03  6.45378005e+02  2.60994098e+02  8.00162823e+02
  8.83508637e+02  3.99919057e+02 -1.95998400e+03  6.48516263e+02  2.61518817e+02  7.96083536e+02
  8.81027648e+02  4.03331409e+02 -1.96565327e+03  6.51681933e+02  2.61973937e+02  7.91965913e+02
  8.78650861e+02  4.06811959e+02 -1.97122789e+03  6.54873409e+02  2.62358827e+02  7.87810153e+02
  8.76379831e+02  4.10358263e+02 -1.97670758e+03  6.58089069e+02  2.62672895e+02  7.83616454e+02
  8.74216059e+02  4.13967841e+02 -1.98209208e+03  6.61327278e+02  2.62915587e+02  7.79385020e+02
  8.72160984e+02  4.17638180e+02 -1.98738112e+03  6.64586389e+02  2.63086383e+02  7.75116054e+02
  8.70215989e+02  4.21366735e+02 -1.99257447e+03  6.67864745e+02  2.63184807e+02  7.70809761e+02
  8.68382400e+02  4.25150929e+02 -1.99767186e+03  6.71160676e+02  2.63210415e+02  7.66466350e+02
  8.66661479e+02  4.28988155e+02 -2.00267305e+03  6.74472503e+02  2.63162807e+02  7.62086028e+02
  8.65054431e+02  4.32875778e+02 -2.00757780e+03  6.77798538e+02  2.63041619e+02  7.57669008e+02
  8.63562399e+02  4.36811136e+02 -2.01238588e+03  6.81137087e+02  2.62846525e+02  7.53215501e+02
  8.62186463e+02  4.40791542e+02 -2.01709704e+03  6.84486445e+02  2.62577240e+02  7.48725723e+02
  8.60927643e+02  4.44814283e+02 -2.02171107e+03  6.87844906e+02  2.62233519e+02  7.44199889e+02
  8.59786894e+02  4.48876624e+02 -2.02622774e+03  6.91210754e+02  2.61815154e+02  7.39638217e+02
  8.58765110e+02  4.52975810e+02 -2.03064684e+03  6.94582271e+02  2.61321979e+02  7.35040928e+02
  8.57863120e+02  4.57109065e+02 -2.03496815e+03  6.97957736e+02  2.60753864e+02  7.30408241e+02
  8.57081688e+02  4.61273595e+02 -2.03919147e+03  7.01335424e+02  2.60110723e+02  7.25740382e+02
  8.56421516e+02  4.65466588e+02 -2.04331658e+03  7.04713609e+02  2.59392508e+02  7.21037574e+02
  8.55883238e+02  4.69685218e+02 -2.04734330e+03  7.08090565e+02  2.58599209e+02  7.16300043e+02
  8.55467425e+02  4.73926644e+02 -2.05127143e+03  7.11464566e+02  2.57730858e+02  7.11528019e+02
  8.55174582e+02  4.78188015e+02 -2.05510077e+03  7.14833887e+02  2.56787526e+02  7.06721730e+02
  8.55005146e+02  4.82466465e+02 -2.05883115e+03  7.18196804e+02  2.55769324e+02  7.01881408e+02
  8.54959491e+02  4.86759123e+02 -2.06246239e+03  7.21551598e+02  2.54676402e+02  6.97007287e+02
  8.55037924e+02  4.91063106e+02 -2.06599430e+03  7.24896552e+02  2.53508950e+02  6.92099600e+02
  8.55240682e+02  4.95375529e+02 -2.06942673e+03  7.28229955e+02  2.52267198e+02  6.87158585e+02
  8.55567941e+02  4.99693498e+02 -2.07275950e+03  7.31550102e+02  2.50951414e+02  6.82184479e+02
  8.56019807e+02  5.04014120e+02 -2.07599246e+03  7.34855294e+02  2.49561906e+02  6.77177522e+02
  8.56596319e+02  5.08334496e+02 -2.07912544e+03  7.38143838e+02  2.48099022e+02  6.72137955e+02
  8.57297451e+02  5.12651731e+02 -2.08215830e+03  7.41414053e+02  2.46563146e+02  6.67066021e+02
  8.58123109e+02  5.16962928e+02 -2.08509090e+03  7.44664263e+02  2.44954705e+02  6.61961963e+02
  8.59073132e+02  5.21265194e+02 -2.08792308e+03  7.47892807e+02  2.43274160e+02  6.56826028e+02
  8.60147295e+02  5.25555642e+02 -2.09065472e+03  7.51098031e+02  2.41522013e+02  6.51658463e+02
  8.61345302e+02  5.29831389e+02 -2.09328568e+03  7.54278295e+02  2.39698803e+02  6.46459517e+02
  8.62666795e+02  5.34089560e+02 -2.09581583e+03  7.57431972e+02  2.37805106e+02  6.41229439e+02
  8.64111348e+02  5.38327289e+02 -2.09824507e+03  7.60557447e+02  2.35841537e+02  6.35968483e+02
  8.65678469e+02  5.42541721e+02 -2.10057325e+03  7.63653121e+02  2.33808747e+02  6.30676901e+02
  8.67367600e+02  5.46730014e+02 -2.10280029e+03  7.66717410e+02  2.31707423e+02  6.25354949e+02
  8.69178118e+02  5.50889337e+02 -2.10492606e+03  7.69748747e+02  2.29538290e+02  6.20002882e+02
  8.71109337e+02  5.55016876e+02 -2.10695046e+03  7.72745580e+02  2.27302107e+02  6.14620958e+02
  8.73160502e+02  5.59109832e+02 -2.10887341e+03  7.75706377e+02  2.24999670e+02  6.09209436e+02
  8.75330798e+02  5.63165428e+02 -2.11069480e+03  7.78629624e+02  2.22631809e+02  6.03768578e+02
  8.77619344e+02  5.67180901e+02 -2.11241454e+03  7.81513827e+02  2.20199389e+02  5.98298644e+02
  8.80025195e+02  5.71153512e+02 -2.11403257e+03  7.84357510e+02  2.17703310e+02  5.92799899e+02
  8.82547346e+02  5.75080546e+02 -2.11554878e+03  7.87159222e+02  2.15144505e+02  5.87272607e+02
  8.85184726e+02  5.78959308e+02 -2.11696313e+03  7.89917530e+02  2.12523940e+02  5.81717034e+02
  8.87936205e+02  5.82787131e+02 -2.11827552e+03  7.92631026e+02  2.09842614e+02  5.76133448e+02
  8.90800591e+02  5.86561375e+02 -2.11948592e+03  7.95298324e+02  2.07101558e+02  5.70522118e+02
  8.93776631e+02  5.90279426e+02 -2.12059424e+03  7.97918064e+02  2.04301836e+02  5.64883314e+02
  8.96863012e+02  5.93938702e+02 -2.12160045e+03  8.00488910e+02  2.01444540e+02  5.59217308e+02
  9.00058364e+02  5.97536649e+02 -2.12250448e+03  8.03009549e+02  1.98530795e+02  5.53524372e+02
  9.03361255e+02  6.01070749e+02 -2.12330631e+03  8.05478697e+02  1.95561756e+02  5.47804780e+02
  9.06770198e+02  6.04538514e+02 -2.12400589e+03  8.07895098e+02  1.92538605e+02  5.42058809e+02
  9.10283648e+02  6.07937493e+02 -2.12460318e+03  8.10257520e+02  1.89462556e+02  5.36286734e+02
  9.13900005e+02  6.11265270e+02 -2.12509816e+03  8.12564761e+02  1.86334848e+02  5.30488833e+02
  9.17617612e+02  6.14519469e+02 -2.12549081e+03  8.14815650e+02  1.83156748e+02  5.24665387e+02
  9.21434760e+02  6.17697749e+02 -2.12578110e+03  8.17009041e+02  1.79929552e+02  5.18816675e+02
  9.25349683e+02  6.20797811e+02 -2.12596902e+03  8.19143821e+02  1.76654578e+02  5.12942978e+02
  9.29360567e+02  6.23817399e+02 -2.12605457e+03  8.21218908e+02  1.73333174e+02  5.07044581e+02
  9.33465542e+02  6.26754296e+02 -2.12603773e+03  8.23233250e+02  1.69966707e+02  5.01121766e+02
  9.37662691e+02  6.29606330e+02 -2.12591851e+03  8.25185827e+02  1.66556574e+02  4.95174819e+02
  9.41950046e+02  6.32371375e+02 -2.12569691e+03  8.27075652e+02  1.63104189e+02  4.89204027e+02
  9.46325590e+02  6.35047348e+02 -2.12537295e+03  8.28901771e+02  1.59610994e+02  4.83209677e+02
  9.50787259e+02  6.37632217e+02 -2.12494664e+03  8.30663262e+02  1.56078449e+02  4.77192057e+02
  9.55332943e+02  6.40123994e+02 -2.12441801e+03  8.32359237e+02  1.52508035e+02  4.71151458e+02
  9.59960487e+02  6.42520743e+02 -2.12378707e+03  8.33988845e+02  1.48901255e+02  4.65088170e+02
  9.64667691e+02  6.44820577e+02 -2.12305385e+03  8.35551266e+02  1.45259630e+02  4.59002485e+02
  9.69452313e+02  6.47021660e+02 -2.12221840e+03  8.37045719e+02  1.41584699e+02  4.52894696e+02
  9.74312068e+02  6.49122208e+02 -2.12128075e+03  8.38471455e+02  1.37878019e+02  4.46765098e+02
  9.79244633e+02  6.51120491e+02 -2.12024095e+03  8.39827764e+02  1.34141164e+02  4.40613986e+02
  9.84247643e+02  6.53014832e+02 -2.11909905e+03  8.41113970e+02  1.30375725e+02  4.34441655e+02
  9.89318695e+02  6.54803609e+02 -2.11785510e+03  8.42329437e+02  1.26583306e+02  4.28248404e+02
  9.94455353e+02  6.56485257e+02 -2.11650916e+03  8.43473562e+02  1.22765526e+02  4.22034530e+02
  9.99655141e+02  6.58058265e+02 -2.11506130e+03  8.44545783e+02  1.18924019e+02  4.15800332e+02
  1.00491555e+03  6.59521183e+02 -2.11351159e+03  8.45545573e+02  1.15060428e+02  4.09546111e+02
  1.01023404e+03  6.60872615e+02 -2.11186010e+03  8.46472445e+02  1.11176413e+02  4.03272168e+02
  1.01560804e+03  6.62111228e+02 -2.11010691e+03  8.47325950e+02  1.07273639e+02  3.96978805e+02
  1.02103495e+03  6.63235745e+02 -2.10825210e+03  8.48105677e+02  1.03353785e+02  3.90666325e+02
  1.02651213e+03  6.64244951e+02 -2.10629578e+03  8.48811253e+02  9.94185366e+01  3.84335033e+02
  1.03203693e+03  6.65137692e+02 -2.10423802e+03  8.49442345e+02  9.54695896e+01  3.77985232e+02
  1.03760666e+03  6.65912876e+02 -2.10207893e+03  8.49998659e+02  9.15086455e+01  3.71617229e+02
  1.04321861e+03  6.66569471e+02 -2.09981861e+03  8.50479940e+02  8.75374127e+01  3.65231331e+02
  1.04887005e+03  6.67106510e+02 -2.09745717e+03  8.50885973e+02  8.35576048e+01  3.58827844e+02
  1.05455824e+03  6.67523087e+02 -2.09499473e+03  8.51216581e+02  7.95709400e+01  3.52407078e+02
  1.06028038e+03  6.67818363e+02 -2.09243140e+03  8.51471628e+02  7.55791401e+01  3.45969342e+02
  1.06603369e+03  6.67991559e+02 -2.08976731e+03  8.51651018e+02  7.15839297e+01  3.39514945e+02
  1.07181537e+03  6.68041962e+02 -2.08700259e+03  8.51754693e+02  6.75870351e+01  3.33044198e+02
  1.07762258e+03  6.67968927e+02 -2.08413736e+03  8.51782636e+02  6.35901832e+01  3.26557413e+02
  1.08345249e+03  6.67771869e+02 -2.08117177e+03  8.51734869e+02  5.95951012e+01  3.20054902e+02
  1.08930225e+03  6.67450272e+02 -2.07810596e+03  8.51611456e+02  5.56035151e+01  3.13536979e+02
  1.09516898e+03  6.67003684e+02 -2.07494008e+03  8.51412497e+02  5.16171492e+01  3.07003958e+02
  1.10104982e+03  6.66431722e+02 -2.07167427e+03  8.51138135e+02  4.76377248e+01  3.00456152e+02
  1.10694189e+03  6.65734066e+02 -2.06830870e+03  8.50788550e+02  4.36669595e+01  2.93893878e+02
  1.11284230e+03  6.64910463e+02 -2.06484354e+03  8.50363963e+02  3.97065664e+01  2.87317451e+02
