             z_1            v_z1             z_2            v_z2
  1.82198479e+03  4.68951679e+02 -8.54128523e+02 -4.17731041e+01
  1.82937647e+03  4.71337831e+02 -8.50751942e+02 -4.90928385e+01
  1.83668004e+03  4.73433625e+02 -8.47334393e+02 -5.64009495e+01
  1.84389517e+03  4.75238006e+02 -8.43876040e+02 -6.36935212e+01
  1.85102150e+03  4.76750072e+02 -8.40377049e+02 -7.09666458e+01
  1.85805870e+03  4.77969074e+02 -8.36837589e+02 -7.82164259e+01
  1.86500642e+03  4.78894420e+02 -8.33257830e+02 -8.54389763e+01
  1.87186433e+03  4.79525676e+02 -8.29637946e+02 -9.26304263e+01
  1.87863209e+03  4.79862561e+02 -8.25978109e+02 -9.97869217e+01
  1.88530939e+03  4.79904951e+02 -8.22278496e+02 -1.06904627e+02
  1.89189591e+03  4.79652878e+02 -8.18539287e+02 -1.13979726e+02
  1.89839131e+03  4.79106532e+02 -8.14760659e+02 -1.21008427e+02
  1.90479530e+03  4.78266256e+02 -8.10942796e+02 -1.27986961e+02
  1.91110756e+03  4.77132552e+02 -8.07085882e+02 -1.34911588e+02
  1.91732779e+03  4.75706077e+02 -8.03190102e+02 -1.41778594e+02
  1.92345568e+03  4.73987641e+02 -7.99255643e+02 -1.48584296e+02
  1.92949096e+03  4.71978211e+02 -7.95282695e+02 -1.55325045e+02
  1.93543331e+03  4.69678910e+02 -7.91271450e+02 -1.61997225e+02
  1.94128247e+03  4.67091010e+02 -7.87222101e+02 -1.68597258e+02
  1.94703814e+03  4.64215941e+02 -7.83134842e+02 -1.75121601e+02
  1.95270004e+03  4.61055283e+02 -7.79009871e+02 -1.81566755e+02
  1.95826792e+03  4.57610768e+02 -7.74847386e+02 -1.87929261e+02
  1.96374149e+03  4.53884278e+02 -7.70647587e+02 -1.94205704e+02
  1.96912050e+03  4.49877846e+02 -7.66410678e+02 -2.00392714e+02
  1.97440468e+03  4.45593652e+02 -7.62136861e+02 -2.06486970e+02
  1.97959378e+03  4.41034025e+02 -7.57826343e+02 -2.12485199e+02
  1.98468755e+03  4.36201438e+02 -7.53479331e+02 -2.18384180e+02
  1.98968575e+03  4.31098511e+02 -7.49096034e+02 -2.24180743e+02
  1.99458814e+03  4.25728007e+02 -7.44676665e+02 -2.29871773e+02
  1.99939447e+03  4.20092830e+02 -7.40221434e+02 -2.35454213e+02
  2.00410452e+03  4.14196026e+02 -7.35730558e+02 -2.40925060e+02
  2.00871806e+03  4.08040778e+02 -7.31204252e+02 -2.46281374e+02
  2.01323487e+03  4.01630408e+02 -7.26642734e+02 -2.51520272e+02
  2.01765473e+03  3.94968371e+02 -7.22046224e+02 -2.56638936e+02
  2.02197743e+03  3.88058258e+02 -7.17414944e+02 -2.61634610e+02
  2.02620275e+03  3.80903791e+02 -7.12749116e+02 -2.66504606e+02
  2.03033051e+03  3.73508820e+02 -7.08048964e+02 -2.71246298e+02
  2.03436049e+03  3.65877325e+02 -7.03314716e+02 -2.75857132e+02
  2.03829251e+03  3.58013409e+02 -6.98546600e+02 -2.80334623e+02
  2.04212637e+03  3.49921301e+02 -6.93744844e+02 -2.84676354e+02
  2.04586189e+03  3.41605349e+02 -6.88909680e+02 -2.88879981e+02
  2.04949888e+03  3.33070019e+02 -6.84041341e+02 -2.92943236e+02
  2.05303719e+03  3.24319896e+02 -6.79140062e+02 -2.96863921e+02
  2.05647663e+03  3.15359676e+02 -6.74206078e+02 -3.00639916e+02
  2.05981703e+03  3.06194168e+02 -6.69239627e+02 -3.04269176e+02
  2.06305825e+03  2.96828290e+02 -6.64240949e+02 -3.07749737e+02
  2.06620011e+03  2.87267064e+02 -6.59210283e+02 -3.11079708e+02
  2.06924248e+03  2.77515617e+02 -6.54147873e+02 -3.14257284e+02
  2.07218520e+03  2.67579177e+02 -6.49053961e+02 -3.17280734e+02
  2.07502813e+03  2.57463069e+02 -6.43928794e+02 -3.20148414e+02
  2.07777114e+03  2.47172713e+02 -6.38772618e+02 -3.22858758e+02
  2.08041409e+03  2.36713620e+02 -6.33585681e+02 -3.25410286e+02
  2.08295686e+03  2.26091392e+02 -6.28368233e+02 -3.27801600e+02
  2.08539931e+03  2.15311716e+02 -6.23120526e+02 -3.30031386e+02
  2.08774135e+03  2.04380362e+02 -6.17842812e+02 -3.32098418e+02
  2.08998285e+03  1.93303180e+02 -6.12535345e+02 -3.34001551e+02
  2.09212370e+03  1.82086095e+02 -6.07198381e+02 -3.35739730e+02
  2.09416381e+03  1.70735108e+02 -6.01832177e+02 -3.37311985e+02
  2.09610307e+03  1.59256289e+02 -5.96436991e+02 -3.38717433e+02
  2.09794139e+03  1.47655772e+02 -5.91013083e+02 -3.39955278e+02
  2.09967868e+03  1.35939760e+02 -5.85560715e+02 -3.41024813e+02
  2.10131486e+03  1.24114510e+02 -5.80080148e+02 -3.41925417e+02
  2.10284984e+03  1.12186340e+02 -5.74571647e+02 -3.42656559e+02
  2.10428357e+03  1.00161619e+02 -5.69035478e+02 -3.43217796e+02
  2.10561596e+03  8.80467652e+01 -5.63471905e+02 -3.43608770e+02
  2.10684695e+03  7.58482430e+01 -5.57881199e+02 -3.43829217e+02
  2.10797649e+03  6.35725594e+01 -5.52263627e+02 -3.43878956e+02
  2.10900451e+03  5.12262598e+01 -5.46619460e+02 -3.43757898e+02
  2.10993097e+03  3.88159243e+01 -5.40948971e+02 -3.43466040e+02
  2.11075583e+03  2.63481647e+01 -5.35252431e+02 -3.43003467e+02
  2.11147904e+03  1.38296201e+01 -5.29530117e+02 -3.42370352e+02
  2.11210057e+03  1.26695375e+00 -5.23782302e+02 -3.41566955e+02
  2.11262040e+03 -1.13331508e+01 -5.18009264e+02 -3.40593625e+02
  2.11303848e+03 -2.39639932e+01 -5.12211281e+02 -3.39450796e+02
  2.11335482e+03 -3.66188599e+01 -5.06388632e+02 -3.38138990e+02
  2.11356938e+03 -4.92910273e+01 -5.00541597e+02 -3.36658814e+02
  2.11368216e+03 -6.19737651e+01 -4.94670458e+02 -3.35010965e+02
  2.11369315e+03 -7.46603393e+01 -4.88775499e+02 -3.33196223e+02
  2.11360236e+03 -8.73440150e+01 -4.82857001e+02 -3.31215460e+02
  2.11340978e+03 -1.00018059e+02 -4.76915252e+02 -3.29069631e+02
  2.11311544e+03 -1.12675742e+02 -4.70950536e+02 -3.26759784e+02
  2.11271933e+03 -1.25310339e+02 -4.64963141e+02 -3.24287054e+02
  2.11222148e+03 -1.37915133e+02 -4.58953356e+02 -3.21652671e+02
  2.11162192e+03 -1.50483416e+02 -4.52921469e+02 -3.18857955e+02
  2.11092067e+03 -1.63008487e+02 -4.46867771e+02 -3.15904325e+02
  2.11011777e+03 -1.75483655e+02 -4.40792555e+02 -3.12793294e+02
  2.10921325e+03 -1.87902237e+02 -4.34696111e+02 -3.09526480e+02
  2.10820716e+03 -2.00257563e+02 -4.28578735e+02 -3.06105599e+02
  2.10709955e+03 -2.12542973e+02 -4.22440719e+02 -3.02532475e+02
  2.10589047e+03 -2.24751819e+02 -4.16282361e+02 -2.98809032e+02
  2.10457998e+03 -2.36877470e+02 -4.10103957e+02 -2.94937304e+02
  2.10316814e+03 -2.48913316e+02 -4.03905803e+02 -2.90919422e+02
  2.10165502e+03 -2.60852770e+02 -3.97688199e+02 -2.86757622e+02
  2.10004069e+03 -2.72689279e+02 -3.91451445e+02 -2.82454231e+02
  2.09832524e+03 -2.84416331e+02 -3.85195839e+02 -2.78011667e+02
  2.09650874e+03 -2.96027464e+02 -3.78921684e+02 -2.73432427e+02
  2.09459127e+03 -3.07516277e+02 -3.72629282e+02 -2.68719084e+02
  2.09257295e+03 -3.18876440e+02 -3.66318936e+02 -2.63874276e+02
  2.09045385e+03 -3.30101701e+02 -3.59990949e+02 -2.58900697e+02
  2.08823408e+03 -3.41185900e+02 -3.53645627e+02 -2.53801093e+02
  2.08591376e+03 -3.52122970e+02 -3.47283275e+02 -2.48578256e+02
  2.08349298e+03 -3.62906948e+02 -3.40904199e+02 -2.43235019e+02
  2.08097187e+03 -3.73531978e+02 -3.34508706e+02 -2.37774254e+02
  2.07835055e+03 -3.83992309e+02 -3.28097105e+02 -2.32198870e+02
  2.07562915e+03 -3.94282305e+02 -3.21669704e+02 -2.26511814e+02
  2.07280779e+03 -4.04396436e+02 -3.15226813e+02 -2.20716074e+02
  2.06988662e+03 -4.14329289e+02 -3.08768742e+02 -2.14814675e+02
  2.06686577e+03 -4.24075556e+02 -3.02295802e+02 -2.08810683e+02
  2.06374538e+03 -4.33630044e+02 -2.95808305e+02 -2.02707209e+02
  2.06052562e+03 -4.42987667e+02 -2.89306563e+02 -1.96507408e+02
  2.05720662e+03 -4.52143451e+02 -2.82790889e+02 -1.90214478e+02
  2.05378857e+03 -4.61092533e+02 -2.76261597e+02 -1.83831664e+02
  2.05027161e+03 -4.69830161e+02 -2.69719002e+02 -1.77362259e+02
  2.04665591e+03 -4.78351695e+02 -2.63163418e+02 -1.70809597e+02
  2.04294166e+03 -4.86652607e+02 -2.56595161e+02 -1.64177062e+02
  2.03912903e+03 -4.94728488e+02 -2.50014548e+02 -1.57468080e+02
  2.03521820e+03 -5.02575043e+02 -2.43421895e+02 -1.50686119e+02
  2.03120937e+03 -5.10188097e+02 -2.36817520e+02 -1.43834691e+02
  2.02710272e+03 -5.17563594e+02 -2.30201741e+02 -1.36917346e+02
  2.02289845e+03 -5.24697602e+02 -2.23574876e+02 -1.29937672e+02
  2.01859677e+03 -5.31586315e+02 -2.16937245e+02 -1.22899295e+02
  2.01419788e+03 -5.38226053e+02 -2.10289168e+02 -1.15805875e+02
  2.00970200e+03 -5.44613264e+02 -2.03630963e+02 -1.08661101e+02
  2.00510934e+03 -5.50744529e+02 -1.96962953e+02 -1.01468697e+02
  2.00042012e+03 -5.56616560e+02 -1.90285458e+02 -9.42324109e+01
  1.99563456e+03 -5.62226206e+02 -1.83598800e+02 -8.69560179e+01
  1.99075291e+03 -5.67570452e+02 -1.76903300e+02 -7.96433166e+01
  1.98577539e+03 -5.72646423e+02 -1.70199281e+02 -7.22981268e+01
  1.98070224e+03 -5.77451382e+02 -1.63487067e+02 -6.49242874e+01
  1.97553371e+03 -5.81982735e+02 -1.56766979e+02 -5.75256542e+01
  1.97027005e+03 -5.86238033e+02 -1.50039343e+02 -5.01060976e+01
  1.96491151e+03 -5.90214971e+02 -1.43304481e+02 -4.26695006e+01
  1.95945834e+03 -5.93911389e+02 -1.36562718e+02 -3.52197564e+01
  1.95391082e+03 -5.97325277e+02 -1.29814379e+02 -2.77607665e+01
  1.94826920e+03 -6.00454772e+02 -1.23059789e+02 -2.02964379e+01
  1.94253376e+03 -6.03298163e+02 -1.16299273e+02 -1.28306818e+01
  1.93670478e+03 -6.05853887e+02 -1.09533157e+02 -5.36741072e+00
  1.93078254e+03 -6.08120535e+02 -1.02761766e+02  2.08946340e+00
  1.92476731e+03 -6.10096849e+02 -9.59854261e+01  9.53603129e+00
  1.91865940e+03 -6.11781728e+02 -8.92044643e+01  1.69683886e+01
  1.91245909e+03 -6.13174220e+02 -8.24192069e+01  2.43826379e+01
  1.90616669e+03 -6.14273531e+02 -7.56299806e+01  3.17748910e+01
  1.89978249e+03 -6.15079020e+02 -6.88371124e+01  3.91412709e+01
  1.89330681e+03 -6.15590205e+02 -6.20409293e+01  4.64779139e+01
  1.88673995e+03 -6.15806754e+02 -5.52417587e+01  5.37809718e+01
  1.88008224e+03 -6.15728497e+02 -4.84399280e+01  6.10466138e+01
  1.87333399e+03 -6.15355415e+02 -4.16357646e+01  6.82710289e+01
  1.86649553e+03 -6.14687649e+02 -3.48295964e+01  7.54504275e+01
  1.85956718e+03 -6.13725493e+02 -2.80217510e+01  8.25810436e+01
  1.85254929e+03 -6.12469400e+02 -2.12125563e+01  8.96591371e+01
  1.84544218e+03 -6.10919975e+02 -1.44023402e+01  9.66809955e+01
  1.83824621e+03 -6.09077982e+02 -7.59143067e+00  1.03642936e+02
  1.83096171e+03 -6.06944338e+02 -7.80155629e-01  1.10541307e+02
  1.82358904e+03 -6.04520115e+02  6.03115688e+00  1.17372491e+02
  1.81612856e+03 -6.01806538e+02  1.28421788e+01  1.24132906e+02
  1.80858062e+03 -5.98804987e+02  1.96525823e+01  1.30819007e+02
  1.80094558e+03 -5.95516994e+02  2.64620392e+01  1.37427290e+02
  1.79322382e+03 -5.91944243e+02  3.32702217e+01  1.43954289e+02
  1.78541570e+03 -5.88088568e+02  4.00768020e+01  1.50396583e+02
  1.77752161e+03 -5.83951953e+02  4.68814522e+01  1.56750797e+02
  1.76954192e+03 -5.79536534e+02  5.36838447e+01  1.63013600e+02
  1.76147701e+03 -5.74844589e+02  6.04836518e+01  1.69181712e+02
  1.75332728e+03 -5.69878549e+02  6.72805462e+01  1.75251901e+02
  1.74509312e+03 -5.64640985e+02  7.40742006e+01  1.81220989e+02
  1.73677492e+03 -5.59134615e+02  8.08642877e+01  1.87085849e+02
  1.72837308e+03 -5.53362300e+02  8.76504805e+01  1.92843412e+02
  1.71988801e+03 -5.47327038e+02  9.44324524e+01  1.98490664e+02
  1.71132012e+03 -5.41031971e+02  1.01209877e+02  2.04024650e+02
  1.70266982e+03 -5.34480377e+02  1.07982427e+02  2.09442476e+02
  1.69393753e+03 -5.27675669e+02  1.14749777e+02  2.14741307e+02
  1.68512366e+03 -5.20621395e+02  1.21511601e+02  2.19918375e+02
  1.67622865e+03 -5.13321237e+02  1.28267574e+02  2.24970972e+02
  1.66725291e+03 -5.05779003e+02  1.35017369e+02  2.29896461e+02
  1.65819689e+03 -4.97998635e+02  1.41760663e+02  2.34692268e+02
  1.64906102e+03 -4.89984197e+02  1.48497129e+02  2.39355890e+02
  1.63984573e+03 -4.81739879e+02  1.55226445e+02  2.43884895e+02
  1.63055147e+03 -4.73269992e+02  1.61948285e+02  2.48276919e+02
  1.62117870e+03 -4.64578967e+02  1.68662327e+02  2.52529674e+02
  1.61172785e+03 -4.55671352e+02  1.75368246e+02  2.56640945e+02
  1.60219939e+03 -4.46551811e+02  1.82065720e+02  2.60608591e+02
  1.59259378e+03 -4.37225120e+02  1.88754426e+02  2.64430548e+02
  1.58291147e+03 -4.27696163e+02  1.95434042e+02  2.68104829e+02
  1.57315294e+03 -4.17969933e+02  2.02104247e+02  2.71629526e+02
  1.56331865e+03 -4.08051528e+02  2.08764720e+02  2.75002810e+02
  1.55340908e+03 -3.97946146e+02  2.15415138e+02  2.78222931e+02
  1.54342470e+03 -3.87659087e+02  2.22055183e+02  2.81288222e+02
  1.53336600e+03 -3.77195743e+02  2.28684535e+02  2.84197098e+02
  1.52323346e+03 -3.66561604e+02  2.35302874e+02  2.86948057e+02
  1.51302756e+03 -3.55762249e+02  2.41909882e+02  2.89539679e+02
  1.50274881e+03 -3.44803342e+02  2.48505239e+02  2.91970630e+02
  1.49239768e+03 -3.33690636e+02  2.55088630e+02  2.94239662e+02
  1.48197469e+03 -3.22429963e+02  2.61659737e+02  2.96345611e+02
  1.47148034e+03 -3.11027234e+02  2.68218242e+02  2.98287401e+02
  1.46091512e+03 -2.99488434e+02  2.74763832e+02  3.00064042e+02
  1.45027955e+03 -2.87819622e+02  2.81296189e+02  3.01674633e+02
  1.43957415e+03 -2.76026926e+02  2.87815000e+02  3.03118360e+02
  1.42879942e+03 -2.64116538e+02  2.94319951e+02  3.04394497e+02
  1.41795588e+03 -2.52094713e+02  3.00810729e+02  3.05502409e+02
  1.40704406e+03 -2.39967767e+02  3.07287020e+02  3.06441548e+02
  1.39606449e+03 -2.27742069e+02  3.13748513e+02  3.07211456e+02
  1.38501769e+03 -2.15424042e+02  3.20194898e+02  3.07811767e+02
  1.37390419e+03 -2.03020157e+02  3.26625862e+02  3.08242201e+02
  1.36272453e+03 -1.90536931e+02  3.33041098e+02  3.08502572e+02
  1.35147924e+03 -1.77980923e+02  3.39440295e+02  3.08592782e+02
  1.34016888e+03 -1.65358731e+02  3.45823146e+02  3.08512824e+02
  1.32879397e+03 -1.52676988e+02  3.52189343e+02  3.08262781e+02
  1.31735508e+03 -1.39942358e+02  3.58538579e+02  3.07842826e+02
  1.30585275e+03 -1.27161532e+02  3.64870550e+02  3.07253223e+02
  1.29428754e+03 -1.14341229e+02  3.71184949e+02  3.06494325e+02
  1.28266000e+03 -1.01488184e+02  3.77481474e+02  3.05566576e+02
  1.27097069e+03 -8.86091544e+01  3.83759819e+02  3.04470509e+02
  1.25922018e+03 -7.57109077e+01  3.90019685e+02  3.03206745e+02
  1.24740903e+03 -6.28002231e+01  3.96260768e+02  3.01775995e+02
  1.23553781e+03 -4.98838861e+01  4.02482768e+02  3.00179061e+02
  1.22360709e+03 -3.69686851e+01  4.08685386e+02  2.98416828e+02
  1.21161745e+03 -2.40614079e+01  4.14868323e+02  2.96490274e+02
  1.19956946e+03 -1.11688382e+01  4.21031280e+02  2.94400461e+02
  1.18746371e+03  1.70224825e+00  4.27173963e+02  2.92148538e+02
  1.17530077e+03  1.45450872e+01  4.33296073e+02  2.89735740e+02
  1.16308124e+03  2.73529292e+01  4.39397317e+02  2.87163389e+02
  1.15080570e+03  4.01190437e+01  4.45477401e+02  2.84432889e+02
  1.13847474e+03  5.28367219e+01  4.51536032e+02  2.81545731e+02
  1.12608896e+03  6.54992811e+01  4.57572918e+02  2.78503486e+02
  1.11364895e+03  7.81000677e+01  4.63587769e+02  2.75307810e+02
  1.10115531e+03  9.06324608e+01  4.69580294e+02  2.71960437e+02
  1.08860865e+03  1.03089876e+02  4.75550206e+02  2.68463186e+02
  1.07600956e+03  1.15465768e+02  4.81497215e+02  2.64817952e+02
  1.06335866e+03  1.27753637e+02  4.87421037e+02  2.61026709e+02
  1.05065655e+03  1.39947026e+02  4.93321386e+02  2.57091510e+02
  1.03790385e+03  1.52039533e+02  4.99197978e+02  2.53014483e+02
  1.02510117e+03  1.64024805e+02  5.05050529e+02  2.48797832e+02
  1.01224912e+03  1.75896548e+02  5.10878757e+02  2.44443835e+02
  9.99348335e+02  1.87648529e+02  5.16682382e+02  2.39954842e+02
  9.86399423e+02  1.99274577e+02  5.22461125e+02  2.35333276e+02
  9.73403011e+02  2.10768589e+02  5.28214706e+02  2.30581630e+02
  9.60359726e+02  2.22124531e+02  5.33942850e+02  2.25702465e+02
  9.47270196e+02  2.33336443e+02  5.39645278e+02  2.20698410e+02
  9.34135050e+02  2.44398442e+02  5.45321718e+02  2.15572161e+02
  9.20954923e+02  2.55304722e+02  5.50971895e+02  2.10326478e+02
  9.07730449e+02  2.66049563e+02  5.56595537e+02  2.04964186e+02
  8.94462266e+02  2.76627328e+02  5.62192373e+02  1.99488171e+02
  8.81151011e+02  2.87032471e+02  5.67762133e+02  1.93901377e+02
  8.67797327e+02  2.97259535e+02  5.73304549e+02  1.88206810e+02
  8.54401858e+02  3.07303158e+02  5.78819353e+02  1.82407533e+02
  8.40965248e+02  3.17158078e+02  5.84306279e+02  1.76506662e+02
  8.27488145e+02  3.26819130e+02  5.89765063e+02  1.70507370e+02
  8.13971200e+02  3.36281254e+02  5.95195440e+02  1.64412880e+02
  8.00415064e+02  3.45539492e+02  6.00597148e+02  1.58226466e+02
  7.86820392e+02  3.54589000e+02  6.05969926e+02  1.51951452e+02
  7.73187838e+02  3.63425039e+02  6.11313513e+02  1.45591208e+02
  7.59518064e+02  3.72042986e+02  6.16627650e+02  1.39149150e+02
  7.45811729e+02  3.80438334e+02  6.21912078e+02  1.32628736e+02
  7.32069498e+02  3.88606692e+02  6.27166537e+02  1.26033466e+02
  7.18292042e+02  3.96543792e+02  6.32390767e+02  1.19366882e+02
  7.04480034e+02  4.04245487e+02  6.37584505e+02  1.12632562e+02
  6.90634164e+02  4.11707756e+02  6.42747477e+02  1.05834118e+02
  6.76755150e+02  4.18926702e+02  6.47879383e+02  9.89752011e+01
  6.62843830e+02  4.25898562e+02  6.52979806e+02  9.20594901e+01
  6.48902579e+02  4.32619698e+02  6.58046794e+02  8.50906960e+01
  6.34929788e+02  4.39086611e+02  6.63082386e+02  7.80725579e+01
  6.20924130e+02  4.45295933e+02  6.68088338e+02  7.10088409e+01
  6.06888274e+02  4.51244433e+02  6.73062414e+02  6.39033344e+01
  5.92823075e+02  4.56929020e+02  6.78004195e+02  5.67598503e+01
  5.78729265e+02  4.62346740e+02  6.82913390e+02  4.95822206e+01
  5.64607546e+02  4.67494783e+02  6.87789739e+02  4.23742957e+01
  5.50458611e+02  4.72370482e+02  6.92632994e+02  3.51399420e+01
  5.36283147e+02  4.76971312e+02  6.97442915e+02  2.78830404e+01
  5.22081843e+02  4.81294895e+02  7.02219264e+02  2.06074836e+01
  5.07855386e+02  4.85339001e+02  7.06961810e+02  1.33171748e+01
  4.93604463e+02  4.89101547e+02  7.11670321e+02  6.01602497e+00
  4.79329762e+02  4.92580598e+02  7.16344569e+02 -1.29204884e+00
  4.65031971e+02  4.95774371e+02  7.20984328e+02 -8.60312560e+00
  4.50711781e+02  4.98681234e+02  7.25589373e+02 -1.59132824e+01
  4.36369881e+02  5.01299705e+02  7.30159481e+02 -2.32185965e+01
  4.22006964e+02  5.03628457e+02  7.34694432e+02 -3.05151474e+01
  4.07623720e+02  5.05666314e+02  7.39194007e+02 -3.77990187e+01
  3.93220844e+02  5.07412256e+02  7.43657988e+02 -4.50663005e+01
  3.78799028e+02  5.08865417e+02  7.48086162e+02 -5.23130911e+01
  3.64358969e+02  5.10025084e+02  7.52478313e+02 -5.95354991e+01
  3.49901361e+02  5.10890702e+02  7.56834230e+02 -6.67296455e+01
  3.35426901e+02  5.11461869e+02  7.61153703e+02 -7.38916659e+01
  3.20936286e+02  5.11738339e+02  7.65436525e+02 -8.10177120e+01
  3.06430215e+02  5.11720024e+02  7.69682487e+02 -8.81039540e+01
  2.91909385e+02  5.11406988e+02  7.73891387e+02 -9.51465824e+01
  2.77374497e+02  5.10799453e+02  7.78063021e+02 -1.02141810e+02
  2.62826250e+02  5.09897796e+02  7.82197188e+02 -1.09085874e+02
  2.48265345e+02  5.08702548e+02  7.86293689e+02 -1.15975039e+02
  2.33692483e+02  5.07214398e+02  7.90352327e+02 -1.22805595e+02
  2.19108367e+02  5.05434185e+02  7.94372905e+02 -1.29573864e+02
  2.04513698e+02  5.03362906e+02  7.98355231e+02 -1.36276201e+02
  1.89909179e+02  5.01001710e+02  8.02299113e+02 -1.42908994e+02
  1.75295515e+02  4.98351898e+02  8.06204360e+02 -1.49468667e+02
  1.60673408e+02  4.95414925e+02  8.10070784e+02 -1.55951683e+02
  1.46043562e+02  4.92192398e+02  8.13898199e+02 -1.62354543e+02
  1.31406683e+02  4.88686073e+02  8.17686422e+02 -1.68673792e+02
  1.16763476e+02  4.84897858e+02  8.21435268e+02 -1.74906020e+02
  1.02114644e+02  4.80829812e+02  8.25144559e+02 -1.81047860e+02
  8.74608950e+01  4.76484139e+02  8.28814114e+02 -1.87095997e+02
  7.28029332e+01  4.71863195e+02  8.32443758e+02 -1.93047164e+02
  5.81414648e+01  4.66969481e+02  8.36033315e+02 -1.98898147e+02
  4.34771961e+01  4.61805644e+02  8.39582613e+02 -2.04645787e+02
  2.88108331e+01  4.56374478e+02  8.43091481e+02 -2.10286982e+02
  1.41430822e+01  4.50678918e+02  8.46559749e+02 -2.15818687e+02
 -5.25350352e-01  4.44722044e+02  8.49987251e+02 -2.21237920e+02
 -1.51937581e+01  4.38507077e+02  8.53373822e+02 -2.26541759e+02
 -2.98614346e+01  4.32037378e+02  8.56719298e+02 -2.31727346e+02
 -4.45276735e+01  4.25316445e+02  8.60023519e+02 -2.36791892e+02
 -5.91917687e+01  4.18347912e+02  8.63286324e+02 -2.41732671e+02
 -7.38530138e+01  4.11135550e+02  8.66507558e+02 -2.46547028e+02
 -8.85107028e+01  4.03683258e+02  8.69687065e+02 -2.51232375e+02
 -1.03164130e+02  3.95995066e+02  8.72824691e+02 -2.55786199e+02
 -1.17812589e+02  3.88075133e+02  8.75920287e+02 -2.60206053e+02
 -1.32455376e+02  3.79927740e+02  8.78973702e+02 -2.64489569e+02
 -1.47091784e+02  3.71557291e+02  8.81984789e+02 -2.68634446e+02
 -1.61721110e+02  3.62968308e+02  8.84953404e+02 -2.72638463e+02
 -1.76342648e+02  3.54165433e+02  8.87879404e+02 -2.76499471e+02
 -1.90955694e+02  3.45153416e+02  8.90762647e+02 -2.80215398e+02
 -2.05559545e+02  3.35937123e+02  8.93602995e+02 -2.83784248e+02
 -2.20153497e+02  3.26521526e+02  8.96400311e+02 -2.87204105e+02
 -2.34736848e+02  3.16911702e+02  8.99154461e+02 -2.90473128e+02
 -2.49308895e+02  3.07112831e+02  9.01865311e+02 -2.93589559e+02
 -2.63868937e+02  2.97130191e+02  9.04532731e+02 -2.96551718e+02
 -2.78416272e+02  2.86969159e+02  9.07156593e+02 -2.99358006e+02
 -2.92950200e+02  2.76635205e+02  9.09736770e+02 -3.02006906e+02
 -3.07470021e+02  2.66133889e+02  9.12273139e+02 -3.04496985e+02
 -3.21975035e+02  2.55470859e+02  9.14765576e+02 -3.06826892e+02
 -3.36464545e+02  2.44651850e+02  9.17213962e+02 -3.08995360e+02
 -3.50937853e+02  2.33682676e+02  9.19618179e+02 -3.11001207e+02
 -3.65394261e+02  2.22569231e+02  9.21978111e+02 -3.12843337e+02
 -3.79833073e+02  2.11317485e+02  9.24293645e+02 -3.14520739e+02
 -3.94253594e+02  1.99933482e+02  9.26564669e+02 -3.16032490e+02
 -4.08655130e+02  1.88423332e+02  9.28791073e+02 -3.17377753e+02
 -4.23036987e+02  1.76793215e+02  9.30972751e+02 -3.18555780e+02
 -4.37398472e+02  1.65049372e+02  9.33109597e+02 -3.19565908e+02
 -4.51738894e+02  1.53198104e+02  9.35201509e+02 -3.20407567e+02
 -4.66057563e+02  1.41245769e+02  9.37248385e+02 -3.21080274e+02
 -4.80353788e+02  1.29198778e+02  9.39250128e+02 -3.21583633e+02
 -4.94626881e+02  1.17063592e+02  9.41206640e+02 -3.21917340e+02
 -5.08876156e+02  1.04846718e+02  9.43117827e+02 -3.22081180e+02
 -5.23100925e+02  9.25547066e+01  9.44983599e+02 -3.22075028e+02
 -5.37300504e+02  8.01941472e+01  9.46803863e+02 -3.21898848e+02
 -5.51474209e+02  6.77716661e+01  9.48578534e+02 -3.21552696e+02
 -5.65621357e+02  5.52939220e+01  9.50307526e+02 -3.21036715e+02
 -5.79741268e+02  4.27676027e+01  9.51990754e+02 -3.20351139e+02
 -5.93833261e+02  3.01994217e+01  9.53628139e+02 -3.19496294e+02
 -6.07896657e+02  1.75961147e+01  9.55219601e+02 -3.18472592e+02
 -6.21930780e+02  4.96443586e+00  9.56765063e+02 -3.17280538e+02
 -6.35934953e+02 -7.68884569e+00  9.58264452e+02 -3.15920724e+02
 -6.49908502e+02 -2.03569492e+01  9.59717695e+02 -3.14393832e+02
 -6.63850754e+02 -3.30330862e+01  9.61124723e+02 -3.12700632e+02
 -6.77761039e+02 -4.57104637e+01  9.62485466e+02 -3.10841982e+02
 -6.91638685e+02 -5.83822882e+01  9.63799860e+02 -3.08818830e+02
 -7.05483025e+02 -7.10417688e+01  9.65067842e+02 -3.06632208e+02
 -7.19293391e+02 -8.36821211e+01  9.66289350e+02 -3.04283237e+02
 -7.33069120e+02 -9.62965708e+01  9.67464325e+02 -3.01773124e+02
 -7.46809547e+02 -1.08878357e+02  9.68592712e+02 -2.99103161e+02
 -7.60514011e+02 -1.21420736e+02  9.69674455e+02 -2.96274727e+02
 -7.74181852e+02 -1.33916985e+02  9.70709503e+02 -2.93289282e+02
 -7.87812412e+02 -1.46360406e+02  9.71697806e+02 -2.90148372e+02
 -8.01405034e+02 -1.58744327e+02  9.72639315e+02 -2.86853624e+02
 -8.14959063e+02 -1.71062108e+02  9.73533987e+02 -2.83406748e+02
