             x_1             y_1             x_2             y_2
 -1.10504885e+03 -8.05385353e+02 -8.22139258e+02 -9.90740729e+01
 -1.11110642e+03 -8.03270274e+02 -8.20999631e+02 -9.54155771e+01
 -1.11713829e+03 -8.01028986e+02 -8.19792044e+02 -9.17876378e+01
 -1.12314159e+03 -7.98662089e+02 -8.18517221e+02 -8.81917951e+01
 -1.12911344e+03 -7.96170247e+02 -8.17175923e+02 -8.46295724e+01
 -1.13505098e+03 -7.93554193e+02 -8.15768946e+02 -8.11024750e+01
 -1.14095138e+03 -7.90814724e+02 -8.14297120e+02 -7.76119895e+01
 -1.14681181e+03 -7.87952701e+02 -8.12761308e+02 -7.41595829e+01
 -1.15262949e+03 -7.84969053e+02 -8.11162408e+02 -7.07467020e+01
 -1.15840162e+03 -7.81864770e+02 -8.09501352e+02 -6.73747725e+01
 -1.16412547e+03 -7.78640908e+02 -8.07779101e+02 -6.40451984e+01
 -1.16979829e+03 -7.75298584e+02 -8.05996651e+02 -6.07593610e+01
 -1.17541739e+03 -7.71838979e+02 -8.04155028e+02 -5.75186184e+01
 -1.18098010e+03 -7.68263336e+02 -8.02255291e+02 -5.43243045e+01
 -1.18648376e+03 -7.64572957e+02 -8.00298528e+02 -5.11777289e+01
 -1.19192577e+03 -7.60769208e+02 -7.98285856e+02 -4.80801753e+01
 -1.19730354e+03 -7.56853513e+02 -7.96218422e+02 -4.50329016e+01
 -1.20261453e+03 -7.52827354e+02 -7.94097403e+02 -4.20371389e+01
 -1.20785623e+03 -7.48692274e+02 -7.91924002e+02 -3.90940909e+01
 -1.21302614e+03 -7.44449870e+02 -7.89699450e+02 -3.62049331e+01
 -1.21812184e+03 -7.40101799e+02 -7.87425006e+02 -3.33708126e+01
 -1.22314093e+03 -7.35649771e+02 -7.85101953e+02 -3.05928470e+01
 -1.22808104e+03 -7.31095554e+02 -7.82731601e+02 -2.78721241e+01
 -1.23293985e+03 -7.26440966e+02 -7.80315284e+02 -2.52097013e+01
 -1.23771508e+03 -7.21687881e+02 -7.77854360e+02 -2.26066048e+01
 -1.24240451e+03 -7.16838224e+02 -7.75350210e+02 -2.00638295e+01
 -1.24700594e+03 -7.11893970e+02 -7.72804238e+02 -1.75823381e+01
 -1.25151723e+03 -7.06857145e+02 -7.70217870e+02 -1.51630607e+01
 -1.25593628e+03 -7.01729823e+02 -7.67592552e+02 -1.28068944e+01
 -1.26026106e+03 -6.96514127e+02 -7.64929751e+02 -1.05147025e+01
 -1.26448955e+03 -6.91212226e+02 -7.62230954e+02 -8.28731465e+00
 -1.26861982e+03 -6.85826333e+02 -7.59497666e+02 -6.12552577e+00
 -1.27264996e+03 -6.80358707e+02 -7.56731408e+02 -4.03009599e+00
 -1.27657813e+03 -6.74811649e+02 -7.53933723e+02 -2.00175018e+00
 -1.28040255e+03 -6.69187502e+02 -7.51106165e+02 -4.11775146e-02
 -1.28412148e+03 -6.63488652e+02 -7.48250307e+02  1.85096885e+00
 -1.28773323e+03 -6.57717519e+02 -7.45367735e+02  3.67407213e+00
 -1.29123619e+03 -6.51876567e+02 -7.42460050e+02  5.42755224e+00
 -1.29462879e+03 -6.45968292e+02 -7.39528863e+02  7.11086612e+00
 -1.29790951e+03 -6.39995228e+02 -7.36575800e+02  8.72350798e+00
 -1.30107691e+03 -6.33959943e+02 -7.33602498e+02  1.02650096e+01
 -1.30412960e+03 -6.27865036e+02 -7.30610602e+02  1.17349406e+01
 -1.30706625e+03 -6.21713140e+02 -7.27601770e+02  1.31329087e+01
 -1.30988558e+03 -6.15506915e+02 -7.24577666e+02  1.44585596e+01
 -1.31258639e+03 -6.09249052e+02 -7.21539962e+02  1.57115778e+01
 -1.31516754e+03 -6.02942267e+02 -7.18490337e+02  1.68916862e+01
 -1.31762794e+03 -5.96589303e+02 -7.15430476e+02  1.79986463e+01
 -1.31996657e+03 -5.90192927e+02 -7.12362070e+02  1.90322589e+01
 -1.32218247e+03 -5.83755929e+02 -7.09286812e+02  1.99923634e+01
 -1.32427476e+03 -5.77281119e+02 -7.06206401e+02  2.08788384e+01
 -1.32624261e+03 -5.70771328e+02 -7.03122535e+02  2.16916017e+01
 -1.32808526e+03 -5.64229405e+02 -7.00036917e+02  2.24306101e+01
 -1.32980201e+03 -5.57658215e+02 -6.96951247e+02  2.30958597e+01
 -1.33139223e+03 -5.51060640e+02 -6.93867227e+02  2.36873858e+01
 -1.33285537e+03 -5.44439573e+02 -6.90786558e+02  2.42052630e+01
 -1.33419093e+03 -5.37797922e+02 -6.87710936e+02  2.46496047e+01
 -1.33539847e+03 -5.31138605e+02 -6.84642058e+02  2.50205637e+01
 -1.33647764e+03 -5.24464546e+02 -6.81581613e+02  2.53183316e+01
 -1.33742815e+03 -5.17778681e+02 -6.78531287e+02  2.55431391e+01
 -1.33824976e+03 -5.11083949e+02 -6.75492761e+02  2.56952554e+01
 -1.33894232e+03 -5.04383295e+02 -6.72467709e+02  2.57749885e+01
 -1.33950575e+03 -4.97679665e+02 -6.69457795e+02  2.57826849e+01
 -1.33994001e+03 -4.90976009e+02 -6.66464679e+02  2.57187292e+01
 -1.34024515e+03 -4.84275275e+02 -6.63490007e+02  2.55835443e+01
 -1.34042128e+03 -4.77580408e+02 -6.60535417e+02  2.53775908e+01
 -1.34046860e+03 -4.70894352e+02 -6.57602538e+02  2.51013669e+01
 -1.34038733e+03 -4.64220045e+02 -6.54692983e+02  2.47554082e+01
 -1.34017781e+03 -4.57560419e+02 -6.51808355e+02  2.43402873e+01
 -1.33984041e+03 -4.50918396e+02 -6.48950242e+02  2.38566137e+01
 -1.33937559e+03 -4.44296892e+02 -6.46120219e+02  2.33050331e+01
 -1.33878386e+03 -4.37698807e+02 -6.43319845e+02  2.26862275e+01
 -1.33806581e+03 -4.31127033e+02 -6.40550661e+02  2.20009145e+01
 -1.33722209e+03 -4.24584445e+02 -6.37814194e+02  2.12498471e+01
 -1.33625341e+03 -4.18073903e+02 -6.35111952e+02  2.04338131e+01
 -1.33516056e+03 -4.11598249e+02 -6.32445424e+02  1.95536351e+01
 -1.33394439e+03 -4.05160308e+02 -6.29816080e+02  1.86101695e+01
 -1.33260581e+03 -3.98762883e+02 -6.27225369e+02  1.76043065e+01
 -1.33114579e+03 -3.92408756e+02 -6.24674722e+02  1.65369695e+01
 -1.32956537e+03 -3.86100686e+02 -6.22165545e+02  1.54091145e+01
 -1.32786567e+03 -3.79841406e+02 -6.19699223e+02  1.42217295e+01
 -1.32604784e+03 -3.73633625e+02 -6.17277119e+02  1.29758345e+01
 -1.32411312e+03 -3.67480021e+02 -6.14900569e+02  1.16724803e+01
 -1.32206279e+03 -3.61383247e+02 -6.12570887e+02  1.03127483e+01
 -1.31989821e+03 -3.55345924e+02 -6.10289361e+02  8.89775000e+00
 -1.31762078e+03 -3.49370639e+02 -6.08057254e+02  7.42862614e+00
 -1.31523198e+03 -3.43459949e+02 -6.05875800e+02  5.90654630e+00
 -1.31273333e+03 -3.37616375e+02 -6.03746209e+02  4.33270819e+00
 -1.31012642e+03 -3.31842403e+02 -6.01669659e+02  2.70833702e+00
 -1.30741289e+03 -3.26140480e+02 -5.99647304e+02  1.03468491e+00
 -1.30459445e+03 -3.20513016e+02 -5.97680265e+02 -6.86969849e-01
 -1.30167284e+03 -3.14962381e+02 -5.95769636e+02 -2.45532343e+00
 -1.29864987e+03 -3.09490904e+02 -5.93916478e+02 -4.26904719e+00
 -1.29552740e+03 -3.04100872e+02 -5.92121824e+02 -6.12678831e+00
 -1.29230735e+03 -2.98794527e+02 -5.90386673e+02 -8.02717062e+00
 -1.28899168e+03 -2.93574069e+02 -5.88711994e+02 -9.96879522e+00
 -1.28558241e+03 -2.88441649e+02 -5.87098722e+02 -1.19502413e+01
 -1.28208159e+03 -2.83399375e+02 -5.85547760e+02 -1.39700668e+01
 -1.27849134e+03 -2.78449302e+02 -5.84059977e+02 -1.60268094e+01
 -1.27481382e+03 -2.73593441e+02 -5.82636208e+02 -1.81189869e+01
 -1.27105122e+03 -2.68833748e+02 -5.81277255e+02 -2.02450984e+01
 -1.26720581e+03 -2.64172132e+02 -5.79983883e+02 -2.24036248e+01
 -1.26327986e+03 -2.59610447e+02 -5.78756823e+02 -2.45930300e+01
 -1.25927572e+03 -2.55150494e+02 -5.77596771e+02 -2.68117611e+01
 -1.25519575e+03 -2.50794022e+02 -5.76504386e+02 -2.90582498e+01
 -1.25104237e+03 -2.46542721e+02 -5.75480290e+02 -3.13309130e+01
 -1.24681804e+03 -2.42398228e+02 -5.74525071e+02 -3.36281535e+01
 -1.24252524e+03 -2.38362123e+02 -5.73639278e+02 -3.59483611e+01
 -1.23816649e+03 -2.34435927e+02 -5.72823422e+02 -3.82899132e+01
 -1.23374436e+03 -2.30621103e+02 -5.72077978e+02 -4.06511761e+01
 -1.22926144e+03 -2.26919054e+02 -5.71403384e+02 -4.30305052e+01
 -1.22472035e+03 -2.23331125e+02 -5.70800038e+02 -4.54262464e+01
 -1.22012375e+03 -2.19858599e+02 -5.70268301e+02 -4.78367367e+01
 -1.21547432e+03 -2.16502696e+02 -5.69808495e+02 -5.02603054e+01
 -1.21077476e+03 -2.13264577e+02 -5.69420903e+02 -5.26952746e+01
 -1.20602782e+03 -2.10145339e+02 -5.69105771e+02 -5.51399601e+01
 -1.20123626e+03 -2.07146014e+02 -5.68863305e+02 -5.75926727e+01
 -1.19640286e+03 -2.04267573e+02 -5.68693671e+02 -6.00517186e+01
 -1.19153042e+03 -2.01510921e+02 -5.68596997e+02 -6.25154007e+01
 -1.18662177e+03 -1.98876899e+02 -5.68573373e+02 -6.49820192e+01
 -1.18167976e+03 -1.96366282e+02 -5.68622848e+02 -6.74498725e+01
 -1.17670724e+03 -1.93979781e+02 -5.68745433e+02 -6.99172583e+01
 -1.17170710e+03 -1.91718040e+02 -5.68941098e+02 -7.23824743e+01
 -1.16668221e+03 -1.89581636e+02 -5.69209775e+02 -7.48438194e+01
 -1.16163550e+03 -1.87571080e+02 -5.69551358e+02 -7.72995940e+01
 -1.15656986e+03 -1.85686817e+02 -5.69965700e+02 -7.97481014e+01
 -1.15148823e+03 -1.83929224e+02 -5.70452616e+02 -8.21876487e+01
 -1.14639353e+03 -1.82298611e+02 -5.71011881e+02 -8.46165471e+01
 -1.14128871e+03 -1.80795221e+02 -5.71643232e+02 -8.70331136e+01
 -1.13617670e+03 -1.79419228e+02 -5.72346367e+02 -8.94356713e+01
 -1.13106045e+03 -1.78170742e+02 -5.73120945e+02 -9.18225502e+01
 -1.12594291e+03 -1.77049800e+02 -5.73966588e+02 -9.41920887e+01
 -1.12082703e+03 -1.76056377e+02 -5.74882879e+02 -9.65426338e+01
 -1.11571576e+03 -1.75190377e+02 -5.75869362e+02 -9.88725423e+01
 -1.11061202e+03 -1.74451637e+02 -5.76925545e+02 -1.01180181e+02
 -1.10551878e+03 -1.73839928e+02 -5.78050896e+02 -1.03463930e+02
 -1.10043895e+03 -1.73354951e+02 -5.79244850e+02 -1.05722179e+02
 -1.09537546e+03 -1.72996343e+02 -5.80506801e+02 -1.07953333e+02
 -1.09033124e+03 -1.72763673e+02 -5.81836107e+02 -1.10155810e+02
 -1.08530917e+03 -1.72656442e+02 -5.83232093e+02 -1.12328042e+02
 -1.08031216e+03 -1.72674086e+02 -5.84694044e+02 -1.14468480e+02
 -1.07534309e+03 -1.72815974e+02 -5.86221211e+02 -1.16575586e+02
 -1.07040482e+03 -1.73081410e+02 -5.87812810e+02 -1.18647845e+02
 -1.06550019e+03 -1.73469631e+02 -5.89468023e+02 -1.20683758e+02
 -1.06063204e+03 -1.73979811e+02 -5.91185996e+02 -1.22681844e+02
 -1.05580317e+03 -1.74611057e+02 -5.92965842e+02 -1.24640643e+02
 -1.05101637e+03 -1.75362411e+02 -5.94806641e+02 -1.26558718e+02
 -1.04627440e+03 -1.76232852e+02 -5.96707439e+02 -1.28434650e+02
 -1.04158001e+03 -1.77221296e+02 -5.98667250e+02 -1.30267046e+02
 -1.03693591e+03 -1.78326594e+02 -6.00685057e+02 -1.32054535e+02
 -1.03234479e+03 -1.79547533e+02 -6.02759811e+02 -1.33795772e+02
 -1.02780930e+03 -1.80882840e+02 -6.04890432e+02 -1.35489436e+02
 -1.02333208e+03 -1.82331179e+02 -6.07075810e+02 -1.37134232e+02
 -1.01891572e+03 -1.83891153e+02 -6.09314805e+02 -1.38728893e+02
 -1.01456279e+03 -1.85561303e+02 -6.11606251e+02 -1.40272181e+02
 -1.01027581e+03 -1.87340112e+02 -6.13948949e+02 -1.41762883e+02
 -1.00605729e+03 -1.89226003e+02 -6.16341676e+02 -1.43199819e+02
 -1.00190967e+03 -1.91217341e+02 -6.18783181e+02 -1.44581835e+02
 -9.97835374e+02 -1.93312433e+02 -6.21272186e+02 -1.45907809e+02
 -9.93836788e+02 -1.95509531e+02 -6.23807390e+02 -1.47176651e+02
 -9.89916246e+02 -1.97806832e+02 -6.26387464e+02 -1.48387299e+02
 -9.86076043e+02 -2.00202477e+02 -6.29011056e+02 -1.49538725e+02
 -9.82318434e+02 -2.02694556e+02 -6.31676793e+02 -1.50629932e+02
 -9.78645626e+02 -2.05281106e+02 -6.34383276e+02 -1.51659954e+02
 -9.75059781e+02 -2.07960115e+02 -6.37129086e+02 -1.52627862e+02
 -9.71563015e+02 -2.10729520e+02 -6.39912782e+02 -1.53532754e+02
 -9.68157394e+02 -2.13587211e+02 -6.42732903e+02 -1.54373766e+02
 -9.64844937e+02 -2.16531031e+02 -6.45587970e+02 -1.55150065e+02
 -9.61627611e+02 -2.19558775e+02 -6.48476482e+02 -1.55860855e+02
 -9.58507333e+02 -2.22668198e+02 -6.51396924e+02 -1.56505372e+02
 -9.55485967e+02 -2.25857008e+02 -6.54347759e+02 -1.57082886e+02
 -9.52565324e+02 -2.29122871e+02 -6.57327439e+02 -1.57592706e+02
 -9.49747160e+02 -2.32463416e+02 -6.60334395e+02 -1.58034174e+02
 -9.47033177e+02 -2.35876228e+02 -6.63367047e+02 -1.58406667e+02
 -9.44425021e+02 -2.39358856e+02 -6.66423801e+02 -1.58709600e+02
 -9.41924280e+02 -2.42908812e+02 -6.69503047e+02 -1.58942424e+02
 -9.39532485e+02 -2.46523573e+02 -6.72603166e+02 -1.59104627e+02
 -9.37251108e+02 -2.50200581e+02 -6.75722525e+02 -1.59195734e+02
 -9.35081561e+02 -2.53937244e+02 -6.78859483e+02 -1.59215307e+02
 -9.33025199e+02 -2.57730940e+02 -6.82012388e+02 -1.59162946e+02
 -9.31083312e+02 -2.61579017e+02 -6.85179578e+02 -1.59038289e+02
 -9.29257132e+02 -2.65478793e+02 -6.88359385e+02 -1.58841012e+02
 -9.27547827e+02 -2.69427559e+02 -6.91550134e+02 -1.58570829e+02
 -9.25956503e+02 -2.73422580e+02 -6.94750142e+02 -1.58227493e+02
 -9.24484202e+02 -2.77461097e+02 -6.97957722e+02 -1.57810794e+02
 -9.23131903e+02 -2.81540327e+02 -7.01171183e+02 -1.57320564e+02
 -9.21900520e+02 -2.85657467e+02 -7.04388829e+02 -1.56756670e+02
 -9.20790904e+02 -2.89809691e+02 -7.07608963e+02 -1.56119022e+02
 -9.19803837e+02 -2.93994157e+02 -7.10829886e+02 -1.55407564e+02
 -9.18940038e+02 -2.98208004e+02 -7.14049897e+02 -1.54622283e+02
 -9.18200160e+02 -3.02448357e+02 -7.17267296e+02 -1.53763205e+02
 -9.17584789e+02 -3.06712326e+02 -7.20480385e+02 -1.52830392e+02
 -9.17094444e+02 -3.10997008e+02 -7.23687465e+02 -1.51823947e+02
 -9.16729577e+02 -3.15299489e+02 -7.26886843e+02 -1.50744013e+02
 -9.16490572e+02 -3.19616846e+02 -7.30076828e+02 -1.49590770e+02
 -9.16377749e+02 -3.23946147e+02 -7.33255734e+02 -1.48364438e+02
 -9.16391356e+02 -3.28284455e+02 -7.36421880e+02 -1.47065275e+02
 -9.16531575e+02 -3.32628826e+02 -7.39573591e+02 -1.45693578e+02
 -9.16798522e+02 -3.36976315e+02 -7.42709202e+02 -1.44249681e+02
 -9.17192241e+02 -3.41323974e+02 -7.45827052e+02 -1.42733960e+02
 -9.17712712e+02 -3.45668854e+02 -7.48925493e+02 -1.41146824e+02
 -9.18359846e+02 -3.50008009e+02 -7.52002884e+02 -1.39488724e+02
 -9.19133484e+02 -3.54338494e+02 -7.55057596e+02 -1.37760147e+02
 -9.20033402e+02 -3.58657369e+02 -7.58088011e+02 -1.35961617e+02
 -9.21059307e+02 -3.62961702e+02 -7.61092525e+02 -1.34093695e+02
 -9.22210838e+02 -3.67248567e+02 -7.64069546e+02 -1.32156980e+02
 -9.23487568e+02 -3.71515045e+02 -7.67017497e+02 -1.30152106e+02
 -9.24889001e+02 -3.75758232e+02 -7.69934814e+02 -1.28079745e+02
 -9.26414577e+02 -3.79975232e+02 -7.72819951e+02 -1.25940603e+02
 -9.28063668e+02 -3.84163165e+02 -7.75671379e+02 -1.23735422e+02
 -9.29835577e+02 -3.88319167e+02 -7.78487585e+02 -1.21464979e+02
 -9.31729546e+02 -3.92440388e+02 -7.81267075e+02 -1.19130086e+02
 -9.33744749e+02 -3.96523999e+02 -7.84008374e+02 -1.16731588e+02
 -9.35880294e+02 -4.00567189e+02 -7.86710026e+02 -1.14270366e+02
 -9.38135226e+02 -4.04567169e+02 -7.89370598e+02 -1.11747332e+02
 -9.40508527e+02 -4.08521173e+02 -7.91988677e+02 -1.09163432e+02
 -9.42999113e+02 -4.12426458e+02 -7.94562871e+02 -1.06519643e+02
 -9.45605838e+02 -4.16280308e+02 -7.97091812e+02 -1.03816976e+02
 -9.48327495e+02 -4.20080034e+02 -7.99574157e+02 -1.01056471e+02
 -9.51162813e+02 -4.23822975e+02 -8.02008585e+02 -9.82392003e+01
 -9.54110461e+02 -4.27506501e+02 -8.04393801e+02 -9.53662649e+01
 -9.57169049e+02 -4.31128010e+02 -8.06728536e+02 -9.24387963e+01
 -9.60337126e+02 -4.34684938e+02 -8.09011548e+02 -8.94579546e+01
 -9.63613183e+02 -4.38174750e+02 -8.11241620e+02 -8.64249283e+01
 -9.66995651e+02 -4.41594950e+02 -8.13417565e+02 -8.33409334e+01
 -9.70482907e+02 -4.44943078e+02 -8.15538222e+02 -8.02072132e+01
 -9.74073269e+02 -4.48216710e+02 -8.17602462e+02 -7.70250372e+01
 -9.77765001e+02 -4.51413464e+02 -8.19609182e+02 -7.37957006e+01
 -9.81556313e+02 -4.54530997e+02 -8.21557313e+02 -7.05205236e+01
 -9.85445360e+02 -4.57567009e+02 -8.23445812e+02 -6.72008507e+01
 -9.89430245e+02 -4.60519242e+02 -8.25273672e+02 -6.38380503e+01
 -9.93509020e+02 -4.63385483e+02 -8.27039915e+02 -6.04335131e+01
 -9.97679686e+02 -4.66163564e+02 -8.28743596e+02 -5.69886525e+01
 -1.00194019e+03 -4.68851364e+02 -8.30383802e+02 -5.35049029e+01
 -1.00628845e+03 -4.71446810e+02 -8.31959654e+02 -4.99837196e+01
 -1.01072231e+03 -4.73947877e+02 -8.33470308e+02 -4.64265776e+01
 -1.01523958e+03 -4.76352589e+02 -8.34914952e+02 -4.28349709e+01
 -1.01983802e+03 -4.78659024e+02 -8.36292809e+02 -3.92104120e+01
 -1.02451537e+03 -4.80865310e+02 -8.37603138e+02 -3.55544307e+01
 -1.02926929e+03 -4.82969628e+02 -8.38845233e+02 -3.18685736e+01
 -1.03409743e+03 -4.84970213e+02 -8.40018424e+02 -2.81544031e+01
 -1.03899738e+03 -4.86865355e+02 -8.41122076e+02 -2.44134965e+01
 -1.04396671e+03 -4.88653399e+02 -8.42155592e+02 -2.06474455e+01
 -1.04900292e+03 -4.90332749e+02 -8.43118411e+02 -1.68578550e+01
 -1.05410351e+03 -4.91901864e+02 -8.44010008e+02 -1.30463424e+01
 -1.05926594e+03 -4.93359263e+02 -8.44829899e+02 -9.21453680e+00
 -1.06448760e+03 -4.94703523e+02 -8.45577633e+02 -5.36407798e+00
 -1.06976590e+03 -4.95933280e+02 -8.46252800e+02 -1.49661569e+00
 -1.07509818e+03 -4.97047234e+02 -8.46855027e+02  2.38619131e+00
 -1.08048176e+03 -4.98044143e+02 -8.47383979e+02  6.28267612e+00
 -1.08591396e+03 -4.98922828e+02 -8.47839360e+02  1.01911646e+01
 -1.09139203e+03 -4.99682173e+02 -8.48220912e+02  1.41099761e+01
 -1.09691322e+03 -5.00321124e+02 -8.48528418e+02  1.80374247e+01
 -1.10247475e+03 -5.00838693e+02 -8.48761696e+02  2.19718198e+01
 -1.10807382e+03 -5.01233953e+02 -8.48920605e+02  2.59114670e+01
 -1.11370762e+03 -5.01506045e+02 -8.49005044e+02  2.98546691e+01
 -1.11937329e+03 -5.01654172e+02 -8.49014951e+02  3.37997273e+01
 -1.12506800e+03 -5.01677606e+02 -8.48950300e+02  3.77449415e+01
 -1.13078885e+03 -5.01575682e+02 -8.48811107e+02  4.16886116e+01
 -1.13653296e+03 -5.01347803e+02 -8.48597428e+02  4.56290382e+01
 -1.14229744e+03 -5.00993439e+02 -8.48309355e+02  4.95645238e+01
 -1.14807936e+03 -5.00512125e+02 -8.47947021e+02  5.34933734e+01
 -1.15387581e+03 -4.99903465e+02 -8.47510597e+02  5.74138955e+01
 -1.15968386e+03 -4.99167130e+02 -8.47000295e+02  6.13244030e+01
 -1.16550056e+03 -4.98302859e+02 -8.46416363e+02  6.52232141e+01
 -1.17132297e+03 -4.97310457e+02 -8.45759090e+02  6.91086532e+01
 -1.17714816e+03 -4.96189798e+02 -8.45028801e+02  7.29790517e+01
 -1.18297316e+03 -4.94940825e+02 -8.44225862e+02  7.68327492e+01
 -1.18879503e+03 -4.93563547e+02 -8.43350674e+02  8.06680938e+01
 -1.19461082e+03 -4.92058041e+02 -8.42403680e+02  8.44834436e+01
 -1.20041759e+03 -4.90424454e+02 -8.41385357e+02  8.82771670e+01
 -1.20621239e+03 -4.88662999e+02 -8.40296222e+02  9.20476442e+01
 -1.21199229e+03 -4.86773957e+02 -8.39136826e+02  9.57932674e+01
 -1.21775435e+03 -4.84757676e+02 -8.37907761e+02  9.95124422e+01
 -1.22349567e+03 -4.82614573e+02 -8.36609652e+02  1.03203588e+02
 -1.22921332e+03 -4.80345130e+02 -8.35243161e+02  1.06865139e+02
 -1.23490441e+03 -4.77949898e+02 -8.33808989e+02  1.10495546e+02
 -1.24056605e+03 -4.75429493e+02 -8.32307868e+02  1.14093274e+02
 -1.24619538e+03 -4.72784599e+02 -8.30740567e+02  1.17656808e+02
 -1.25178955e+03 -4.70015963e+02 -8.29107891e+02  1.21184650e+02
 -1.25734571e+03 -4.67124400e+02 -8.27410676e+02  1.24675320e+02
 -1.26286106e+03 -4.64110789e+02 -8.25649796e+02  1.28127359e+02
 -1.26833279e+03 -4.60976076e+02 -8.23826155e+02  1.31539328e+02
 -1.27375813e+03 -4.57721266e+02 -8.21940691e+02  1.34909809e+02
 -1.27913435e+03 -4.54347432e+02 -8.19994376e+02  1.38237407e+02
 -1.28445870e+03 -4.50855710e+02 -8.17988210e+02  1.41520748e+02
 -1.28972851e+03 -4.47247295e+02 -8.15923228e+02  1.44758483e+02
 -1.29494109e+03 -4.43523446e+02 -8.13800494e+02  1.47949286e+02
 -1.30009381e+03 -4.39685484e+02 -8.11621103e+02  1.51091856e+02
 -1.30518407e+03 -4.35734789e+02 -8.09386179e+02  1.54184919e+02
 -1.31020929e+03 -4.31672801e+02 -8.07096876e+02  1.57227226e+02
 -1.31516693e+03 -4.27501018e+02 -8.04754375e+02  1.60217555e+02
 -1.32005448e+03 -4.23220998e+02 -8.02359886e+02  1.63154711e+02
 -1.32486948e+03 -4.18834355e+02 -7.99914646e+02  1.66037528e+02
 -1.32960949e+03 -4.14342760e+02 -7.97419918e+02  1.68864869e+02
 -1.33427212e+03 -4.09747938e+02 -7.94876991e+02  1.71635626e+02
 -1.33885501e+03 -4.05051672e+02 -7.92287179e+02  1.74348721e+02
 -1.34335587e+03 -4.00255795e+02 -7.89651822e+02  1.77003106e+02
 -1.34777241e+03 -3.95362196e+02 -7.86972281e+02  1.79597765e+02
 -1.35210243e+03 -3.90372812e+02 -7.84249942e+02  1.82131712e+02
 -1.35634373e+03 -3.85289634e+02 -7.81486214e+02  1.84603997e+02
 -1.36049419e+03 -3.80114701e+02 -7.78682525e+02  1.87013698e+02
 -1.36455172e+03 -3.74850101e+02 -7.75840325e+02  1.89359929e+02
 -1.36851429e+03 -3.69497969e+02 -7.72961085e+02  1.91641837e+02
 -1.37237991e+03 -3.64060487e+02 -7.70046294e+02  1.93858603e+02
 -1.37614665e+03 -3.58539882e+02 -7.67097460e+02  1.96009442e+02
 -1.37981262e+03 -3.52938425e+02 -7.64116109e+02  1.98093605e+02
 -1.38337599e+03 -3.47258429e+02 -7.61103782e+02  2.00110377e+02
 -1.38683498e+03 -3.41502249e+02 -7.58062038e+02  2.02059081e+02
 -1.39018788e+03 -3.35672282e+02 -7.54992451e+02  2.03939073e+02
 -1.39343301e+03 -3.29770960e+02 -7.51896609e+02  2.05749747e+02
 -1.39656877e+03 -3.23800757e+02 -7.48776113e+02  2.07490535e+02
 -1.39959360e+03 -3.17764181e+02 -7.45632577e+02  2.09160904e+02
 -1.40250600e+03 -3.11663775e+02 -7.42467627e+02  2.10760359e+02
 -1.40530455e+03 -3.05502118e+02 -7.39282900e+02  2.12288442e+02
 -1.40798787e+03 -2.99281819e+02 -7.36080043e+02  2.13744735e+02
 -1.41055463e+03 -2.93005519e+02 -7.32860711e+02  2.15128855e+02
 -1.41300359e+03 -2.86675888e+02 -7.29626571e+02  2.16440459e+02
 -1.41533356e+03 -2.80295626e+02 -7.26379293e+02  2.17679242e+02
 -1.41754339e+03 -2.73867456e+02 -7.23120556e+02  2.18844939e+02
 -1.41963203e+03 -2.67394131e+02 -7.19852043e+02  2.19937321e+02
 -1.42159847e+03 -2.60878424e+02 -7.16575445e+02  2.20956200e+02
 -1.42344178e+03 -2.54323132e+02 -7.13292454e+02  2.21901426e+02
 -1.42516107e+03 -2.47731074e+02 -7.10004766e+02  2.22772889e+02
 -1.42675554e+03 -2.41105086e+02 -7.06714078e+02  2.23570516e+02
 -1.42822444e+03 -2.34448023e+02 -7.03422089e+02  2.24294275e+02
 -1.42956710e+03 -2.27762757e+02 -7.00130500e+02  2.24944173e+02
 -1.43078290e+03 -2.21052175e+02 -6.96841008e+02  2.25520256e+02
 -1.43187129e+03 -2.14319175e+02 -6.93555311e+02  2.26022608e+02
 -1.43283181e+03 -2.07566670e+02 -6.90275104e+02  2.26451353e+02
 -1.43366403e+03 -2.00797580e+02 -6.87002077e+02  2.26806655e+02
 -1.43436762e+03 -1.94014837e+02 -6.83737919e+02  2.27088714e+02
 -1.43494230e+03 -1.87221378e+02 -6.80484312e+02  2.27297773e+02
 -1.43538785e+03 -1.80420146e+02 -6.77242930e+02  2.27434109e+02
 -1.43570414e+03 -1.73614088e+02 -6.74015445e+02  2.27498041e+02
 -1.43589109e+03 -1.66806154e+02 -6.70803517e+02  2.27489926e+02
 -1.43594870e+03 -1.59999294e+02 -6.67608799e+02  2.27410157e+02
 -1.43587704e+03 -1.53196459e+02 -6.64432934e+02  2.27259166e+02
 -1.43567622e+03 -1.46400595e+02 -6.61277555e+02  2.27037425e+02
 -1.43534646e+03 -1.39614646e+02 -6.58144283e+02  2.26745440e+02
 -1.43488802e+03 -1.32841552e+02 -6.55034729e+02  2.26383756e+02
 -1.43430122e+03 -1.26084243e+02 -6.51950488e+02  2.25952956e+02
 -1.43358648e+03 -1.19345643e+02 -6.48893143e+02  2.25453656e+02
 -1.43274426e+03 -1.12628665e+02 -6.45864261e+02  2.24886512e+02
 -1.43177509e+03 -1.05936210e+02 -6.42865396e+02  2.24252215e+02
