             z_1            v_z1             z_2            v_z2
 -2.12069917e+03  3.21072694e+01  4.43253299e+02 -3.80469569e+02
 -2.11960103e+03  1.95929091e+01  4.37090027e+02 -3.80179359e+02
 -2.11840081e+03  7.03283818e+00  4.30905707e+02 -3.79716729e+02
 -2.11709859e+03 -5.56633937e+00  4.24700636e+02 -3.79081952e+02
 -2.11569441e+03 -1.81979990e+01  4.18475114e+02 -3.78275392e+02
 -2.11418834e+03 -3.08554989e+01  4.12229439e+02 -3.77297505e+02
 -2.11258047e+03 -4.35321833e+01  4.05963913e+02 -3.76148837e+02
 -2.11087087e+03 -5.62213866e+01  3.99678838e+02 -3.74830025e+02
 -2.10905961e+03 -6.89164360e+01  3.93374515e+02 -3.73341796e+02
 -2.10714679e+03 -8.16106561e+01  3.87051249e+02 -3.71684967e+02
 -2.10513250e+03 -9.42973716e+01  3.80709345e+02 -3.69860445e+02
 -2.10301683e+03 -1.06969911e+02  3.74349107e+02 -3.67869225e+02
 -2.10079989e+03 -1.19621611e+02  3.67970842e+02 -3.65712391e+02
 -2.09848179e+03 -1.32245818e+02  3.61574857e+02 -3.63391114e+02
 -2.09606263e+03 -1.44835894e+02  3.55161460e+02 -3.60906653e+02
 -2.09354253e+03 -1.57385219e+02  3.48730960e+02 -3.58260353e+02
 -2.09092162e+03 -1.69887195e+02  3.42283666e+02 -3.55453646e+02
 -2.08820001e+03 -1.82335247e+02  3.35819890e+02 -3.52488047e+02
 -2.08537785e+03 -1.94722831e+02  3.29339942e+02 -3.49365158e+02
 -2.08245526e+03 -2.07043434e+02  3.22844134e+02 -3.46086661e+02
 -2.07943240e+03 -2.19290579e+02  3.16332779e+02 -3.42654323e+02
 -2.07630939e+03 -2.31457826e+02  3.09806191e+02 -3.39069993e+02
 -2.07308640e+03 -2.43538780e+02  3.03264684e+02 -3.35335598e+02
 -2.06976357e+03 -2.55527090e+02  2.96708573e+02 -3.31453147e+02
 -2.06634108e+03 -2.67416456e+02  2.90138174e+02 -3.27424727e+02
 -2.06281908e+03 -2.79200627e+02  2.83553802e+02 -3.23252500e+02
 -2.05919774e+03 -2.90873411e+02  2.76955776e+02 -3.18938709e+02
 -2.05547724e+03 -3.02428674e+02  2.70344413e+02 -3.14485667e+02
 -2.05165775e+03 -3.13860345e+02  2.63720032e+02 -3.09895764e+02
 -2.04773947e+03 -3.25162416e+02  2.57082950e+02 -3.05171463e+02
 -2.04372258e+03 -3.36328950e+02  2.50433489e+02 -3.00315295e+02
 -2.03960726e+03 -3.47354082e+02  2.43771968e+02 -2.95329863e+02
 -2.03539373e+03 -3.58232021e+02  2.37098707e+02 -2.90217841e+02
 -2.03108219e+03 -3.68957054e+02  2.30414029e+02 -2.84981964e+02
 -2.02667283e+03 -3.79523550e+02  2.23718256e+02 -2.79625039e+02
 -2.02216588e+03 -3.89925961e+02  2.17011708e+02 -2.74149933e+02
 -2.01756155e+03 -4.00158827e+02  2.10294711e+02 -2.68559578e+02
 -2.01286006e+03 -4.10216776e+02  2.03567586e+02 -2.62856966e+02
 -2.00806164e+03 -4.20094532e+02  1.96830659e+02 -2.57045148e+02
 -2.00316652e+03 -4.29786912e+02  1.90084253e+02 -2.51127234e+02
 -1.99817494e+03 -4.39288831e+02  1.83328693e+02 -2.45106390e+02
 -1.99308713e+03 -4.48595307e+02  1.76564305e+02 -2.38985836e+02
 -1.98790334e+03 -4.57701460e+02  1.69791414e+02 -2.32768845e+02
 -1.98262383e+03 -4.66602517e+02  1.63010347e+02 -2.26458743e+02
 -1.97724883e+03 -4.75293814e+02  1.56221430e+02 -2.20058903e+02
 -1.97177863e+03 -4.83770798e+02  1.49424990e+02 -2.13572745e+02
 -1.96621347e+03 -4.92029028e+02  1.42621354e+02 -2.07003738e+02
 -1.96055362e+03 -5.00064182e+02  1.35810850e+02 -2.00355392e+02
 -1.95479936e+03 -5.07872054e+02  1.28993807e+02 -1.93631260e+02
 -1.94895097e+03 -5.15448560e+02  1.22170551e+02 -1.86834936e+02
 -1.94300873e+03 -5.22789737e+02  1.15341412e+02 -1.79970050e+02
 -1.93697291e+03 -5.29891748e+02  1.08506719e+02 -1.73040272e+02
 -1.93084382e+03 -5.36750883e+02  1.01666800e+02 -1.66049303e+02
 -1.92462175e+03 -5.43363561e+02  9.48219856e+01 -1.59000877e+02
 -1.91830700e+03 -5.49726329e+02  8.79726050e+01 -1.51898760e+02
 -1.91189987e+03 -5.55835871e+02  8.11189879e+01 -1.44746745e+02
 -1.90540067e+03 -5.61689002e+02  7.42614645e+01 -1.37548653e+02
 -1.89880971e+03 -5.67282673e+02  6.74003650e+01 -1.30308328e+02
 -1.89212732e+03 -5.72613975e+02  6.05360197e+01 -1.23029636e+02
 -1.88535380e+03 -5.77680136e+02  5.36687593e+01 -1.15716465e+02
 -1.87848950e+03 -5.82478525e+02  4.67989144e+01 -1.08372719e+02
 -1.87153474e+03 -5.87006653e+02  3.99268159e+01 -1.01002321e+02
 -1.86448985e+03 -5.91262176e+02  3.30527946e+01 -9.36092063e+01
 -1.85735517e+03 -5.95242891e+02  2.61771817e+01 -8.61973222e+01
 -1.85013105e+03 -5.98946745e+02  1.93003082e+01 -7.87706263e+01
 -1.84281784e+03 -6.02371829e+02  1.24225052e+01 -7.13330842e+01
 -1.83541589e+03 -6.05516381e+02  5.54410405e+00 -6.38886669e+01
 -1.82792554e+03 -6.08378792e+02 -1.33456409e+00 -5.64413491e+01
 -1.82034718e+03 -6.10957598e+02 -8.21316797e+00 -4.89951071e+01
 -1.81268115e+03 -6.13251488e+02 -1.50913763e+01 -4.15539164e+01
 -1.80492783e+03 -6.15259302e+02 -2.19688580e+01 -3.41217501e+01
 -1.79708759e+03 -6.16980030e+02 -2.88452816e+01 -2.67025763e+01
 -1.78916082e+03 -6.18412816e+02 -3.57203163e+01 -1.93003559e+01
 -1.78114788e+03 -6.19556957e+02 -4.25936308e+01 -1.19190413e+01
 -1.77304917e+03 -6.20411901e+02 -4.94648941e+01 -4.56257348e+00
 -1.76486508e+03 -6.20977251e+02 -5.63337754e+01  2.76511986e+00
 -1.75659600e+03 -6.21252762e+02 -6.31999439e+01  1.00601262e+01
 -1.74824233e+03 -6.21238346e+02 -7.00630690e+01  1.73185503e+01
 -1.73980447e+03 -6.20934066e+02 -7.69228201e+01  2.45365166e+01
 -1.73128283e+03 -6.20340138e+02 -8.37788669e+01  3.17101709e+01
 -1.72267782e+03 -6.19456934e+02 -9.06308793e+01  3.88356824e+01
 -1.71398985e+03 -6.18284979e+02 -9.74785273e+01  4.59092462e+01
 -1.70521935e+03 -6.16824949e+02 -1.04321481e+02  5.29270848e+01
 -1.69636672e+03 -6.15077676e+02 -1.11159411e+02  5.98854501e+01
 -1.68743241e+03 -6.13044141e+02 -1.17991988e+02  6.67806261e+01
 -1.67841683e+03 -6.10725479e+02 -1.24818883e+02  7.36089298e+01
 -1.66932043e+03 -6.08122976e+02 -1.31639768e+02  8.03667141e+01
 -1.66014365e+03 -6.05238067e+02 -1.38454313e+02  8.70503691e+01
 -1.65088691e+03 -6.02072340e+02 -1.45262191e+02  9.36563245e+01
 -1.64155068e+03 -5.98627528e+02 -1.52063073e+02  1.00181051e+02
 -1.63213540e+03 -5.94905515e+02 -1.58856633e+02  1.06621062e+02
 -1.62264152e+03 -5.90908330e+02 -1.65642543e+02  1.12972918e+02
 -1.61306950e+03 -5.86638149e+02 -1.72420476e+02  1.19233223e+02
 -1.60341980e+03 -5.82097292e+02 -1.79190106e+02  1.25398632e+02
 -1.59369289e+03 -5.77288225e+02 -1.85951107e+02  1.31465850e+02
 -1.58388923e+03 -5.72213553e+02 -1.92703154e+02  1.37431633e+02
 -1.57400930e+03 -5.66876023e+02 -1.99445920e+02  1.43292793e+02
 -1.56405357e+03 -5.61278522e+02 -2.06179082e+02  1.49046195e+02
 -1.55402252e+03 -5.55424075e+02 -2.12902316e+02  1.54688762e+02
 -1.54391663e+03 -5.49315841e+02 -2.19615297e+02  1.60217477e+02
 -1.53373640e+03 -5.42957118e+02 -2.26317702e+02  1.65629383e+02
 -1.52348231e+03 -5.36351331e+02 -2.33009208e+02  1.70921584e+02
 -1.51315485e+03 -5.29502042e+02 -2.39689494e+02  1.76091249e+02
 -1.50275453e+03 -5.22412937e+02 -2.46358238e+02  1.81135610e+02
 -1.49228184e+03 -5.15087833e+02 -2.53015117e+02  1.86051968e+02
 -1.48173729e+03 -5.07530670e+02 -2.59659813e+02  1.90837689e+02
 -1.47112138e+03 -4.99745512e+02 -2.66292004e+02  1.95490212e+02
 -1.46043463e+03 -4.91736543e+02 -2.72911372e+02  2.00007043e+02
 -1.44967756e+03 -4.83508066e+02 -2.79517598e+02  2.04385762e+02
 -1.43885067e+03 -4.75064502e+02 -2.86110363e+02  2.08624023e+02
 -1.42795449e+03 -4.66410384e+02 -2.92689350e+02  2.12719553e+02
 -1.41698955e+03 -4.57550357e+02 -2.99254243e+02  2.16670155e+02
 -1.40595637e+03 -4.48489175e+02 -3.05804725e+02  2.20473710e+02
 -1.39485549e+03 -4.39231701e+02 -3.12340480e+02  2.24128176e+02
 -1.38368743e+03 -4.29782899e+02 -3.18861194e+02  2.27631589e+02
 -1.37245275e+03 -4.20147836e+02 -3.25366554e+02  2.30982068e+02
 -1.36115197e+03 -4.10331678e+02 -3.31856245e+02  2.34177812e+02
 -1.34978564e+03 -4.00339685e+02 -3.38329955e+02  2.37217101e+02
 -1.33835432e+03 -3.90177213e+02 -3.44787373e+02  2.40098299e+02
 -1.32685854e+03 -3.79849707e+02 -3.51228187e+02  2.42819854e+02
 -1.31529887e+03 -3.69362700e+02 -3.57652087e+02  2.45380299e+02
 -1.30367586e+03 -3.58721808e+02 -3.64058764e+02  2.47778250e+02
 -1.29199007e+03 -3.47932731e+02 -3.70447910e+02  2.50012414e+02
 -1.28024206e+03 -3.37001246e+02 -3.76819216e+02  2.52081580e+02
 -1.26843240e+03 -3.25933205e+02 -3.83172377e+02  2.53984627e+02
 -1.25656166e+03 -3.14734535e+02 -3.89507085e+02  2.55720523e+02
 -1.24463041e+03 -3.03411228e+02 -3.95823036e+02  2.57288323e+02
 -1.23263922e+03 -2.91969347e+02 -4.02119926e+02  2.58687171e+02
 -1.22058867e+03 -2.80415015e+02 -4.08397452e+02  2.59916302e+02
 -1.20847934e+03 -2.68754414e+02 -4.14655311e+02  2.60975041e+02
 -1.19631182e+03 -2.56993783e+02 -4.20893202e+02  2.61862803e+02
 -1.18408669e+03 -2.45139416e+02 -4.27110824e+02  2.62579093e+02
 -1.17180454e+03 -2.33197654e+02 -4.33307878e+02  2.63123508e+02
 -1.15946596e+03 -2.21174886e+02 -4.39484066e+02  2.63495735e+02
 -1.14707154e+03 -2.09077543e+02 -4.45639091e+02  2.63695555e+02
 -1.13462189e+03 -1.96912095e+02 -4.51772655e+02  2.63722837e+02
 -1.12211759e+03 -1.84685050e+02 -4.57884463e+02  2.63577544e+02
 -1.10955926e+03 -1.72402948e+02 -4.63974222e+02  2.63259731e+02
 -1.09694750e+03 -1.60072356e+02 -4.70041638e+02  2.62769541e+02
 -1.08428292e+03 -1.47699869e+02 -4.76086418e+02  2.62107214e+02
 -1.07156612e+03 -1.35292104e+02 -4.82108272e+02  2.61273075e+02
 -1.05879771e+03 -1.22855695e+02 -4.88106910e+02  2.60267546e+02
 -1.04597832e+03 -1.10397294e+02 -4.94082042e+02  2.59091137e+02
 -1.03310856e+03 -9.79235627e+01 -5.00033382e+02  2.57744448e+02
 -1.02018905e+03 -8.54411701e+01 -5.05960642e+02  2.56228171e+02
 -1.00722041e+03 -7.29567915e+01 -5.11863537e+02  2.54543088e+02
 -9.94203271e+02 -6.04771022e+01 -5.17741782e+02  2.52690069e+02
 -9.81138252e+02 -4.80087755e+01 -5.23595096e+02  2.50670075e+02
 -9.68025986e+02 -3.55584783e+01 -5.29423195e+02  2.48484155e+02
 -9.54867103e+02 -2.31328680e+01 -5.35225799e+02  2.46133445e+02
 -9.41662237e+02 -1.07385889e+01 -5.41002629e+02  2.43619170e+02
 -9.28412025e+02  1.61773161e+00 -5.46753407e+02  2.40942640e+02
 -9.15117105e+02  1.39294860e+01 -5.52477855e+02  2.38105254e+02
 -9.01778116e+02  2.61900906e+01 -5.58175698e+02  2.35108493e+02
 -8.88395702e+02  3.83929889e+01 -5.63846662e+02  2.31953925e+02
 -8.74970505e+02  5.05316551e+01 -5.69490473e+02  2.28643200e+02
 -8.61503174e+02  6.25995973e+01 -5.75106859e+02  2.25178053e+02
 -8.47994357e+02  7.45903616e+01 -5.80695551e+02  2.21560299e+02
 -8.34444703e+02  8.64975345e+01 -5.86256279e+02  2.17791835e+02
 -8.20854866e+02  9.83147475e+01 -5.91788776e+02  2.13874638e+02
 -8.07225500e+02  1.10035679e+02 -5.97292774e+02  2.09810762e+02
 -7.93557261e+02  1.21654061e+02 -6.02768009e+02  2.05602343e+02
 -7.79850808e+02  1.33163675e+02 -6.08214217e+02  2.01251589e+02
 -7.66106801e+02  1.44558366e+02 -6.13631136e+02  1.96760787e+02
 -7.52325901e+02  1.55832036e+02 -6.19018506e+02  1.92132297e+02
 -7.38508772e+02  1.66978652e+02 -6.24376065e+02  1.87368552e+02
 -7.24656079e+02  1.77992251e+02 -6.29703558e+02  1.82472056e+02
 -7.10768490e+02  1.88866937e+02 -6.35000726e+02  1.77445386e+02
 -6.96846673e+02  1.99596890e+02 -6.40267316e+02  1.72291186e+02
 -6.82891299e+02  2.10176365e+02 -6.45503072e+02  1.67012167e+02
 -6.68903040e+02  2.20599700e+02 -6.50707744e+02  1.61611109e+02
 -6.54882569e+02  2.30861313e+02 -6.55881081e+02  1.56090854e+02
 -6.40830561e+02  2.40955709e+02 -6.61022833e+02  1.50454310e+02
 -6.26747694e+02  2.50877481e+02 -6.66132753e+02  1.44704443e+02
 -6.12634645e+02  2.60621314e+02 -6.71210594e+02  1.38844283e+02
 -5.98492095e+02  2.70181989e+02 -6.76256113e+02  1.32876917e+02
 -5.84320723e+02  2.79554381e+02 -6.81269066e+02  1.26805488e+02
 -5.70121213e+02  2.88733469e+02 -6.86249212e+02  1.20633195e+02
 -5.55894248e+02  2.97714330e+02 -6.91196311e+02  1.14363291e+02
 -5.41640513e+02  3.06492149e+02 -6.96110125e+02  1.07999081e+02
 -5.27360696e+02  3.15062220e+02 -7.00990417e+02  1.01543918e+02
 -5.13055483e+02  3.23419944e+02 -7.05836952e+02  9.50012058e+01
 -4.98725563e+02  3.31560836e+02 -7.10649498e+02  8.83743934e+01
 -4.84371626e+02  3.39480527e+02 -7.15427821e+02  8.16669745e+01
 -4.69994365e+02  3.47174765e+02 -7.20171692e+02  7.48824860e+01
 -4.55594470e+02  3.54639417e+02 -7.24880882e+02  6.80245055e+01
 -4.41172636e+02  3.61870473e+02 -7.29555165e+02  6.10966494e+01
 -4.26729556e+02  3.68864044e+02 -7.34194316e+02  5.41025717e+01
 -4.12265927e+02  3.75616371e+02 -7.38798111e+02  4.70459612e+01
 -3.97782445e+02  3.82123821e+02 -7.43366329e+02  3.99305399e+01
 -3.83279808e+02  3.88382891e+02 -7.47898749e+02  3.27600613e+01
 -3.68758713e+02  3.94390210e+02 -7.52395153e+02  2.55383078e+01
 -3.54219860e+02  4.00142541e+02 -7.56855325e+02  1.82690894e+01
 -3.39663950e+02  4.05636781e+02 -7.61279050e+02  1.09562411e+01
 -3.25091683e+02  4.10869965e+02 -7.65666115e+02  3.60362099e+00
 -3.10503760e+02  4.15839267e+02 -7.70016308e+02 -3.78489144e+00
 -2.95900885e+02  4.20542001e+02 -7.74329421e+02 -1.12053978e+01
 -2.81283761e+02  4.24975620e+02 -7.78605245e+02 -1.86539826e+01
 -2.66653091e+02  4.29137723e+02 -7.82843575e+02 -2.61267156e+01
 -2.52009581e+02  4.33026052e+02 -7.87044206e+02 -3.36196535e+01
 -2.37353934e+02  4.36638493e+02 -7.91206937e+02 -4.11288423e+01
 -2.22686858e+02  4.39973081e+02 -7.95331566e+02 -4.86503193e+01
 -2.08009058e+02  4.43027995e+02 -7.99417895e+02 -5.61801155e+01
 -1.93321241e+02  4.45801566e+02 -8.03465727e+02 -6.37142571e+01
 -1.78624114e+02  4.48292272e+02 -8.07474868e+02 -7.12487682e+01
 -1.63918386e+02  4.50498741e+02 -8.11445124e+02 -7.87796726e+01
 -1.49204764e+02  4.52419754e+02 -8.15376305e+02 -8.63029959e+01
 -1.34483957e+02  4.54054241e+02 -8.19268220e+02 -9.38147677e+01
 -1.19756674e+02  4.55401286e+02 -8.23120683e+02 -1.01311024e+02
 -1.05023623e+02  4.56460124e+02 -8.26933507e+02 -1.08787808e+02
 -9.02855156e+01  4.57230143e+02 -8.30706510e+02 -1.16241175e+02
 -7.55430601e+01  4.57710886e+02 -8.34439509e+02 -1.23667191e+02
 -6.07969667e+01  4.57902047e+02 -8.38132325e+02 -1.31061937e+02
 -4.60479456e+01  4.57803477e+02 -8.41784780e+02 -1.38421511e+02
 -3.12967070e+01  4.57415177e+02 -8.45396698e+02 -1.45742028e+02
 -1.65439613e+01  4.56737304e+02 -8.48967906e+02 -1.53019627e+02
 -1.79041885e+00  4.55770168e+02 -8.52498230e+02 -1.60250466e+02
  1.29632098e+01  4.54514233e+02 -8.55987502e+02 -1.67430731e+02
  2.77162142e+01  4.52970116e+02 -8.59435553e+02 -1.74556631e+02
  4.24678838e+01  4.51138587e+02 -8.62842217e+02 -1.81624408e+02
  5.72175084e+01  4.49020568e+02 -8.66207330e+02 -1.88630332e+02
  7.19643777e+01  4.46617133e+02 -8.69530730e+02 -1.95570706e+02
  8.67077814e+01  4.43929508e+02 -8.72812257e+02 -2.02441869e+02
  1.01447010e+02  4.40959070e+02 -8.76051753e+02 -2.09240197e+02
  1.16181353e+02  4.37707346e+02 -8.79249061e+02 -2.15962102e+02
  1.30910101e+02  4.34176011e+02 -8.82404029e+02 -2.22604039e+02
  1.45632545e+02  4.30366891e+02 -8.85516504e+02 -2.29162503e+02
  1.60347976e+02  4.26281956e+02 -8.88586336e+02 -2.35634037e+02
  1.75055685e+02  4.21923326e+02 -8.91613377e+02 -2.42015227e+02
  1.89754964e+02  4.17293262e+02 -8.94597482e+02 -2.48302706e+02
  2.04445106e+02  4.12394174e+02 -8.97538507e+02 -2.54493161e+02
  2.19125402e+02  4.07228611e+02 -9.00436310e+02 -2.60583326e+02
  2.33795146e+02  4.01799264e+02 -9.03290752e+02 -2.66569991e+02
  2.48453632e+02  3.96108966e+02 -9.06101694e+02 -2.72449999e+02
  2.63100153e+02  3.90160685e+02 -9.08869003e+02 -2.78220251e+02
  2.77734004e+02  3.83957531e+02 -9.11592545e+02 -2.83877705e+02
  2.92354480e+02  3.77502744e+02 -9.14272187e+02 -2.89419380e+02
  3.06960878e+02  3.70799700e+02 -9.16907802e+02 -2.94842355e+02
  3.21552494e+02  3.63851907e+02 -9.19499263e+02 -3.00143773e+02
  3.36128626e+02  3.56663003e+02 -9.22046444e+02 -3.05320841e+02
  3.50688570e+02  3.49236752e+02 -9.24549224e+02 -3.10370833e+02
  3.65231628e+02  3.41577047e+02 -9.27007480e+02 -3.15291088e+02
  3.79757097e+02  3.33687902e+02 -9.29421096e+02 -3.20079016e+02
  3.94264278e+02  3.25573454e+02 -9.31789955e+02 -3.24732096e+02
  4.08752473e+02  3.17237960e+02 -9.34113943e+02 -3.29247879e+02
  4.23220985e+02  3.08685794e+02 -9.36392947e+02 -3.33623989e+02
  4.37669116e+02  2.99921445e+02 -9.38626859e+02 -3.37858124e+02
  4.52096170e+02  2.90949513e+02 -9.40815570e+02 -3.41948055e+02
  4.66501454e+02  2.81774712e+02 -9.42958976e+02 -3.45891634e+02
  4.80884272e+02  2.72401860e+02 -9.45056972e+02 -3.49686786e+02
  4.95243933e+02  2.62835881e+02 -9.47109459e+02 -3.53331518e+02
  5.09579746e+02  2.53081803e+02 -9.49116336e+02 -3.56823914e+02
  5.23891019e+02  2.43144753e+02 -9.51077508e+02 -3.60162143e+02
  5.38177063e+02  2.33029953e+02 -9.52992880e+02 -3.63344450e+02
  5.52437192e+02  2.22742724e+02 -9.54862359e+02 -3.66369168e+02
  5.66670717e+02  2.12288473e+02 -9.56685857e+02 -3.69234709e+02
  5.80876953e+02  2.01672701e+02 -9.58463284e+02 -3.71939574e+02
  5.95055217e+02  1.90900990e+02 -9.60194556e+02 -3.74482345e+02
  6.09204825e+02  1.79979008e+02 -9.61879588e+02 -3.76861693e+02
  6.23325097e+02  1.68912502e+02 -9.63518301e+02 -3.79076374e+02
  6.37415352e+02  1.57707294e+02 -9.65110614e+02 -3.81125232e+02
  6.51474911e+02  1.46369283e+02 -9.66656452e+02 -3.83007198e+02
  6.65503099e+02  1.34904435e+02 -9.68155739e+02 -3.84721293e+02
  6.79499238e+02  1.23318786e+02 -9.69608404e+02 -3.86266625e+02
  6.93462655e+02  1.11618435e+02 -9.71014377e+02 -3.87642394e+02
  7.07392678e+02  9.98095413e+01 -9.72373589e+02 -3.88847889e+02
  7.21288636e+02  8.78983226e+01 -9.73685976e+02 -3.89882487e+02
  7.35149860e+02  7.58910509e+01 -9.74951474e+02 -3.90745658e+02
  7.48975682e+02  6.37940492e+01 -9.76170023e+02 -3.91436964e+02
  7.62765436e+02  5.16136881e+01 -9.77341563e+02 -3.91956054e+02
  7.76518459e+02  3.93563824e+01 -9.78466039e+02 -3.92302674e+02
  7.90234087e+02  2.70285878e+01 -9.79543395e+02 -3.92476655e+02
  8.03911661e+02  1.46367975e+01 -9.80573581e+02 -3.92477925e+02
  8.17550522e+02  2.18753864e+00 -9.81556546e+02 -3.92306501e+02
  8.31150014e+02 -1.03126310e+01 -9.82492244e+02 -3.91962492e+02
  8.44709480e+02 -2.28571267e+01 -9.83380629e+02 -3.91446098e+02
  8.58228269e+02 -3.54393401e+01 -9.84221658e+02 -3.90757611e+02
  8.71705729e+02 -4.80526428e+01 -9.85015291e+02 -3.89897415e+02
  8.85141211e+02 -6.06903898e+01 -9.85761490e+02 -3.88865983e+02
  8.98534068e+02 -7.33459231e+01 -9.86460218e+02 -3.87663881e+02
  9.11883656e+02 -8.60125754e+01 -9.87111443e+02 -3.86291764e+02
  9.25189331e+02 -9.86836732e+01 -9.87715133e+02 -3.84750379e+02
  9.38450453e+02 -1.11352541e+02 -9.88271258e+02 -3.83040559e+02
  9.51666382e+02 -1.24012503e+02 -9.88779792e+02 -3.81163231e+02
  9.64836484e+02 -1.36656890e+02 -9.89240710e+02 -3.79119407e+02
  9.77960123e+02 -1.49279040e+02 -9.89653991e+02 -3.76910189e+02
  9.91036667e+02 -1.61872304e+02 -9.90019614e+02 -3.74536768e+02
  1.00406549e+03 -1.74430045e+02 -9.90337562e+02 -3.72000419e+02
  1.01704596e+03 -1.86945649e+02 -9.90607819e+02 -3.69302505e+02
  1.02997745e+03 -1.99412521e+02 -9.90830373e+02 -3.66444476e+02
  1.04285934e+03 -2.11824094e+02 -9.91005212e+02 -3.63427865e+02
  1.05569101e+03 -2.24173828e+02 -9.91132328e+02 -3.60254289e+02
  1.06847185e+03 -2.36455218e+02 -9.91211716e+02 -3.56925450e+02
  1.08120123e+03 -2.48661795e+02 -9.91243371e+02 -3.53443130e+02
  1.09387854e+03 -2.60787128e+02 -9.91227291e+02 -3.49809194e+02
  1.10650318e+03 -2.72824830e+02 -9.91163479e+02 -3.46025588e+02
  1.11907453e+03 -2.84768560e+02 -9.91051935e+02 -3.42094335e+02
  1.13159200e+03 -2.96612028e+02 -9.90892667e+02 -3.38017537e+02
  1.14405497e+03 -3.08348996e+02 -9.90685682e+02 -3.33797376e+02
  1.15646285e+03 -3.19973283e+02 -9.90430989e+02 -3.29436107e+02
  1.16881503e+03 -3.31478768e+02 -9.90128601e+02 -3.24936059e+02
  1.18111094e+03 -3.42859391e+02 -9.89778533e+02 -3.20299638e+02
  1.19334996e+03 -3.54109160e+02 -9.89380800e+02 -3.15529320e+02
  1.20553152e+03 -3.65222153e+02 -9.88935424e+02 -3.10627653e+02
  1.21765502e+03 -3.76192519e+02 -9.88442424e+02 -3.05597253e+02
  1.22971989e+03 -3.87014483e+02 -9.87901825e+02 -3.00440806e+02
  1.24172554e+03 -3.97682348e+02 -9.87313652e+02 -2.95161064e+02
  1.25367139e+03 -4.08190501e+02 -9.86677935e+02 -2.89760845e+02
  1.26555687e+03 -4.18533411e+02 -9.85994703e+02 -2.84243030e+02
  1.27738141e+03 -4.28705636e+02 -9.85263990e+02 -2.78610562e+02
  1.28914443e+03 -4.38701824e+02 -9.84485831e+02 -2.72866448e+02
  1.30084537e+03 -4.48516718e+02 -9.83660262e+02 -2.67013749e+02
  1.31248367e+03 -4.58145153e+02 -9.82787325e+02 -2.61055589e+02
  1.32405877e+03 -4.67582068e+02 -9.81867061e+02 -2.54995143e+02
  1.33557011e+03 -4.76822500e+02 -9.80899514e+02 -2.48835643e+02
  1.34701712e+03 -4.85861591e+02 -9.79884730e+02 -2.42580373e+02
  1.35839928e+03 -4.94694591e+02 -9.78822760e+02 -2.36232668e+02
  1.36971601e+03 -5.03316857e+02 -9.77713654e+02 -2.29795912e+02
  1.38096679e+03 -5.11723859e+02 -9.76557464e+02 -2.23273535e+02
  1.39215107e+03 -5.19911182e+02 -9.75354248e+02 -2.16669014e+02
  1.40326830e+03 -5.27874527e+02 -9.74104063e+02 -2.09985869e+02
  1.41431796e+03 -5.35609712e+02 -9.72806969e+02 -2.03227661e+02
  1.42529951e+03 -5.43112678e+02 -9.71463029e+02 -1.96397991e+02
  1.43621243e+03 -5.50379489e+02 -9.70072306e+02 -1.89500498e+02
  1.44705618e+03 -5.57406333e+02 -9.68634869e+02 -1.82538859e+02
  1.45783025e+03 -5.64189526e+02 -9.67150787e+02 -1.75516780e+02
  1.46853412e+03 -5.70725513e+02 -9.65620131e+02 -1.68438005e+02
  1.47916727e+03 -5.77010870e+02 -9.64042974e+02 -1.61306304e+02
  1.48972918e+03 -5.83042307e+02 -9.62419393e+02 -1.54125475e+02
  1.50021936e+03 -5.88816667e+02 -9.60749466e+02 -1.46899345e+02
  1.51063729e+03 -5.94330931e+02 -9.59033273e+02 -1.39631762e+02
  1.52098248e+03 -5.99582216e+02 -9.57270897e+02 -1.32326597e+02
  1.53125442e+03 -6.04567780e+02 -9.55462422e+02 -1.24987743e+02
  1.54145263e+03 -6.09285020e+02 -9.53607937e+02 -1.17619106e+02
  1.55157660e+03 -6.13731479e+02 -9.51707530e+02 -1.10224613e+02
  1.56162586e+03 -6.17904839e+02 -9.49761292e+02 -1.02808201e+02
  1.57159991e+03 -6.21802931e+02 -9.47769318e+02 -9.53738197e+01
  1.58149828e+03 -6.25423728e+02 -9.45731703e+02 -8.79254293e+01
  1.59132050e+03 -6.28765353e+02 -9.43648545e+02 -8.04669963e+01
  1.60106608e+03 -6.31826077e+02 -9.41519945e+02 -7.30024926e+01
  1.61073456e+03 -6.34604317e+02 -9.39346006e+02 -6.55358935e+01
  1.62032548e+03 -6.37098643e+02 -9.37126831e+02 -5.80711753e+01
  1.62983837e+03 -6.39307774e+02 -9.34862529e+02 -5.06123132e+01
  1.63927277e+03 -6.41230582e+02 -9.32553207e+02 -4.31632795e+01
  1.64862823e+03 -6.42866087e+02 -9.30198977e+02 -3.57280408e+01
  1.65790430e+03 -6.44213466e+02 -9.27799952e+02 -2.83105569e+01
  1.66710053e+03 -6.45272045e+02 -9.25356249e+02 -2.09147776e+01
  1.67621648e+03 -6.46041305e+02 -9.22867984e+02 -1.35446415e+01
  1.68525171e+03 -6.46520881e+02 -9.20335278e+02 -6.20407340e+00
  1.69420579e+03 -6.46710560e+02 -9.17758252e+02  1.10301752e+00
  1.70307828e+03 -6.46610284e+02 -9.15137030e+02  8.37273995e+00
  1.71186875e+03 -6.46220148e+02 -9.12471740e+02  1.56012224e+01
