             y_1            v_y1             y_2            v_y2
 -1.23472232e+03 -2.23871623e+02 -7.81995001e+02 -3.68065689e+02
 -1.23990198e+03 -2.36200370e+02 -7.80393048e+02 -3.65045045e+02
 -1.24505462e+03 -2.48469753e+02 -7.78721993e+02 -3.61866805e+02
 -1.25017742e+03 -2.60673254e+02 -7.76982560e+02 -3.58532638e+02
 -1.25526756e+03 -2.72804387e+02 -7.75175512e+02 -3.55044296e+02
 -1.26032224e+03 -2.84856708e+02 -7.73301643e+02 -3.51403613e+02
 -1.26533867e+03 -2.96823812e+02 -7.71361785e+02 -3.47612504e+02
 -1.27031411e+03 -3.08699342e+02 -7.69356805e+02 -3.43672961e+02
 -1.27524580e+03 -3.20476986e+02 -7.67287602e+02 -3.39587058e+02
 -1.28013104e+03 -3.32150487e+02 -7.65155111e+02 -3.35356945e+02
 -1.28496713e+03 -3.43713641e+02 -7.62960299e+02 -3.30984850e+02
 -1.28975140e+03 -3.55160303e+02 -7.60704166e+02 -3.26473073e+02
 -1.29448121e+03 -3.66484391e+02 -7.58387742e+02 -3.21823992e+02
 -1.29915395e+03 -3.77679887e+02 -7.56012094e+02 -3.17040055e+02
 -1.30376704e+03 -3.88740840e+02 -7.53578314e+02 -3.12123783e+02
 -1.30831792e+03 -3.99661373e+02 -7.51087527e+02 -3.07077767e+02
 -1.31280407e+03 -4.10435680e+02 -7.48540890e+02 -3.01904665e+02
 -1.31722301e+03 -4.21058036e+02 -7.45939586e+02 -2.96607205e+02
 -1.32157229e+03 -4.31522794e+02 -7.43284827e+02 -2.91188180e+02
 -1.32584949e+03 -4.41824391e+02 -7.40577855e+02 -2.85650446e+02
 -1.33005224e+03 -4.51957352e+02 -7.37819938e+02 -2.79996924e+02
 -1.33417819e+03 -4.61916289e+02 -7.35012371e+02 -2.74230594e+02
 -1.33822505e+03 -4.71695909e+02 -7.32156474e+02 -2.68354500e+02
 -1.34219055e+03 -4.81291011e+02 -7.29253594e+02 -2.62371739e+02
 -1.34607250e+03 -4.90696495e+02 -7.26305100e+02 -2.56285468e+02
 -1.34986870e+03 -4.99907358e+02 -7.23312388e+02 -2.50098898e+02
 -1.35357705e+03 -5.08918704e+02 -7.20276875e+02 -2.43815293e+02
 -1.35719545e+03 -5.17725739e+02 -7.17200001e+02 -2.37437969e+02
 -1.36072188e+03 -5.26323781e+02 -7.14083226e+02 -2.30970290e+02
 -1.36415435e+03 -5.34708256e+02 -7.10928034e+02 -2.24415670e+02
 -1.36749092e+03 -5.42874703e+02 -7.07735926e+02 -2.17777568e+02
 -1.37072971e+03 -5.50818780e+02 -7.04508424e+02 -2.11059487e+02
 -1.37386888e+03 -5.58536259e+02 -7.01247068e+02 -2.04264973e+02
 -1.37690665e+03 -5.66023035e+02 -6.97953415e+02 -1.97397612e+02
 -1.37984129e+03 -5.73275123e+02 -6.94629039e+02 -1.90461030e+02
 -1.38267112e+03 -5.80288663e+02 -6.91275530e+02 -1.83458888e+02
 -1.38539453e+03 -5.87059924e+02 -6.87894494e+02 -1.76394882e+02
 -1.38800995e+03 -5.93585300e+02 -6.84487549e+02 -1.69272741e+02
 -1.39051587e+03 -5.99861317e+02 -6.81056330e+02 -1.62096225e+02
 -1.39291084e+03 -6.05884633e+02 -6.77602480e+02 -1.54869124e+02
 -1.39519347e+03 -6.11652040e+02 -6.74127656e+02 -1.47595252e+02
 -1.39736243e+03 -6.17160467e+02 -6.70633528e+02 -1.40278449e+02
 -1.39941643e+03 -6.22406976e+02 -6.67121771e+02 -1.32922579e+02
 -1.40135428e+03 -6.27388774e+02 -6.63594073e+02 -1.25531526e+02
 -1.40317480e+03 -6.32103203e+02 -6.60052127e+02 -1.18109191e+02
 -1.40487692e+03 -6.36547750e+02 -6.56497637e+02 -1.10659494e+02
 -1.40645960e+03 -6.40720044e+02 -6.52932310e+02 -1.03186368e+02
 -1.40792188e+03 -6.44617858e+02 -6.49357859e+02 -9.56937591e+01
 -1.40926286e+03 -6.48239112e+02 -6.45776002e+02 -8.81856226e+01
 -1.41048168e+03 -6.51581870e+02 -6.42188462e+02 -8.06659232e+01
 -1.41157759e+03 -6.54644346e+02 -6.38596961e+02 -7.31386312e+01
 -1.41254987e+03 -6.57424902e+02 -6.35003227e+02 -6.56077209e+01
 -1.41339786e+03 -6.59922050e+02 -6.31408984e+02 -5.80771685e+01
 -1.41412100e+03 -6.62134450e+02 -6.27815961e+02 -5.05509500e+01
 -1.41471876e+03 -6.64060916e+02 -6.24225883e+02 -4.30330391e+01
 -1.41519070e+03 -6.65700412e+02 -6.20640473e+02 -3.55274049e+01
 -1.41553644e+03 -6.67052054e+02 -6.17061453e+02 -2.80380101e+01
 -1.41575564e+03 -6.68115111e+02 -6.13490538e+02 -2.05688086e+01
 -1.41584808e+03 -6.68889005e+02 -6.09929443e+02 -1.31237438e+01
 -1.41581355e+03 -6.69373311e+02 -6.06379872e+02 -5.70674606e+00
 -1.41565195e+03 -6.69567759e+02 -6.02843528e+02  1.67826919e+00
 -1.41536322e+03 -6.69472231e+02 -5.99322102e+02  9.02740347e+00
 -1.41494738e+03 -6.69086763e+02 -5.95817279e+02  1.63367774e+01
 -1.41440451e+03 -6.68411545e+02 -5.92330735e+02  2.36025326e+01
 -1.41373476e+03 -6.67446922e+02 -5.88864136e+02  3.08208341e+01
 -1.41293835e+03 -6.66193390e+02 -5.85419135e+02  3.79878720e+01
 -1.41201556e+03 -6.64651599e+02 -5.81997376e+02  4.50998637e+01
 -1.41096674e+03 -6.62822354e+02 -5.78600488e+02  5.21530556e+01
 -1.40979230e+03 -6.60706608e+02 -5.75230088e+02  5.91437258e+01
 -1.40849273e+03 -6.58305471e+02 -5.71887778e+02  6.60681851e+01
 -1.40706857e+03 -6.55620200e+02 -5.68575144e+02  7.29227797e+01
 -1.40552044e+03 -6.52652206e+02 -5.65293758e+02  7.97038931e+01
 -1.40384900e+03 -6.49403047e+02 -5.62045172e+02  8.64079473e+01
 -1.40205501e+03 -6.45874433e+02 -5.58830923e+02  9.30314058e+01
 -1.40013927e+03 -6.42068220e+02 -5.55652528e+02  9.95707745e+01
 -1.39810265e+03 -6.37986411e+02 -5.52511486e+02  1.06022604e+02
 -1.39594609e+03 -6.33631157e+02 -5.49409273e+02  1.12383492e+02
 -1.39367057e+03 -6.29004753e+02 -5.46347346e+02  1.18650082e+02
 -1.39127717e+03 -6.24109637e+02 -5.43327142e+02  1.24819072e+02
 -1.38876700e+03 -6.18948391e+02 -5.40350071e+02  1.30887208e+02
 -1.38614124e+03 -6.13523737e+02 -5.37417525e+02  1.36851291e+02
 -1.38340113e+03 -6.07838537e+02 -5.34530867e+02  1.42708177e+02
 -1.38054799e+03 -6.01895791e+02 -5.31691439e+02  1.48454780e+02
 -1.37758316e+03 -5.95698636e+02 -5.28900556e+02  1.54088069e+02
 -1.37450808e+03 -5.89250343e+02 -5.26159507e+02  1.59605078e+02
 -1.37132422e+03 -5.82554317e+02 -5.23469555e+02  1.65002900e+02
 -1.36803311e+03 -5.75614095e+02 -5.20831933e+02  1.70278691e+02
 -1.36463635e+03 -5.68433341e+02 -5.18247850e+02  1.75429672e+02
 -1.36113559e+03 -5.61015849e+02 -5.15718483e+02  1.80453132e+02
 -1.35753252e+03 -5.53365537e+02 -5.13244980e+02  1.85346426e+02
 -1.35382890e+03 -5.45486447e+02 -5.10828461e+02  1.90106977e+02
 -1.35002654e+03 -5.37382744e+02 -5.08470012e+02  1.94732282e+02
 -1.34612731e+03 -5.29058708e+02 -5.06170692e+02  1.99219906e+02
 -1.34213310e+03 -5.20518739e+02 -5.03931525e+02  2.03567490e+02
 -1.33804588e+03 -5.11767352e+02 -5.01753504e+02  2.07772747e+02
 -1.33386765e+03 -5.02809171e+02 -4.99637589e+02  2.11833468e+02
 -1.32960049e+03 -4.93648932e+02 -4.97584707e+02  2.15747517e+02
 -1.32524648e+03 -4.84291478e+02 -4.95595750e+02  2.19512841e+02
 -1.32080777e+03 -4.74741755e+02 -4.93671578e+02  2.23127461e+02
 -1.31628656e+03 -4.65004813e+02 -4.91813015e+02  2.26589481e+02
 -1.31168509e+03 -4.55085800e+02 -4.90020849e+02  2.29897085e+02
 -1.30700562e+03 -4.44989960e+02 -4.88295833e+02  2.33048539e+02
 -1.30225049e+03 -4.34722633e+02 -4.86638685e+02  2.36042192e+02
 -1.29742204e+03 -4.24289247e+02 -4.85050086e+02  2.38876476e+02
 -1.29252267e+03 -4.13695319e+02 -4.83530679e+02  2.41549909e+02
 -1.28755481e+03 -4.02946453e+02 -4.82081073e+02  2.44061093e+02
 -1.28252094e+03 -3.92048333e+02 -4.80701836e+02  2.46408717e+02
 -1.27742356e+03 -3.81006723e+02 -4.79393500e+02  2.48591556e+02
 -1.27226520e+03 -3.69827461e+02 -4.78156560e+02  2.50608474e+02
 -1.26704842e+03 -3.58516462e+02 -4.76991472e+02  2.52458422e+02
 -1.26177583e+03 -3.47079708e+02 -4.75898652e+02  2.54140438e+02
 -1.25645006e+03 -3.35523247e+02 -4.74878480e+02  2.55653653e+02
 -1.25107375e+03 -3.23853192e+02 -4.73931296e+02  2.56997283e+02
 -1.24564959e+03 -3.12075717e+02 -4.73057399e+02  2.58170638e+02
 -1.24018029e+03 -3.00197050e+02 -4.72257052e+02  2.59173116e+02
 -1.23466856e+03 -2.88223476e+02 -4.71530476e+02  2.60004207e+02
 -1.22911717e+03 -2.76161327e+02 -4.70877855e+02  2.60663490e+02
 -1.22352888e+03 -2.64016985e+02 -4.70299330e+02  2.61150638e+02
 -1.21790648e+03 -2.51796873e+02 -4.69795007e+02  2.61465413e+02
 -1.21225278e+03 -2.39507455e+02 -4.69364947e+02  2.61607670e+02
 -1.20657060e+03 -2.27155233e+02 -4.69009176e+02  2.61577353e+02
 -1.20086278e+03 -2.14746740e+02 -4.68727677e+02  2.61374502e+02
 -1.19513217e+03 -2.02288540e+02 -4.68520394e+02  2.60999245e+02
 -1.18938162e+03 -1.89787223e+02 -4.68387233e+02  2.60451802e+02
 -1.18361402e+03 -1.77249403e+02 -4.68328058e+02  2.59732486e+02
 -1.17783224e+03 -1.64681712e+02 -4.68342694e+02  2.58841699e+02
 -1.17203917e+03 -1.52090797e+02 -4.68430928e+02  2.57779935e+02
 -1.16623770e+03 -1.39483320e+02 -4.68592506e+02  2.56547781e+02
 -1.16043073e+03 -1.26865948e+02 -4.68827136e+02  2.55145909e+02
 -1.15462114e+03 -1.14245357e+02 -4.69134484e+02  2.53575087e+02
 -1.14881186e+03 -1.01628222e+02 -4.69514182e+02  2.51836169e+02
 -1.14300576e+03 -8.90212163e+01 -4.69965818e+02  2.49930099e+02
 -1.13720575e+03 -7.64310096e+01 -4.70488945e+02  2.47857911e+02
 -1.13141472e+03 -6.38642607e+01 -4.71083077e+02  2.45620725e+02
 -1.12563555e+03 -5.13276169e+01 -4.71747689e+02  2.43219749e+02
 -1.11987112e+03 -3.88277090e+01 -4.72482219e+02  2.40656281e+02
 -1.11412431e+03 -2.63711484e+01 -4.73286069e+02  2.37931700e+02
 -1.10839798e+03 -1.39645234e+01 -4.74158600e+02  2.35047476e+02
 -1.10269497e+03 -1.61439583e+00 -4.75099139e+02  2.32005159e+02
 -1.09701812e+03  1.06727026e+01 -4.76106978e+02  2.28806385e+02
 -1.09137025e+03  2.28902737e+01 -4.77181369e+02  2.25452874e+02
 -1.08575418e+03  3.50318561e+01 -4.78321532e+02  2.21946427e+02
 -1.08017267e+03  4.70910291e+01 -4.79526649e+02  2.18288926e+02
 -1.07462852e+03  5.90614154e+01 -4.80795869e+02  2.14482333e+02
 -1.06912445e+03  7.09366852e+01 -4.82128306e+02  2.10528690e+02
 -1.06366321e+03  8.27105590e+01 -4.83523040e+02  2.06430117e+02
 -1.05824749e+03  9.43768113e+01 -4.84979118e+02  2.02188809e+02
 -1.05287998e+03  1.05929274e+02 -4.86495554e+02  1.97807040e+02
 -1.04756332e+03  1.17361838e+02 -4.88071329e+02  1.93287156e+02
 -1.04230013e+03  1.28668461e+02 -4.89705393e+02  1.88631578e+02
 -1.03709303e+03  1.39843164e+02 -4.91396665e+02  1.83842796e+02
 -1.03194456e+03  1.50880040e+02 -4.93144031e+02  1.78923375e+02
 -1.02685727e+03  1.61773255e+02 -4.94946351e+02  1.73875946e+02
 -1.02183365e+03  1.72517051e+02 -4.96802451e+02  1.68703210e+02
 -1.01687617e+03  1.83105750e+02 -4.98711131e+02  1.63407933e+02
 -1.01198725e+03  1.93533755e+02 -5.00671163e+02  1.57992947e+02
 -1.00716931e+03  2.03795555e+02 -5.02681289e+02  1.52461147e+02
 -1.00242468e+03  2.13885728e+02 -5.04740226e+02  1.46815490e+02
 -9.97755677e+02  2.23798942e+02 -5.06846664e+02  1.41058993e+02
 -9.93164586e+02  2.33529960e+02 -5.08999269e+02  1.35194735e+02
 -9.88653634e+02  2.43073641e+02 -5.11196679e+02  1.29225847e+02
 -9.84225011e+02  2.52424943e+02 -5.13437511e+02  1.23155519e+02
 -9.79880861e+02  2.61578927e+02 -5.15720357e+02  1.16986995e+02
 -9.75623283e+02  2.70530758e+02 -5.18043788e+02  1.10723569e+02
 -9.71454332e+02  2.79275710e+02 -5.20406350e+02  1.04368588e+02
 -9.67376011e+02  2.87809164e+02 -5.22806570e+02  9.79254443e+01
 -9.63390277e+02  2.96126616e+02 -5.25242956e+02  9.13975803e+01
 -9.59499038e+02  3.04223675e+02 -5.27713994e+02  8.47884814e+01
 -9.55704148e+02  3.12096067e+02 -5.30218151e+02  7.81016768e+01
 -9.52007411e+02  3.19739638e+02 -5.32753880e+02  7.13407369e+01
 -9.48410580e+02  3.27150356e+02 -5.35319612e+02  6.45092714e+01
 -9.44915352e+02  3.34324311e+02 -5.37913765e+02  5.76109274e+01
 -9.41523369e+02  3.41257719e+02 -5.40534740e+02  5.06493876e+01
 -9.38236220e+02  3.47946925e+02 -5.43180925e+02  4.36283683e+01
 -9.35055436e+02  3.54388402e+02 -5.45850692e+02  3.65516172e+01
 -9.31982491e+02  3.60578756e+02 -5.48542402e+02  2.94229118e+01
 -9.29018802e+02  3.66514725e+02 -5.51254403e+02  2.22460571e+01
 -9.26165726e+02  3.72193182e+02 -5.53985033e+02  1.50248836e+01
 -9.23424563e+02  3.77611138e+02 -5.56732619e+02  7.76324566e+00
 -9.20796550e+02  3.82765741e+02 -5.59495479e+02  4.65018747e-01
 -9.18282866e+02  3.87654279e+02 -5.62271921e+02 -6.86590199e+00
 -9.15884626e+02  3.92274182e+02 -5.65060248e+02 -1.42256041e+01
 -9.13602886e+02  3.96623021e+02 -5.67858755e+02 -2.16101598e+01
 -9.11438638e+02  4.00698514e+02 -5.70665731e+02 -2.90156281e+01
 -9.09392810e+02  4.04498519e+02 -5.73479461e+02 -3.64380569e+01
 -9.07466269e+02  4.08021045e+02 -5.76298225e+02 -4.38734851e+01
 -9.05659816e+02  4.11264246e+02 -5.79120301e+02 -5.13179445e+01
 -9.03974188e+02  4.14226425e+02 -5.81943965e+02 -5.87674622e+01
 -9.02410059e+02  4.16906033e+02 -5.84767491e+02 -6.62180627e+01
 -9.00968035e+02  4.19301672e+02 -5.87589153e+02 -7.36657696e+01
 -8.99648659e+02  4.21412095e+02 -5.90407226e+02 -8.11066083e+01
 -8.98452407e+02  4.23236205e+02 -5.93219986e+02 -8.85366076e+01
 -8.97379690e+02  4.24773058e+02 -5.96025712e+02 -9.59518021e+01
 -8.96430851e+02  4.26021863e+02 -5.98822687e+02 -1.03348234e+02
 -8.95606169e+02  4.26981980e+02 -6.01609195e+02 -1.10721956e+02
 -8.94905854e+02  4.27652925e+02 -6.04383531e+02 -1.18069033e+02
 -8.94330052e+02  4.28034364e+02 -6.07143990e+02 -1.25385542e+02
 -8.93878841e+02  4.28126119e+02 -6.09888879e+02 -1.32667578e+02
 -8.93552231e+02  4.27928165e+02 -6.12616510e+02 -1.39911254e+02
 -8.93350167e+02  4.27440632e+02 -6.15325204e+02 -1.47112704e+02
 -8.93272528e+02  4.26663801e+02 -6.18013293e+02 -1.54268083e+02
 -8.93319123e+02  4.25598109e+02 -6.20679118e+02 -1.61373571e+02
 -8.93489698e+02  4.24244146e+02 -6.23321034e+02 -1.68425373e+02
 -8.93783931e+02  4.22602654e+02 -6.25937406e+02 -1.75419726e+02
 -8.94201433e+02  4.20674527e+02 -6.28526613e+02 -1.82352895e+02
 -8.94741750e+02  4.18460814e+02 -6.31087047e+02 -1.89221176e+02
 -8.95404363e+02  4.15962712e+02 -6.33617118e+02 -1.96020902e+02
 -8.96188686e+02  4.13181572e+02 -6.36115248e+02 -2.02748442e+02
 -8.97094068e+02  4.10118893e+02 -6.38579878e+02 -2.09400202e+02
 -8.98119793e+02  4.06776324e+02 -6.41009466e+02 -2.15972629e+02
 -8.99265082e+02  4.03155664e+02 -6.43402488e+02 -2.22462212e+02
 -9.00529090e+02  3.99258858e+02 -6.45757439e+02 -2.28865484e+02
 -9.01910909e+02  3.95087998e+02 -6.48072833e+02 -2.35179023e+02
 -9.03409569e+02  3.90645321e+02 -6.50347208e+02 -2.41399455e+02
 -9.05024036e+02  3.85933209e+02 -6.52579119e+02 -2.47523456e+02
 -9.06753215e+02  3.80954187e+02 -6.54767146e+02 -2.53547752e+02
 -9.08595947e+02  3.75710920e+02 -6.56909891e+02 -2.59469123e+02
 -9.10551015e+02  3.70206216e+02 -6.59005980e+02 -2.65284404e+02
 -9.12617141e+02  3.64443021e+02 -6.61054063e+02 -2.70990483e+02
 -9.14792987e+02  3.58424415e+02 -6.63052816e+02 -2.76584309e+02
 -9.17077157e+02  3.52153618e+02 -6.65000941e+02 -2.82062891e+02
 -9.19468194e+02  3.45633982e+02 -6.66897164e+02 -2.87423296e+02
 -9.21964588e+02  3.38868990e+02 -6.68740242e+02 -2.92662656e+02
 -9.24564769e+02  3.31862257e+02 -6.70528956e+02 -2.97778167e+02
 -9.27267114e+02  3.24617525e+02 -6.72262118e+02 -3.02767090e+02
 -9.30069942e+02  3.17138664e+02 -6.73938570e+02 -3.07626753e+02
 -9.32971521e+02  3.09429666e+02 -6.75557180e+02 -3.12354554e+02
 -9.35970064e+02  3.01494646e+02 -6.77116850e+02 -3.16947959e+02
 -9.39063733e+02  2.93337840e+02 -6.78616512e+02 -3.21404506e+02
 -9.42250640e+02  2.84963602e+02 -6.80055128e+02 -3.25721806e+02
 -9.45528843e+02  2.76376398e+02 -6.81431694e+02 -3.29897543e+02
 -9.48896354e+02  2.67580811e+02 -6.82745237e+02 -3.33929477e+02
 -9.52351138e+02  2.58581533e+02 -6.83994819e+02 -3.37815444e+02
 -9.55891110e+02  2.49383364e+02 -6.85179533e+02 -3.41553357e+02
 -9.59514141e+02  2.39991209e+02 -6.86298509e+02 -3.45141207e+02
 -9.63218056e+02  2.30410078e+02 -6.87350909e+02 -3.48577066e+02
 -9.67000639e+02  2.20645079e+02 -6.88335931e+02 -3.51859086e+02
 -9.70859629e+02  2.10701419e+02 -6.89252810e+02 -3.54985501e+02
 -9.74792725e+02  2.00584400e+02 -6.90100813e+02 -3.57954625e+02
 -9.78797585e+02  1.90299414e+02 -6.90879248e+02 -3.60764860e+02
 -9.82871830e+02  1.79851946e+02 -6.91587455e+02 -3.63414687e+02
 -9.87013043e+02  1.69247562e+02 -6.92224815e+02 -3.65902676e+02
 -9.91218770e+02  1.58491917e+02 -6.92790743e+02 -3.68227482e+02
 -9.95486522e+02  1.47590742e+02 -6.93284693e+02 -3.70387845e+02
 -9.99813778e+02  1.36549848e+02 -6.93706157e+02 -3.72382594e+02
 -1.00419798e+03  1.25375117e+02 -6.94054665e+02 -3.74210644e+02
 -1.00863655e+03  1.14072506e+02 -6.94329785e+02 -3.75871001e+02
 -1.01312687e+03  1.02648037e+02 -6.94531123e+02 -3.77362757e+02
 -1.01766630e+03  9.11077983e+01 -6.94658327e+02 -3.78685095e+02
 -1.02225217e+03  7.94579385e+01 -6.94711080e+02 -3.79837289e+02
 -1.02688178e+03  6.77046653e+01 -6.94689106e+02 -3.80818700e+02
 -1.03155241e+03  5.58542410e+01 -6.94592168e+02 -3.81628782e+02
 -1.03626133e+03  4.39129794e+01 -6.94420069e+02 -3.82267079e+02
 -1.04100577e+03  3.18872427e+01 -6.94172652e+02 -3.82733228e+02
 -1.04578296e+03  1.97834380e+01 -6.93849797e+02 -3.83026954e+02
 -1.05059008e+03  7.60801377e+00 -6.93451427e+02 -3.83148075e+02
 -1.05542434e+03 -4.63254333e+00 -6.92977502e+02 -3.83096501e+02
 -1.06028289e+03 -1.69317121e+01 -6.92428024e+02 -3.82872234e+02
 -1.06516289e+03 -2.92829403e+01 -6.91803034e+02 -3.82475366e+02
 -1.07006149e+03 -4.16796477e+01 -6.91102612e+02 -3.81906081e+02
 -1.07497581e+03 -5.41152301e+01 -6.90326877e+02 -3.81164655e+02
 -1.07990299e+03 -6.65830626e+01 -6.89475991e+02 -3.80251455e+02
 -1.08484014e+03 -7.90765032e+01 -6.88550152e+02 -3.79166939e+02
 -1.08978436e+03 -9.15888959e+01 -6.87549600e+02 -3.77911656e+02
 -1.09473278e+03 -1.04113575e+02 -6.86474612e+02 -3.76486246e+02
 -1.09968248e+03 -1.16643868e+02 -6.85325505e+02 -3.74891438e+02
 -1.10463058e+03 -1.29173100e+02 -6.84102636e+02 -3.73128052e+02
 -1.10957418e+03 -1.41694594e+02 -6.82806401e+02 -3.71196997e+02
 -1.11451037e+03 -1.54201682e+02 -6.81437232e+02 -3.69099270e+02
 -1.11943627e+03 -1.66687698e+02 -6.79995603e+02 -3.66835958e+02
 -1.12434899e+03 -1.79145991e+02 -6.78482022e+02 -3.64408235e+02
 -1.12924564e+03 -1.91569923e+02 -6.76897039e+02 -3.61817362e+02
 -1.13412336e+03 -2.03952874e+02 -6.75241239e+02 -3.59064687e+02
 -1.13897928e+03 -2.16288248e+02 -6.73515245e+02 -3.56151643e+02
 -1.14381055e+03 -2.28569470e+02 -6.71719716e+02 -3.53079749e+02
 -1.14861433e+03 -2.40789998e+02 -6.69855349e+02 -3.49850608e+02
 -1.15338778e+03 -2.52943319e+02 -6.67922877e+02 -3.46465905e+02
 -1.15812811e+03 -2.65022958e+02 -6.65923068e+02 -3.42927411e+02
 -1.16283251e+03 -2.77022476e+02 -6.63856725e+02 -3.39236974e+02
 -1.16749821e+03 -2.88935479e+02 -6.61724688e+02 -3.35396525e+02
 -1.17212245e+03 -3.00755618e+02 -6.59527830e+02 -3.31408076e+02
 -1.17670250e+03 -3.12476593e+02 -6.57267059e+02 -3.27273714e+02
 -1.18123564e+03 -3.24092157e+02 -6.54943315e+02 -3.22995606e+02
 -1.18571920e+03 -3.35596120e+02 -6.52557572e+02 -3.18575995e+02
 -1.19015050e+03 -3.46982347e+02 -6.50110837e+02 -3.14017197e+02
 -1.19452691e+03 -3.58244770e+02 -6.47604150e+02 -3.09321605e+02
 -1.19884583e+03 -3.69377384e+02 -6.45038579e+02 -3.04491681e+02
 -1.20310468e+03 -3.80374254e+02 -6.42415226e+02 -2.99529961e+02
 -1.20730092e+03 -3.91229517e+02 -6.39735223e+02 -2.94439051e+02
 -1.21143202e+03 -4.01937383e+02 -6.36999731e+02 -2.89221622e+02
 -1.21549552e+03 -4.12492143e+02 -6.34209940e+02 -2.83880416e+02
 -1.21948897e+03 -4.22888167e+02 -6.31367069e+02 -2.78418238e+02
 -1.22340996e+03 -4.33119911e+02 -6.28472365e+02 -2.72837960e+02
 -1.22725613e+03 -4.43181916e+02 -6.25527101e+02 -2.67142513e+02
 -1.23102514e+03 -4.53068814e+02 -6.22532578e+02 -2.61334893e+02
 -1.23471470e+03 -4.62775331e+02 -6.19490122e+02 -2.55418151e+02
 -1.23832257e+03 -4.72296286e+02 -6.16401085e+02 -2.49395400e+02
 -1.24184654e+03 -4.81626599e+02 -6.13266842e+02 -2.43269807e+02
 -1.24528445e+03 -4.90761289e+02 -6.10088792e+02 -2.37044594e+02
 -1.24863418e+03 -4.99695480e+02 -6.06868358e+02 -2.30723035e+02
 -1.25189366e+03 -5.08424402e+02 -6.03606985e+02 -2.24308457e+02
 -1.25506087e+03 -5.16943394e+02 -6.00306138e+02 -2.17804235e+02
 -1.25813384e+03 -5.25247906e+02 -5.96967304e+02 -2.11213792e+02
 -1.26111063e+03 -5.33333501e+02 -5.93591989e+02 -2.04540595e+02
 -1.26398937e+03 -5.41195860e+02 -5.90181718e+02 -1.97788157e+02
 -1.26676825e+03 -5.48830780e+02 -5.86738037e+02 -1.90960033e+02
 -1.26944548e+03 -5.56234180e+02 -5.83262504e+02 -1.84059817e+02
 -1.27201935e+03 -5.63402102e+02 -5.79756699e+02 -1.77091141e+02
 -1.27448820e+03 -5.70330712e+02 -5.76222214e+02 -1.70057675e+02
 -1.27685042e+03 -5.77016304e+02 -5.72660658e+02 -1.62963121e+02
 -1.27910445e+03 -5.83455299e+02 -5.69073653e+02 -1.55811215e+02
 -1.28124880e+03 -5.89644250e+02 -5.65462836e+02 -1.48605724e+02
 -1.28328203e+03 -5.95579843e+02 -5.61829853e+02 -1.41350441e+02
 -1.28520276e+03 -6.01258898e+02 -5.58176364e+02 -1.34049188e+02
 -1.28700966e+03 -6.06678369e+02 -5.54504040e+02 -1.26705810e+02
 -1.28870149e+03 -6.11835352e+02 -5.50814559e+02 -1.19324173e+02
 -1.29027703e+03 -6.16727077e+02 -5.47109611e+02 -1.11908166e+02
 -1.29173515e+03 -6.21350920e+02 -5.43390891e+02 -1.04461695e+02
 -1.29307477e+03 -6.25704394e+02 -5.39660103e+02 -9.69886816e+01
 -1.29429486e+03 -6.29785158e+02 -5.35918957e+02 -8.94930620e+01
 -1.29539449e+03 -6.33591017e+02 -5.32169167e+02 -8.19787842e+01
 -1.29637276e+03 -6.37119918e+02 -5.28412451e+02 -7.44498061e+01
 -1.29722884e+03 -6.40369958e+02 -5.24650533e+02 -6.69100936e+01
 -1.29796198e+03 -6.43339380e+02 -5.20885137e+02 -5.93636178e+01
 -1.29857146e+03 -6.46026577e+02 -5.17117990e+02 -5.18143538e+01
 -1.29905667e+03 -6.48430091e+02 -5.13350817e+02 -4.42662778e+01
 -1.29941704e+03 -6.50548615e+02 -5.09585347e+02 -3.67233656e+01
 -1.29965206e+03 -6.52380993e+02 -5.05823304e+02 -2.91895901e+01
 -1.29976129e+03 -6.53926219e+02 -5.02066412e+02 -2.16689194e+01
 -1.29974438e+03 -6.55183442e+02 -4.98316390e+02 -1.41653144e+01
 -1.29960101e+03 -6.56151963e+02 -4.94574956e+02 -6.68272725e+00
 -1.29933094e+03 -6.56831233e+02 -4.90843821e+02  7.74901356e-01
 -1.29893402e+03 -6.57220862e+02 -4.87124691e+02  8.20364386e+00
 -1.29841013e+03 -6.57320608e+02 -4.83419264e+02  1.55995881e+01
 -1.29775925e+03 -6.57130387e+02 -4.79729232e+02  2.29588393e+01
 -1.29698139e+03 -6.56650266e+02 -4.76056278e+02  3.02775223e+01
 -1.29607665e+03 -6.55880467e+02 -4.72402077e+02  3.75517833e+01
 -1.29504521e+03 -6.54821365e+02 -4.68768290e+02  4.47777922e+01
 -1.29388728e+03 -6.53473489e+02 -4.65156572e+02  5.19517447e+01
 -1.29260317e+03 -6.51837521e+02 -4.61568561e+02  5.90698638e+01
 -1.29119325e+03 -6.49914295e+02 -4.58005886e+02  6.61284023e+01
 -1.28965792e+03 -6.47704798e+02 -4.54470159e+02  7.31236449e+01
 -1.28799771e+03 -6.45210169e+02 -4.50962981e+02  8.00519094e+01
 -1.28621315e+03 -6.42431698e+02 -4.47485935e+02  8.69095496e+01
 -1.28430489e+03 -6.39370825e+02 -4.44040588e+02  9.36929565e+01
 -1.28227360e+03 -6.36029141e+02 -4.40628491e+02  1.00398561e+02
 -1.28012006e+03 -6.32408383e+02 -4.37251176e+02  1.07022834e+02
